tf,date,open,high,low,close,volume
5m,2026-05-04 09:15:00+05:30,344.95,344.95,237.2,259.4,36270
5m,2026-05-04 09:20:00+05:30,259.4,268.9,244.65,263.95,57330
5m,2026-05-04 09:25:00+05:30,263.95,264.25,239.4,241.9,44980
5m,2026-05-04 09:30:00+05:30,241.9,266.4,236.3,238.3,32435
5m,2026-05-04 09:35:00+05:30,238.3,239.65,220.6,223.6,51675
5m,2026-05-04 09:40:00+05:30,223.6,223.6,212.55,216.0,66820
5m,2026-05-04 09:45:00+05:30,216.0,219.3,211.5,217.0,19370
5m,2026-05-04 09:50:00+05:30,217.0,240.0,216.7,235.1,46800
5m,2026-05-04 09:55:00+05:30,235.1,238.0,227.0,229.95,24635
5m,2026-05-04 10:00:00+05:30,229.95,247.9,222.0,241.45,59670
5m,2026-05-04 10:05:00+05:30,241.45,244.15,227.1,243.05,35295
5m,2026-05-04 10:10:00+05:30,243.05,273.6,238.4,273.0,83655
5m,2026-05-04 10:15:00+05:30,273.0,275.3,260.9,268.6,47580
5m,2026-05-04 10:20:00+05:30,268.6,294.0,266.95,286.25,31915
5m,2026-05-04 10:25:00+05:30,286.25,288.4,254.2,256.75,25805
5m,2026-05-04 10:30:00+05:30,256.75,272.6,238.45,258.05,40690
5m,2026-05-04 10:35:00+05:30,258.05,258.65,242.0,244.5,17225
5m,2026-05-04 10:40:00+05:30,244.5,249.6,240.0,240.85,9685
5m,2026-05-04 10:45:00+05:30,240.85,249.65,230.0,237.1,20540
5m,2026-05-04 10:50:00+05:30,237.1,246.2,232.4,243.05,48230
5m,2026-05-04 10:55:00+05:30,243.05,266.7,243.05,266.7,41600
5m,2026-05-04 11:00:00+05:30,266.7,271.3,251.5,251.5,13325
5m,2026-05-04 11:05:00+05:30,251.5,258.8,244.95,250.1,10920
5m,2026-05-04 11:10:00+05:30,250.1,252.9,236.85,238.45,8320
5m,2026-05-04 11:15:00+05:30,238.45,238.45,230.5,235.75,19435
5m,2026-05-04 11:20:00+05:30,235.75,239.15,232.5,233.9,27300
5m,2026-05-04 11:25:00+05:30,233.9,238.4,231.0,232.75,11765
5m,2026-05-04 11:30:00+05:30,232.75,238.75,229.4,235.5,20865
5m,2026-05-04 11:35:00+05:30,235.5,242.3,228.65,233.0,16120
5m,2026-05-04 11:40:00+05:30,233.0,240.6,228.55,235.6,17745
5m,2026-05-04 11:45:00+05:30,235.6,237.25,225.15,230.85,26910
5m,2026-05-04 11:50:00+05:30,230.85,239.8,227.15,238.35,19955
5m,2026-05-04 11:55:00+05:30,238.35,244.0,235.3,236.0,16705
5m,2026-05-04 12:00:00+05:30,236.0,245.55,232.85,243.75,16575
5m,2026-05-04 12:05:00+05:30,243.75,258.2,238.95,253.0,31655
5m,2026-05-04 12:10:00+05:30,253.0,309.7,253.0,309.15,122265
5m,2026-05-04 12:15:00+05:30,309.15,313.5,285.65,285.65,46280
5m,2026-05-04 12:20:00+05:30,285.65,305.15,278.15,297.05,15795
5m,2026-05-04 12:25:00+05:30,297.05,298.5,284.1,297.8,16445
5m,2026-05-04 12:30:00+05:30,297.8,313.75,295.95,312.5,12350
5m,2026-05-04 12:35:00+05:30,312.5,313.7,298.35,300.25,8450
5m,2026-05-04 12:40:00+05:30,300.25,318.5,290.75,316.35,11895
5m,2026-05-04 12:45:00+05:30,316.35,327.9,304.6,318.55,15730
5m,2026-05-04 12:50:00+05:30,318.55,319.75,303.25,307.75,5460
5m,2026-05-04 12:55:00+05:30,307.75,319.1,305.0,316.15,5785
5m,2026-05-04 13:00:00+05:30,316.15,327.1,314.5,314.5,7605
5m,2026-05-04 13:05:00+05:30,314.5,324.25,309.65,309.65,10920
5m,2026-05-04 13:10:00+05:30,309.65,314.55,301.35,310.0,11830
5m,2026-05-04 13:15:00+05:30,310.0,335.0,309.2,311.55,12545
5m,2026-05-04 13:20:00+05:30,311.55,347.8,311.55,336.6,18395
5m,2026-05-04 13:25:00+05:30,336.6,371.55,329.65,369.35,17355
5m,2026-05-04 13:30:00+05:30,369.35,385.75,359.0,376.35,17615
5m,2026-05-04 13:35:00+05:30,378.35,385.45,360.45,360.45,5785
5m,2026-05-04 13:40:00+05:30,360.45,362.25,320.0,323.7,27430
5m,2026-05-04 13:45:00+05:30,323.9,330.4,320.0,322.9,13650
5m,2026-05-04 13:50:00+05:30,322.9,330.0,309.2,325.0,8580
5m,2026-05-04 13:55:00+05:30,325.0,351.6,325.0,334.65,7540
5m,2026-05-04 14:00:00+05:30,334.65,348.95,328.65,339.65,5395
5m,2026-05-04 14:05:00+05:30,339.65,347.6,333.45,347.6,2145
5m,2026-05-04 14:10:00+05:30,347.6,347.6,305.25,313.45,13130
5m,2026-05-04 14:15:00+05:30,313.45,313.45,282.0,287.85,22425
5m,2026-05-04 14:20:00+05:30,287.85,300.3,281.35,298.3,16835
5m,2026-05-04 14:25:00+05:30,298.3,304.15,289.0,299.6,4160
5m,2026-05-04 14:30:00+05:30,294.2,307.0,289.0,299.7,5915
5m,2026-05-04 14:35:00+05:30,299.7,310.8,295.55,306.1,5850
5m,2026-05-04 14:40:00+05:30,306.1,328.05,304.9,313.9,10205
5m,2026-05-04 14:45:00+05:30,313.9,330.95,313.9,325.2,7735
5m,2026-05-04 14:50:00+05:30,325.2,332.05,308.9,308.9,8775
5m,2026-05-04 14:55:00+05:30,308.9,325.4,295.2,314.3,6630
5m,2026-05-04 15:00:00+05:30,314.3,325.95,302.7,307.55,5785
5m,2026-05-04 15:05:00+05:30,307.55,308.7,291.95,294.65,9620
5m,2026-05-04 15:10:00+05:30,294.65,299.45,280.7,290.1,15600
5m,2026-05-04 15:15:00+05:30,289.5,300.45,280.25,289.8,11115
5m,2026-05-04 15:20:00+05:30,289.8,294.1,287.15,294.1,13130
5m,2026-05-04 15:25:00+05:30,293.25,306.6,288.85,303.0,38090
5m,2026-05-05 09:15:00+05:30,373.0,417.65,333.95,342.9,93600
5m,2026-05-05 09:20:00+05:30,342.9,363.25,340.7,357.25,34515
5m,2026-05-05 09:25:00+05:30,357.25,390.0,357.25,381.0,21385
5m,2026-05-05 09:30:00+05:30,381.0,384.65,342.25,343.0,11440
5m,2026-05-05 09:35:00+05:30,343.0,355.0,328.75,352.15,12870
5m,2026-05-05 09:40:00+05:30,352.15,365.45,349.5,358.4,12090
5m,2026-05-05 09:45:00+05:30,358.4,363.75,341.25,342.25,6045
5m,2026-05-05 09:50:00+05:30,342.25,350.05,326.95,336.85,8190
5m,2026-05-05 09:55:00+05:30,336.85,342.15,329.35,339.0,4290
5m,2026-05-05 10:00:00+05:30,339.0,365.1,330.1,358.7,10010
5m,2026-05-05 10:05:00+05:30,358.7,374.95,358.7,364.85,9815
5m,2026-05-05 10:10:00+05:30,364.85,380.05,364.4,375.1,7995
5m,2026-05-05 10:15:00+05:30,375.1,387.05,372.55,372.55,12740
5m,2026-05-05 10:20:00+05:30,372.55,384.5,364.0,373.25,12805
5m,2026-05-05 10:25:00+05:30,373.25,401.55,373.25,396.0,12415
5m,2026-05-05 10:30:00+05:30,396.0,405.75,386.85,405.1,5135
5m,2026-05-05 10:35:00+05:30,405.1,415.0,396.25,399.5,10140
5m,2026-05-05 10:40:00+05:30,399.5,412.0,399.5,403.65,2665
5m,2026-05-05 10:45:00+05:30,403.65,406.0,399.7,401.3,2405
5m,2026-05-05 10:50:00+05:30,401.3,415.85,393.95,413.15,3965
5m,2026-05-05 10:55:00+05:30,413.15,419.0,410.7,414.1,3445
5m,2026-05-05 11:00:00+05:30,414.1,415.0,391.0,393.35,4875
5m,2026-05-05 11:05:00+05:30,393.35,410.85,393.35,410.85,1950
5m,2026-05-05 11:10:00+05:30,410.85,410.85,400.0,404.45,715
5m,2026-05-05 11:15:00+05:30,404.45,404.45,386.0,404.15,2080
5m,2026-05-05 11:20:00+05:30,404.15,412.0,404.15,407.9,1560
5m,2026-05-05 11:25:00+05:30,407.9,407.9,405.0,405.0,455
5m,2026-05-05 11:30:00+05:30,405.0,405.0,389.0,395.0,1365
5m,2026-05-05 11:35:00+05:30,390.7,397.45,383.65,395.05,3055
5m,2026-05-05 11:40:00+05:30,395.05,421.0,395.05,420.0,3250
5m,2026-05-05 11:45:00+05:30,421.0,435.5,419.0,426.55,4095
5m,2026-05-05 11:50:00+05:30,426.55,438.8,419.95,437.0,2340
5m,2026-05-05 11:55:00+05:30,437.0,449.45,433.35,440.4,3900
5m,2026-05-05 12:00:00+05:30,440.4,440.4,426.05,426.35,2015
5m,2026-05-05 12:05:00+05:30,426.35,426.35,413.2,416.45,910
5m,2026-05-05 12:10:00+05:30,416.45,416.85,388.65,391.25,6370
5m,2026-05-05 12:15:00+05:30,391.25,397.55,389.65,389.65,13585
5m,2026-05-05 12:20:00+05:30,389.65,390.0,366.6,380.25,6695
5m,2026-05-05 12:25:00+05:30,380.25,397.35,371.7,391.4,4225
5m,2026-05-05 12:30:00+05:30,391.4,401.0,380.7,380.7,1950
5m,2026-05-05 12:35:00+05:30,380.7,388.15,371.0,377.55,1690
5m,2026-05-05 12:40:00+05:30,377.55,384.7,372.95,384.7,1170
5m,2026-05-05 12:45:00+05:30,384.7,384.7,365.0,365.0,3055
5m,2026-05-05 12:50:00+05:30,365.0,366.0,350.0,364.55,8255
5m,2026-05-05 12:55:00+05:30,364.55,367.4,339.8,341.5,7345
5m,2026-05-05 13:00:00+05:30,341.5,342.45,330.3,333.0,14235
5m,2026-05-05 13:05:00+05:30,333.0,336.9,293.25,298.6,29965
5m,2026-05-05 13:10:00+05:30,298.6,310.05,293.4,304.75,12740
5m,2026-05-05 13:15:00+05:30,304.75,320.15,294.0,315.35,14105
5m,2026-05-05 13:20:00+05:30,315.35,319.7,307.45,318.95,7475
5m,2026-05-05 13:25:00+05:30,318.95,325.0,315.0,320.0,5070
5m,2026-05-05 13:30:00+05:30,320.0,326.85,319.55,322.1,7540
5m,2026-05-05 13:35:00+05:30,322.1,323.45,314.1,321.15,5200
5m,2026-05-05 13:40:00+05:30,321.15,321.15,307.85,310.85,7020
5m,2026-05-05 13:45:00+05:30,310.85,313.8,304.7,312.9,2015
5m,2026-05-05 13:50:00+05:30,312.9,330.0,312.9,323.0,10985
