tf,date,open,high,low,close,volume,vwap
5m,2026-06-05 09:15:00+05:30,70.05,82.6,62.45,80.3,167960,75.11666666666667
5m,2026-06-05 09:20:00+05:30,80.3,83.85,77.4,81.35,49855,76.43276633840645
5m,2026-06-05 09:25:00+05:30,81.35,84.0,79.0,79.5,26845,76.91561282323768
5m,2026-06-05 09:30:00+05:30,79.5,80.5,74.55,78.85,40755,77.06569498216048
5m,2026-06-05 09:35:00+05:30,78.85,79.65,73.15,75.5,53040,76.91435887587222
5m,2026-06-05 09:40:00+05:30,75.5,78.85,72.0,73.1,33215,76.71200011659089
5m,2026-06-05 09:45:00+05:30,73.15,78.1,72.5,77.75,43030,76.65022727272728
5m,2026-06-05 09:50:00+05:30,77.75,79.15,74.15,76.2,30225,76.6400219138057
5m,2026-06-05 09:55:00+05:30,76.2,79.3,74.1,78.4,29835,76.67940169769989
5m,2026-06-05 10:00:00+05:30,78.4,82.45,66.0,73.4,126230,76.10612697382652
5m,2026-06-05 10:05:00+05:30,73.4,79.05,66.9,68.0,84045,75.51852168137394
5m,2026-06-05 10:10:00+05:30,68.0,71.0,64.45,70.55,114660,74.53610501503698
5m,2026-06-05 10:15:00+05:30,70.55,75.15,69.05,71.25,58760,74.34996340324575
5m,2026-06-05 10:20:00+05:30,71.25,74.55,67.2,68.0,50115,74.10543115371776
5m,2026-06-05 10:25:00+05:30,68.0,73.2,67.1,71.45,36790,73.96836381554823
5m,2026-06-05 10:30:00+05:30,71.45,78.75,70.95,78.6,49140,74.0736917211329
5m,2026-06-05 10:35:00+05:30,78.6,96.0,77.35,93.15,161980,76.14097066097122
5m,2026-06-05 10:40:00+05:30,93.15,103.75,92.9,96.9,99450,77.85998602629128
5m,2026-06-05 10:45:00+05:30,96.9,109.5,94.5,95.4,128245,79.89274712373796
5m,2026-06-05 10:50:00+05:30,95.4,95.8,89.75,91.2,46800,80.29689075630252
5m,2026-06-05 10:55:00+05:30,91.2,92.0,85.8,86.2,72020,80.66600570860183
5m,2026-06-05 11:00:00+05:30,86.2,86.5,71.6,72.15,97045,80.42849366265844
5m,2026-06-05 11:05:00+05:30,72.15,73.3,64.5,68.7,127660,79.57172560822674
5m,2026-06-05 11:10:00+05:30,68.7,73.45,66.75,72.85,67080,79.25197981553914
5m,2026-06-05 11:15:00+05:30,72.85,79.8,71.35,76.6,44330,79.17158525953678
5m,2026-06-05 11:20:00+05:30,77.0,87.15,77.0,81.85,66105,79.26972240228356
5m,2026-06-05 11:25:00+05:30,81.85,84.35,79.7,79.9,32955,79.3045269076844
5m,2026-06-05 11:30:00+05:30,79.9,80.4,74.85,78.25,29250,79.28265439848465
5m,2026-06-05 11:35:00+05:30,78.25,84.3,78.1,80.35,28860,79.30627713380221
5m,2026-06-05 11:40:00+05:30,80.35,81.85,74.65,79.75,21385,79.3003812162409
5m,2026-06-05 11:45:00+05:30,79.75,80.05,75.05,76.8,17550,79.28313159379559
5m,2026-06-05 11:50:00+05:30,76.8,83.5,76.8,83.3,29965,79.31094464727853
5m,2026-06-05 11:55:00+05:30,83.3,86.45,82.15,85.35,40365,79.41329865505924
5m,2026-06-05 12:00:00+05:30,85.35,85.35,77.4,77.4,22490,79.42002759196474
5m,2026-06-05 12:05:00+05:30,77.4,79.0,75.0,78.25,19240,79.4020770899551
5m,2026-06-05 12:10:00+05:30,78.25,81.6,74.1,74.1,31135,79.36202830657835
5m,2026-06-05 12:15:00+05:30,74.1,77.2,73.15,76.65,24180,79.3214606818942
5m,2026-06-05 12:20:00+05:30,76.65,77.0,73.05,73.05,12090,79.294412322924
5m,2026-06-05 12:25:00+05:30,73.05,76.0,71.25,75.8,14170,79.26297803052397
