tf,date,open,high,low,close,volume
5m,2026-05-14 09:15:00+05:30,332.0,348.6,312.35,324.35,217620
5m,2026-05-14 09:20:00+05:30,327.1,327.1,311.35,314.6,113685
5m,2026-05-14 09:25:00+05:30,314.6,318.15,302.45,303.4,113815
5m,2026-05-14 09:30:00+05:30,302.95,317.8,302.0,317.8,100230
5m,2026-05-14 09:35:00+05:30,317.8,338.1,314.65,336.35,86320
5m,2026-05-14 09:40:00+05:30,336.35,355.7,336.35,352.65,63830
5m,2026-05-14 09:45:00+05:30,352.65,361.35,332.75,355.45,50440
5m,2026-05-14 09:50:00+05:30,355.45,371.95,350.95,369.1,48295
5m,2026-05-14 09:55:00+05:30,369.1,388.75,363.05,378.2,64870
5m,2026-05-14 10:00:00+05:30,378.2,382.55,357.9,362.85,46995
5m,2026-05-14 10:05:00+05:30,362.85,376.6,360.0,361.65,12935
5m,2026-05-14 10:10:00+05:30,361.65,367.3,353.25,353.4,20995
5m,2026-05-14 10:15:00+05:30,353.4,362.0,341.8,341.9,21320
5m,2026-05-14 10:20:00+05:30,341.9,370.05,341.5,354.6,18525
5m,2026-05-14 10:25:00+05:30,354.6,356.25,341.15,348.05,17680
5m,2026-05-14 10:30:00+05:30,348.05,351.55,336.6,336.6,13780
5m,2026-05-14 10:35:00+05:30,336.6,336.9,328.5,332.5,18525
5m,2026-05-14 10:40:00+05:30,332.5,359.7,332.5,358.65,28275
5m,2026-05-14 10:45:00+05:30,358.65,393.15,358.6,393.15,82225
5m,2026-05-14 10:50:00+05:30,392.95,402.05,370.0,373.6,24895
5m,2026-05-14 10:55:00+05:30,373.6,396.4,373.6,396.35,12415
5m,2026-05-14 11:00:00+05:30,396.35,397.75,388.2,397.75,12610
5m,2026-05-14 11:05:00+05:30,397.75,400.7,388.3,397.15,20995
5m,2026-05-14 11:10:00+05:30,397.15,399.8,377.45,377.9,29835
5m,2026-05-14 11:15:00+05:30,377.9,378.45,351.0,351.0,45760
5m,2026-05-14 11:20:00+05:30,351.0,351.7,318.0,320.7,44460
5m,2026-05-14 11:25:00+05:30,320.7,336.3,305.0,310.15,80275
5m,2026-05-14 11:30:00+05:30,310.15,310.15,290.15,296.05,106145
5m,2026-05-14 11:35:00+05:30,296.05,296.05,281.0,283.7,87230
5m,2026-05-14 11:40:00+05:30,283.7,289.5,267.25,267.5,155935
5m,2026-05-14 11:45:00+05:30,267.7,276.2,262.05,264.0,158470
5m,2026-05-14 11:50:00+05:30,262.9,270.0,257.85,269.5,71760
5m,2026-05-14 11:55:00+05:30,269.5,270.9,262.3,266.4,68965
5m,2026-05-14 12:00:00+05:30,266.4,280.0,264.75,277.2,114985
5m,2026-05-14 12:05:00+05:30,277.2,280.0,269.2,278.5,57980
5m,2026-05-14 12:10:00+05:30,278.5,283.15,268.9,269.4,81575
5m,2026-05-14 12:15:00+05:30,269.4,269.4,252.65,264.8,79625
5m,2026-05-14 12:20:00+05:30,264.8,264.8,254.4,255.35,30355
5m,2026-05-14 12:25:00+05:30,255.75,257.85,249.65,257.0,70005
5m,2026-05-14 12:30:00+05:30,257.05,263.0,254.25,261.8,19565
5m,2026-05-14 12:35:00+05:30,261.65,268.0,259.65,262.9,18460
5m,2026-05-14 12:40:00+05:30,262.9,265.65,253.7,254.55,12935
5m,2026-05-14 12:45:00+05:30,254.55,260.3,247.6,250.25,36790
5m,2026-05-14 12:50:00+05:30,250.25,265.15,250.0,258.9,24895
5m,2026-05-14 12:55:00+05:30,258.9,262.9,254.4,257.05,20150
5m,2026-05-14 13:00:00+05:30,257.05,257.05,235.05,236.5,69485
5m,2026-05-14 13:05:00+05:30,236.5,243.3,234.1,243.3,74230
5m,2026-05-14 13:10:00+05:30,243.3,254.4,241.2,247.0,41730
5m,2026-05-14 13:15:00+05:30,247.0,249.85,240.8,247.05,12220
5m,2026-05-14 13:20:00+05:30,247.05,252.0,243.8,252.0,18070
5m,2026-05-14 13:25:00+05:30,252.0,252.05,245.2,251.5,32045
5m,2026-05-14 13:30:00+05:30,251.5,252.35,240.5,242.85,30875
5m,2026-05-14 13:35:00+05:30,242.85,243.3,232.3,241.4,24895
