date,open,high,low,close,volume
2026-04-27 09:15:00+05:30,23945.45,24067.5,23936.2,24042.0,0
2026-04-27 09:30:00+05:30,24045.05,24057.7,23998.3,24045.4,0
2026-04-27 09:45:00+05:30,24043.9,24107.6,24043.45,24099.05,0
2026-04-27 10:00:00+05:30,24098.75,24102.65,24061.7,24063.3,0
2026-04-27 10:15:00+05:30,24063.9,24103.15,24045.4,24058.3,0
2026-04-27 10:30:00+05:30,24058.1,24061.2,24013.0,24043.45,0
2026-04-27 10:45:00+05:30,24041.6,24088.95,24025.75,24072.2,0
2026-04-27 11:00:00+05:30,24071.95,24076.6,24026.85,24056.9,0
2026-04-27 11:15:00+05:30,24055.45,24077.5,24029.7,24030.95,0
2026-04-27 11:30:00+05:30,24031.65,24039.85,23974.4,23998.65,0
2026-04-27 11:45:00+05:30,23998.45,24039.9,23984.3,24037.2,0
2026-04-27 12:00:00+05:30,24036.2,24045.15,24022.8,24040.5,0
2026-04-27 12:15:00+05:30,24039.85,24066.1,24031.2,24059.0,0
2026-04-27 12:30:00+05:30,24057.75,24092.85,24056.95,24075.7,0
2026-04-27 12:45:00+05:30,24074.75,24084.0,24065.45,24071.5,0
2026-04-27 13:00:00+05:30,24071.7,24100.0,24069.4,24099.75,0
2026-04-27 13:15:00+05:30,24100.2,24120.55,24093.3,24107.5,0
2026-04-27 13:30:00+05:30,24107.8,24127.2,24099.4,24116.25,0
2026-04-27 13:45:00+05:30,24114.75,24129.55,24102.45,24114.25,0
2026-04-27 14:00:00+05:30,24113.35,24124.55,24105.65,24122.2,0
2026-04-27 14:15:00+05:30,24122.1,24124.0,24102.2,24111.2,0
2026-04-27 14:30:00+05:30,24109.9,24112.5,24078.9,24110.65,0
2026-04-27 14:45:00+05:30,24110.05,24130.7,24097.8,24121.95,0
2026-04-27 15:00:00+05:30,24118.2,24119.45,24088.95,24094.3,0
2026-04-27 15:15:00+05:30,24095.15,24112.75,24077.85,24110.2,0
2026-04-28 09:15:00+05:30,24049.9,24133.65,23999.25,24115.35,0
2026-04-28 09:30:00+05:30,24116.2,24133.75,24090.55,24128.3,0
2026-04-28 09:45:00+05:30,24130.8,24156.6,24112.95,24155.3,0
2026-04-28 10:00:00+05:30,24154.35,24168.55,24145.05,24148.3,0
2026-04-28 10:15:00+05:30,24148.4,24181.8,24144.5,24166.8,0
2026-04-28 10:30:00+05:30,24168.2,24171.95,24124.25,24134.85,0
2026-04-28 10:45:00+05:30,24135.6,24174.65,24134.35,24167.8,0
2026-04-28 11:00:00+05:30,24169.85,24169.85,24132.6,24148.0,0
2026-04-28 11:15:00+05:30,24148.15,24148.95,24057.9,24058.0,0
2026-04-28 11:30:00+05:30,24057.85,24086.75,24045.35,24085.4,0
2026-04-28 11:45:00+05:30,24086.45,24093.8,24055.6,24056.0,0
2026-04-28 12:00:00+05:30,24058.1,24058.6,24029.3,24048.25,0
2026-04-28 12:15:00+05:30,24046.85,24057.45,24003.85,24012.45,0
2026-04-28 12:30:00+05:30,24011.9,24031.0,23992.3,24029.85,0
2026-04-28 12:45:00+05:30,24030.8,24040.45,24006.0,24007.35,0
2026-04-28 13:00:00+05:30,24007.9,24034.0,23999.7,24017.6,0
2026-04-28 13:15:00+05:30,24018.7,24049.0,24018.05,24019.45,0
2026-04-28 13:30:00+05:30,24021.05,24022.05,23961.25,24002.65,0
2026-04-28 13:45:00+05:30,24003.05,24029.85,23985.75,24010.55,0
2026-04-28 14:00:00+05:30,24011.6,24011.75,23981.95,23981.95,0
2026-04-28 14:15:00+05:30,23983.2,24013.45,23972.95,23997.4,0
2026-04-28 14:30:00+05:30,23998.95,24036.6,23998.45,24032.2,0
2026-04-28 14:45:00+05:30,24032.0,24046.45,24019.1,24039.15,0
2026-04-28 15:00:00+05:30,24039.85,24042.45,23968.65,23972.45,0
2026-04-28 15:15:00+05:30,23972.45,24016.5,23957.05,24016.5,0
2026-04-29 09:15:00+05:30,24096.9,24123.55,24059.95,24111.55,0
2026-04-29 09:30:00+05:30,24110.45,24144.45,24087.35,24141.35,0
2026-04-29 09:45:00+05:30,24142.65,24180.5,24141.8,24173.2,0
2026-04-29 10:00:00+05:30,24174.6,24236.8,24174.6,24233.8,0
2026-04-29 10:15:00+05:30,24235.2,24296.3,24234.65,24290.15,0
2026-04-29 10:30:00+05:30,24290.4,24291.7,24263.1,24267.45,0
2026-04-29 10:45:00+05:30,24268.4,24290.65,24254.8,24287.1,0
2026-04-29 11:00:00+05:30,24288.25,24298.95,24273.1,24288.15,0
2026-04-29 11:15:00+05:30,24289.9,24295.35,24260.0,24263.25,0
2026-04-29 11:30:00+05:30,24266.1,24286.4,24263.5,24271.85,0
2026-04-29 11:45:00+05:30,24273.3,24277.85,24263.65,24276.95,0
2026-04-29 12:00:00+05:30,24278.2,24311.9,24267.55,24293.15,0
