time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-11 09:15:00+05:30,23918.75,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 09:20:00+05:30,23937.45,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 09:25:00+05:30,23953.25,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-11 09:30:00+05:30,23930.7,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 09:35:00+05:30,23881.8,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 09:40:00+05:30,23865.65,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 09:45:00+05:30,23885.0,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 09:50:00+05:30,23892.75,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 09:55:00+05:30,23874.25,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 10:00:00+05:30,23893.15,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 10:05:00+05:30,23899.15,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 10:10:00+05:30,23893.4,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 10:15:00+05:30,23850.25,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 10:20:00+05:30,23871.7,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 10:25:00+05:30,23869.2,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 10:30:00+05:30,23870.05,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 10:35:00+05:30,23863.15,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 10:40:00+05:30,23860.1,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 10:45:00+05:30,23860.4,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 10:50:00+05:30,23889.85,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 10:55:00+05:30,23886.95,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 11:00:00+05:30,23896.2,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 11:05:00+05:30,23903.25,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 11:10:00+05:30,23914.6,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 11:15:00+05:30,23918.3,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 11:20:00+05:30,23926.2,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 11:25:00+05:30,23927.8,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 11:30:00+05:30,23924.6,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 11:35:00+05:30,23936.1,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 11:40:00+05:30,23949.4,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 11:45:00+05:30,23921.25,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 11:50:00+05:30,23937.75,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 11:55:00+05:30,23930.9,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 12:00:00+05:30,23923.7,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 12:05:00+05:30,23939.3,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 12:10:00+05:30,23935.55,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 12:15:00+05:30,23938.0,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 12:20:00+05:30,23942.5,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 12:25:00+05:30,23929.05,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-11 12:30:00+05:30,23924.3,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
