tf,date,open,high,low,close,volume,vwap
5m,2026-06-08 09:15:00+05:30,80.0,80.0,57.15,72.1,288535,69.75
5m,2026-06-08 09:20:00+05:30,72.1,72.85,68.3,70.95,205595,70.1452709813207
5m,2026-06-08 09:25:00+05:30,70.95,73.4,69.4,71.25,493610,70.74731837325612
5m,2026-06-08 09:30:00+05:30,71.25,76.1,70.6,74.95,155610,71.1741301876066
5m,2026-06-08 09:35:00+05:30,74.75,74.75,68.2,73.05,91975,71.23561957379637
5m,2026-06-08 09:40:00+05:30,73.3,74.95,70.5,73.35,96720,71.3588908407749
5m,2026-06-08 09:45:00+05:30,73.35,75.75,67.45,67.7,127205,71.26658574610245
5m,2026-06-08 09:50:00+05:30,67.7,73.0,66.4,72.75,101010,71.23098441926345
5m,2026-06-08 09:55:00+05:30,72.75,79.75,72.25,78.7,98605,71.56795776027585
5m,2026-06-08 10:00:00+05:30,78.7,78.9,71.3,71.85,71305,71.66887569814912
5m,2026-06-08 10:05:00+05:30,70.9,76.0,69.9,74.25,73060,71.73833898060703
5m,2026-06-08 10:10:00+05:30,74.25,76.1,71.6,72.0,39845,71.77065890789396
5m,2026-06-08 10:15:00+05:30,72.0,74.35,71.0,74.35,42250,71.80343733838993
5m,2026-06-08 10:20:00+05:30,74.35,74.85,72.4,73.3,14625,71.81662504276429
5m,2026-06-08 10:25:00+05:30,73.3,73.65,70.2,72.45,42120,71.82277093513622
5m,2026-06-08 10:30:00+05:30,72.45,79.9,72.45,79.4,44135,71.94336813168832
5m,2026-06-08 10:35:00+05:30,79.4,79.7,76.25,77.9,38480,72.05752672637966
5m,2026-06-08 10:40:00+05:30,77.9,80.95,72.55,72.55,55640,72.14558662708951
5m,2026-06-08 10:45:00+05:30,72.55,77.2,70.5,75.95,214500,72.37032998158901
5m,2026-06-08 10:50:00+05:30,75.95,77.65,74.0,75.65,40430,72.42913036620556
5m,2026-06-08 10:55:00+05:30,75.65,78.7,73.2,78.1,23140,72.47070804508999
5m,2026-06-08 11:00:00+05:30,78.1,78.3,75.55,76.15,229190,72.84235641856532
5m,2026-06-08 11:05:00+05:30,76.15,76.65,72.8,75.25,42055,72.87526366093205
5m,2026-06-08 11:10:00+05:30,75.25,75.55,73.1,74.3,27755,72.89031830671266
5m,2026-06-08 11:15:00+05:30,74.3,75.1,71.1,72.5,44850,72.89047899678478
5m,2026-06-08 11:20:00+05:30,72.5,73.95,70.65,72.05,19630,72.88561950248757
5m,2026-06-08 11:25:00+05:30,72.05,73.15,70.9,72.2,19435,72.87993155340574
5m,2026-06-08 11:30:00+05:30,72.2,74.9,71.35,74.0,63765,72.89213262271657
5m,2026-06-08 11:35:00+05:30,74.0,77.1,73.35,76.85,27755,72.92029622321142
5m,2026-06-08 11:40:00+05:30,76.85,77.4,75.5,75.85,24440,72.94877724191275
5m,2026-06-08 11:45:00+05:30,75.85,77.65,74.5,76.55,20865,72.97258858601144
5m,2026-06-08 11:50:00+05:30,76.55,76.7,74.0,75.05,26520,72.99338174413141
5m,2026-06-08 11:55:00+05:30,75.05,77.0,74.3,75.0,28015,73.01668993897485
5m,2026-06-08 12:00:00+05:30,75.0,75.95,72.2,75.0,27040,73.02917563432455
5m,2026-06-08 12:05:00+05:30,75.0,75.55,71.75,74.8,18070,73.03526914345588
5m,2026-06-08 12:10:00+05:30,74.8,78.8,74.4,76.8,38545,73.08167402937903
5m,2026-06-08 12:15:00+05:30,76.8,77.85,75.45,76.1,10010,73.09287033656223
5m,2026-06-08 12:20:00+05:30,76.1,79.3,76.1,78.9,29055,73.14048525720123
5m,2026-06-08 12:25:00+05:30,78.9,78.9,76.8,77.45,24700,73.17718278253776
5m,2026-06-08 12:30:00+05:30,77.45,79.5,75.75,77.05,16770,73.20023052920271
5m,2026-06-08 12:35:00+05:30,77.05,78.2,76.15,77.8,14365,73.21954455238694
5m,2026-06-08 12:40:00+05:30,77.8,84.0,76.5,81.25,89115,73.42459277764239
5m,2026-06-08 12:45:00+05:30,81.25,84.3,79.2,82.65,57850,73.57773909747438
5m,2026-06-08 12:50:00+05:30,82.65,92.0,82.65,86.15,114140,74.02977301054959
5m,2026-06-08 12:55:00+05:30,86.15,88.7,84.85,84.85,76830,74.29937967988343
5m,2026-06-08 13:00:00+05:30,84.85,87.2,79.85,80.25,67925,74.45646965692708
5m,2026-06-08 13:05:00+05:30,80.25,82.0,77.0,79.65,42575,74.51739037810728
5m,2026-06-08 13:10:00+05:30,79.65,79.65,76.8,77.05,17550,74.53365858681302
5m,2026-06-08 13:15:00+05:30,77.05,80.0,76.65,77.35,33150,74.56548622113401
5m,2026-06-08 13:20:00+05:30,77.35,78.8,75.0,76.7,26325,74.58190256602741
5m,2026-06-08 13:25:00+05:30,76.7,77.0,72.45,74.95,30485,74.5837155990405
5m,2026-06-08 13:30:00+05:30,74.95,76.0,71.4,73.4,44915,74.57181296584895
5m,2026-06-08 13:35:00+05:30,73.4,74.95,69.65,73.4,35360,74.55383645835141
5m,2026-06-08 13:40:00+05:30,73.4,73.4,66.5,66.5,64870,74.45592970850171
5m,2026-06-08 13:45:00+05:30,66.2,67.8,62.45,67.0,115700,74.19949584374466
5m,2026-06-08 13:50:00+05:30,67.0,68.4,65.55,66.5,27755,74.1476954549936
5m,2026-06-08 13:55:00+05:30,66.5,67.3,63.75,66.95,73645,73.99878127470117
5m,2026-06-08 14:00:00+05:30,66.95,68.2,66.05,67.0,55510,73.90480733020394
5m,2026-06-08 14:05:00+05:30,67.0,67.0,62.9,63.4,33930,73.82678392012666
5m,2026-06-08 14:10:00+05:30,63.4,63.9,61.6,62.45,99255,73.5637865853032
5m,2026-06-08 14:15:00+05:30,62.45,64.9,60.45,63.5,92755,73.33541437352673
5m,2026-06-08 14:20:00+05:30,63.5,64.0,61.05,62.05,38155,73.2391829078735
5m,2026-06-08 14:25:00+05:30,62.05,62.85,60.25,61.05,36725,73.139905344854
5m,2026-06-08 14:30:00+05:30,61.05,64.05,60.85,62.35,42900,73.03603001971635
5m,2026-06-08 14:35:00+05:30,62.35,63.35,60.95,61.6,20995,72.98380078688015
5m,2026-06-08 14:40:00+05:30,61.6,64.9,60.6,64.4,34580,72.90912429214744
5m,2026-06-08 14:45:00+05:30,64.4,66.45,63.0,63.6,74750,72.76878677274327
5m,2026-06-08 14:50:00+05:30,63.6,65.05,61.1,62.3,39000,72.68437285004761
5m,2026-06-08 14:55:00+05:30,62.25,66.4,60.3,63.45,64025,72.55663803800735
5m,2026-06-08 15:00:00+05:30,63.6,63.6,50.8,52.75,162045,71.99096421256873
5m,2026-06-08 15:05:00+05:30,52.75,55.8,51.4,54.8,224380,71.19134521295773
5m,2026-06-08 15:10:00+05:30,54.8,55.95,52.85,54.85,136630,70.75283314529273
5m,2026-06-08 15:15:00+05:30,55.0,56.05,53.6,54.35,127595,70.36648803624811
5m,2026-06-08 15:20:00+05:30,54.35,55.0,49.2,50.65,259025,69.49481536355647
5m,2026-06-08 15:25:00+05:30,50.65,51.55,48.35,49.0,232375,68.69962651047675
5m,2026-06-09 09:15:00+05:30,63.0,63.0,49.85,50.7,569660,54.51666666666667
5m,2026-06-09 09:20:00+05:30,50.5,51.75,49.0,50.7,330005,53.03720468174265
5m,2026-06-09 09:25:00+05:30,50.7,50.95,48.0,48.35,236535,52.21755434782609
5m,2026-06-09 09:30:00+05:30,48.35,52.35,48.35,51.15,175630,52.00322482079741
5m,2026-06-09 09:35:00+05:30,51.15,51.3,46.2,47.2,166075,51.57959493336852
5m,2026-06-09 09:40:00+05:30,47.2,47.3,44.8,45.05,157885,51.01371029696151
5m,2026-06-09 09:45:00+05:30,45.05,47.25,42.05,43.0,186745,50.30530094986745
5m,2026-06-09 09:50:00+05:30,43.0,47.25,42.45,46.55,147745,49.93871788950471
5m,2026-06-09 09:55:00+05:30,46.55,46.95,43.7,43.7,139035,49.59890193419823
5m,2026-06-09 10:00:00+05:30,43.7,45.2,43.1,43.4,138450,49.24788082087466
5m,2026-06-09 10:05:00+05:30,43.4,44.4,42.5,43.35,98540,49.00298178057272
5m,2026-06-09 10:10:00+05:30,43.35,43.65,42.3,42.65,76050,48.810331750163236
5m,2026-06-09 10:15:00+05:30,42.65,43.5,41.8,43.2,81445,48.615908618899276
5m,2026-06-09 10:20:00+05:30,43.2,43.2,40.05,40.65,142610,48.22166822223314
5m,2026-06-09 10:25:00+05:30,40.65,41.85,40.3,41.4,74360,48.02930702215427
5m,2026-06-09 10:30:00+05:30,41.45,41.7,39.15,40.4,86645,47.794358778449215
5m,2026-06-09 10:35:00+05:30,40.4,40.45,39.25,39.85,86255,47.55755200143762
5m,2026-06-09 10:40:00+05:30,39.85,41.3,39.2,41.05,62270,47.40922831090392
5m,2026-06-09 10:45:00+05:30,41.05,41.4,36.5,36.7,97435,47.115356395245705
5m,2026-06-09 10:50:00+05:30,36.7,40.0,36.7,39.9,203580,46.59976184298934
5m,2026-06-09 10:55:00+05:30,39.9,40.25,38.7,39.4,54990,46.48105051060128
5m,2026-06-09 11:00:00+05:30,39.4,40.3,38.6,40.25,47060,46.38628080835446
5m,2026-06-09 11:05:00+05:30,40.3,41.0,39.35,40.3,90220,46.22490467665442
5m,2026-06-09 11:10:00+05:30,40.3,40.5,38.9,39.3,49790,46.130159821168725
5m,2026-06-09 11:15:00+05:30,39.1,40.25,38.35,39.95,42510,46.0507760545716
5m,2026-06-09 11:20:00+05:30,39.95,39.95,35.1,35.25,134745,45.710488937609774
5m,2026-06-09 11:25:00+05:30,35.25,37.75,34.55,37.25,117000,45.42691376218057
5m,2026-06-09 11:30:00+05:30,37.25,38.5,37.2,38.45,54405,45.32260635751894
5m,2026-06-09 11:35:00+05:30,38.45,40.35,38.3,40.25,77805,45.20984208725218
5m,2026-06-09 11:40:00+05:30,40.1,40.3,38.0,39.85,59215,45.12325661060634
5m,2026-06-09 11:45:00+05:30,39.75,42.8,39.1,40.0,165360,44.944354472410616
5m,2026-06-09 11:50:00+05:30,40.0,41.1,38.6,40.0,72800,44.85739221450891
5m,2026-06-09 11:55:00+05:30,40.0,41.4,39.75,40.85,59085,44.79956585099278
5m,2026-06-09 12:00:00+05:30,40.85,42.35,39.2,39.55,52520,44.74585307819968
5m,2026-06-09 12:05:00+05:30,39.55,39.9,38.5,39.35,54470,44.67764531066419
5m,2026-06-09 12:10:00+05:30,39.35,40.55,38.9,40.2,49335,44.62435255293079
5m,2026-06-09 12:15:00+05:30,40.2,41.1,40.1,41.0,87360,44.549242609216044
5m,2026-06-09 12:20:00+05:30,41.0,41.55,40.05,40.5,109850,44.45802449227606
5m,2026-06-09 12:25:00+05:30,40.5,41.5,40.3,41.2,49595,44.421418694562384
5m,2026-06-09 12:30:00+05:30,41.2,43.5,40.6,42.75,82355,44.38448428659078
5m,2026-06-09 12:35:00+05:30,42.7,43.55,41.0,42.0,102245,44.33826828443543
5m,2026-06-09 12:40:00+05:30,42.0,42.45,38.7,40.4,71890,44.282671480935846
5m,2026-06-09 12:45:00+05:30,40.4,41.9,39.3,39.85,61035,44.23469026242047
5m,2026-06-09 12:50:00+05:30,39.85,39.85,37.25,39.15,129545,44.096246221524225
5m,2026-06-09 12:55:00+05:30,39.0,39.0,36.1,37.4,101985,43.96772079064473
5m,2026-06-09 13:00:00+05:30,37.4,39.25,37.3,38.5,104065,43.858206495709844
5m,2026-06-09 13:05:00+05:30,38.5,39.65,37.75,38.4,76505,43.78391254416608
5m,2026-06-09 13:10:00+05:30,38.4,40.45,38.4,39.85,181480,43.64715024101284
5m,2026-06-09 13:15:00+05:30,39.85,41.25,39.0,40.2,359515,43.43604489991924
5m,2026-06-09 13:20:00+05:30,40.2,40.35,37.5,39.2,87815,43.371829233753154
5m,2026-06-09 13:25:00+05:30,39.2,39.6,38.0,39.6,34190,43.3476105935995
