tf,date,open,high,low,close,volume,vwap
5m,2026-06-08 09:15:00+05:30,150.0,150.0,112.15,138.8,137605,133.65
5m,2026-06-08 09:20:00+05:30,138.8,141.0,132.05,138.0,53105,134.58748011815499
5m,2026-06-08 09:25:00+05:30,138.0,142.7,136.0,142.35,36010,135.50274273700308
5m,2026-06-08 09:30:00+05:30,142.35,151.05,140.5,149.25,29380,136.8140693739425
5m,2026-06-08 09:35:00+05:30,149.25,149.7,137.1,145.0,27170,137.49691754627506
5m,2026-06-08 09:40:00+05:30,145.0,148.65,140.75,146.3,15990,137.91028815522733
5m,2026-06-08 09:45:00+05:30,146.3,150.9,135.35,135.9,22620,138.1075053850296
5m,2026-06-08 09:50:00+05:30,135.9,146.8,133.8,146.55,17030,138.32236286919832
5m,2026-06-08 09:55:00+05:30,146.55,159.55,146.55,157.0,25350,139.4389364739472
5m,2026-06-08 10:00:00+05:30,157.0,157.0,144.45,144.95,27365,140.09304564315352
5m,2026-06-08 10:05:00+05:30,144.95,152.2,141.0,150.2,18785,140.44580297751028
5m,2026-06-08 10:10:00+05:30,150.2,152.85,144.55,144.55,9360,140.5990089811087
5m,2026-06-08 10:15:00+05:30,144.55,149.85,143.3,149.1,7995,140.72643215316822
5m,2026-06-08 10:20:00+05:30,149.1,150.1,145.65,147.65,11440,140.91067781559863
5m,2026-06-08 10:25:00+05:30,147.65,147.65,142.0,145.8,7280,140.97980055321008
5m,2026-06-08 10:30:00+05:30,145.8,159.95,145.8,159.95,22555,141.66521849593497
5m,2026-06-08 10:35:00+05:30,158.85,159.0,153.15,156.0,11440,142.0077132936508
5m,2026-06-08 10:40:00+05:30,156.0,161.5,147.0,147.35,11375,142.23764591868198
5m,2026-06-08 10:45:00+05:30,146.6,154.2,143.55,152.35,19435,142.53397321806932
5m,2026-06-08 10:50:00+05:30,152.35,155.0,149.05,149.85,8840,142.68295842705987
5m,2026-06-08 10:55:00+05:30,149.85,157.5,147.0,156.5,9360,142.87712169571975
5m,2026-06-08 11:00:00+05:30,156.5,156.9,151.0,151.4,12545,143.11372266858535
5m,2026-06-08 11:05:00+05:30,151.4,153.25,145.65,150.05,14430,143.28321847136237
5m,2026-06-08 11:10:00+05:30,150.05,150.8,146.65,148.9,4355,143.325929145418
5m,2026-06-08 11:15:00+05:30,148.9,150.2,142.9,144.05,11960,143.37584922075956
5m,2026-06-08 11:20:00+05:30,144.05,148.0,141.7,144.65,30160,143.44625377317806
5m,2026-06-08 11:25:00+05:30,144.65,146.15,142.8,144.9,7475,143.46058637702762
5m,2026-06-08 11:30:00+05:30,144.9,149.4,144.15,148.9,20345,143.59033903544926
5m,2026-06-08 11:35:00+05:30,148.9,153.5,146.8,152.55,8385,143.68689108105357
5m,2026-06-08 11:40:00+05:30,152.55,154.0,150.5,152.3,6760,143.77668645801884
5m,2026-06-08 11:45:00+05:30,152.3,154.65,150.0,154.0,7085,143.87549439246135
5m,2026-06-08 11:50:00+05:30,154.0,154.1,149.0,150.0,9295,143.9759528249419
5m,2026-06-08 11:55:00+05:30,150.0,154.8,149.8,151.4,12090,144.11980562248993
5m,2026-06-08 12:00:00+05:30,151.4,152.9,146.0,150.9,11830,144.22002936440273
5m,2026-06-08 12:05:00+05:30,150.9,152.35,145.8,151.0,9945,144.2985527544351
5m,2026-06-08 12:10:00+05:30,151.0,158.0,149.9,155.65,13975,144.49964149504194
5m,2026-06-08 12:15:00+05:30,155.65,156.35,151.55,154.4,5850,144.57808291723407
5m,2026-06-08 12:20:00+05:30,154.4,159.3,153.5,158.45,10790,144.7637435530513
5m,2026-06-08 12:25:00+05:30,158.45,158.45,154.5,155.85,5265,144.84647635115135
5m,2026-06-08 12:30:00+05:30,155.85,159.5,152.6,155.95,11245,145.01547004809794
5m,2026-06-08 12:35:00+05:30,155.95,158.0,154.5,156.4,4550,145.08412863972185
5m,2026-06-08 12:40:00+05:30,156.4,168.0,155.0,163.5,32240,145.7901480432186
5m,2026-06-08 12:45:00+05:30,163.5,170.0,160.0,165.8,24115,146.37419172324604
5m,2026-06-08 12:50:00+05:30,165.8,181.3,165.5,172.35,53560,148.0399136101849
5m,2026-06-08 12:55:00+05:30,172.35,175.2,169.2,169.75,13780,148.40900706046142
5m,2026-06-08 13:00:00+05:30,169.75,172.5,160.75,161.6,8970,148.5775185786702
5m,2026-06-08 13:05:00+05:30,161.6,164.15,156.5,160.4,8775,148.6936858904076
5m,2026-06-08 13:10:00+05:30,160.4,160.45,156.4,156.4,4160,148.73585425003031
5m,2026-06-08 13:15:00+05:30,156.4,162.25,155.7,156.65,10075,148.84138968824942
5m,2026-06-08 13:20:00+05:30,156.65,159.1,152.55,154.25,5785,148.88248028212644
5m,2026-06-08 13:25:00+05:30,154.25,156.6,148.6,153.2,14430,148.9436786057749
5m,2026-06-08 13:30:00+05:30,153.2,155.0,146.6,149.9,7670,148.9564949868565
5m,2026-06-08 13:35:00+05:30,149.9,152.1,143.2,149.8,10920,148.949659699708
5m,2026-06-08 13:40:00+05:30,149.8,149.8,137.0,137.0,60515,148.4860308097831
5m,2026-06-08 13:45:00+05:30,137.0,139.55,129.75,138.0,32305,148.08907482993197
5m,2026-06-08 13:50:00+05:30,138.0,140.4,134.45,137.25,11115,147.97516256626906
5m,2026-06-08 13:55:00+05:30,137.25,138.35,131.55,138.35,9165,147.87189546509003
5m,2026-06-08 14:00:00+05:30,138.35,140.0,136.3,138.4,9685,147.78425078318892
5m,2026-06-08 14:05:00+05:30,138.4,138.4,130.75,131.95,9035,147.66578113968737
5m,2026-06-08 14:10:00+05:30,131.95,133.15,128.1,129.1,24375,147.27637771203158
5m,2026-06-08 14:15:00+05:30,129.1,134.05,125.05,132.7,29575,146.83916930759628
5m,2026-06-08 14:20:00+05:30,132.7,132.7,127.15,128.2,10790,146.67347088256
5m,2026-06-08 14:25:00+05:30,128.2,129.8,125.6,126.3,7150,146.55218365379164
5m,2026-06-08 14:30:00+05:30,126.3,132.5,126.2,129.9,14040,146.3462066453746
5m,2026-06-08 14:35:00+05:30,129.9,131.55,126.9,129.1,19955,146.05596746355258
5m,2026-06-08 14:40:00+05:30,129.1,135.5,127.85,134.8,20215,145.83129795107862
5m,2026-06-08 14:45:00+05:30,135.35,138.0,131.2,132.55,37830,145.46723456012322
5m,2026-06-08 14:50:00+05:30,132.55,135.0,129.2,130.8,7345,145.3858429018789
5m,2026-06-08 14:55:00+05:30,130.8,138.8,128.0,132.85,12025,145.26946670112864
