tf,date,open,high,low,close,volume
5m,2026-05-19 09:15:00+05:30,101.05,109.25,97.85,103.3,141375
5m,2026-05-19 09:20:00+05:30,103.1,110.35,101.8,108.65,127400
5m,2026-05-19 09:25:00+05:30,108.65,112.0,106.0,111.6,41405
5m,2026-05-19 09:30:00+05:30,111.6,113.25,91.75,92.2,57590
5m,2026-05-19 09:35:00+05:30,92.2,99.0,84.35,97.35,69095
5m,2026-05-19 09:40:00+05:30,97.35,109.75,97.2,106.25,68055
5m,2026-05-19 09:45:00+05:30,106.0,107.2,91.85,93.55,48230
5m,2026-05-19 09:50:00+05:30,93.45,96.15,90.0,92.4,67470
5m,2026-05-19 09:55:00+05:30,92.4,95.3,88.2,88.2,39585
5m,2026-05-19 10:00:00+05:30,88.2,98.85,88.2,93.0,28405
5m,2026-05-19 10:05:00+05:30,93.0,98.4,93.0,97.9,39065
5m,2026-05-19 10:10:00+05:30,97.9,108.4,97.05,102.55,82420
5m,2026-05-19 10:15:00+05:30,102.55,106.3,92.85,93.0,36400
5m,2026-05-19 10:20:00+05:30,93.0,101.0,93.0,98.0,19240
5m,2026-05-19 10:25:00+05:30,98.0,103.9,96.45,101.85,23465
5m,2026-05-19 10:30:00+05:30,101.85,102.9,96.15,98.45,24830
5m,2026-05-19 10:35:00+05:30,98.45,103.0,96.35,102.75,19825
5m,2026-05-19 10:40:00+05:30,102.75,105.8,99.6,103.35,45890
5m,2026-05-19 10:45:00+05:30,103.35,106.8,98.0,100.8,66625
5m,2026-05-19 10:50:00+05:30,100.8,103.95,90.65,96.5,66560
5m,2026-05-19 10:55:00+05:30,96.5,107.0,96.5,102.3,38285
5m,2026-05-19 11:00:00+05:30,102.3,104.45,94.55,97.6,30680
5m,2026-05-19 11:05:00+05:30,97.6,98.6,93.45,95.15,16900
5m,2026-05-19 11:10:00+05:30,95.3,97.95,87.65,88.2,30875
5m,2026-05-19 11:15:00+05:30,88.2,90.0,84.5,86.0,87880
5m,2026-05-19 11:20:00+05:30,86.0,89.7,84.55,87.8,32565
5m,2026-05-19 11:25:00+05:30,87.8,91.85,86.0,91.8,21710
5m,2026-05-19 11:30:00+05:30,91.8,92.3,88.1,91.8,20215
5m,2026-05-19 11:35:00+05:30,91.8,92.6,88.0,91.7,12415
5m,2026-05-19 11:40:00+05:30,91.7,98.0,91.1,96.05,37700
5m,2026-05-19 11:45:00+05:30,96.05,99.5,95.6,98.35,33995
5m,2026-05-19 11:50:00+05:30,98.35,100.1,96.8,97.55,14755
5m,2026-05-19 11:55:00+05:30,97.55,102.9,96.05,96.05,22815
5m,2026-05-19 12:00:00+05:30,96.05,96.85,90.05,92.1,36660
5m,2026-05-19 12:05:00+05:30,92.1,94.2,90.65,93.15,8255
5m,2026-05-19 12:10:00+05:30,93.15,94.45,93.0,93.45,6045
5m,2026-05-19 12:15:00+05:30,93.45,94.4,88.9,93.4,35425
5m,2026-05-19 12:20:00+05:30,93.4,96.0,89.7,90.2,13325
5m,2026-05-19 12:25:00+05:30,90.2,94.1,87.8,93.7,21775
5m,2026-05-19 12:30:00+05:30,93.25,93.6,89.3,91.5,11440
5m,2026-05-19 12:35:00+05:30,91.5,93.3,87.8,91.8,15665
5m,2026-05-19 12:40:00+05:30,91.8,92.75,89.2,89.8,9425
5m,2026-05-19 12:45:00+05:30,89.8,91.65,86.2,88.75,12155
5m,2026-05-19 12:50:00+05:30,88.75,90.0,86.25,89.0,13000
5m,2026-05-19 12:55:00+05:30,89.0,89.5,86.55,87.1,11505
5m,2026-05-19 13:00:00+05:30,87.1,89.55,83.55,84.0,27105
5m,2026-05-19 13:05:00+05:30,84.0,88.9,82.1,88.15,53105
5m,2026-05-19 13:10:00+05:30,88.15,88.2,83.0,83.0,16900
5m,2026-05-19 13:15:00+05:30,83.0,91.15,81.45,88.8,29705
5m,2026-05-19 13:20:00+05:30,89.0,90.7,88.0,90.65,21710
5m,2026-05-19 13:25:00+05:30,90.5,90.5,88.3,88.8,16770
5m,2026-05-19 13:30:00+05:30,88.8,90.85,87.5,88.25,13585
5m,2026-05-19 13:35:00+05:30,88.25,88.25,75.45,79.8,97890
5m,2026-05-19 13:40:00+05:30,79.9,80.45,78.0,78.2,28210
5m,2026-05-19 13:45:00+05:30,78.45,83.05,78.05,80.0,30485
5m,2026-05-19 13:50:00+05:30,80.0,81.5,78.0,78.3,33605
5m,2026-05-19 13:55:00+05:30,78.2,78.3,71.6,74.35,769535
5m,2026-05-19 14:00:00+05:30,74.7,82.55,74.3,80.85,104520
5m,2026-05-19 14:05:00+05:30,81.0,82.5,78.75,79.15,35165
5m,2026-05-19 14:10:00+05:30,79.15,82.35,77.35,81.3,38025
5m,2026-05-19 14:15:00+05:30,81.3,84.65,80.65,80.65,46800
5m,2026-05-19 14:20:00+05:30,80.65,81.9,76.8,78.2,54470
5m,2026-05-19 14:25:00+05:30,77.75,79.3,75.65,76.5,55445
5m,2026-05-19 14:30:00+05:30,76.2,77.05,74.3,75.45,31785
5m,2026-05-19 14:35:00+05:30,75.6,75.6,72.15,73.9,317135
5m,2026-05-19 14:40:00+05:30,73.9,74.5,66.8,67.8,335790
5m,2026-05-19 14:45:00+05:30,67.9,68.1,63.6,68.0,396500
5m,2026-05-19 14:50:00+05:30,68.0,70.25,66.6,67.7,146185
5m,2026-05-19 14:55:00+05:30,67.45,68.7,65.55,66.5,249275
5m,2026-05-19 15:00:00+05:30,66.5,67.4,59.75,61.2,500565
5m,2026-05-19 15:05:00+05:30,61.2,63.65,59.65,59.8,238810
5m,2026-05-19 15:10:00+05:30,59.8,60.9,56.5,60.35,210990
5m,2026-05-19 15:15:00+05:30,60.35,60.45,54.9,57.3,177255
5m,2026-05-19 15:20:00+05:30,57.4,58.8,55.2,56.1,187265
5m,2026-05-19 15:25:00+05:30,56.3,57.85,55.7,55.85,195000
5m,2026-05-20 09:15:00+05:30,19.25,39.05,19.25,37.1,2309060
5m,2026-05-20 09:20:00+05:30,37.8,38.45,34.9,36.2,785590
5m,2026-05-20 09:25:00+05:30,36.2,40.05,35.4,38.95,546520
5m,2026-05-20 09:30:00+05:30,38.95,49.8,38.55,47.45,1017120
5m,2026-05-20 09:35:00+05:30,47.45,50.4,45.6,49.3,666185
5m,2026-05-20 09:40:00+05:30,49.3,49.45,43.15,48.25,497640
5m,2026-05-20 09:45:00+05:30,48.4,49.45,44.1,45.7,381810
5m,2026-05-20 09:50:00+05:30,45.7,49.4,44.85,46.0,353925
5m,2026-05-20 09:55:00+05:30,46.0,49.75,43.75,48.4,413855
5m,2026-05-20 10:00:00+05:30,48.4,48.6,40.5,42.7,445510
5m,2026-05-20 10:05:00+05:30,42.7,43.5,39.75,42.45,1098630
5m,2026-05-20 10:10:00+05:30,42.65,44.25,41.0,41.45,299000
5m,2026-05-20 10:15:00+05:30,41.35,44.4,40.6,41.7,205075
5m,2026-05-20 10:20:00+05:30,41.7,42.7,37.15,37.25,282555
5m,2026-05-20 10:25:00+05:30,37.25,46.15,37.2,46.0,364390
5m,2026-05-20 10:30:00+05:30,46.0,54.8,45.65,53.75,1140750
5m,2026-05-20 10:35:00+05:30,53.75,56.85,51.95,52.1,582595
5m,2026-05-20 10:40:00+05:30,51.85,52.7,45.55,46.05,398125
5m,2026-05-20 10:45:00+05:30,46.1,46.3,40.7,41.9,310440
5m,2026-05-20 10:50:00+05:30,41.9,48.0,41.9,48.0,486070
5m,2026-05-20 10:55:00+05:30,48.2,48.85,46.1,48.3,255970
5m,2026-05-20 11:00:00+05:30,48.3,54.1,48.3,51.45,466635
5m,2026-05-20 11:05:00+05:30,51.55,53.9,49.95,52.75,283660
5m,2026-05-20 11:10:00+05:30,52.9,54.05,49.8,49.85,290290
5m,2026-05-20 11:15:00+05:30,49.85,52.1,47.85,48.25,244790
5m,2026-05-20 11:20:00+05:30,48.25,57.05,47.65,51.35,378820
5m,2026-05-20 11:25:00+05:30,51.35,56.5,51.35,54.9,334620
5m,2026-05-20 11:30:00+05:30,54.9,59.5,52.05,54.4,428480
5m,2026-05-20 11:35:00+05:30,54.3,57.2,52.1,54.85,374790
5m,2026-05-20 11:40:00+05:30,54.8,56.3,52.1,54.75,218075
5m,2026-05-20 11:45:00+05:30,54.75,67.0,54.5,64.4,560300
5m,2026-05-20 11:50:00+05:30,64.4,65.1,57.05,59.95,483015
5m,2026-05-20 11:55:00+05:30,59.95,61.5,56.3,56.65,246025
5m,2026-05-20 12:00:00+05:30,56.9,58.2,52.5,52.9,283660
5m,2026-05-20 12:05:00+05:30,52.9,53.3,49.35,50.05,229190
5m,2026-05-20 12:10:00+05:30,50.2,51.6,49.2,50.35,102505
5m,2026-05-20 12:15:00+05:30,50.35,54.4,49.85,51.7,272740
5m,2026-05-20 12:20:00+05:30,51.7,57.35,51.35,55.35,341965
5m,2026-05-20 12:25:00+05:30,55.35,56.2,50.4,52.4,278395
5m,2026-05-20 12:30:00+05:30,52.7,54.15,51.3,51.55,149825
5m,2026-05-20 12:35:00+05:30,51.55,55.0,50.85,55.0,169195
5m,2026-05-20 12:40:00+05:30,55.0,56.3,52.25,54.85,203580
5m,2026-05-20 12:45:00+05:30,55.05,57.9,52.65,54.25,305630
5m,2026-05-20 12:50:00+05:30,54.25,57.35,53.8,55.5,220935
5m,2026-05-20 12:55:00+05:30,55.7,57.25,54.45,56.35,179530
5m,2026-05-20 13:00:00+05:30,56.15,57.15,52.55,53.7,184080
5m,2026-05-20 13:05:00+05:30,53.75,54.15,49.6,53.4,282490
5m,2026-05-20 13:10:00+05:30,53.4,55.4,51.8,52.65,175695
5m,2026-05-20 13:15:00+05:30,52.65,53.35,48.3,48.85,215345
5m,2026-05-20 13:20:00+05:30,49.15,51.6,46.9,49.45,196495
5m,2026-05-20 13:25:00+05:30,49.45,52.6,44.9,45.8,299325
5m,2026-05-20 13:30:00+05:30,45.45,51.8,45.35,51.45,270920
5m,2026-05-20 13:35:00+05:30,51.45,57.95,49.85,53.25,465920
5m,2026-05-20 13:40:00+05:30,53.25,53.6,48.55,50.05,246025
5m,2026-05-20 13:45:00+05:30,50.05,51.2,47.95,50.3,164905
5m,2026-05-20 13:50:00+05:30,50.25,51.35,47.55,51.15,222235
5m,2026-05-20 13:55:00+05:30,51.55,58.95,50.2,58.95,334425
5m,2026-05-20 14:00:00+05:30,59.0,60.9,54.75,57.4,705835
