tf,date,open,high,low,close,volume
5m,2026-05-05 09:15:00+05:30,231.95,263.85,206.15,259.0,259935
5m,2026-05-05 09:20:00+05:30,259.0,264.5,242.4,243.6,257010
5m,2026-05-05 09:25:00+05:30,243.6,244.6,220.15,223.7,190450
5m,2026-05-05 09:30:00+05:30,223.7,249.0,221.45,248.75,174980
5m,2026-05-05 09:35:00+05:30,248.75,259.9,236.55,237.65,194155
5m,2026-05-05 09:40:00+05:30,237.65,237.65,225.0,230.8,132860
5m,2026-05-05 09:45:00+05:30,230.8,240.4,224.3,238.65,121875
5m,2026-05-05 09:50:00+05:30,238.65,249.05,230.3,243.9,143390
5m,2026-05-05 09:55:00+05:30,243.9,247.15,233.95,241.2,95420
5m,2026-05-05 10:00:00+05:30,241.2,245.4,217.95,221.7,193310
5m,2026-05-05 10:05:00+05:30,221.7,224.0,210.0,216.3,118820
5m,2026-05-05 10:10:00+05:30,216.3,219.0,208.85,209.6,71370
5m,2026-05-05 10:15:00+05:30,209.6,213.0,203.0,212.35,74880
5m,2026-05-05 10:20:00+05:30,212.35,216.4,203.1,209.2,82095
5m,2026-05-05 10:25:00+05:30,209.2,209.2,193.95,196.2,114205
5m,2026-05-05 10:30:00+05:30,196.2,201.3,193.5,195.0,53105
5m,2026-05-05 10:35:00+05:30,195.0,197.05,187.65,193.0,138320
5m,2026-05-05 10:40:00+05:30,193.0,193.75,188.5,190.8,42900
5m,2026-05-05 10:45:00+05:30,190.8,194.9,190.0,193.55,24115
5m,2026-05-05 10:50:00+05:30,193.55,195.2,184.8,188.1,49985
5m,2026-05-05 10:55:00+05:30,188.1,188.8,182.35,186.9,68900
5m,2026-05-05 11:00:00+05:30,186.9,195.2,183.05,194.55,81250
5m,2026-05-05 11:05:00+05:30,195.25,195.25,184.75,186.9,48035
5m,2026-05-05 11:10:00+05:30,186.9,193.8,186.9,190.65,35425
5m,2026-05-05 11:15:00+05:30,190.65,197.5,187.1,187.3,71370
5m,2026-05-05 11:20:00+05:30,187.3,190.7,183.7,187.1,46410
5m,2026-05-05 11:25:00+05:30,187.1,189.3,185.85,187.25,18070
5m,2026-05-05 11:30:00+05:30,187.25,196.0,185.7,193.9,31980
5m,2026-05-05 11:35:00+05:30,193.9,197.0,187.4,188.55,45045
5m,2026-05-05 11:40:00+05:30,188.55,188.55,178.25,178.25,56615
5m,2026-05-05 11:45:00+05:30,178.25,181.35,172.6,176.8,66885
5m,2026-05-05 11:50:00+05:30,176.8,179.1,170.0,170.15,53235
5m,2026-05-05 11:55:00+05:30,170.15,172.3,162.3,168.3,65000
5m,2026-05-05 12:00:00+05:30,168.3,174.9,167.4,174.3,29835
5m,2026-05-05 12:05:00+05:30,174.3,180.0,174.25,178.05,39910
5m,2026-05-05 12:10:00+05:30,178.05,190.15,177.95,186.9,62725
5m,2026-05-05 12:15:00+05:30,186.9,191.0,184.7,188.9,71500
5m,2026-05-05 12:20:00+05:30,188.9,201.3,188.3,196.55,123955
5m,2026-05-05 12:25:00+05:30,196.55,197.5,183.3,186.95,65910
5m,2026-05-05 12:30:00+05:30,186.95,194.0,181.65,192.9,63765
5m,2026-05-05 12:35:00+05:30,192.9,198.6,189.45,194.7,58500
5m,2026-05-05 12:40:00+05:30,194.7,198.1,190.0,191.8,35945
5m,2026-05-05 12:45:00+05:30,191.8,201.2,189.95,199.6,62985
5m,2026-05-05 12:50:00+05:30,199.6,209.0,197.2,198.4,145015
5m,2026-05-05 12:55:00+05:30,198.4,217.1,197.0,215.25,112190
5m,2026-05-05 13:00:00+05:30,214.7,223.05,214.7,219.4,212680
5m,2026-05-05 13:05:00+05:30,219.4,249.9,215.2,244.85,360685
5m,2026-05-05 13:10:00+05:30,244.85,253.55,237.05,245.0,250380
5m,2026-05-05 13:15:00+05:30,245.0,253.5,227.6,231.9,222040
5m,2026-05-05 13:20:00+05:30,231.9,240.25,228.0,230.5,125645
5m,2026-05-05 13:25:00+05:30,230.5,236.05,222.65,229.9,132015
5m,2026-05-05 13:30:00+05:30,229.9,232.1,219.35,224.1,112710
5m,2026-05-05 13:35:00+05:30,224.1,234.0,224.1,231.3,108810
5m,2026-05-05 13:40:00+05:30,231.1,237.5,230.4,235.45,125905
5m,2026-05-05 13:45:00+05:30,235.45,240.3,229.05,232.8,107185
5m,2026-05-05 13:50:00+05:30,232.8,235.35,217.6,225.05,128245
5m,2026-05-05 13:55:00+05:30,225.05,233.65,224.4,225.0,95485
5m,2026-05-05 14:00:00+05:30,225.0,233.4,221.35,225.0,276120
5m,2026-05-05 14:05:00+05:30,225.0,227.2,212.3,215.2,137540
5m,2026-05-05 14:10:00+05:30,215.9,224.0,212.6,219.15,125970
5m,2026-05-05 14:15:00+05:30,219.15,232.25,218.0,228.35,174980
5m,2026-05-05 14:20:00+05:30,228.35,233.75,220.0,227.8,152880
5m,2026-05-05 14:25:00+05:30,227.0,234.75,223.5,233.7,110370
5m,2026-05-05 14:30:00+05:30,233.7,234.1,215.0,217.95,159575
5m,2026-05-05 14:35:00+05:30,218.05,222.9,214.05,220.5,104910
5m,2026-05-05 14:40:00+05:30,220.5,225.55,217.3,223.0,112385
5m,2026-05-05 14:45:00+05:30,223.0,225.95,213.85,215.4,126035
5m,2026-05-05 14:50:00+05:30,215.4,220.0,203.35,213.25,227630
5m,2026-05-05 14:55:00+05:30,213.25,216.05,206.8,208.75,395850
5m,2026-05-05 15:00:00+05:30,208.85,212.75,202.5,208.05,180180
5m,2026-05-05 15:05:00+05:30,208.85,218.35,205.9,216.8,225745
5m,2026-05-05 15:10:00+05:30,216.8,225.0,215.2,225.0,208195
5m,2026-05-05 15:15:00+05:30,225.0,232.0,224.75,228.95,506090
5m,2026-05-05 15:20:00+05:30,228.95,230.1,225.2,227.95,261820
5m,2026-05-05 15:25:00+05:30,227.95,232.0,226.3,230.9,290875
5m,2026-05-06 09:15:00+05:30,297.4,339.25,293.4,301.0,986765
5m,2026-05-06 09:20:00+05:30,301.0,311.0,288.65,297.95,383305
5m,2026-05-06 09:25:00+05:30,298.45,306.0,289.75,295.7,200915
5m,2026-05-06 09:30:00+05:30,295.7,303.1,285.7,287.95,195910
5m,2026-05-06 09:35:00+05:30,287.95,292.05,279.0,281.3,166790
5m,2026-05-06 09:40:00+05:30,281.3,284.85,270.7,277.05,221390
5m,2026-05-06 09:45:00+05:30,277.05,282.15,271.95,273.15,227500
5m,2026-05-06 09:50:00+05:30,273.15,284.85,264.7,284.85,366470
5m,2026-05-06 09:55:00+05:30,284.55,293.6,275.3,275.3,433355
5m,2026-05-06 10:00:00+05:30,275.3,277.25,254.4,256.05,361855
5m,2026-05-06 10:05:00+05:30,256.05,257.55,246.7,254.5,357045
5m,2026-05-06 10:10:00+05:30,254.5,275.05,251.75,271.0,522275
5m,2026-05-06 10:15:00+05:30,271.0,277.2,260.0,273.75,337740
5m,2026-05-06 10:20:00+05:30,273.8,284.45,272.4,275.05,272155
5m,2026-05-06 10:25:00+05:30,275.05,282.05,266.2,266.2,192140
5m,2026-05-06 10:30:00+05:30,265.8,276.0,260.55,261.0,228020
5m,2026-05-06 10:35:00+05:30,261.0,264.8,254.5,259.7,211510
5m,2026-05-06 10:40:00+05:30,259.7,278.95,259.7,272.35,250640
5m,2026-05-06 10:45:00+05:30,272.35,273.35,261.15,262.35,175695
5m,2026-05-06 10:50:00+05:30,262.35,264.85,241.0,244.25,362505
5m,2026-05-06 10:55:00+05:30,244.15,251.35,241.65,245.0,280865
5m,2026-05-06 11:00:00+05:30,245.75,249.3,231.7,231.7,477035
5m,2026-05-06 11:05:00+05:30,232.4,245.95,231.65,244.6,507585
5m,2026-05-06 11:10:00+05:30,244.6,245.15,236.15,239.15,318240
5m,2026-05-06 11:15:00+05:30,239.1,250.0,237.0,238.7,541125
5m,2026-05-06 11:20:00+05:30,238.7,247.6,236.65,239.15,400530
5m,2026-05-06 11:25:00+05:30,239.15,252.95,238.65,252.9,456885
5m,2026-05-06 11:30:00+05:30,252.9,257.7,250.0,251.95,429845
5m,2026-05-06 11:35:00+05:30,251.95,251.95,223.6,230.95,891735
5m,2026-05-06 11:40:00+05:30,231.2,249.6,229.5,248.0,699205
5m,2026-05-06 11:45:00+05:30,248.0,250.75,242.85,249.45,457145
5m,2026-05-06 11:50:00+05:30,249.45,252.9,241.55,252.7,379795
5m,2026-05-06 11:55:00+05:30,252.7,256.35,243.65,244.3,338455
5m,2026-05-06 12:00:00+05:30,244.3,248.4,235.9,241.65,333450
5m,2026-05-06 12:05:00+05:30,241.65,241.65,229.5,238.0,447005
5m,2026-05-06 12:10:00+05:30,238.6,238.9,227.35,230.0,310960
5m,2026-05-06 12:15:00+05:30,230.0,231.45,222.6,225.45,667745
5m,2026-05-06 12:20:00+05:30,225.45,225.45,209.35,215.1,1452100
5m,2026-05-06 12:25:00+05:30,215.1,223.25,213.0,221.65,1531855
5m,2026-05-06 12:30:00+05:30,221.65,223.0,217.35,220.5,933270
5m,2026-05-06 12:35:00+05:30,220.65,221.6,213.85,215.05,721955
5m,2026-05-06 12:40:00+05:30,215.05,216.8,202.0,204.05,1566760
5m,2026-05-06 12:45:00+05:30,204.05,207.6,200.0,206.0,1312220
5m,2026-05-06 12:50:00+05:30,206.0,208.9,201.5,206.35,1112865
5m,2026-05-06 12:55:00+05:30,206.35,210.85,205.25,210.55,804765
5m,2026-05-06 13:00:00+05:30,210.55,210.75,200.05,201.3,880945
5m,2026-05-06 13:05:00+05:30,200.75,219.15,200.45,218.5,1591135
5m,2026-05-06 13:10:00+05:30,218.5,221.8,215.0,219.7,1333735
5m,2026-05-06 13:15:00+05:30,219.7,239.2,216.0,235.55,2406560
5m,2026-05-06 13:20:00+05:30,235.55,243.45,234.0,241.5,1569100
5m,2026-05-06 13:25:00+05:30,241.5,247.3,237.8,243.6,1048515
5m,2026-05-06 13:30:00+05:30,245.1,255.0,240.3,247.9,1407185
5m,2026-05-06 13:35:00+05:30,247.9,265.65,247.1,258.85,1280760
5m,2026-05-06 13:40:00+05:30,258.85,264.35,252.2,255.35,572195
5m,2026-05-06 13:45:00+05:30,256.05,262.8,251.3,257.95,512200
5m,2026-05-06 13:50:00+05:30,257.95,263.85,254.4,263.25,485095
5m,2026-05-06 13:55:00+05:30,263.25,266.95,254.25,259.1,533260
5m,2026-05-06 14:00:00+05:30,258.6,266.75,254.55,262.2,392210
5m,2026-05-06 14:05:00+05:30,262.2,266.35,254.95,258.85,244400
5m,2026-05-06 14:10:00+05:30,258.85,277.7,257.85,277.7,632515
5m,2026-05-06 14:15:00+05:30,277.7,286.25,277.7,278.5,728000
5m,2026-05-06 14:20:00+05:30,278.5,396.05,278.5,382.85,1809990
5m,2026-05-06 14:25:00+05:30,382.85,452.85,382.85,434.9,600210
