tf,date,open,high,low,close,volume
5m,2026-05-05 09:15:00+05:30,250.05,256.8,184.3,232.35,650000
5m,2026-05-05 09:20:00+05:30,232.35,238.6,217.15,217.95,529165
5m,2026-05-05 09:25:00+05:30,217.95,220.0,197.0,200.0,451425
5m,2026-05-05 09:30:00+05:30,200.0,223.55,197.5,223.3,459810
5m,2026-05-05 09:35:00+05:30,223.3,233.3,211.45,212.75,438425
5m,2026-05-05 09:40:00+05:30,212.75,212.75,200.45,205.15,282360
5m,2026-05-05 09:45:00+05:30,205.15,214.8,200.2,212.45,253760
5m,2026-05-05 09:50:00+05:30,212.45,222.95,205.5,218.35,222690
5m,2026-05-05 09:55:00+05:30,217.8,220.65,208.8,215.55,187070
5m,2026-05-05 10:00:00+05:30,215.55,219.6,193.2,197.65,298675
5m,2026-05-05 10:05:00+05:30,197.4,200.1,187.0,192.0,258830
5m,2026-05-05 10:10:00+05:30,192.0,195.0,185.75,186.75,188760
5m,2026-05-05 10:15:00+05:30,186.75,189.45,180.0,188.65,222495
5m,2026-05-05 10:20:00+05:30,188.65,192.5,180.25,186.1,165165
5m,2026-05-05 10:25:00+05:30,186.1,186.1,172.15,174.9,214110
5m,2026-05-05 10:30:00+05:30,174.9,178.9,171.25,172.5,145340
5m,2026-05-05 10:35:00+05:30,172.5,175.1,165.9,170.1,176995
5m,2026-05-05 10:40:00+05:30,170.1,172.0,167.0,169.2,95745
5m,2026-05-05 10:45:00+05:30,169.2,172.75,168.2,170.75,122005
5m,2026-05-05 10:50:00+05:30,170.75,173.25,164.0,165.85,112385
5m,2026-05-05 10:55:00+05:30,165.85,167.0,161.8,165.85,150215
5m,2026-05-05 11:00:00+05:30,165.85,172.9,161.8,172.55,160355
5m,2026-05-05 11:05:00+05:30,172.55,172.55,163.55,166.05,185380
5m,2026-05-05 11:10:00+05:30,166.05,171.9,165.9,168.9,88140
5m,2026-05-05 11:15:00+05:30,168.9,175.25,166.0,166.25,123240
5m,2026-05-05 11:20:00+05:30,166.25,169.4,163.0,166.0,89830
5m,2026-05-05 11:25:00+05:30,166.0,168.15,164.9,165.85,30745
5m,2026-05-05 11:30:00+05:30,165.85,174.0,165.05,172.3,71110
5m,2026-05-05 11:35:00+05:30,172.3,175.0,166.15,167.5,139425
5m,2026-05-05 11:40:00+05:30,167.5,167.5,158.0,158.0,175435
