tf,date,open,high,low,close,volume
5m,2026-05-18 09:15:00+05:30,350.0,412.0,341.0,403.7,98670
5m,2026-05-18 09:20:00+05:30,401.6,411.0,397.6,404.15,22815
5m,2026-05-18 09:25:00+05:30,404.15,430.35,403.75,422.3,22815
5m,2026-05-18 09:30:00+05:30,422.3,429.85,406.1,409.85,17225
5m,2026-05-18 09:35:00+05:30,409.85,435.0,408.9,428.4,9880
5m,2026-05-18 09:40:00+05:30,428.4,432.45,414.45,422.4,10075
5m,2026-05-18 09:45:00+05:30,422.4,436.95,420.0,434.25,7475
5m,2026-05-18 09:50:00+05:30,434.25,449.15,434.25,447.5,17420
5m,2026-05-18 09:55:00+05:30,447.5,452.0,436.0,436.25,7800
5m,2026-05-18 10:00:00+05:30,436.25,436.25,425.1,427.5,2210
5m,2026-05-18 10:05:00+05:30,427.5,439.15,425.0,439.15,11245
5m,2026-05-18 10:10:00+05:30,439.15,439.15,425.65,425.65,455
5m,2026-05-18 10:15:00+05:30,425.65,427.2,413.65,416.65,6890
5m,2026-05-18 10:20:00+05:30,416.65,423.95,411.7,420.15,5200
5m,2026-05-18 10:25:00+05:30,420.15,425.0,419.25,420.0,4680
5m,2026-05-18 10:30:00+05:30,420.0,436.55,396.0,397.45,4095
5m,2026-05-18 10:35:00+05:30,397.45,398.0,380.7,390.6,8125
5m,2026-05-18 10:40:00+05:30,390.6,407.0,390.15,398.7,2405
5m,2026-05-18 10:45:00+05:30,398.7,416.65,397.45,406.1,2795
5m,2026-05-18 10:50:00+05:30,406.1,406.1,384.0,385.35,3510
5m,2026-05-18 10:55:00+05:30,385.35,385.35,368.0,369.2,10465
5m,2026-05-18 11:00:00+05:30,369.2,377.0,365.65,373.0,1885
5m,2026-05-18 11:05:00+05:30,376.4,376.4,360.4,365.2,6240
5m,2026-05-18 11:10:00+05:30,365.2,374.6,365.15,370.15,1820
5m,2026-05-18 11:15:00+05:30,370.15,370.15,355.6,355.6,3965
5m,2026-05-18 11:20:00+05:30,355.6,365.65,337.55,341.0,11570
5m,2026-05-18 11:25:00+05:30,342.45,359.05,341.3,356.2,8645
5m,2026-05-18 11:30:00+05:30,356.2,357.4,335.25,337.35,5005
5m,2026-05-18 11:35:00+05:30,337.35,340.2,320.05,320.45,5395
5m,2026-05-18 11:40:00+05:30,320.45,340.3,320.45,337.6,6695
5m,2026-05-18 11:45:00+05:30,337.6,352.95,332.4,345.6,15535
5m,2026-05-18 11:50:00+05:30,345.75,353.55,345.75,353.4,35425
5m,2026-05-18 11:55:00+05:30,353.4,366.25,345.65,366.15,31785
5m,2026-05-18 12:00:00+05:30,366.15,370.0,359.55,359.85,5655
5m,2026-05-18 12:05:00+05:30,359.85,361.5,351.3,357.9,1690
5m,2026-05-18 12:10:00+05:30,357.9,357.9,340.25,340.85,18330
5m,2026-05-18 12:15:00+05:30,340.85,342.85,331.2,340.0,5005
5m,2026-05-18 12:20:00+05:30,340.0,342.15,331.5,331.85,2145
5m,2026-05-18 12:25:00+05:30,331.95,331.95,319.15,321.55,8710
5m,2026-05-18 12:30:00+05:30,320.0,320.0,299.25,302.25,14495
5m,2026-05-18 12:35:00+05:30,302.25,302.25,293.9,298.05,19955
5m,2026-05-18 12:40:00+05:30,298.05,311.25,295.9,307.1,21125
5m,2026-05-18 12:45:00+05:30,307.1,314.7,305.3,311.3,14495
5m,2026-05-18 12:50:00+05:30,311.3,311.65,301.45,301.45,6175
5m,2026-05-18 12:55:00+05:30,301.45,302.7,275.0,275.6,37700
5m,2026-05-18 13:00:00+05:30,275.6,282.1,266.25,276.7,65325
5m,2026-05-18 13:05:00+05:30,276.7,296.5,276.4,294.85,61880
5m,2026-05-18 13:10:00+05:30,294.85,303.0,290.1,290.4,30745
5m,2026-05-18 13:15:00+05:30,291.75,292.75,281.3,289.3,12090
5m,2026-05-18 13:20:00+05:30,289.5,303.0,284.7,285.15,27430
5m,2026-05-18 13:25:00+05:30,285.15,297.35,282.2,290.0,30745
5m,2026-05-18 13:30:00+05:30,289.15,295.45,283.0,287.6,19760
5m,2026-05-18 13:35:00+05:30,287.6,299.0,284.75,298.5,23205
5m,2026-05-18 13:40:00+05:30,298.5,302.0,283.5,290.55,21710
5m,2026-05-18 13:45:00+05:30,290.55,300.0,288.0,288.85,11115
5m,2026-05-18 13:50:00+05:30,288.85,291.0,272.3,275.9,38545
5m,2026-05-18 13:55:00+05:30,275.9,282.6,267.1,278.0,43940
5m,2026-05-18 14:00:00+05:30,278.0,286.0,272.0,277.6,34125
5m,2026-05-18 14:05:00+05:30,279.2,294.6,278.15,293.05,54405
5m,2026-05-18 14:10:00+05:30,293.05,295.95,283.3,289.05,36920
5m,2026-05-18 14:15:00+05:30,291.15,304.2,289.2,296.85,48100
5m,2026-05-18 14:20:00+05:30,296.85,306.0,293.85,306.0,22620
5m,2026-05-18 14:25:00+05:30,307.65,310.25,286.0,294.85,41275
5m,2026-05-18 14:30:00+05:30,294.4,305.35,286.4,302.2,18525
5m,2026-05-18 14:35:00+05:30,302.2,307.35,296.6,306.75,20670
