tf,date,open,high,low,close,volume
5m,2026-04-29 09:15:00+05:30,378.95,397.4,354.3,379.5,183430
5m,2026-04-29 09:20:00+05:30,379.5,398.4,364.8,376.7,98865
5m,2026-04-29 09:25:00+05:30,377.9,407.1,369.85,407.1,120640
5m,2026-04-29 09:30:00+05:30,407.1,419.2,388.2,394.35,128310
5m,2026-04-29 09:35:00+05:30,394.35,405.0,385.6,398.8,58760
5m,2026-04-29 09:40:00+05:30,398.8,428.65,397.5,428.0,100555
5m,2026-04-29 09:45:00+05:30,428.0,449.65,428.0,448.0,104260
5m,2026-04-29 09:50:00+05:30,448.0,464.4,442.85,461.0,76635
5m,2026-04-29 09:55:00+05:30,461.0,468.05,453.65,460.0,45760
5m,2026-04-29 10:00:00+05:30,460.0,509.6,460.0,496.9,121225
5m,2026-04-29 10:05:00+05:30,496.9,513.55,490.5,509.2,48620
5m,2026-04-29 10:10:00+05:30,509.2,532.45,505.15,529.4,42380
5m,2026-04-29 10:15:00+05:30,529.4,547.2,525.75,541.9,49010
5m,2026-04-29 10:20:00+05:30,541.9,573.35,538.5,565.3,48425
5m,2026-04-29 10:25:00+05:30,565.3,582.0,559.9,573.7,29055
5m,2026-04-29 10:30:00+05:30,573.7,573.7,553.35,567.2,22035
5m,2026-04-29 10:35:00+05:30,567.2,575.1,555.5,559.0,14040
5m,2026-04-29 10:40:00+05:30,559.0,565.95,553.4,557.55,14300
5m,2026-04-29 10:45:00+05:30,557.55,560.0,546.2,558.3,22230
5m,2026-04-29 10:50:00+05:30,558.75,571.9,555.1,569.95,18655
5m,2026-04-29 10:55:00+05:30,569.95,575.0,563.1,572.35,11375
5m,2026-04-29 11:00:00+05:30,572.35,584.7,563.5,563.7,20800
5m,2026-04-29 11:05:00+05:30,563.7,583.4,560.0,575.0,10205
5m,2026-04-29 11:10:00+05:30,575.0,579.6,568.35,576.9,12155
5m,2026-04-29 11:15:00+05:30,576.9,580.0,560.0,567.75,10075
