date,open,high,low,close,volume,vwap
2026-06-02 09:15:00+05:30,23229.15,23287.4,23229.15,23287.4,0,
2026-06-02 09:20:00+05:30,23286.5,23290.95,23261.65,23281.6,0,
2026-06-02 09:25:00+05:30,23281.5,23297.75,23270.8,23282.1,0,
2026-06-02 09:30:00+05:30,23281.3,23288.25,23261.2,23283.7,0,
2026-06-02 09:35:00+05:30,23282.8,23304.5,23281.35,23295.7,0,
2026-06-02 09:40:00+05:30,23295.05,23307.15,23268.35,23301.95,0,
2026-06-02 09:45:00+05:30,23301.7,23304.95,23270.95,23283.35,0,
2026-06-02 09:50:00+05:30,23283.0,23313.55,23277.65,23309.85,0,
2026-06-02 09:55:00+05:30,23309.6,23322.75,23298.95,23316.2,0,
2026-06-02 10:00:00+05:30,23317.0,23320.9,23306.35,23318.55,0,
2026-06-02 10:05:00+05:30,23318.4,23325.15,23291.05,23295.45,0,
2026-06-02 10:10:00+05:30,23295.95,23298.0,23280.95,23281.4,0,
2026-06-02 10:15:00+05:30,23281.95,23309.5,23265.65,23308.4,0,
2026-06-02 10:20:00+05:30,23308.65,23361.45,23305.65,23349.75,0,
2026-06-02 10:25:00+05:30,23349.25,23375.95,23344.85,23371.0,0,
2026-06-02 10:30:00+05:30,23371.2,23373.2,23334.75,23343.85,0,
2026-06-02 10:35:00+05:30,23343.6,23353.8,23327.75,23351.2,0,
2026-06-02 10:40:00+05:30,23350.35,23358.8,23344.95,23352.35,0,
2026-06-02 10:45:00+05:30,23350.45,23352.15,23327.8,23330.7,0,
2026-06-02 10:50:00+05:30,23330.85,23337.6,23298.15,23302.6,0,
2026-06-02 10:55:00+05:30,23301.7,23308.95,23281.55,23301.15,0,
2026-06-02 11:00:00+05:30,23300.6,23310.8,23293.95,23298.85,0,
2026-06-02 11:05:00+05:30,23299.4,23308.8,23293.05,23293.35,0,
2026-06-02 11:10:00+05:30,23293.4,23314.65,23293.0,23309.65,0,
2026-06-02 11:15:00+05:30,23309.45,23313.25,23295.85,23309.45,0,
2026-06-02 11:20:00+05:30,23309.4,23363.95,23309.4,23361.35,0,
2026-06-02 11:25:00+05:30,23361.2,23362.85,23328.15,23340.45,0,
2026-06-02 11:30:00+05:30,23340.2,23344.5,23329.85,23334.55,0,
