date,open,high,low,close,volume,vwap
2026-05-25 09:15:00+05:30,23989.0,24046.3,23980.0,24046.0,389350,24024.1
2026-05-25 09:30:00+05:30,24046.0,24049.5,23994.7,24020.0,237770,24023.07630597015
2026-05-25 09:45:00+05:30,24020.0,24025.0,23994.0,24012.0,240565,24019.543326591254
2026-05-25 10:00:00+05:30,24012.0,24030.0,24005.0,24025.0,149695,24019.610520487262
2026-05-25 10:15:00+05:30,24025.0,24048.0,24020.0,24025.0,171925,24021.25697473174
2026-05-25 10:30:00+05:30,24025.0,24059.0,24024.2,24046.4,144365,24023.632228612274
2026-05-25 10:45:00+05:30,24046.4,24057.0,24030.1,24032.0,158990,24025.343679962836
2026-05-25 11:00:00+05:30,24032.0,24050.0,24026.0,24040.0,113880,24026.28808329287
2026-05-25 11:15:00+05:30,24040.0,24044.9,24024.0,24027.0,117780,24026.675959991957
2026-05-25 11:30:00+05:30,24027.0,24049.4,24024.0,24040.0,94380,24027.25323326185
2026-05-25 11:45:00+05:30,24040.0,24054.5,24033.3,24042.0,112775,24028.188225924056
2026-05-25 12:00:00+05:30,24042.0,24048.0,24013.8,24016.0,171210,24028.004622502496
2026-05-25 12:15:00+05:30,24016.0,24029.3,24009.7,24010.0,133250,24027.309074876204
2026-05-25 12:30:00+05:30,24017.8,24025.0,24004.7,24012.4,113945,24026.665338017257
2026-05-25 12:45:00+05:30,24012.4,24018.3,23982.5,24000.1,132080,24025.26228001257
2026-05-25 13:00:00+05:30,24000.1,24044.0,23991.1,24024.0,135070,24024.97519994039
2026-05-25 13:15:00+05:30,24024.0,24045.1,24020.0,24038.0,132600,24025.428100326222
2026-05-25 13:30:00+05:30,24038.0,24046.1,24014.4,24020.0,108550,24025.48146926832
2026-05-25 13:45:00+05:30,24020.0,24036.0,24011.6,24019.3,102375,24025.371455126937
2026-05-25 14:00:00+05:30,24019.3,24038.0,24010.0,24010.1,98085,24025.178892525215
2026-05-25 14:15:00+05:30,24010.1,24038.0,24007.0,24034.7,117260,24025.23013166871
2026-05-25 14:30:00+05:30,24034.7,24077.9,24025.5,24076.0,218725,24027.457563108343
2026-05-25 14:45:00+05:30,24076.0,24097.3,24070.0,24091.0,209105,24030.860267186126
2026-05-25 15:00:00+05:30,24091.0,24109.3,24081.0,24107.0,214890,24034.70040738975
2026-05-25 15:15:00+05:30,24107.0,24160.0,24090.0,24155.0,351650,24043.15797770088
2026-05-26 09:15:00+05:30,24105.0,24105.0,24012.0,24089.0,389545,24068.66666666667
2026-05-26 09:30:00+05:30,24090.0,24136.9,24064.1,24125.0,284115,24085.536601054937
2026-05-26 09:45:00+05:30,24125.0,24125.0,24064.0,24088.0,174525,24086.9351163563
2026-05-26 10:00:00+05:30,24088.0,24126.0,24074.1,24124.0,170820,24090.471897259256
2026-05-26 10:15:00+05:30,24124.0,24133.6,24100.2,24122.1,166335,24094.423702200776
2026-05-26 10:30:00+05:30,24122.1,24145.0,24114.1,24127.2,182910,24099.014728424387
2026-05-26 10:45:00+05:30,24127.2,24140.0,24120.0,24130.0,92105,24100.968978205074
2026-05-26 11:00:00+05:30,24129.7,24137.5,24120.0,24120.3,86255,24102.361249334568
2026-05-26 11:15:00+05:30,24124.2,24127.9,24095.0,24096.7,178425,24102.792779180327
2026-05-26 11:30:00+05:30,24096.7,24130.0,24076.2,24115.4,114140,24103.06629322024
2026-05-26 11:45:00+05:30,24115.4,24121.6,24082.5,24094.0,98735,24102.87780013864
2026-05-26 12:00:00+05:30,24094.0,24099.9,24071.0,24080.0,148070,24101.511762017533
2026-05-26 12:15:00+05:30,24080.0,24099.8,24072.5,24080.0,165295,24100.233341032676
2026-05-26 12:30:00+05:30,24080.0,24096.0,24062.2,24070.0,180115,24098.44309736406
2026-05-26 12:45:00+05:30,24070.0,24071.1,24020.0,24044.7,308295,24092.459187643835
2026-05-26 13:00:00+05:30,24044.9,24048.3,24018.5,24021.6,211965,24087.93554503413
2026-05-26 13:15:00+05:30,24021.6,24045.0,24006.0,24032.0,172445,24084.60880025522
2026-05-26 13:30:00+05:30,24032.0,24045.0,24007.0,24007.0,319345,24078.58605972516
2026-05-26 13:45:00+05:30,24007.0,24017.3,23986.6,23989.6,249665,24073.126932666866
2026-05-26 14:00:00+05:30,23989.6,23998.0,23956.8,23982.0,378950,24064.361170792963
2026-05-26 14:15:00+05:30,23982.0,23995.7,23962.1,23978.5,179335,24060.75056569734
2026-05-26 14:30:00+05:30,23979.0,23988.0,23954.0,23968.0,211965,24056.440815821286
