tf,date,open,high,low,close,volume,vwap
5m,2026-06-05 09:15:00+05:30,369.95,371.0,347.2,347.7,39650,355.3
5m,2026-06-05 09:20:00+05:30,347.7,356.05,341.75,347.1,9490,353.94814814814816
5m,2026-06-05 09:25:00+05:30,347.1,348.45,344.0,348.0,1365,353.7554054054054
5m,2026-06-05 09:30:00+05:30,348.0,364.0,345.8,350.7,14755,353.6976593625498
5m,2026-06-05 09:35:00+05:30,350.7,366.45,345.35,351.5,10400,353.79878293241694
5m,2026-06-05 09:40:00+05:30,351.5,363.95,344.9,359.6,5330,353.9535179240236
5m,2026-06-05 09:45:00+05:30,359.6,359.6,342.95,343.85,4225,353.69800406814136
5m,2026-06-05 09:50:00+05:30,343.85,352.3,340.0,347.4,3055,353.4511904761905
5m,2026-06-05 09:55:00+05:30,347.4,350.1,341.05,341.05,3250,353.1179332386364
5m,2026-06-05 10:00:00+05:30,341.05,365.0,328.05,352.65,9750,352.6797496790757
5m,2026-06-05 10:05:00+05:30,352.65,364.9,333.75,361.8,7800,352.7372169249106
5m,2026-06-05 10:10:00+05:30,361.8,381.5,354.2,354.9,28275,354.95979649787034
5m,2026-06-05 10:15:00+05:30,354.9,364.2,343.3,357.4,2340,354.95991158678453
5m,2026-06-05 10:20:00+05:30,357.4,366.8,347.8,364.25,4485,355.10477908025246
5m,2026-06-05 10:25:00+05:30,364.25,365.1,350.0,350.2,4420,355.10463692038496
5m,2026-06-05 10:30:00+05:30,350.2,355.7,328.35,328.35,10660,353.9239727891156
5m,2026-06-05 10:35:00+05:30,328.35,329.55,296.65,296.65,24245,347.80543747786044
5m,2026-06-05 10:40:00+05:30,296.65,298.75,284.1,294.7,50050,335.95674459597365
5m,2026-06-05 10:45:00+05:30,294.7,299.0,277.65,296.0,35360,330.0297598904198
5m,2026-06-05 10:50:00+05:30,296.0,307.2,295.55,304.4,25090,327.6703699609404
5m,2026-06-05 10:55:00+05:30,304.4,311.05,300.45,311.05,15210,326.67899586574174
5m,2026-06-05 11:00:00+05:30,311.05,341.45,311.05,341.0,39130,327.1831156310257
5m,2026-06-05 11:05:00+05:30,341.0,368.65,338.4,357.35,44070,330.2846971453813
5m,2026-06-05 11:10:00+05:30,357.35,362.95,339.75,339.75,13195,330.84420405982905
5m,2026-06-05 11:15:00+05:30,339.75,345.9,321.3,329.65,6955,330.8684654167323
5m,2026-06-05 11:20:00+05:30,329.65,329.65,306.0,318.95,5980,330.6874592328001
5m,2026-06-05 11:25:00+05:30,318.1,324.2,313.6,323.3,3445,330.60320137605254
5m,2026-06-05 11:30:00+05:30,323.3,334.7,322.9,327.9,8190,330.5631585574695
5m,2026-06-05 11:35:00+05:30,327.9,327.9,311.9,323.5,2535,330.50771869210354
5m,2026-06-05 11:40:00+05:30,323.5,335.5,318.55,323.6,4290,330.46232088849223
5m,2026-06-05 11:45:00+05:30,323.6,331.5,323.15,329.9,2015,330.45186062580194
5m,2026-06-05 11:50:00+05:30,329.9,329.9,316.7,317.0,2990,330.3892745098039
5m,2026-06-05 11:55:00+05:30,317.0,317.0,307.0,309.1,3055,330.2564091329536
5m,2026-06-05 12:00:00+05:30,309.1,325.8,309.0,323.55,7410,330.0794330316525
5m,2026-06-05 12:05:00+05:30,323.55,331.2,323.4,323.4,4030,330.0434192415397
5m,2026-06-05 12:10:00+05:30,323.4,335.0,315.35,334.9,1755,330.03718912529547
5m,2026-06-05 12:15:00+05:30,334.9,337.95,326.4,327.7,2665,330.0409251163447
5m,2026-06-05 12:20:00+05:30,327.7,336.15,327.2,336.15,975,330.04752321981425
5m,2026-06-05 12:25:00+05:30,336.15,343.0,325.6,329.45,4810,330.07468895078927
5m,2026-06-05 12:30:00+05:30,329.45,329.45,311.0,315.35,5135,329.9498094319695
5m,2026-06-05 12:35:00+05:30,315.35,315.35,297.0,309.85,10465,329.46052111410603
5m,2026-06-05 12:40:00+05:30,309.85,310.55,290.4,295.65,13780,328.61069182389934
5m,2026-06-05 12:45:00+05:30,295.65,303.85,293.9,296.5,12025,327.88822011854506
5m,2026-06-05 12:50:00+05:30,296.5,301.65,286.0,295.7,24375,326.3575398763021
5m,2026-06-05 12:55:00+05:30,295.7,299.15,292.2,296.1,9165,325.8407676307053
5m,2026-06-05 13:00:00+05:30,296.0,301.4,291.0,301.4,25870,324.5686156606727
5m,2026-06-05 13:05:00+05:30,301.4,301.4,285.15,288.85,33865,322.7233445020897
5m,2026-06-05 13:10:00+05:30,288.85,293.0,280.8,284.0,12285,321.98684284856836
5m,2026-06-05 13:15:00+05:30,284.0,293.75,278.8,291.15,25675,320.6179629253084
5m,2026-06-05 13:20:00+05:30,291.15,291.15,272.35,278.95,14170,319.75495491015187
5m,2026-06-05 13:25:00+05:30,277.35,285.05,268.05,269.9,19435,318.4431549631347
5m,2026-06-05 13:30:00+05:30,268.0,278.6,257.25,268.0,24180,316.69178399378404
5m,2026-06-05 13:35:00+05:30,268.0,276.0,267.6,275.25,11700,315.9697738040654
5m,2026-06-05 13:40:00+05:30,275.25,275.9,254.9,266.25,17615,314.75040861369604
5m,2026-06-05 13:45:00+05:30,266.25,273.8,263.15,269.35,9230,314.1734788242917
5m,2026-06-05 13:50:00+05:30,269.35,274.95,268.0,271.45,10660,313.5634877779713
5m,2026-06-05 13:55:00+05:30,271.45,279.9,266.85,279.9,12415,312.9414903338188
5m,2026-06-05 14:00:00+05:30,279.9,283.0,273.0,278.65,15210,312.2590674953109
5m,2026-06-05 14:05:00+05:30,278.65,284.0,275.8,279.35,12675,311.73471051616815
5m,2026-06-05 14:10:00+05:30,279.35,280.0,268.65,274.15,11635,311.1886002768504
5m,2026-06-05 14:15:00+05:30,274.15,274.15,264.0,271.75,13130,310.52154663675935
5m,2026-06-05 14:20:00+05:30,271.75,276.0,263.0,275.3,6825,310.19550100624934
5m,2026-06-05 14:25:00+05:30,275.6,287.1,274.5,286.0,22100,309.46799969059407
5m,2026-06-05 14:30:00+05:30,286.0,295.35,280.0,281.5,19240,308.9341223028836
5m,2026-06-05 14:35:00+05:30,281.5,286.85,266.05,276.95,11830,308.49538017802973
5m,2026-06-05 14:40:00+05:30,276.95,323.5,275.0,320.6,67925,308.3414458053652
5m,2026-06-05 14:45:00+05:30,321.0,333.05,295.0,304.0,46410,308.4517067809649
5m,2026-06-05 14:50:00+05:30,304.0,312.9,302.0,310.0,11180,308.4500054334833
5m,2026-06-05 14:55:00+05:30,310.0,310.95,287.65,295.2,19370,308.24955974842766
5m,2026-06-05 15:00:00+05:30,297.45,302.0,276.6,296.65,24895,307.8550453656303
5m,2026-06-05 15:05:00+05:30,298.4,299.0,292.55,296.1,10270,307.7381109874711
5m,2026-06-05 15:10:00+05:30,296.1,298.0,286.95,294.5,10400,307.5952303705517
5m,2026-06-05 15:15:00+05:30,294.5,307.4,294.5,301.1,26910,307.4322199004975
5m,2026-06-05 15:20:00+05:30,301.1,303.5,288.35,293.95,17095,307.2441554497541
5m,2026-06-05 15:25:00+05:30,293.95,297.45,282.0,283.25,23075,306.84194975433746
5m,2026-06-08 09:15:00+05:30,175.7,180.1,159.9,176.0,113880,172.0
5m,2026-06-08 09:20:00+05:30,176.0,179.15,167.5,175.45,27495,172.39544827586207
5m,2026-06-08 09:25:00+05:30,175.45,181.35,173.5,180.7,12805,172.9038293985385
5m,2026-06-08 09:30:00+05:30,180.7,192.0,178.65,190.45,36400,175.6025068212824
5m,2026-06-08 09:35:00+05:30,190.45,190.45,175.0,182.75,16055,176.15655342350843
5m,2026-06-08 09:40:00+05:30,182.75,189.45,179.25,186.4,13260,176.69183663415114
5m,2026-06-08 09:45:00+05:30,186.4,192.1,173.0,173.0,35295,177.06178892851077
5m,2026-06-08 09:50:00+05:30,173.0,187.4,171.5,187.4,12675,177.3001900833131
5m,2026-06-08 09:55:00+05:30,187.4,202.5,186.2,200.0,31200,179.2753930305006
5m,2026-06-08 10:00:00+05:30,200.0,200.0,183.5,183.5,27365,180.09061794769678
5m,2026-06-08 10:05:00+05:30,183.5,194.7,181.0,192.6,15990,180.52689508985065
5m,2026-06-08 10:10:00+05:30,192.6,193.45,185.0,185.0,5980,180.65201803482586
5m,2026-06-08 10:15:00+05:30,185.0,191.0,183.2,190.65,8645,180.836792281085
5m,2026-06-08 10:20:00+05:30,190.65,191.5,186.3,188.05,6955,180.98544345238093
5m,2026-06-08 10:25:00+05:30,188.05,188.85,181.4,186.1,11700,181.12447808535177
5m,2026-06-08 10:30:00+05:30,186.1,202.8,186.1,202.8,11375,181.59787013713964
5m,2026-06-08 10:35:00+05:30,201.45,202.4,195.0,198.5,9555,182.00826231836555
5m,2026-06-08 10:40:00+05:30,198.5,205.0,187.35,187.35,22945,182.62211980376966
5m,2026-06-08 10:45:00+05:30,187.35,195.5,184.25,193.85,12350,182.86738650614495
5m,2026-06-08 10:50:00+05:30,193.85,198.25,190.4,192.15,8775,183.08108898721727
5m,2026-06-08 10:55:00+05:30,192.15,200.4,188.65,199.0,11375,183.40657081236517
5m,2026-06-08 11:00:00+05:30,199.0,199.95,192.85,193.3,13520,183.75386942156447
5m,2026-06-08 11:05:00+05:30,193.3,194.9,186.6,191.1,6955,183.8585557083906
5m,2026-06-08 11:10:00+05:30,191.1,193.6,187.4,189.75,9555,183.98522987730885
5m,2026-06-08 11:15:00+05:30,189.75,191.0,182.9,185.2,8970,184.0287293183322
5m,2026-06-08 11:20:00+05:30,185.2,189.3,182.15,184.1,4810,184.0399287805304
5m,2026-06-08 11:25:00+05:30,184.1,187.35,182.7,185.6,7150,184.05665460653827
5m,2026-06-08 11:30:00+05:30,185.6,191.2,185.6,188.85,13910,184.17756192631708
5m,2026-06-08 11:35:00+05:30,188.85,196.2,187.9,195.2,6565,184.28945244598955
5m,2026-06-08 11:40:00+05:30,195.2,196.2,191.8,193.45,6435,184.40513921255976
5m,2026-06-08 11:45:00+05:30,193.45,197.5,191.0,196.8,5525,184.51548919640686
5m,2026-06-08 11:50:00+05:30,196.8,196.8,190.5,192.3,2275,184.5522301462589
5m,2026-06-08 11:55:00+05:30,192.3,197.1,191.65,194.4,5785,184.65686637965396
5m,2026-06-08 12:00:00+05:30,194.4,195.0,187.9,192.9,4615,184.71812917506617
5m,2026-06-08 12:05:00+05:30,192.9,194.9,186.85,193.1,4875,184.77894138849706
5m,2026-06-08 12:10:00+05:30,193.1,202.4,192.8,197.5,10205,185.0106405077899
5m,2026-06-08 12:15:00+05:30,197.5,200.2,194.35,197.0,4615,185.10957150488395
5m,2026-06-08 12:20:00+05:30,197.0,202.55,196.55,202.55,14365,185.4905399873469
5m,2026-06-08 12:25:00+05:30,202.55,202.55,197.45,199.95,11765,185.77760450864517
5m,2026-06-08 12:30:00+05:30,199.95,203.35,196.15,201.35,15210,186.13978339735377
