tf,date,open,high,low,close,volume,vwap
5m,2026-06-05 09:15:00+05:30,496.85,504.0,483.1,492.25,975,493.1166666666666
5m,2026-06-05 09:20:00+05:30,492.25,492.25,479.95,479.95,325,490.85
5m,2026-06-05 09:25:00+05:30,479.95,480.85,479.95,480.85,65,490.3595238095238
5m,2026-06-05 09:30:00+05:30,480.85,495.95,480.85,489.5,715,489.8119791666667
5m,2026-06-05 09:35:00+05:30,489.5,491.5,481.55,489.5,585,489.30813008130076
5m,2026-06-05 09:40:00+05:30,489.5,502.0,480.95,502.0,260,489.8125925925926
5m,2026-06-05 09:45:00+05:30,502.0,502.0,502.0,502.0,0,489.8125925925926
5m,2026-06-05 09:50:00+05:30,502.0,502.0,480.85,488.9,650,489.95272727272726
5m,2026-06-05 09:55:00+05:30,488.9,488.9,478.4,478.4,325,489.2816666666667
5m,2026-06-05 10:00:00+05:30,478.4,491.3,468.05,491.3,715,488.39366197183097
5m,2026-06-05 10:05:00+05:30,491.3,491.3,478.9,491.0,715,488.21565040650404
5m,2026-06-05 10:10:00+05:30,491.0,522.4,491.0,497.25,1755,492.0140672782874
5m,2026-06-05 10:15:00+05:30,497.25,502.95,486.7,500.85,520,492.34358974358975
5m,2026-06-05 10:20:00+05:30,500.85,501.55,489.05,499.85,1430,493.05155875299755
5m,2026-06-05 10:25:00+05:30,499.85,499.85,493.1,493.1,195,493.100117370892
5m,2026-06-05 10:30:00+05:30,493.1,493.1,482.75,482.75,65,493.0518648018648
5m,2026-06-05 10:35:00+05:30,482.75,482.75,425.15,425.15,3250,480.4348013816925
5m,2026-06-05 10:40:00+05:30,425.15,425.15,407.5,416.5,3900,465.2447299077734
5m,2026-06-05 10:45:00+05:30,416.5,422.3,400.3,422.3,1625,460.7233213429256
5m,2026-06-05 10:50:00+05:30,422.3,432.5,420.55,430.05,1820,457.7015795206971
5m,2026-06-05 10:55:00+05:30,430.05,439.5,429.35,439.0,390,457.2832799145299
5m,2026-06-05 11:00:00+05:30,439.0,479.1,439.0,479.1,1950,458.0245126705653
5m,2026-06-05 11:05:00+05:30,479.1,510.0,475.35,497.65,3250,462.65573979591835
5m,2026-06-05 11:10:00+05:30,497.65,497.65,479.5,479.5,325,462.944080604534
5m,2026-06-05 11:15:00+05:30,479.5,479.5,461.35,463.25,260,462.99484621778885
5m,2026-06-05 11:20:00+05:30,463.25,463.25,446.6,446.6,650,462.7309813463098
5m,2026-06-05 11:25:00+05:30,446.6,447.85,446.6,447.85,260,462.5835341365461
5m,2026-06-05 11:30:00+05:30,447.85,465.4,447.85,462.45,260,462.54518695306285
5m,2026-06-05 11:35:00+05:30,462.45,462.45,449.4,449.4,65,462.52424603174603
5m,2026-06-05 11:40:00+05:30,449.4,468.4,449.4,459.8,650,462.4469379844961
5m,2026-06-05 11:45:00+05:30,459.8,459.8,459.8,459.8,0,462.4469379844961
5m,2026-06-05 11:50:00+05:30,459.8,459.8,447.5,447.5,65,462.4217710750193
5m,2026-06-05 11:55:00+05:30,447.5,447.5,442.9,442.9,65,462.38013117283947
5m,2026-06-05 12:00:00+05:30,442.9,461.45,441.7,461.45,260,462.31120030581036
5m,2026-06-05 12:05:00+05:30,461.45,461.45,461.45,461.45,0,462.31120030581036
5m,2026-06-05 12:10:00+05:30,461.45,461.45,461.45,461.45,0,462.31120030581036
5m,2026-06-05 12:15:00+05:30,461.45,467.75,461.45,466.55,195,462.3312832194381
5m,2026-06-05 12:20:00+05:30,466.55,466.55,465.3,465.3,65,462.3389772727273
5m,2026-06-05 12:25:00+05:30,465.3,465.3,465.3,465.3,65,462.34569160997734
5m,2026-06-05 12:30:00+05:30,465.3,465.3,465.3,465.3,0,462.34569160997734
5m,2026-06-05 12:35:00+05:30,465.3,465.3,428.0,441.05,975,461.7679824561404
5m,2026-06-05 12:40:00+05:30,441.05,441.05,425.85,425.85,520,461.23606321839077
5m,2026-06-05 12:45:00+05:30,425.85,429.85,421.05,424.95,390,460.77709219858156
5m,2026-06-05 12:50:00+05:30,424.95,425.5,410.0,425.0,325,460.34961403508765
5m,2026-06-05 12:55:00+05:30,425.0,425.0,423.1,424.15,260,460.046764091858
5m,2026-06-05 13:00:00+05:30,424.15,427.55,424.15,425.4,195,459.8329875518672
5m,2026-06-05 13:05:00+05:30,425.4,425.4,408.0,410.75,520,459.09639455782303
5m,2026-06-05 13:10:00+05:30,410.75,416.0,403.75,409.2,1040,457.53287220026345
5m,2026-06-05 13:15:00+05:30,409.2,417.85,400.0,417.85,455,456.9102014294996
5m,2026-06-05 13:20:00+05:30,417.85,417.85,391.0,399.0,1105,455.16871069182383
5m,2026-06-05 13:25:00+05:30,399.0,407.85,392.0,392.0,1755,452.36277678037095
5m,2026-06-05 13:30:00+05:30,392.0,397.25,375.0,390.7,3770,446.25978319783195
5m,2026-06-05 13:35:00+05:30,390.7,393.95,386.1,393.95,3705,441.6008432539682
5m,2026-06-05 13:40:00+05:30,393.95,393.95,377.25,377.25,390,441.0806293018682
5m,2026-06-05 13:45:00+05:30,377.25,391.35,377.25,390.4,6500,434.04370179948586
5m,2026-06-05 13:50:00+05:30,390.4,392.7,390.4,392.7,3185,431.54864973800886
5m,2026-06-05 13:55:00+05:30,392.7,400.0,386.4,400.0,65,431.5050724637681
5m,2026-06-05 14:00:00+05:30,400.0,403.05,395.1,395.1,390,431.26223021582734
5m,2026-06-05 14:05:00+05:30,395.1,405.0,395.1,403.3,130,431.1901515151515
5m,2026-06-05 14:10:00+05:30,403.3,403.3,389.8,392.85,390,430.9345209817894
5m,2026-06-05 14:15:00+05:30,392.85,392.85,388.2,388.2,65,430.88566627125346
5m,2026-06-05 14:20:00+05:30,388.2,391.55,380.0,391.55,650,430.3793864790934
5m,2026-06-05 14:25:00+05:30,396.15,410.25,396.15,409.3,1365,429.7751906941266
5m,2026-06-05 14:30:00+05:30,409.3,418.7,404.0,404.45,2210,428.999137298091
5m,2026-06-05 14:35:00+05:30,404.45,404.45,399.55,399.55,195,428.9075375045737
5m,2026-06-05 14:40:00+05:30,399.55,456.45,399.55,451.0,10985,429.96521604938266
5m,2026-06-05 14:45:00+05:30,451.0,468.8,422.35,422.35,3705,430.359659923776
5m,2026-06-05 14:50:00+05:30,422.35,440.5,422.35,434.5,390,430.3706328375619
5m,2026-06-05 14:55:00+05:30,434.5,435.05,424.4,435.05,260,430.37457134553904
5m,2026-06-05 15:00:00+05:30,435.05,435.05,405.75,429.3,1625,430.22508532423205
5m,2026-06-05 15:05:00+05:30,429.3,429.3,425.25,425.25,390,430.20662139219013
5m,2026-06-05 15:10:00+05:30,425.25,425.25,416.1,416.1,390,430.1505912162162
5m,2026-06-05 15:15:00+05:30,416.1,435.0,416.1,430.0,1755,430.08109000825766
5m,2026-06-05 15:20:00+05:30,430.0,430.0,420.0,422.55,14170,429.1813622579893
5m,2026-06-05 15:25:00+05:30,422.55,425.0,406.95,412.45,2600,428.78976628091675
5m,2026-06-08 09:15:00+05:30,245.05,276.85,230.3,270.15,166010,259.09999999999997
5m,2026-06-08 09:20:00+05:30,270.15,275.8,259.0,270.65,90090,262.4008375634517
5m,2026-06-08 09:25:00+05:30,270.65,279.5,266.65,278.15,68120,264.99895081528996
5m,2026-06-08 09:30:00+05:30,278.15,294.3,276.2,292.95,119535,271.1453957326302
5m,2026-06-08 09:35:00+05:30,292.95,292.95,271.35,285.35,63830,272.66338626371277
5m,2026-06-08 09:40:00+05:30,285.35,290.95,277.95,285.85,50635,273.7748563887595
5m,2026-06-08 09:45:00+05:30,285.85,295.3,269.0,269.7,72800,274.2623060019228
5m,2026-06-08 09:50:00+05:30,269.7,289.1,267.0,288.4,60775,274.8981458861849
5m,2026-06-08 09:55:00+05:30,288.4,307.0,287.05,305.0,76310,277.3605145129897
5m,2026-06-08 10:00:00+05:30,303.3,305.0,283.0,283.0,31395,277.86993495934956
5m,2026-06-08 10:05:00+05:30,283.0,298.3,279.25,293.8,38090,278.442022349837
5m,2026-06-08 10:10:00+05:30,293.8,298.0,285.8,286.0,17615,278.6787134858503
5m,2026-06-08 10:15:00+05:30,286.0,293.1,282.8,292.2,25740,278.9910007624388
5m,2026-06-08 10:20:00+05:30,292.2,294.5,285.9,288.3,10465,279.11515726022066
5m,2026-06-08 10:25:00+05:30,288.3,290.0,280.35,286.65,19305,279.2540337353983
5m,2026-06-08 10:30:00+05:30,286.65,309.0,285.6,308.1,64220,280.6798764362068
