tf,date,open,high,low,close,volume,vwap
5m,2026-06-05 09:15:00+05:30,628.95,637.9,595.55,601.65,2210,611.6999999999999
5m,2026-06-05 09:20:00+05:30,601.65,606.9,589.8,590.85,5980,600.126984126984
5m,2026-06-05 09:25:00+05:30,590.85,596.7,590.0,596.7,1235,599.3852873563217
5m,2026-06-05 09:30:00+05:30,596.7,615.0,596.7,602.4,4355,601.0649371069181
5m,2026-06-05 09:35:00+05:30,602.4,621.05,596.95,599.7,1430,601.5195156695156
5m,2026-06-05 09:40:00+05:30,599.7,619.7,594.65,612.75,585,601.79780521262
5m,2026-06-05 09:45:00+05:30,612.75,613.0,596.8,597.7,780,601.8308496732026
5m,2026-06-05 09:50:00+05:30,597.7,606.7,587.6,600.6,4095,601.1313417190775
5m,2026-06-05 09:55:00+05:30,600.6,606.3,588.0,590.0,2665,600.4044568245124
5m,2026-06-05 10:00:00+05:30,590.0,625.0,577.25,604.15,8775,600.876923076923
5m,2026-06-05 10:05:00+05:30,604.15,626.0,582.2,619.05,3510,601.6855839416058
5m,2026-06-05 10:10:00+05:30,619.05,636.15,610.45,613.8,4030,603.5606010928961
5m,2026-06-05 10:15:00+05:30,613.8,619.0,600.0,615.0,4095,604.2882119861317
5m,2026-06-05 10:20:00+05:30,615.0,622.0,605.0,621.55,6500,605.8270375161708
5m,2026-06-05 10:25:00+05:30,621.55,630.0,605.4,610.0,6045,606.8264434180138
5m,2026-06-05 10:30:00+05:30,610.0,610.0,577.15,577.15,2860,605.920989010989
5m,2026-06-05 10:35:00+05:30,577.15,577.15,530.0,535.0,7670,599.2016861219196
5m,2026-06-05 10:40:00+05:30,535.0,535.4,513.65,526.35,10985,588.7442495126705
5m,2026-06-05 10:45:00+05:30,526.35,532.95,503.0,528.35,8970,581.7862671660424
5m,2026-06-05 10:50:00+05:30,528.35,544.95,526.05,539.5,2015,580.7661054172767
5m,2026-06-05 10:55:00+05:30,539.5,550.25,536.45,550.25,8190,577.8005361930294
5m,2026-06-05 11:00:00+05:30,550.25,596.5,550.25,594.05,10075,578.0326249747014
5m,2026-06-05 11:05:00+05:30,594.05,630.0,593.05,620.0,7410,580.3836645845163
5m,2026-06-05 11:10:00+05:30,620.0,620.0,598.45,606.75,4420,581.4252779296518
5m,2026-06-05 11:15:00+05:30,606.75,606.75,570.0,582.15,5200,581.6295617251615
5m,2026-06-05 11:20:00+05:30,582.15,582.15,550.45,559.15,6760,580.7144394767345
5m,2026-06-05 11:25:00+05:30,559.15,565.75,555.0,565.05,1560,580.4931598756341
5m,2026-06-05 11:30:00+05:30,565.05,584.1,565.05,575.2,14105,579.9434560780834
5m,2026-06-05 11:35:00+05:30,575.2,575.25,555.0,567.5,3965,579.5738516918647
5m,2026-06-05 11:40:00+05:30,567.5,585.0,567.5,571.0,6110,579.3758682717587
5m,2026-06-05 11:45:00+05:30,571.0,584.75,569.95,581.9,2015,579.3693989071038
5m,2026-06-05 11:50:00+05:30,581.9,581.9,557.9,559.75,9685,578.6297090253637
5m,2026-06-05 11:55:00+05:30,559.75,559.75,549.65,549.65,5200,577.8619895091795
5m,2026-06-05 12:00:00+05:30,549.65,571.5,549.65,571.5,12610,576.9373675631622
5m,2026-06-05 12:05:00+05:30,573.75,581.65,571.05,571.05,1300,576.9210371141172
5m,2026-06-05 12:10:00+05:30,571.05,578.35,560.0,578.35,3965,576.8239073822464
5m,2026-06-05 12:15:00+05:30,578.35,590.05,576.6,580.15,3705,576.927285349328
5m,2026-06-05 12:20:00+05:30,580.15,589.05,579.5,589.05,520,576.9510523983605
5m,2026-06-05 12:25:00+05:30,589.05,593.0,576.85,580.0,3575,577.0647193211489
5m,2026-06-05 12:30:00+05:30,580.0,580.0,554.3,560.65,585,577.0293361535959
5m,2026-06-05 12:35:00+05:30,560.65,560.65,535.0,550.0,3770,576.5017725966146
