time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-22 10:40:00+05:30,23792.7,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 10:45:00+05:30,23783.9,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 10:50:00+05:30,23785.6,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 10:55:00+05:30,23780.75,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 11:00:00+05:30,23777.6,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 11:05:00+05:30,23775.05,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 11:10:00+05:30,23771.6,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 11:15:00+05:30,23766.6,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 11:20:00+05:30,23785.0,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 11:25:00+05:30,23758.9,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 11:30:00+05:30,23757.5,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 11:35:00+05:30,23774.05,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 11:40:00+05:30,23808.25,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 11:45:00+05:30,23809.25,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 11:50:00+05:30,23804.55,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 11:55:00+05:30,23804.85,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 12:00:00+05:30,23794.95,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 12:05:00+05:30,23791.3,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 12:10:00+05:30,23798.6,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 12:15:00+05:30,23794.35,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 12:20:00+05:30,23775.7,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 12:25:00+05:30,23774.75,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 12:30:00+05:30,23775.05,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 12:35:00+05:30,23778.9,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 12:40:00+05:30,23792.6,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 12:45:00+05:30,23813.0,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 12:50:00+05:30,23831.55,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 12:55:00+05:30,23827.45,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 13:00:00+05:30,23827.95,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 13:05:00+05:30,23819.4,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 13:10:00+05:30,23819.1,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 13:15:00+05:30,23812.1,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 13:20:00+05:30,23809.15,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 13:25:00+05:30,23809.4,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 13:30:00+05:30,23816.2,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 13:35:00+05:30,23809.05,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 13:40:00+05:30,23801.25,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 13:45:00+05:30,23803.9,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 13:50:00+05:30,23798.0,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 13:55:00+05:30,23792.15,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 14:00:00+05:30,23761.75,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 14:05:00+05:30,23778.35,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 14:10:00+05:30,23778.2,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 14:15:00+05:30,23761.4,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 14:20:00+05:30,23760.0,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-22 14:25:00+05:30,23739.3,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-22 14:30:00+05:30,23745.25,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-22 14:35:00+05:30,23723.9,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-22 14:40:00+05:30,23709.05,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-22 14:45:00+05:30,23726.0,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-22 14:50:00+05:30,23720.3,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-22 14:55:00+05:30,23724.45,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-22 15:00:00+05:30,23710.95,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-22 15:05:00+05:30,23708.7,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-22 15:10:00+05:30,23718.15,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-22 15:15:00+05:30,23725.35,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-22 15:20:00+05:30,23740.7,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-22 15:25:00+05:30,23748.85,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
