ts,spot,1h_close,1h_sma20,1h_sma50,1h_rsi,15m_K,15m_K_prev,regime,pos_active,pos_side,pos_engine,pos_strike,pos_ltp,pos_pnl_pct,pos_sl,tr_armed,tr_sl,peak_prem,day_losses,flips_today,halted,chop_block
2026-07-23T09:00:26.154320+05:30,23991.05,24021.15,24142.347499999996,24148.945,37.667283947348345,77.79960708111831,59.263027178954665,BEAR,False,,,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-23T09:06:03.711026+05:30,23991.05,24021.15,24142.347499999996,24148.945,37.667283947348345,77.79960708111831,59.263027178954665,BEAR,False,,,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-23T09:11:40.417317+05:30,23991.05,24021.15,24142.347499999996,24148.945,37.667283947348345,77.79960708111831,59.263027178954665,BEAR,False,,,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-23T09:16:57.973843+05:30,23901.6,23991.05,24131.402500000004,24144.652000000002,35.15267997316194,79.92234379393348,77.79962520901945,BEAR,True,CE,VWAP,23900,148,4.51977401129944,116.11200000000001,False,0.0,148,0,0,False,False
2026-07-23T09:22:03.696537+05:30,23942.35,23991.05,24131.402500000004,24144.652000000002,35.15267997316194,79.92234379393348,77.79962520901945,BEAR,False,,,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-23T09:27:07.253088+05:30,23935.5,23991.05,24131.402500000004,24144.652000000002,35.15267997316194,79.92234379393348,77.79962520901945,BEAR,False,,,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-23T09:32:11.670953+05:30,23913.7,23991.05,24131.402500000004,24144.652000000002,35.15267997316194,58.590685559295316,79.92280208107994,BEAR,False,,,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-23T09:37:15.362863+05:30,23901.7,23991.05,24131.402500000004,24144.652000000002,35.15267997316194,58.590685559295316,79.92280208107994,BEAR,False,,,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-23T09:42:22.038485+05:30,23913.85,23991.05,24131.402500000004,24144.652000000002,35.15267997316194,58.590685559295316,79.92280208107994,BEAR,False,,,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-23T09:47:35.205171+05:30,23908.35,23991.05,24131.402500000004,24144.652000000002,35.15267997316194,25.257131468372105,58.590464801705444,BEAR,True,PE,FLIP,23900,125.8,4.13907284768212,99.05600000000001,False,0.0,127.5,0,1,False,False
2026-07-23T09:52:44.030587+05:30,23923.55,23991.05,24131.402500000004,24144.652000000002,35.15267997316194,25.257131468372105,58.590464801705444,BEAR,True,PE,FLIP,23900,117.2,-2.980132450331121,99.05600000000001,False,0.0,128.05,0,1,False,False
2026-07-23T09:57:53.239158+05:30,23932.25,23991.05,24131.402500000004,24144.652000000002,35.15267997316194,25.257131468372105,58.590464801705444,BEAR,True,PE,FLIP,23900,115.3,-4.552980132450331,99.05600000000001,False,0.0,128.05,0,1,False,False
