date,open,high,low,close,volume,vwap
2026-06-03 09:15:00+05:30,23415.95,23447.65,23288.2,23299.3,0,
2026-06-03 09:20:00+05:30,23299.9,23311.85,23285.95,23304.25,0,
2026-06-03 09:25:00+05:30,23305.8,23307.8,23265.25,23292.7,0,
2026-06-03 09:30:00+05:30,23293.5,23299.8,23247.0,23247.0,0,
2026-06-03 09:35:00+05:30,23248.85,23279.8,23244.45,23270.9,0,
2026-06-03 09:40:00+05:30,23272.45,23277.55,23255.25,23268.95,0,
2026-06-03 09:45:00+05:30,23269.05,23280.95,23259.35,23274.6,0,
2026-06-03 09:50:00+05:30,23275.15,23299.55,23242.25,23244.0,0,
2026-06-03 09:55:00+05:30,23245.0,23268.85,23225.5,23252.65,0,
2026-06-03 10:00:00+05:30,23253.15,23281.25,23246.7,23281.25,0,
2026-06-03 10:05:00+05:30,23281.6,23287.4,23257.45,23258.0,0,
2026-06-03 10:10:00+05:30,23256.35,23257.5,23232.75,23240.5,0,
2026-06-03 10:15:00+05:30,23240.45,23269.8,23228.95,23265.25,0,
2026-06-03 10:20:00+05:30,23265.95,23283.2,23260.9,23261.45,0,
2026-06-03 10:25:00+05:30,23261.85,23272.25,23240.25,23246.3,0,
2026-06-03 10:30:00+05:30,23247.0,23255.3,23212.1,23215.0,0,
2026-06-03 10:35:00+05:30,23216.1,23240.65,23213.65,23232.85,0,
2026-06-03 10:40:00+05:30,23233.3,23245.0,23225.15,23227.15,0,
2026-06-03 10:45:00+05:30,23227.55,23241.55,23217.1,23241.2,0,
2026-06-03 10:50:00+05:30,23242.15,23243.35,23228.6,23242.95,0,
2026-06-03 10:55:00+05:30,23243.65,23244.25,23218.25,23226.05,0,
2026-06-03 11:00:00+05:30,23227.25,23233.0,23211.5,23219.15,0,
2026-06-03 11:05:00+05:30,23219.5,23220.15,23194.8,23195.45,0,
2026-06-03 11:10:00+05:30,23195.9,23211.25,23195.9,23202.85,0,
2026-06-03 11:15:00+05:30,23203.6,23227.15,23198.8,23220.1,0,
2026-06-03 11:20:00+05:30,23220.45,23244.85,23214.4,23224.8,0,
2026-06-03 11:25:00+05:30,23225.65,23236.15,23208.2,23215.85,0,
2026-06-03 11:30:00+05:30,23216.95,23234.75,23211.1,23221.7,0,
2026-06-03 11:35:00+05:30,23222.8,23223.95,23202.85,23211.5,0,
2026-06-03 11:40:00+05:30,23212.6,23222.1,23202.6,23214.2,0,
2026-06-03 11:45:00+05:30,23215.05,23224.2,23213.65,23217.6,0,
2026-06-03 11:50:00+05:30,23217.5,23225.9,23206.7,23219.4,0,
2026-06-03 11:55:00+05:30,23220.1,23220.1,23191.4,23191.4,0,
2026-06-03 12:00:00+05:30,23193.25,23202.75,23151.5,23170.4,0,
2026-06-03 12:05:00+05:30,23172.0,23186.8,23168.6,23184.3,0,
2026-06-03 12:10:00+05:30,23185.0,23188.75,23171.75,23180.7,0,
2026-06-03 12:15:00+05:30,23181.25,23187.55,23176.55,23184.9,0,
2026-06-03 12:20:00+05:30,23185.25,23201.35,23181.9,23187.95,0,
2026-06-03 12:25:00+05:30,23188.1,23241.65,23185.15,23235.45,0,
2026-06-03 12:30:00+05:30,23236.35,23290.8,23236.2,23289.9,0,
2026-06-03 12:35:00+05:30,23290.55,23335.9,23283.85,23324.5,0,
2026-06-03 12:40:00+05:30,23325.8,23347.55,23320.7,23323.0,0,
2026-06-03 12:45:00+05:30,23325.15,23331.55,23291.85,23300.45,0,
2026-06-03 12:50:00+05:30,23301.15,23315.15,23274.6,23275.2,0,
2026-06-03 12:55:00+05:30,23275.7,23298.75,23271.95,23283.3,0,
2026-06-03 13:00:00+05:30,23284.2,23305.95,23279.95,23292.2,0,
2026-06-03 13:05:00+05:30,23293.3,23296.75,23275.05,23286.95,0,
2026-06-03 13:10:00+05:30,23287.0,23298.35,23275.7,23298.35,0,
2026-06-03 13:15:00+05:30,23302.95,23326.3,23300.3,23307.8,0,
