tf,date,open,high,low,close,volume
5m,2026-05-06 09:15:00+05:30,563.15,568.7,527.1,531.7,38480
5m,2026-05-06 09:20:00+05:30,531.7,544.2,515.9,530.0,10790
5m,2026-05-06 09:25:00+05:30,530.0,539.6,515.0,520.8,8905
5m,2026-05-06 09:30:00+05:30,520.8,531.85,510.0,514.2,8190
5m,2026-05-06 09:35:00+05:30,514.2,514.2,499.0,499.0,6630
5m,2026-05-06 09:40:00+05:30,499.0,505.05,490.0,497.9,4810
5m,2026-05-06 09:45:00+05:30,497.9,498.15,489.7,490.0,4095
5m,2026-05-06 09:50:00+05:30,490.0,507.85,480.0,507.85,5070
5m,2026-05-06 09:55:00+05:30,507.85,517.3,494.05,494.05,8840
5m,2026-05-06 10:00:00+05:30,494.05,494.4,467.55,467.55,9620
5m,2026-05-06 10:05:00+05:30,467.55,468.9,455.0,463.8,18525
5m,2026-05-06 10:10:00+05:30,463.8,496.2,463.3,496.2,22620
5m,2026-05-06 10:15:00+05:30,496.2,498.15,477.7,493.0,9425
5m,2026-05-06 10:20:00+05:30,493.0,510.9,493.0,498.9,8905
5m,2026-05-06 10:25:00+05:30,498.9,505.0,485.15,490.5,3315
5m,2026-05-06 10:30:00+05:30,490.5,495.0,481.05,482.35,3445
5m,2026-05-06 10:35:00+05:30,482.35,483.0,470.0,480.05,5070
5m,2026-05-06 10:40:00+05:30,480.05,501.6,476.1,499.0,9620
5m,2026-05-06 10:45:00+05:30,499.0,499.0,477.1,481.1,8190
5m,2026-05-06 10:50:00+05:30,481.1,481.1,450.0,450.2,5980
5m,2026-05-06 10:55:00+05:30,450.2,460.65,450.2,453.45,1560
5m,2026-05-06 11:00:00+05:30,453.45,460.85,434.0,434.0,9685
5m,2026-05-06 11:05:00+05:30,434.0,456.1,434.0,456.1,4420
5m,2026-05-06 11:10:00+05:30,456.1,456.1,442.75,444.0,2015
5m,2026-05-06 11:15:00+05:30,444.0,462.0,441.95,445.45,6890
5m,2026-05-06 11:20:00+05:30,445.45,457.0,445.0,445.0,1950
5m,2026-05-06 11:25:00+05:30,445.0,466.0,445.0,466.0,3120
5m,2026-05-06 11:30:00+05:30,466.0,473.0,463.15,463.15,4420
5m,2026-05-06 11:35:00+05:30,463.15,464.75,424.75,430.65,10920
5m,2026-05-06 11:40:00+05:30,430.65,460.0,430.65,459.3,6370
5m,2026-05-06 11:45:00+05:30,459.3,463.95,453.45,463.95,1365
5m,2026-05-06 11:50:00+05:30,463.95,465.65,451.5,464.15,2145
5m,2026-05-06 11:55:00+05:30,464.15,469.95,455.0,455.0,1950
5m,2026-05-06 12:00:00+05:30,455.0,458.75,444.15,450.75,1690
5m,2026-05-06 12:05:00+05:30,450.75,450.75,434.6,446.6,4225
5m,2026-05-06 12:10:00+05:30,446.6,446.95,430.75,435.3,11960
5m,2026-05-06 12:15:00+05:30,435.3,435.3,424.15,425.4,5980
5m,2026-05-06 12:20:00+05:30,425.4,425.4,398.45,407.15,25285
5m,2026-05-06 12:25:00+05:30,407.15,419.65,403.0,415.4,10140
5m,2026-05-06 12:30:00+05:30,415.4,418.05,409.6,416.0,5330
5m,2026-05-06 12:35:00+05:30,416.0,416.0,404.85,406.05,5525
5m,2026-05-06 12:40:00+05:30,406.05,407.9,388.0,390.2,9295
5m,2026-05-06 12:45:00+05:30,390.2,392.9,382.8,389.75,35230
5m,2026-05-06 12:50:00+05:30,389.75,394.25,383.0,391.2,9360
5m,2026-05-06 12:55:00+05:30,391.2,397.55,389.9,397.25,4745
5m,2026-05-06 13:00:00+05:30,397.25,397.25,381.1,382.35,7800
5m,2026-05-06 13:05:00+05:30,382.35,411.6,380.75,410.0,15795
5m,2026-05-06 13:10:00+05:30,410.0,416.25,405.0,411.0,12415
5m,2026-05-06 13:15:00+05:30,411.0,442.5,406.6,436.75,31915
5m,2026-05-06 13:20:00+05:30,436.75,450.45,435.6,446.55,21905
5m,2026-05-06 13:25:00+05:30,446.55,455.3,443.0,453.15,11050
5m,2026-05-06 13:30:00+05:30,453.15,465.0,449.6,458.85,11180
5m,2026-05-06 13:35:00+05:30,458.85,480.0,457.35,474.35,11700
5m,2026-05-06 13:40:00+05:30,473.75,480.4,464.0,471.2,7215
5m,2026-05-06 13:45:00+05:30,471.2,478.0,463.95,470.75,10790
5m,2026-05-06 13:50:00+05:30,470.75,480.1,468.3,472.35,8970
5m,2026-05-06 13:55:00+05:30,472.35,485.95,469.5,475.35,4680
5m,2026-05-06 14:00:00+05:30,475.35,482.8,469.8,477.9,5525
5m,2026-05-06 14:05:00+05:30,477.9,484.8,469.45,475.45,2405
5m,2026-05-06 14:10:00+05:30,475.45,500.75,475.45,500.55,8125
5m,2026-05-06 14:15:00+05:30,500.55,515.0,500.55,507.2,6175
5m,2026-05-06 14:20:00+05:30,507.2,641.15,506.4,637.95,36660
5m,2026-05-06 14:25:00+05:30,637.95,709.15,637.95,693.35,9620
5m,2026-05-06 14:30:00+05:30,693.35,709.2,647.85,669.8,22945
5m,2026-05-06 14:35:00+05:30,669.8,669.8,653.45,663.9,2730
5m,2026-05-06 14:40:00+05:30,663.9,695.35,663.9,691.0,6240
5m,2026-05-06 14:45:00+05:30,691.0,716.05,679.25,709.35,5330
5m,2026-05-06 14:50:00+05:30,709.35,717.2,696.65,699.95,2405
5m,2026-05-06 14:55:00+05:30,699.95,720.0,692.1,710.5,6175
5m,2026-05-06 15:00:00+05:30,710.5,717.45,681.6,704.15,2470
5m,2026-05-06 15:05:00+05:30,704.15,713.9,684.8,688.4,1430
5m,2026-05-06 15:10:00+05:30,688.4,697.25,688.25,688.25,2860
5m,2026-05-06 15:15:00+05:30,688.25,696.6,686.1,691.3,8125
5m,2026-05-06 15:20:00+05:30,691.3,692.05,680.2,692.05,6240
5m,2026-05-06 15:25:00+05:30,692.05,705.95,689.25,701.8,5590
5m,2026-05-07 09:15:00+05:30,678.3,678.3,615.8,621.25,3315
5m,2026-05-07 09:20:00+05:30,621.25,635.6,601.0,635.6,5785
5m,2026-05-07 09:25:00+05:30,635.6,641.55,607.45,630.3,4810
5m,2026-05-07 09:30:00+05:30,630.3,655.0,615.3,644.65,2405
5m,2026-05-07 09:35:00+05:30,644.65,663.55,643.9,643.9,2730
5m,2026-05-07 09:40:00+05:30,643.9,692.3,643.9,692.05,2535
5m,2026-05-07 09:45:00+05:30,692.05,692.05,658.6,658.6,1885
5m,2026-05-07 09:50:00+05:30,658.6,658.6,620.2,624.45,2860
5m,2026-05-07 09:55:00+05:30,624.45,640.0,624.45,640.0,520
5m,2026-05-07 10:00:00+05:30,640.0,664.75,640.0,655.0,1300
5m,2026-05-07 10:05:00+05:30,655.0,655.25,607.85,617.95,1105
5m,2026-05-07 10:10:00+05:30,617.95,624.6,601.55,602.95,520
5m,2026-05-07 10:15:00+05:30,602.95,633.9,602.95,628.4,910
5m,2026-05-07 10:20:00+05:30,628.4,639.55,628.4,631.0,715
5m,2026-05-07 10:25:00+05:30,631.0,652.8,631.0,646.55,260
5m,2026-05-07 10:30:00+05:30,646.55,665.0,645.2,660.55,1235
5m,2026-05-07 10:35:00+05:30,660.55,660.55,647.25,651.05,455
5m,2026-05-07 10:40:00+05:30,651.05,659.65,648.05,659.65,585
5m,2026-05-07 10:45:00+05:30,659.65,668.5,652.9,652.95,390
5m,2026-05-07 10:50:00+05:30,652.95,652.95,621.95,635.2,1170
5m,2026-05-07 10:55:00+05:30,635.2,641.6,632.25,632.25,260
5m,2026-05-07 11:00:00+05:30,632.25,632.25,631.0,631.0,260
5m,2026-05-07 11:05:00+05:30,631.0,631.0,608.25,609.0,390
5m,2026-05-07 11:10:00+05:30,609.0,609.0,603.05,603.05,195
5m,2026-05-07 11:15:00+05:30,603.05,612.85,603.05,612.85,2015
5m,2026-05-07 11:20:00+05:30,612.85,612.85,581.0,597.45,2665
5m,2026-05-07 11:25:00+05:30,597.45,597.45,585.6,585.6,520
5m,2026-05-07 11:30:00+05:30,585.6,632.85,585.6,611.9,780
5m,2026-05-07 11:35:00+05:30,611.9,611.9,596.95,596.95,1235
5m,2026-05-07 11:40:00+05:30,596.95,604.7,577.8,577.8,1170
5m,2026-05-07 11:45:00+05:30,577.8,595.0,573.5,594.3,2015
5m,2026-05-07 11:50:00+05:30,594.3,604.05,594.3,604.05,455
5m,2026-05-07 11:55:00+05:30,604.05,622.25,604.05,622.25,2210
5m,2026-05-07 12:00:00+05:30,622.25,650.5,622.25,650.5,2665
5m,2026-05-07 12:05:00+05:30,650.5,650.5,638.3,645.3,2015
5m,2026-05-07 12:10:00+05:30,645.3,645.3,645.3,645.3,0
5m,2026-05-07 12:15:00+05:30,645.3,667.15,645.3,662.7,390
5m,2026-05-07 12:20:00+05:30,662.7,662.7,662.7,662.7,0
5m,2026-05-07 12:25:00+05:30,662.7,666.0,640.0,640.0,195
5m,2026-05-07 12:30:00+05:30,640.0,641.1,630.1,634.15,325
5m,2026-05-07 12:35:00+05:30,634.15,733.8,625.4,731.85,8125
5m,2026-05-07 12:40:00+05:30,731.85,764.3,731.85,756.1,7410
5m,2026-05-07 12:45:00+05:30,756.1,760.65,726.0,726.0,1560
5m,2026-05-07 12:50:00+05:30,726.0,726.0,699.35,699.35,390
5m,2026-05-07 12:55:00+05:30,699.35,699.35,659.8,659.8,975
5m,2026-05-07 13:00:00+05:30,659.8,692.75,659.8,669.5,390
5m,2026-05-07 13:05:00+05:30,669.5,707.6,669.5,679.95,2535
5m,2026-05-07 13:10:00+05:30,679.95,679.95,671.2,671.2,65
5m,2026-05-07 13:15:00+05:30,671.2,680.3,625.0,637.45,2730
5m,2026-05-07 13:20:00+05:30,637.45,648.05,629.45,630.85,1040
5m,2026-05-07 13:25:00+05:30,630.85,641.75,630.85,635.2,390
5m,2026-05-07 13:30:00+05:30,635.2,644.05,634.3,644.05,390
5m,2026-05-07 13:35:00+05:30,644.05,644.05,630.0,630.0,520
5m,2026-05-07 13:40:00+05:30,630.0,642.15,628.3,638.0,2535
5m,2026-05-07 13:45:00+05:30,638.0,640.35,627.6,637.15,585
5m,2026-05-07 13:50:00+05:30,637.15,645.0,634.0,645.0,2015
5m,2026-05-07 13:55:00+05:30,645.0,655.0,639.7,648.3,1755
5m,2026-05-07 14:00:00+05:30,648.3,650.15,627.9,643.35,390
5m,2026-05-07 14:05:00+05:30,643.35,652.2,641.7,652.2,975
5m,2026-05-07 14:10:00+05:30,652.2,652.2,646.85,646.85,130
5m,2026-05-07 14:15:00+05:30,646.85,646.85,622.65,625.6,975
5m,2026-05-07 14:20:00+05:30,625.6,638.75,624.1,634.85,455
5m,2026-05-07 14:25:00+05:30,634.85,652.85,634.85,652.85,65
5m,2026-05-07 14:30:00+05:30,652.85,660.9,649.15,649.15,2145
5m,2026-05-07 14:35:00+05:30,649.15,649.15,636.95,638.95,585
5m,2026-05-07 14:40:00+05:30,638.95,641.25,618.95,618.95,715
5m,2026-05-07 14:45:00+05:30,618.95,631.0,609.25,612.0,975
5m,2026-05-07 14:50:00+05:30,622.0,633.0,622.0,633.0,1755
5m,2026-05-07 14:55:00+05:30,633.0,641.4,629.0,629.0,715
5m,2026-05-07 15:00:00+05:30,629.0,643.0,627.65,627.95,2145
5m,2026-05-07 15:05:00+05:30,627.95,632.55,624.25,632.55,780
5m,2026-05-07 15:10:00+05:30,632.55,632.55,590.0,615.9,2730
5m,2026-05-07 15:15:00+05:30,615.9,656.95,615.9,656.95,1560
5m,2026-05-07 15:20:00+05:30,656.95,656.95,640.1,642.0,1105
5m,2026-05-07 15:25:00+05:30,642.0,652.75,639.55,646.2,5785
5m,2026-05-08 09:15:00+05:30,515.25,515.25,461.3,500.2,12870
5m,2026-05-08 09:20:00+05:30,500.2,531.15,493.35,503.4,5850
