tf,date,open,high,low,close,volume
5m,2026-05-06 09:15:00+05:30,790.0,809.55,747.75,753.05,34385
5m,2026-05-06 09:20:00+05:30,753.05,772.7,733.15,751.5,31915
5m,2026-05-06 09:25:00+05:30,751.5,763.0,735.0,741.55,14885
5m,2026-05-06 09:30:00+05:30,741.55,755.0,728.85,731.0,8905
5m,2026-05-06 09:35:00+05:30,731.0,734.45,718.0,718.05,8515
5m,2026-05-06 09:40:00+05:30,718.05,726.7,705.85,707.3,36205
5m,2026-05-06 09:45:00+05:30,707.3,720.0,705.0,707.2,16315
5m,2026-05-06 09:50:00+05:30,707.2,726.85,691.1,725.0,25090
5m,2026-05-06 09:55:00+05:30,725.0,739.65,715.0,715.1,17745
5m,2026-05-06 10:00:00+05:30,715.1,715.1,681.0,684.0,19240
5m,2026-05-06 10:05:00+05:30,684.0,684.3,669.9,678.25,23465
5m,2026-05-06 10:10:00+05:30,678.25,716.0,675.0,709.85,22230
5m,2026-05-06 10:15:00+05:30,709.85,718.0,695.0,712.85,8710
5m,2026-05-06 10:20:00+05:30,712.85,730.0,712.85,716.15,10920
5m,2026-05-06 10:25:00+05:30,716.15,726.05,703.0,703.0,3705
5m,2026-05-06 10:30:00+05:30,703.0,714.95,695.0,695.0,5785
5m,2026-05-06 10:35:00+05:30,695.0,697.85,686.0,696.75,5785
5m,2026-05-06 10:40:00+05:30,696.75,722.2,691.6,714.6,7410
5m,2026-05-06 10:45:00+05:30,714.6,714.6,697.55,697.55,5070
5m,2026-05-06 10:50:00+05:30,697.55,698.65,662.8,662.8,15535
5m,2026-05-06 10:55:00+05:30,662.8,675.95,660.4,670.05,13910
5m,2026-05-06 11:00:00+05:30,670.05,676.2,645.05,646.7,21710
5m,2026-05-06 11:05:00+05:30,646.7,670.0,644.05,669.25,27365
5m,2026-05-06 11:10:00+05:30,669.25,669.25,651.3,660.95,7540
5m,2026-05-06 11:15:00+05:30,660.95,676.7,655.0,657.15,7020
5m,2026-05-06 11:20:00+05:30,657.15,673.95,657.15,661.65,7930
5m,2026-05-06 11:25:00+05:30,661.65,682.95,660.0,682.25,11050
5m,2026-05-06 11:30:00+05:30,682.25,691.0,680.1,682.5,21060
5m,2026-05-06 11:35:00+05:30,682.5,682.5,633.0,648.8,27040
5m,2026-05-06 11:40:00+05:30,648.8,676.85,645.0,675.0,13130
5m,2026-05-06 11:45:00+05:30,675.0,679.5,667.65,679.2,7345
5m,2026-05-06 11:50:00+05:30,679.2,683.0,665.05,683.0,8450
5m,2026-05-06 11:55:00+05:30,683.0,689.95,671.15,671.6,6240
5m,2026-05-06 12:00:00+05:30,671.6,678.0,658.0,663.05,12415
5m,2026-05-06 12:05:00+05:30,663.05,663.05,646.3,659.7,12740
5m,2026-05-06 12:10:00+05:30,659.7,659.85,642.0,647.65,21645
5m,2026-05-06 12:15:00+05:30,647.65,647.65,630.65,640.8,28210
5m,2026-05-06 12:20:00+05:30,640.8,640.8,600.05,610.0,34125
5m,2026-05-06 12:25:00+05:30,610.3,628.85,603.9,620.7,24570
5m,2026-05-06 12:30:00+05:30,620.7,623.7,612.9,622.95,25805
5m,2026-05-06 12:35:00+05:30,622.95,622.95,607.75,609.35,13065
5m,2026-05-06 12:40:00+05:30,609.35,612.0,580.85,590.0,43680
5m,2026-05-06 12:45:00+05:30,590.0,596.0,580.1,590.0,24635
