tf,date,open,high,low,close,volume
5m,2026-05-04 09:15:00+05:30,431.55,439.0,396.05,427.25,1105
5m,2026-05-04 09:20:00+05:30,427.25,427.25,409.0,424.55,975
5m,2026-05-04 09:25:00+05:30,424.55,427.8,408.0,408.0,195
5m,2026-05-04 09:30:00+05:30,408.0,434.35,400.0,404.55,2015
5m,2026-05-04 09:35:00+05:30,404.55,404.55,377.1,377.1,1885
5m,2026-05-04 09:40:00+05:30,377.1,377.45,369.8,369.85,1950
5m,2026-05-04 09:45:00+05:30,369.85,369.85,366.8,369.35,260
5m,2026-05-04 09:50:00+05:30,369.35,401.55,369.35,401.55,1560
5m,2026-05-04 09:55:00+05:30,401.55,401.55,388.05,388.05,1430
5m,2026-05-04 10:00:00+05:30,388.05,388.05,378.5,379.2,325
5m,2026-05-04 10:05:00+05:30,379.2,408.45,379.2,406.95,910
5m,2026-05-04 10:10:00+05:30,406.95,440.4,406.95,439.5,2210
5m,2026-05-04 10:15:00+05:30,439.5,449.5,435.05,442.85,260
5m,2026-05-04 10:20:00+05:30,442.85,473.55,442.85,460.0,520
5m,2026-05-04 10:25:00+05:30,460.0,460.5,456.0,460.5,325
5m,2026-05-04 10:30:00+05:30,460.5,460.5,460.5,460.5,0
5m,2026-05-04 10:35:00+05:30,460.5,460.5,424.45,424.45,65
5m,2026-05-04 10:40:00+05:30,424.45,424.45,405.95,405.95,3575
5m,2026-05-04 10:45:00+05:30,405.95,405.95,390.2,393.05,195
5m,2026-05-04 10:50:00+05:30,393.05,411.25,393.05,408.95,390
5m,2026-05-04 10:55:00+05:30,408.95,436.8,408.95,436.8,260
5m,2026-05-04 11:00:00+05:30,436.8,436.8,428.7,428.7,195
5m,2026-05-04 11:05:00+05:30,428.7,428.7,420.15,420.15,0
5m,2026-05-04 11:10:00+05:30,420.15,420.15,406.15,406.15,455
5m,2026-05-04 11:15:00+05:30,406.15,406.15,397.9,397.9,130
5m,2026-05-04 11:20:00+05:30,397.9,400.95,395.0,400.95,130
5m,2026-05-04 11:25:00+05:30,400.95,400.95,395.0,395.0,65
5m,2026-05-04 11:30:00+05:30,395.0,395.0,392.0,392.0,455
5m,2026-05-04 11:35:00+05:30,392.0,399.95,392.0,399.95,65
5m,2026-05-04 11:40:00+05:30,399.95,401.85,395.0,395.4,195
5m,2026-05-04 11:45:00+05:30,395.4,395.4,385.55,386.95,260
5m,2026-05-04 11:50:00+05:30,386.95,405.0,386.95,405.0,325
5m,2026-05-04 11:55:00+05:30,405.0,406.35,403.35,406.35,650
5m,2026-05-04 12:00:00+05:30,406.35,413.9,405.5,413.9,910
5m,2026-05-04 12:05:00+05:30,413.9,425.0,413.9,424.2,715
5m,2026-05-04 12:10:00+05:30,424.2,490.0,424.2,486.5,715
5m,2026-05-04 12:15:00+05:30,486.5,495.5,486.5,492.5,780
5m,2026-05-04 12:20:00+05:30,492.5,492.5,476.85,476.85,195
5m,2026-05-04 12:25:00+05:30,476.85,482.55,476.85,479.85,455
5m,2026-05-04 12:30:00+05:30,479.85,495.1,479.85,495.1,260
5m,2026-05-04 12:35:00+05:30,495.1,495.1,495.1,495.1,0
5m,2026-05-04 12:40:00+05:30,495.1,495.1,495.1,495.1,0
5m,2026-05-04 12:45:00+05:30,495.1,520.4,495.1,517.0,455
5m,2026-05-04 12:50:00+05:30,517.0,517.0,517.0,517.0,0
5m,2026-05-04 12:55:00+05:30,517.0,517.0,500.05,500.05,65
5m,2026-05-04 13:00:00+05:30,500.05,506.05,500.05,506.05,65
5m,2026-05-04 13:05:00+05:30,506.05,506.05,506.05,506.05,0
5m,2026-05-04 13:10:00+05:30,506.05,506.05,489.05,498.25,1040
5m,2026-05-04 13:15:00+05:30,498.25,506.7,498.25,506.7,130
5m,2026-05-04 13:20:00+05:30,506.7,531.0,506.7,531.0,65
5m,2026-05-04 13:25:00+05:30,531.0,573.0,531.0,572.9,130
5m,2026-05-04 13:30:00+05:30,572.9,572.9,569.9,569.9,65
5m,2026-05-04 13:35:00+05:30,569.9,582.05,569.9,571.7,780
5m,2026-05-04 13:40:00+05:30,571.7,571.7,530.6,530.6,845
5m,2026-05-04 13:45:00+05:30,530.6,530.6,530.6,530.6,0
5m,2026-05-04 13:50:00+05:30,530.6,530.6,530.6,530.6,0
5m,2026-05-04 13:55:00+05:30,530.6,530.6,530.6,530.6,0
5m,2026-05-04 14:00:00+05:30,530.6,530.6,530.6,530.6,0
5m,2026-05-04 14:05:00+05:30,530.6,546.95,530.6,546.95,65
5m,2026-05-04 14:10:00+05:30,546.95,546.95,500.05,500.05,130
5m,2026-05-04 14:15:00+05:30,500.05,500.05,473.5,473.5,130
5m,2026-05-04 14:20:00+05:30,473.5,473.5,473.5,473.5,0
5m,2026-05-04 14:25:00+05:30,473.5,492.5,473.5,486.0,130
5m,2026-05-04 14:30:00+05:30,486.0,496.5,486.0,493.05,260
5m,2026-05-04 14:35:00+05:30,493.05,493.05,493.05,493.05,0
5m,2026-05-04 14:40:00+05:30,493.05,493.05,493.05,493.05,0
5m,2026-05-04 14:45:00+05:30,493.05,522.9,493.05,522.9,260
5m,2026-05-04 14:50:00+05:30,522.9,525.3,503.05,503.05,195
5m,2026-05-04 14:55:00+05:30,503.05,503.05,503.05,503.05,0
5m,2026-05-04 15:00:00+05:30,503.05,503.05,497.05,497.05,260
5m,2026-05-04 15:05:00+05:30,497.05,497.05,483.7,483.7,130
5m,2026-05-04 15:10:00+05:30,483.7,483.7,481.3,481.3,195
5m,2026-05-04 15:15:00+05:30,481.3,481.3,470.0,473.0,780
5m,2026-05-04 15:20:00+05:30,473.0,476.0,473.0,476.0,130
5m,2026-05-04 15:25:00+05:30,476.0,486.55,474.5,486.55,715
5m,2026-05-05 09:15:00+05:30,597.3,597.35,538.95,545.95,780
