time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-15 12:35:00+05:30,23744.3,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 12:40:00+05:30,23767.5,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-15 12:45:00+05:30,23783.6,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-15 12:50:00+05:30,23782.35,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-15 12:55:00+05:30,23784.65,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-15 13:00:00+05:30,23775.45,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-15 13:05:00+05:30,23775.4,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-15 13:10:00+05:30,23780.65,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-15 13:15:00+05:30,23785.85,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-15 13:20:00+05:30,23776.05,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-15 13:25:00+05:30,23776.1,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-15 13:30:00+05:30,23761.55,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-15 13:35:00+05:30,23739.7,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 13:40:00+05:30,23739.2,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 13:45:00+05:30,23711.0,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 13:50:00+05:30,23728.7,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 13:55:00+05:30,23713.55,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 14:00:00+05:30,23694.95,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 14:05:00+05:30,23713.8,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 14:10:00+05:30,23722.35,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 14:15:00+05:30,23718.1,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 14:20:00+05:30,23706.75,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 14:25:00+05:30,23695.7,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 14:30:00+05:30,23695.05,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 14:35:00+05:30,23692.55,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 14:40:00+05:30,23690.75,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 14:45:00+05:30,23625.95,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-15 14:50:00+05:30,23618.7,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-15 14:55:00+05:30,23646.1,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-15 15:00:00+05:30,23674.2,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-15 15:05:00+05:30,23647.85,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-15 15:10:00+05:30,23644.1,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-15 15:15:00+05:30,23637.15,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-15 15:20:00+05:30,23632.85,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-15 15:25:00+05:30,23659.35,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
