tf,date,open,high,low,close,volume,vwap
5m,2026-06-04 09:15:00+05:30,225.0,277.65,224.95,238.85,86255,247.14999999999995
5m,2026-06-04 09:20:00+05:30,238.85,252.15,232.35,240.95,26195,245.90761078998068
5m,2026-06-04 09:25:00+05:30,240.95,245.25,232.35,240.8,11960,245.2884186694531
5m,2026-06-04 09:30:00+05:30,240.8,254.0,240.0,243.05,13130,245.32611846250785
5m,2026-06-04 09:35:00+05:30,243.05,246.35,225.95,246.15,18395,244.63686952897035
5m,2026-06-04 09:40:00+05:30,246.15,253.55,229.35,229.35,19955,243.81772604089676
5m,2026-06-04 09:45:00+05:30,229.35,233.65,217.9,219.5,27235,241.11810666666665
5m,2026-06-04 09:50:00+05:30,219.5,229.0,218.0,218.6,8450,240.34923195084485
5m,2026-06-04 09:55:00+05:30,218.6,221.55,197.35,210.85,37570,235.76013131576659
5m,2026-06-04 10:00:00+05:30,210.85,216.0,203.0,206.85,11375,234.5749750499002
5m,2026-06-04 10:05:00+05:30,206.85,206.85,198.3,202.0,2990,234.2097023515869
5m,2026-06-04 10:10:00+05:30,202.0,205.1,198.5,202.55,5265,233.57972994760178
5m,2026-06-04 10:15:00+05:30,202.55,205.1,194.25,196.95,8970,232.45541383883298
5m,2026-06-04 10:20:00+05:30,196.95,203.2,195.6,197.5,11115,231.1591096609661
5m,2026-06-04 10:25:00+05:30,197.5,206.3,196.4,206.3,2340,230.93283110119043
5m,2026-06-04 10:30:00+05:30,206.3,217.0,205.7,216.6,13195,230.1598085272973
5m,2026-06-04 10:35:00+05:30,216.6,223.3,212.9,217.9,11635,229.71335870012336
5m,2026-06-04 10:40:00+05:30,217.9,217.9,206.5,209.1,9165,229.19065560663597
5m,2026-06-04 10:45:00+05:30,209.1,209.1,191.9,203.0,10335,228.33259395583102
5m,2026-06-04 10:50:00+05:30,203.0,209.95,203.0,206.3,2665,228.15989493241077
5m,2026-06-04 10:55:00+05:30,206.3,206.3,201.4,201.45,455,228.12615802943054
5m,2026-06-04 11:00:00+05:30,201.45,222.6,201.45,213.9,11505,227.6176597982798
5m,2026-06-04 11:05:00+05:30,213.9,226.0,213.9,221.0,6500,227.48429621529672
5m,2026-06-04 11:10:00+05:30,221.0,222.05,214.0,214.45,5850,227.31241408164482
5m,2026-06-04 11:15:00+05:30,214.45,220.9,212.6,220.9,1690,227.26981973942526
5m,2026-06-04 11:20:00+05:30,220.9,221.5,217.0,217.45,3380,227.19055702917768
5m,2026-06-04 11:25:00+05:30,217.45,222.75,210.0,216.0,4745,227.05112604748598
5m,2026-06-04 11:30:00+05:30,216.0,230.9,208.0,208.25,11505,226.71138018628278
5m,2026-06-04 11:35:00+05:30,208.25,211.0,188.9,188.9,13585,225.6706629593283
5m,2026-06-04 11:40:00+05:30,188.9,191.4,181.4,191.4,9620,224.78190673906096
5m,2026-06-04 11:45:00+05:30,191.4,194.2,187.85,191.85,1365,224.6699984084036
5m,2026-06-04 11:50:00+05:30,191.85,208.1,191.85,207.45,5785,224.35987654320985
5m,2026-06-04 11:55:00+05:30,207.45,209.15,195.7,197.0,2470,224.21912116484657
5m,2026-06-04 12:00:00+05:30,197.0,200.3,192.95,192.95,1625,224.10715876715875
5m,2026-06-04 12:05:00+05:30,192.95,195.45,191.6,192.4,2795,223.9016697540393
5m,2026-06-04 12:10:00+05:30,192.4,194.0,188.1,188.9,1560,223.7777632523326
5m,2026-06-04 12:15:00+05:30,188.9,192.7,188.6,192.7,3055,223.54492034407286
5m,2026-06-04 12:20:00+05:30,192.7,197.6,191.0,195.1,2405,223.3821211661099
5m,2026-06-04 12:25:00+05:30,195.1,198.9,194.2,194.2,845,223.3277188462898
5m,2026-06-04 12:30:00+05:30,194.2,210.0,194.2,210.0,4485,223.13530543891218
5m,2026-06-04 12:35:00+05:30,210.0,217.7,206.7,206.7,3965,223.01955466389254
5m,2026-06-04 12:40:00+05:30,206.7,216.4,206.7,216.4,2600,222.96133106810453
5m,2026-06-04 12:45:00+05:30,216.4,218.55,208.45,213.45,6695,222.81927143965845
5m,2026-06-04 12:50:00+05:30,213.45,215.55,208.0,208.0,910,222.79425888275725
5m,2026-06-04 12:55:00+05:30,208.0,208.0,202.5,202.5,2080,222.70886576081713
5m,2026-06-04 13:00:00+05:30,202.5,208.65,200.0,203.25,1430,222.64945244956766
5m,2026-06-04 13:05:00+05:30,203.25,218.1,203.25,205.9,5330,222.49103294408044
5m,2026-06-04 13:10:00+05:30,205.9,242.8,205.05,242.8,23920,222.87574650428502
5m,2026-06-04 13:15:00+05:30,242.8,258.05,234.9,234.9,48880,224.6990297224269
5m,2026-06-04 13:20:00+05:30,234.9,242.0,227.3,230.0,23010,225.0490701506591
5m,2026-06-04 13:25:00+05:30,230.0,233.3,223.6,227.05,20410,225.15365115399163
5m,2026-06-04 13:30:00+05:30,227.05,235.0,224.0,224.55,10920,225.2041063340016
5m,2026-06-04 13:35:00+05:30,224.55,227.0,218.75,220.05,10140,225.14824465367488
5m,2026-06-04 13:40:00+05:30,220.05,233.7,220.05,228.05,4680,225.16481280324422
5m,2026-06-04 13:45:00+05:30,228.05,229.0,219.05,221.6,5785,225.14615922538994
5m,2026-06-04 13:50:00+05:30,221.6,232.75,220.55,224.8,5525,225.15419864960904
5m,2026-06-04 13:55:00+05:30,224.8,233.0,221.9,223.9,16900,225.18420297372052
5m,2026-06-04 14:00:00+05:30,223.9,223.9,195.35,201.0,27495,224.40931796349656
5m,2026-06-04 14:05:00+05:30,201.0,202.05,194.9,194.9,11375,223.9456485641726
5m,2026-06-04 14:10:00+05:30,194.9,196.4,189.55,196.4,11375,223.44434520951367
5m,2026-06-04 14:15:00+05:30,196.4,196.4,189.35,193.5,11895,222.9199902478922
5m,2026-06-04 14:20:00+05:30,195.0,200.9,194.4,196.0,9490,222.5690575932476
5m,2026-06-04 14:25:00+05:30,196.0,196.0,189.05,192.6,4160,222.39126565488303
5m,2026-06-04 14:30:00+05:30,192.6,195.0,178.95,186.1,15015,221.6439128990365
5m,2026-06-04 14:35:00+05:30,186.1,187.4,176.6,179.35,9035,221.1398607134335
