tf,date,open,high,low,close,volume,vwap
5m,2026-06-04 09:15:00+05:30,185.9,191.0,157.3,160.0,20865,169.43333333333334
5m,2026-06-04 09:20:00+05:30,160.0,170.85,158.4,160.5,12220,167.14950884086443
5m,2026-06-04 09:25:00+05:30,160.5,166.65,157.45,158.45,2275,166.74420955882354
5m,2026-06-04 09:30:00+05:30,158.45,173.25,158.45,165.0,5785,166.57864665613482
5m,2026-06-04 09:35:00+05:30,165.0,167.3,152.3,166.75,9620,165.7330985915493
5m,2026-06-04 09:40:00+05:30,166.75,172.25,155.9,158.05,3250,165.51249498596067
5m,2026-06-04 09:45:00+05:30,158.05,158.05,145.95,146.45,4680,164.2875784422296
5m,2026-06-04 09:50:00+05:30,146.45,153.25,146.15,146.65,1105,163.99923913043477
5m,2026-06-04 09:55:00+05:30,146.65,148.45,130.7,140.0,28990,156.07096144460712
5m,2026-06-04 10:00:00+05:30,140.0,144.55,135.45,138.7,4420,155.2883310088331
5m,2026-06-04 10:05:00+05:30,138.7,138.7,132.15,133.55,1820,154.89594163246693
5m,2026-06-04 10:10:00+05:30,133.55,136.4,133.0,134.85,2340,154.4117935024477
5m,2026-06-04 10:15:00+05:30,134.85,137.1,129.7,132.4,8320,152.73148831488314
5m,2026-06-04 10:20:00+05:30,132.4,135.0,130.45,131.0,1170,152.5061435523114
5m,2026-06-04 10:25:00+05:30,131.0,136.6,130.45,136.5,1755,152.21546977857568
5m,2026-06-04 10:30:00+05:30,136.5,145.15,136.5,145.15,16965,150.87145445134573
5m,2026-06-04 10:35:00+05:30,145.15,147.95,142.15,144.75,1690,150.7928243105209
5m,2026-06-04 10:40:00+05:30,144.75,145.9,138.0,138.7,2080,150.6332077051926
5m,2026-06-04 10:45:00+05:30,138.7,139.5,127.0,139.5,3835,150.1926549536359
5m,2026-06-04 10:50:00+05:30,139.5,140.6,135.45,136.8,2600,149.95185096537415
5m,2026-06-04 10:55:00+05:30,136.8,136.8,134.0,136.4,520,149.8976076935304
5m,2026-06-04 11:00:00+05:30,136.4,148.35,135.6,144.4,6045,149.5954946727549
5m,2026-06-04 11:05:00+05:30,144.4,151.45,144.4,147.2,1950,149.5696546546546
5m,2026-06-04 11:10:00+05:30,147.2,147.95,140.05,140.1,2730,149.44210138520478
5m,2026-06-04 11:15:00+05:30,140.1,145.85,140.1,145.85,325,149.42995147772382
5m,2026-06-04 11:20:00+05:30,145.85,147.95,144.95,145.2,2080,149.38267362621423
5m,2026-06-04 11:25:00+05:30,145.2,149.2,139.6,143.9,1365,149.33606321839073
5m,2026-06-04 11:30:00+05:30,143.9,153.95,138.65,138.65,5980,149.12299613045877
5m,2026-06-04 11:35:00+05:30,138.65,138.95,123.85,124.0,5980,148.38120340788066
5m,2026-06-04 11:40:00+05:30,124.0,126.0,120.45,125.75,3575,147.85861664712772
5m,2026-06-04 11:45:00+05:30,125.75,128.7,124.2,126.9,2600,147.531435167372
5m,2026-06-04 11:50:00+05:30,126.9,138.2,126.9,137.25,2795,147.3131024476406
5m,2026-06-04 11:55:00+05:30,137.25,138.0,130.0,130.0,2145,147.1324174454828
5m,2026-06-04 12:00:00+05:30,130.0,132.0,123.7,128.2,2015,146.9128541512687
5m,2026-06-04 12:05:00+05:30,128.2,128.2,125.4,126.55,845,146.81629275468913
5m,2026-06-04 12:10:00+05:30,126.55,128.2,124.4,126.0,1560,146.6359095880422
