tf,date,open,high,low,close,volume
5m,2026-05-14 09:15:00+05:30,227.05,241.1,218.45,231.6,17940
5m,2026-05-14 09:20:00+05:30,231.6,240.0,231.6,236.75,8320
5m,2026-05-14 09:25:00+05:30,236.75,247.85,236.75,247.4,5525
5m,2026-05-14 09:30:00+05:30,247.4,249.0,236.35,237.2,16640
5m,2026-05-14 09:35:00+05:30,237.2,239.55,221.85,221.85,7670
5m,2026-05-14 09:40:00+05:30,221.85,222.25,214.0,216.0,6760
5m,2026-05-14 09:45:00+05:30,216.0,225.9,210.7,213.9,5655
5m,2026-05-14 09:50:00+05:30,213.9,215.15,205.85,205.85,8645
5m,2026-05-14 09:55:00+05:30,205.85,209.05,198.75,203.4,9425
5m,2026-05-14 10:00:00+05:30,203.4,210.85,201.8,208.95,3900
5m,2026-05-14 10:05:00+05:30,208.95,209.55,202.0,208.2,2145
5m,2026-05-14 10:10:00+05:30,208.2,211.65,207.4,211.65,1170
5m,2026-05-14 10:15:00+05:30,211.65,214.45,206.65,214.45,10985
5m,2026-05-14 10:20:00+05:30,214.45,214.45,202.5,207.55,5720
5m,2026-05-14 10:25:00+05:30,207.55,214.65,207.25,210.35,1040
5m,2026-05-14 10:30:00+05:30,210.35,215.5,210.35,215.5,1560
5m,2026-05-14 10:35:00+05:30,215.5,223.05,215.5,220.6,3250
5m,2026-05-14 10:40:00+05:30,220.6,221.2,206.25,206.95,14495
5m,2026-05-14 10:45:00+05:30,206.95,206.95,188.4,189.05,5590
5m,2026-05-14 10:50:00+05:30,188.0,197.1,184.45,197.1,4290
5m,2026-05-14 10:55:00+05:30,197.1,197.1,188.2,188.2,845
5m,2026-05-14 11:00:00+05:30,188.2,188.9,185.95,185.95,2405
5m,2026-05-14 11:05:00+05:30,185.95,189.0,185.7,186.6,1950
5m,2026-05-14 11:10:00+05:30,186.6,192.75,185.7,192.7,1625
5m,2026-05-14 11:15:00+05:30,192.7,205.8,192.7,205.8,3445
5m,2026-05-14 11:20:00+05:30,207.25,227.4,206.9,224.85,7605
5m,2026-05-14 11:25:00+05:30,224.85,242.0,215.55,235.15,30420
5m,2026-05-14 11:30:00+05:30,235.15,255.9,235.15,253.8,11830
5m,2026-05-14 11:35:00+05:30,253.8,264.55,250.4,261.8,5655
5m,2026-05-14 11:40:00+05:30,262.05,287.95,256.5,287.95,22360
5m,2026-05-14 11:45:00+05:30,288.4,293.55,275.95,293.55,26390
5m,2026-05-14 11:50:00+05:30,293.55,301.0,283.75,284.75,20735
5m,2026-05-14 11:55:00+05:30,282.75,294.0,281.4,292.0,10725
5m,2026-05-14 12:00:00+05:30,290.65,291.4,267.8,272.1,15925
5m,2026-05-14 12:05:00+05:30,272.1,283.0,271.6,272.2,3640
5m,2026-05-14 12:10:00+05:30,272.2,281.1,267.3,280.8,1625
5m,2026-05-14 12:15:00+05:30,280.8,299.9,280.8,287.3,10400
5m,2026-05-14 12:20:00+05:30,287.3,298.6,285.75,298.6,5785
5m,2026-05-14 12:25:00+05:30,298.6,303.15,294.65,294.65,8060
5m,2026-05-14 12:30:00+05:30,294.65,296.35,288.0,288.0,5395
5m,2026-05-14 12:35:00+05:30,287.4,291.45,278.5,282.25,3640
5m,2026-05-14 12:40:00+05:30,282.25,297.85,282.25,297.85,2405
5m,2026-05-14 12:45:00+05:30,298.8,304.1,290.05,301.65,9100
5m,2026-05-14 12:50:00+05:30,301.65,301.65,281.5,286.0,7540
5m,2026-05-14 12:55:00+05:30,286.0,293.0,283.6,290.0,1495
5m,2026-05-14 13:00:00+05:30,290.0,326.0,290.0,322.0,38285
5m,2026-05-14 13:05:00+05:30,322.0,326.75,311.8,313.1,20280
5m,2026-05-14 13:10:00+05:30,313.1,314.3,295.2,305.15,13195
5m,2026-05-14 13:15:00+05:30,305.15,311.4,299.0,303.3,9555
5m,2026-05-14 13:20:00+05:30,303.3,308.0,296.65,296.65,2470
5m,2026-05-14 13:25:00+05:30,296.65,305.4,296.65,297.85,2210
5m,2026-05-14 13:30:00+05:30,297.85,314.55,296.4,311.15,11765
5m,2026-05-14 13:35:00+05:30,311.15,327.1,310.6,313.4,19500
5m,2026-05-14 13:40:00+05:30,314.15,323.45,314.1,320.0,8515
5m,2026-05-14 13:45:00+05:30,320.0,325.2,311.55,312.15,10985
5m,2026-05-14 13:50:00+05:30,312.15,318.3,306.1,315.25,6890
5m,2026-05-14 13:55:00+05:30,315.25,322.2,315.25,318.05,5070
5m,2026-05-14 14:00:00+05:30,318.05,322.0,312.35,319.9,5655
5m,2026-05-14 14:05:00+05:30,319.9,330.2,317.8,322.65,14625
5m,2026-05-14 14:10:00+05:30,322.65,325.5,309.35,311.2,17810
5m,2026-05-14 14:15:00+05:30,311.8,318.1,300.0,301.6,20020
5m,2026-05-14 14:20:00+05:30,301.6,309.95,298.65,309.95,26715
5m,2026-05-14 14:25:00+05:30,309.95,320.25,309.1,318.9,12480
5m,2026-05-14 14:30:00+05:30,318.9,328.5,316.35,316.35,14755
5m,2026-05-14 14:35:00+05:30,316.35,318.85,302.4,305.25,14820
5m,2026-05-14 14:40:00+05:30,305.25,306.5,292.2,293.2,15210
5m,2026-05-14 14:45:00+05:30,293.2,293.2,274.7,276.6,22425
5m,2026-05-14 14:50:00+05:30,277.5,287.35,275.0,275.0,17160
5m,2026-05-14 14:55:00+05:30,275.0,285.0,269.15,282.2,13390
5m,2026-05-14 15:00:00+05:30,282.2,282.2,272.15,276.0,15925
5m,2026-05-14 15:05:00+05:30,276.0,277.0,260.3,268.15,18655
5m,2026-05-14 15:10:00+05:30,268.15,273.9,266.0,270.4,17290
5m,2026-05-14 15:15:00+05:30,269.65,276.7,269.05,272.8,26650
5m,2026-05-14 15:20:00+05:30,272.15,277.0,270.4,277.0,20995
5m,2026-05-14 15:25:00+05:30,276.95,297.0,274.85,292.5,43095
5m,2026-05-15 09:15:00+05:30,300.0,315.7,242.35,296.5,83135
5m,2026-05-15 09:20:00+05:30,296.5,318.35,289.35,317.0,52390
5m,2026-05-15 09:25:00+05:30,316.95,327.0,308.0,324.35,61750
5m,2026-05-15 09:30:00+05:30,324.35,325.6,305.75,308.05,52000
5m,2026-05-15 09:35:00+05:30,308.05,316.6,299.45,314.8,53105
5m,2026-05-15 09:40:00+05:30,314.8,337.95,313.65,337.95,54990
