tf,date,open,high,low,close,volume
5m,2026-05-14 09:15:00+05:30,302.6,315.9,286.05,304.9,242125
5m,2026-05-14 09:20:00+05:30,303.0,313.5,303.0,311.05,110500
5m,2026-05-14 09:25:00+05:30,311.2,323.8,307.65,323.05,99970
5m,2026-05-14 09:30:00+05:30,323.4,325.0,308.85,310.0,70915
5m,2026-05-14 09:35:00+05:30,310.0,313.3,291.75,291.75,67990
5m,2026-05-14 09:40:00+05:30,291.75,292.7,280.45,284.15,67665
5m,2026-05-14 09:45:00+05:30,284.15,297.0,277.0,281.05,80665
5m,2026-05-14 09:50:00+05:30,281.05,284.5,270.7,273.25,50115
5m,2026-05-14 09:55:00+05:30,273.25,275.75,261.9,268.3,62660
5m,2026-05-14 10:00:00+05:30,267.85,278.4,266.15,276.25,34060
5m,2026-05-14 10:05:00+05:30,276.25,278.35,267.0,275.9,44395
5m,2026-05-14 10:10:00+05:30,275.9,280.6,271.15,279.65,55640
5m,2026-05-14 10:15:00+05:30,279.65,284.05,272.5,283.85,21580
5m,2026-05-14 10:20:00+05:30,283.85,284.1,266.1,275.6,25675
5m,2026-05-14 10:25:00+05:30,275.6,283.0,273.75,278.9,19045
5m,2026-05-14 10:30:00+05:30,278.9,288.4,276.7,287.65,20735
5m,2026-05-14 10:35:00+05:30,287.65,293.4,286.7,289.05,29185
5m,2026-05-14 10:40:00+05:30,289.05,290.5,271.2,271.2,21580
5m,2026-05-14 10:45:00+05:30,270.0,270.95,249.35,249.6,81640
5m,2026-05-14 10:50:00+05:30,250.3,263.65,244.0,260.85,37830
5m,2026-05-14 10:55:00+05:30,260.45,261.0,248.0,248.0,21450
5m,2026-05-14 11:00:00+05:30,248.0,251.7,246.9,247.5,25285
5m,2026-05-14 11:05:00+05:30,247.5,253.05,245.0,248.15,9165
5m,2026-05-14 11:10:00+05:30,248.15,257.0,246.1,256.25,31980
5m,2026-05-14 11:15:00+05:30,256.25,274.0,256.05,274.0,56290
5m,2026-05-14 11:20:00+05:30,274.0,298.1,273.55,296.45,66300
5m,2026-05-14 11:25:00+05:30,296.45,316.0,284.1,310.2,97370
5m,2026-05-14 11:30:00+05:30,310.2,333.75,310.2,326.85,199680
5m,2026-05-14 11:35:00+05:30,326.85,344.0,326.6,340.45,102765
5m,2026-05-14 11:40:00+05:30,340.45,370.0,332.7,368.3,221260
5m,2026-05-14 11:45:00+05:30,368.3,377.2,355.4,375.55,186550
5m,2026-05-14 11:50:00+05:30,377.0,385.0,364.75,365.55,118820
5m,2026-05-14 11:55:00+05:30,365.55,378.0,362.1,375.0,70070
5m,2026-05-14 12:00:00+05:30,372.45,376.0,346.65,352.75,159445
5m,2026-05-14 12:05:00+05:30,352.75,364.65,350.45,352.35,52650
5m,2026-05-14 12:10:00+05:30,352.35,364.95,345.65,364.5,47060
5m,2026-05-14 12:15:00+05:30,364.5,385.45,364.25,368.4,94705
5m,2026-05-14 12:20:00+05:30,368.4,384.0,368.4,382.65,31395
5m,2026-05-14 12:25:00+05:30,382.65,389.9,377.9,378.6,62205
5m,2026-05-14 12:30:00+05:30,378.6,382.9,369.0,370.6,33540
5m,2026-05-14 12:35:00+05:30,370.6,376.65,360.0,367.4,16380
5m,2026-05-14 12:40:00+05:30,367.4,384.9,363.7,383.8,16575
5m,2026-05-14 12:45:00+05:30,384.6,390.75,373.15,387.55,34385
5m,2026-05-14 12:50:00+05:30,387.55,387.55,363.3,372.45,24895
5m,2026-05-14 12:55:00+05:30,372.45,380.1,366.45,375.15,10465
5m,2026-05-14 13:00:00+05:30,375.15,411.45,375.15,411.1,73190
5m,2026-05-14 13:05:00+05:30,414.1,417.5,398.65,398.65,40560
5m,2026-05-14 13:10:00+05:30,398.5,403.5,379.65,389.0,27365
5m,2026-05-14 13:15:00+05:30,389.0,400.05,384.85,390.1,11700
5m,2026-05-14 13:20:00+05:30,390.1,396.0,384.0,384.95,21775
5m,2026-05-14 13:25:00+05:30,384.95,391.6,382.4,383.5,35880
5m,2026-05-14 13:30:00+05:30,383.5,401.7,382.0,398.85,26910
5m,2026-05-14 13:35:00+05:30,398.85,416.4,397.9,400.65,45045
5m,2026-05-14 13:40:00+05:30,400.65,413.35,400.65,409.6,11505
5m,2026-05-14 13:45:00+05:30,410.1,414.45,399.0,399.0,25610
5m,2026-05-14 13:50:00+05:30,399.0,408.0,393.3,407.4,29705
5m,2026-05-14 13:55:00+05:30,407.4,412.0,403.7,408.75,30485
5m,2026-05-14 14:00:00+05:30,408.75,411.0,400.35,408.8,8970
5m,2026-05-14 14:05:00+05:30,408.8,421.15,406.1,411.4,30095
5m,2026-05-14 14:10:00+05:30,411.4,415.2,396.8,400.3,31850
5m,2026-05-14 14:15:00+05:30,400.3,407.9,386.65,386.9,20995
5m,2026-05-14 14:20:00+05:30,386.9,400.95,386.9,398.2,9230
5m,2026-05-14 14:25:00+05:30,398.2,410.35,397.7,407.3,8385
5m,2026-05-14 14:30:00+05:30,407.3,419.3,405.7,405.7,24115
5m,2026-05-14 14:35:00+05:30,405.7,408.2,388.5,391.2,27495
5m,2026-05-14 14:40:00+05:30,391.35,394.4,378.15,379.0,34060
5m,2026-05-14 14:45:00+05:30,379.3,379.3,356.8,361.05,93535
5m,2026-05-14 14:50:00+05:30,361.05,371.7,358.0,358.9,30875
5m,2026-05-14 14:55:00+05:30,358.9,370.0,351.0,364.4,36205
5m,2026-05-14 15:00:00+05:30,364.4,366.15,355.0,359.35,27625
5m,2026-05-14 15:05:00+05:30,359.35,359.7,340.5,348.9,48100
5m,2026-05-14 15:10:00+05:30,348.9,357.2,345.85,351.2,34905
5m,2026-05-14 15:15:00+05:30,350.0,359.8,349.05,353.0,58045
5m,2026-05-14 15:20:00+05:30,353.0,360.75,351.05,359.15,23530
5m,2026-05-14 15:25:00+05:30,359.15,382.05,357.35,374.95,107965
5m,2026-05-15 09:15:00+05:30,412.35,416.75,354.6,379.0,243490
5m,2026-05-15 09:20:00+05:30,380.3,408.15,373.55,404.9,67730
5m,2026-05-15 09:25:00+05:30,406.4,418.35,395.7,412.7,76700
5m,2026-05-15 09:30:00+05:30,412.7,415.05,393.55,398.2,45565
5m,2026-05-15 09:35:00+05:30,398.2,407.15,386.4,403.65,27235
5m,2026-05-15 09:40:00+05:30,403.65,429.9,403.5,429.9,46605
5m,2026-05-15 09:45:00+05:30,429.75,438.95,420.75,424.2,37830
5m,2026-05-15 09:50:00+05:30,424.2,440.0,418.4,440.0,37700
5m,2026-05-15 09:55:00+05:30,440.0,450.6,433.95,433.95,34385
5m,2026-05-15 10:00:00+05:30,433.95,435.55,413.0,429.5,20345
5m,2026-05-15 10:05:00+05:30,429.5,432.0,410.0,410.6,12870
5m,2026-05-15 10:10:00+05:30,410.6,422.0,406.8,420.4,17485
5m,2026-05-15 10:15:00+05:30,420.4,425.0,409.05,413.8,12285
5m,2026-05-15 10:20:00+05:30,413.8,428.0,404.75,428.0,16835
5m,2026-05-15 10:25:00+05:30,428.0,434.0,425.0,432.4,9620
5m,2026-05-15 10:30:00+05:30,432.4,432.4,418.0,425.85,6175
5m,2026-05-15 10:35:00+05:30,425.85,428.3,412.6,414.15,7995
5m,2026-05-15 10:40:00+05:30,414.15,429.3,414.15,423.0,8970
5m,2026-05-15 10:45:00+05:30,423.0,437.95,423.0,431.95,12805
5m,2026-05-15 10:50:00+05:30,431.95,442.3,425.0,436.45,41925
5m,2026-05-15 10:55:00+05:30,434.25,437.0,425.6,434.6,33670
5m,2026-05-15 11:00:00+05:30,434.6,434.6,401.0,402.5,10465
5m,2026-05-15 11:05:00+05:30,402.5,403.0,375.0,375.15,42055
5m,2026-05-15 11:10:00+05:30,374.4,382.2,368.25,373.15,55120
5m,2026-05-15 11:15:00+05:30,373.15,379.6,354.0,373.2,41340
5m,2026-05-15 11:20:00+05:30,373.2,375.7,362.5,363.6,12675
5m,2026-05-15 11:25:00+05:30,363.6,367.2,353.5,354.5,11700
5m,2026-05-15 11:30:00+05:30,353.95,366.65,333.0,364.75,69940
5m,2026-05-15 11:35:00+05:30,364.35,373.0,356.4,371.0,33215
5m,2026-05-15 11:40:00+05:30,371.0,371.55,360.0,367.5,17225
5m,2026-05-15 11:45:00+05:30,367.5,372.7,363.8,367.45,11765
5m,2026-05-15 11:50:00+05:30,367.45,372.35,358.85,362.15,10985
5m,2026-05-15 11:55:00+05:30,362.15,364.6,357.25,364.55,14755
5m,2026-05-15 12:00:00+05:30,364.55,383.7,360.35,382.2,21710
5m,2026-05-15 12:05:00+05:30,382.2,393.9,380.8,383.65,31460
5m,2026-05-15 12:10:00+05:30,383.65,391.0,378.4,379.4,10270
5m,2026-05-15 12:15:00+05:30,379.4,383.2,366.9,374.0,11180
5m,2026-05-15 12:20:00+05:30,374.0,376.35,358.5,362.6,17745
5m,2026-05-15 12:25:00+05:30,361.75,373.25,357.0,358.8,9620
5m,2026-05-15 12:30:00+05:30,358.8,370.8,357.8,369.0,6175
5m,2026-05-15 12:35:00+05:30,369.0,377.35,368.45,373.4,7735
5m,2026-05-15 12:40:00+05:30,373.4,390.0,373.4,389.45,9620
5m,2026-05-15 12:45:00+05:30,389.45,401.4,388.35,397.15,39585
5m,2026-05-15 12:50:00+05:30,397.15,406.2,396.85,400.0,20150
5m,2026-05-15 12:55:00+05:30,400.0,406.7,393.75,405.0,9945
5m,2026-05-15 13:00:00+05:30,405.0,405.5,394.5,397.8,14040
5m,2026-05-15 13:05:00+05:30,397.8,402.0,389.9,396.65,4875
5m,2026-05-15 13:10:00+05:30,396.65,404.2,392.1,400.95,11570
5m,2026-05-15 13:15:00+05:30,400.95,404.5,393.0,404.5,6760
5m,2026-05-15 13:20:00+05:30,404.8,404.95,395.0,397.55,4615
5m,2026-05-15 13:25:00+05:30,397.55,401.1,385.55,397.4,14690
5m,2026-05-15 13:30:00+05:30,398.0,398.0,381.6,384.25,12480
5m,2026-05-15 13:35:00+05:30,384.25,392.8,368.5,373.5,26000
5m,2026-05-15 13:40:00+05:30,373.5,375.0,365.5,369.45,18200
5m,2026-05-15 13:45:00+05:30,369.45,376.7,345.0,350.0,47775
5m,2026-05-15 13:50:00+05:30,350.0,360.05,342.5,358.0,17615
5m,2026-05-15 13:55:00+05:30,358.0,362.35,346.4,351.95,11180
5m,2026-05-15 14:00:00+05:30,351.0,352.0,343.0,344.6,14950
5m,2026-05-15 14:05:00+05:30,344.6,353.0,343.1,351.45,24700
5m,2026-05-15 14:10:00+05:30,351.45,358.0,346.0,356.75,8580
5m,2026-05-15 14:15:00+05:30,356.75,360.6,346.35,355.0,20410
5m,2026-05-15 14:20:00+05:30,354.65,356.1,348.0,350.0,7020
5m,2026-05-15 14:25:00+05:30,350.0,350.7,336.85,345.0,15600
5m,2026-05-15 14:30:00+05:30,345.0,346.35,332.1,342.3,14170
5m,2026-05-15 14:35:00+05:30,342.3,344.0,337.0,339.65,9490
5m,2026-05-15 14:40:00+05:30,341.0,346.2,335.0,336.7,15080
5m,2026-05-15 14:45:00+05:30,335.7,335.8,301.0,302.5,58110
5m,2026-05-15 14:50:00+05:30,300.4,308.7,292.7,296.0,112905
5m,2026-05-15 14:55:00+05:30,296.25,312.1,291.7,308.6,88205
5m,2026-05-15 15:00:00+05:30,307.8,331.3,305.1,331.3,94965
5m,2026-05-15 15:05:00+05:30,330.55,333.05,310.65,313.55,60840
5m,2026-05-15 15:10:00+05:30,313.55,318.55,306.3,311.95,50245
5m,2026-05-15 15:15:00+05:30,311.95,312.25,294.95,307.05,108290
5m,2026-05-15 15:20:00+05:30,307.05,312.9,304.15,311.7,122395
5m,2026-05-15 15:25:00+05:30,311.5,332.2,310.3,329.2,133380
5m,2026-05-18 09:15:00+05:30,257.0,257.0,204.3,206.0,487695
5m,2026-05-18 09:20:00+05:30,206.0,208.85,200.45,205.9,305240
5m,2026-05-18 09:25:00+05:30,205.9,207.05,193.7,198.45,182130
5m,2026-05-18 09:30:00+05:30,198.45,203.75,195.0,202.2,118040
5m,2026-05-18 09:35:00+05:30,202.2,204.9,187.75,191.75,101985
5m,2026-05-18 09:40:00+05:30,191.75,197.1,187.15,193.05,65780
5m,2026-05-18 09:45:00+05:30,193.05,193.85,183.25,184.85,73255
5m,2026-05-18 09:50:00+05:30,184.85,185.95,176.2,177.6,97630
5m,2026-05-18 09:55:00+05:30,176.95,180.8,172.55,180.65,68185
5m,2026-05-18 10:00:00+05:30,180.65,187.9,179.0,187.5,96980
5m,2026-05-18 10:05:00+05:30,187.5,188.55,178.8,182.6,71955
5m,2026-05-18 10:10:00+05:30,182.6,188.35,181.65,185.95,35750
5m,2026-05-18 10:15:00+05:30,186.6,193.95,182.05,190.75,78000
5m,2026-05-18 10:20:00+05:30,190.75,193.7,186.0,188.7,46410
5m,2026-05-18 10:25:00+05:30,189.0,190.7,185.25,188.0,33995
5m,2026-05-18 10:30:00+05:30,188.0,202.4,178.1,201.1,108485
5m,2026-05-18 10:35:00+05:30,201.1,209.5,197.75,202.05,123630
5m,2026-05-18 10:40:00+05:30,202.05,205.55,188.8,196.2,72995
5m,2026-05-18 10:45:00+05:30,195.95,197.75,182.8,191.5,57720
5m,2026-05-18 10:50:00+05:30,191.5,207.7,191.5,205.1,57915
5m,2026-05-18 10:55:00+05:30,205.1,213.45,203.95,211.5,72605
5m,2026-05-18 11:00:00+05:30,211.7,214.95,203.55,206.7,39000
5m,2026-05-18 11:05:00+05:30,206.7,219.4,206.05,215.4,72345
5m,2026-05-18 11:10:00+05:30,214.7,215.4,207.3,212.4,24505
5m,2026-05-18 11:15:00+05:30,213.0,223.2,210.15,222.9,70525
5m,2026-05-18 11:20:00+05:30,222.9,241.65,213.0,236.95,98020
5m,2026-05-18 11:25:00+05:30,237.85,240.35,222.05,225.45,59345
5m,2026-05-18 11:30:00+05:30,225.45,247.6,223.7,244.25,92560
5m,2026-05-18 11:35:00+05:30,244.25,268.45,240.6,264.2,121095
5m,2026-05-18 11:40:00+05:30,264.2,265.0,242.45,250.2,100165
5m,2026-05-18 11:45:00+05:30,250.2,252.05,224.85,230.9,67665
5m,2026-05-18 11:50:00+05:30,230.9,232.2,222.1,222.75,48425
5m,2026-05-18 11:55:00+05:30,222.75,228.8,209.95,209.95,40365
5m,2026-05-18 12:00:00+05:30,210.15,217.1,207.0,212.35,63115
5m,2026-05-18 12:05:00+05:30,213.0,226.95,213.0,220.15,31720
5m,2026-05-18 12:10:00+05:30,220.95,241.0,220.65,240.8,52520
5m,2026-05-18 12:15:00+05:30,240.8,247.5,233.95,238.1,54015
5m,2026-05-18 12:20:00+05:30,238.1,246.05,235.0,245.0,27105
5m,2026-05-18 12:25:00+05:30,245.0,259.0,245.0,254.25,87750
5m,2026-05-18 12:30:00+05:30,254.25,277.6,254.25,272.35,155415
5m,2026-05-18 12:35:00+05:30,272.2,281.6,270.55,276.0,181935
5m,2026-05-18 12:40:00+05:30,276.0,279.9,260.85,266.6,115310
5m,2026-05-18 12:45:00+05:30,265.95,268.95,258.45,262.35,82810
5m,2026-05-18 12:50:00+05:30,261.5,273.0,261.05,272.75,78715
5m,2026-05-18 12:55:00+05:30,272.75,301.7,272.25,301.25,251420
5m,2026-05-18 13:00:00+05:30,301.25,314.8,295.0,302.0,215020
5m,2026-05-18 13:05:00+05:30,303.4,303.4,278.1,280.65,147875
5m,2026-05-18 13:10:00+05:30,280.65,287.0,270.65,285.25,114725
5m,2026-05-18 13:15:00+05:30,285.3,297.0,283.5,288.0,171405
5m,2026-05-18 13:20:00+05:30,288.0,293.35,272.85,291.85,113425
5m,2026-05-18 13:25:00+05:30,291.85,297.9,280.1,288.0,121420
5m,2026-05-18 13:30:00+05:30,288.0,296.5,283.75,293.25,87165
5m,2026-05-18 13:35:00+05:30,294.9,296.5,280.8,280.8,57785
5m,2026-05-18 13:40:00+05:30,280.8,295.0,276.45,290.6,96265
5m,2026-05-18 13:45:00+05:30,290.6,293.35,279.25,291.9,77155
5m,2026-05-18 13:50:00+05:30,291.9,308.0,290.0,301.9,166335
5m,2026-05-18 13:55:00+05:30,301.9,310.35,293.55,300.8,157300
5m,2026-05-18 14:00:00+05:30,302.85,307.55,293.3,300.15,89505
5m,2026-05-18 14:05:00+05:30,300.15,301.65,281.3,283.8,104260
5m,2026-05-18 14:10:00+05:30,283.9,294.2,280.05,286.45,79495
5m,2026-05-18 14:15:00+05:30,286.45,286.9,270.35,282.55,140075
5m,2026-05-18 14:20:00+05:30,282.55,285.8,272.3,272.3,77415
5m,2026-05-18 14:25:00+05:30,270.7,292.0,268.3,281.8,138840
5m,2026-05-18 14:30:00+05:30,281.8,291.7,269.65,273.9,105365
5m,2026-05-18 14:35:00+05:30,273.95,278.2,265.25,265.25,103805
5m,2026-05-18 14:40:00+05:30,266.45,286.55,263.3,280.0,115180
5m,2026-05-18 14:45:00+05:30,280.0,284.75,266.3,266.45,78000
5m,2026-05-18 14:50:00+05:30,266.45,274.95,264.05,270.65,72800
5m,2026-05-18 14:55:00+05:30,270.0,270.0,258.6,268.85,142350
5m,2026-05-18 15:00:00+05:30,268.0,325.65,263.8,304.3,685425
5m,2026-05-18 15:05:00+05:30,305.2,315.05,281.45,290.05,241605
5m,2026-05-18 15:10:00+05:30,290.05,301.35,286.1,291.0,131625
5m,2026-05-18 15:15:00+05:30,291.0,292.25,280.25,284.15,141830
5m,2026-05-18 15:20:00+05:30,284.95,302.3,283.0,299.35,278395
5m,2026-05-18 15:25:00+05:30,298.6,301.5,286.8,298.3,440440
5m,2026-05-19 09:15:00+05:30,330.0,330.0,286.25,316.2,748670
5m,2026-05-19 09:20:00+05:30,316.2,329.4,311.6,326.15,336310
5m,2026-05-19 09:25:00+05:30,324.75,332.65,320.4,332.65,183430
5m,2026-05-19 09:30:00+05:30,332.65,336.2,289.15,289.65,273325
5m,2026-05-19 09:35:00+05:30,287.95,303.15,269.3,300.0,444470
5m,2026-05-19 09:40:00+05:30,301.4,328.0,299.45,320.35,296920
5m,2026-05-19 09:45:00+05:30,321.6,323.35,291.6,296.7,169195
5m,2026-05-19 09:50:00+05:30,296.35,302.3,285.3,290.65,114790
5m,2026-05-19 09:55:00+05:30,290.75,298.8,280.0,280.0,122525
5m,2026-05-19 10:00:00+05:30,280.0,305.9,280.0,294.85,119275
5m,2026-05-19 10:05:00+05:30,294.75,307.9,294.25,305.25,103480
5m,2026-05-19 10:10:00+05:30,305.25,329.0,303.3,316.6,185640
5m,2026-05-19 10:15:00+05:30,316.6,326.8,297.95,298.75,97825
5m,2026-05-19 10:20:00+05:30,298.85,315.0,298.1,309.75,90805
5m,2026-05-19 10:25:00+05:30,309.75,322.0,307.0,317.7,54730
5m,2026-05-19 10:30:00+05:30,317.7,321.1,305.5,310.95,48815
5m,2026-05-19 10:35:00+05:30,310.95,319.75,307.0,318.3,27950
5m,2026-05-19 10:40:00+05:30,318.3,326.0,312.1,321.3,68380
5m,2026-05-19 10:45:00+05:30,321.3,329.4,312.35,317.1,148265
5m,2026-05-19 10:50:00+05:30,317.1,326.0,295.85,307.0,134810
5m,2026-05-19 10:55:00+05:30,307.3,333.2,307.3,324.6,174395
5m,2026-05-19 11:00:00+05:30,324.6,328.05,306.55,312.85,87685
5m,2026-05-19 11:05:00+05:30,312.35,314.45,303.45,307.7,68835
5m,2026-05-19 11:10:00+05:30,307.7,313.0,289.9,291.2,74425
5m,2026-05-19 11:15:00+05:30,291.4,294.0,282.65,288.05,133315
5m,2026-05-19 11:20:00+05:30,289.0,296.8,283.3,291.65,77350
5m,2026-05-19 11:25:00+05:30,292.5,300.0,286.85,300.0,68250
5m,2026-05-19 11:30:00+05:30,300.0,300.8,288.3,296.0,63050
5m,2026-05-19 11:35:00+05:30,296.0,300.45,288.0,299.2,41795
5m,2026-05-19 11:40:00+05:30,299.2,315.0,297.35,312.0,94705
5m,2026-05-19 11:45:00+05:30,313.4,319.6,308.5,316.2,109850
5m,2026-05-19 11:50:00+05:30,316.65,320.55,313.45,316.1,123890
5m,2026-05-19 11:55:00+05:30,316.1,327.95,313.1,314.1,113425
5m,2026-05-19 12:00:00+05:30,314.1,315.5,302.35,305.75,101205
5m,2026-05-19 12:05:00+05:30,305.75,312.4,303.15,309.0,43615
5m,2026-05-19 12:10:00+05:30,309.0,312.25,307.9,310.0,46540
5m,2026-05-19 12:15:00+05:30,309.5,311.0,298.55,307.0,52455
5m,2026-05-19 12:20:00+05:30,307.0,316.2,300.0,301.55,54600
5m,2026-05-19 12:25:00+05:30,301.55,311.25,295.15,309.55,54535
5m,2026-05-19 12:30:00+05:30,308.2,309.4,298.0,304.0,38805
5m,2026-05-19 12:35:00+05:30,304.0,307.9,295.1,305.05,56225
5m,2026-05-19 12:40:00+05:30,305.05,306.35,299.3,300.95,20995
5m,2026-05-19 12:45:00+05:30,300.95,304.35,291.95,298.4,41535
5m,2026-05-19 12:50:00+05:30,298.4,301.1,291.9,298.35,29575
5m,2026-05-19 12:55:00+05:30,298.35,299.0,293.2,294.0,22620
5m,2026-05-19 13:00:00+05:30,294.0,299.45,286.3,287.0,68120
5m,2026-05-19 13:05:00+05:30,287.0,299.0,283.65,296.65,77675
5m,2026-05-19 13:10:00+05:30,296.65,296.65,286.0,287.0,27625
5m,2026-05-19 13:15:00+05:30,285.0,307.35,282.45,298.9,117390
5m,2026-05-19 13:20:00+05:30,299.45,303.1,296.3,302.45,52455
5m,2026-05-19 13:25:00+05:30,302.45,303.0,296.85,299.4,41210
5m,2026-05-19 13:30:00+05:30,299.4,304.45,296.55,296.75,41665
5m,2026-05-19 13:35:00+05:30,298.3,298.3,267.3,280.45,172640
5m,2026-05-19 13:40:00+05:30,280.2,281.45,273.75,275.0,62660
5m,2026-05-19 13:45:00+05:30,275.0,288.0,274.3,279.95,94445
5m,2026-05-19 13:50:00+05:30,279.6,285.4,274.4,275.0,86060
5m,2026-05-19 13:55:00+05:30,274.2,275.7,258.75,269.05,160160
5m,2026-05-19 14:00:00+05:30,269.05,289.55,267.3,285.5,132860
5m,2026-05-19 14:05:00+05:30,285.5,290.55,281.6,283.45,80340
5m,2026-05-19 14:10:00+05:30,283.45,291.0,279.65,288.65,74165
5m,2026-05-19 14:15:00+05:30,288.65,297.7,287.0,288.1,117195
5m,2026-05-19 14:20:00+05:30,287.9,290.6,278.8,281.55,71890
5m,2026-05-19 14:25:00+05:30,281.55,285.2,276.6,278.95,43160
5m,2026-05-19 14:30:00+05:30,278.1,281.0,271.6,275.0,72215
5m,2026-05-19 14:35:00+05:30,274.7,275.8,264.5,269.3,116740
5m,2026-05-19 14:40:00+05:30,269.3,272.2,250.0,253.75,167115
5m,2026-05-19 14:45:00+05:30,252.95,253.0,241.1,251.0,325910
5m,2026-05-19 14:50:00+05:30,251.05,257.85,248.55,251.9,210535
5m,2026-05-19 14:55:00+05:30,251.9,256.0,248.0,252.6,119730
5m,2026-05-19 15:00:00+05:30,252.6,254.1,233.9,237.1,548535
5m,2026-05-19 15:05:00+05:30,237.1,244.6,232.6,233.05,295620
5m,2026-05-19 15:10:00+05:30,232.95,233.6,222.8,229.4,514410
5m,2026-05-19 15:15:00+05:30,229.0,229.75,211.75,220.2,717210
5m,2026-05-19 15:20:00+05:30,221.0,224.7,215.6,218.15,570895
5m,2026-05-19 15:25:00+05:30,217.7,224.7,217.65,221.5,879125
5m,2026-05-20 09:15:00+05:30,160.0,160.0,117.05,152.05,2785770
5m,2026-05-20 09:20:00+05:30,152.05,155.9,144.05,149.65,1688765
5m,2026-05-20 09:25:00+05:30,149.7,161.6,147.0,158.15,2195700
5m,2026-05-20 09:30:00+05:30,158.15,186.95,158.15,182.25,3653585
5m,2026-05-20 09:35:00+05:30,182.25,192.4,176.95,190.2,2467270
5m,2026-05-20 09:40:00+05:30,190.2,190.2,171.05,186.05,2363270
