time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-18 09:15:00+05:30,23400.5,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 09:20:00+05:30,23401.5,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 09:25:00+05:30,23373.1,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 09:30:00+05:30,23388.2,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 09:35:00+05:30,23358.4,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 09:40:00+05:30,23371.05,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 09:45:00+05:30,23342.4,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-05-18 09:50:00+05:30,23325.05,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-05-18 09:55:00+05:30,23341.15,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-05-18 10:00:00+05:30,23361.05,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 10:05:00+05:30,23350.9,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 10:10:00+05:30,23362.4,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 10:15:00+05:30,23384.9,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 10:20:00+05:30,23381.9,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 10:25:00+05:30,23379.85,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 10:30:00+05:30,23413.65,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 10:35:00+05:30,23429.0,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 10:40:00+05:30,23417.2,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 10:45:00+05:30,23408.65,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 10:50:00+05:30,23443.7,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-18 10:55:00+05:30,23465.1,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 11:00:00+05:30,23455.25,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 11:05:00+05:30,23476.4,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 11:10:00+05:30,23470.1,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 11:15:00+05:30,23494.05,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 11:20:00+05:30,23516.2,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 11:25:00+05:30,23495.8,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 11:30:00+05:30,23528.55,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 11:35:00+05:30,23560.65,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 11:40:00+05:30,23534.25,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 11:45:00+05:30,23512.7,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
