tf,date,open,high,low,close,volume,vwap
5m,2026-06-04 09:15:00+05:30,290.0,344.1,275.25,335.45,205855,318.26666666666665
5m,2026-06-04 09:20:00+05:30,334.35,342.55,318.6,330.2,69420,321.33911058638336
5m,2026-06-04 09:25:00+05:30,330.2,342.2,324.8,329.8,30680,322.43488421499893
5m,2026-06-04 09:30:00+05:30,329.8,333.5,313.45,326.05,41080,322.6596116626085
5m,2026-06-04 09:35:00+05:30,326.05,344.75,319.0,320.0,68770,323.5290761294357
5m,2026-06-04 09:40:00+05:30,320.0,339.0,308.8,339.0,90740,324.49716839899054
5m,2026-06-04 09:45:00+05:30,339.0,354.0,334.0,350.75,51285,326.49705002718866
5m,2026-06-04 09:50:00+05:30,350.75,356.05,340.3,355.0,31135,327.7632969135121
5m,2026-06-04 09:55:00+05:30,355.0,392.8,350.75,367.85,88010,333.31493999039844
5m,2026-06-04 10:00:00+05:30,367.85,378.6,358.25,373.4,44200,335.5684332281809
5m,2026-06-04 10:05:00+05:30,373.4,387.0,373.4,382.8,15925,336.5514197530864
5m,2026-06-04 10:10:00+05:30,382.8,389.95,375.7,380.0,17225,337.58657331609936
5m,2026-06-04 10:15:00+05:30,380.0,391.0,370.95,387.15,15340,338.4923612870535
5m,2026-06-04 10:20:00+05:30,387.15,389.85,378.9,388.4,10985,339.1568831529281
5m,2026-06-04 10:25:00+05:30,388.4,391.45,373.0,375.6,14950,339.9246732026144
5m,2026-06-04 10:30:00+05:30,375.6,375.6,352.2,353.0,41600,340.9354554865424
5m,2026-06-04 10:35:00+05:30,353.0,362.25,343.9,351.45,23140,341.2473959907323
5m,2026-06-04 10:40:00+05:30,351.45,370.0,351.45,367.0,22165,341.7891299010581
5m,2026-06-04 10:45:00+05:30,368.0,394.0,364.0,371.4,41860,343.35950706701357
5m,2026-06-04 10:50:00+05:30,371.4,373.7,362.4,368.4,5915,343.51723844792247
5m,2026-06-04 10:55:00+05:30,368.4,377.0,368.4,372.5,9295,343.80527729735957
5m,2026-06-04 11:00:00+05:30,372.5,375.15,348.0,355.5,27755,344.25703086502705
5m,2026-06-04 11:05:00+05:30,355.5,356.85,341.35,349.4,22230,344.3680723419162
5m,2026-06-04 11:10:00+05:30,349.4,360.1,345.8,358.45,11375,344.48643526635925
5m,2026-06-04 11:15:00+05:30,358.0,358.0,346.1,347.85,9360,344.54353835595873
5m,2026-06-04 11:20:00+05:30,347.85,351.6,344.3,346.7,11115,344.5760733528488
5m,2026-06-04 11:25:00+05:30,346.7,357.6,339.95,349.0,18135,344.65063256841535
5m,2026-06-04 11:30:00+05:30,349.0,356.7,327.0,355.0,42965,344.71345022216883
5m,2026-06-04 11:35:00+05:30,355.0,384.95,352.45,383.6,31655,345.5360519611847
5m,2026-06-04 11:40:00+05:30,383.6,394.35,377.15,378.45,24505,346.3491180500057
5m,2026-06-04 11:45:00+05:30,378.45,385.4,371.0,375.3,16705,346.79565775902483
5m,2026-06-04 11:50:00+05:30,375.3,378.0,351.0,351.7,16380,346.9835034485309
5m,2026-06-04 11:55:00+05:30,351.7,367.55,351.7,364.15,11440,347.12031441703743
5m,2026-06-04 12:00:00+05:30,364.15,377.8,360.35,370.9,8385,347.27908757000506
5m,2026-06-04 12:05:00+05:30,368.65,377.45,368.65,374.85,4810,347.38510992792203
5m,2026-06-04 12:10:00+05:30,374.85,381.65,371.35,376.9,16640,347.7863287250384
5m,2026-06-04 12:15:00+05:30,376.9,380.25,369.95,369.95,6565,347.92411572420895
5m,2026-06-04 12:20:00+05:30,369.95,375.6,363.5,368.0,11960,348.12911366795095
5m,2026-06-04 12:25:00+05:30,368.0,371.05,362.0,367.2,2730,348.17029947162393
5m,2026-06-04 12:30:00+05:30,367.2,367.2,346.5,348.1,18330,348.25463217615413
5m,2026-06-04 12:35:00+05:30,348.1,351.75,336.35,351.75,28275,348.2184749145776
5m,2026-06-04 12:40:00+05:30,351.75,353.0,338.55,338.6,6565,348.1938195250837
5m,2026-06-04 12:45:00+05:30,338.6,349.0,333.85,345.65,5720,348.170108905085
5m,2026-06-04 12:50:00+05:30,345.65,348.35,339.0,346.45,20215,348.1151596885413
5m,2026-06-04 12:55:00+05:30,346.45,352.65,343.55,352.0,7215,348.1221792915621
5m,2026-06-04 13:00:00+05:30,352.0,356.65,344.25,348.8,6370,348.1307135276349
5m,2026-06-04 13:05:00+05:30,348.8,350.35,334.7,348.7,14755,348.0917030003552
5m,2026-06-04 13:10:00+05:30,348.7,349.5,302.85,303.45,36725,347.3059807296333
5m,2026-06-04 13:15:00+05:30,303.45,313.25,291.55,310.1,62335,345.4741932088183
5m,2026-06-04 13:20:00+05:30,310.1,322.2,305.55,317.0,33930,344.7711330512459
5m,2026-06-04 13:25:00+05:30,317.0,324.15,315.35,318.15,19045,344.4453222227057
5m,2026-06-04 13:30:00+05:30,317.8,322.75,312.0,322.75,9490,344.28573889105087
5m,2026-06-04 13:35:00+05:30,322.75,328.4,319.55,325.0,13130,344.11283166873847
5m,2026-06-04 13:40:00+05:30,325.0,325.4,310.1,318.35,9100,343.95676211172184
5m,2026-06-04 13:45:00+05:30,318.35,325.8,315.0,320.3,15665,343.7169808800787
5m,2026-06-04 13:50:00+05:30,320.3,324.5,310.3,322.85,14950,343.4815977443609
5m,2026-06-04 13:55:00+05:30,322.85,328.4,311.55,326.0,23010,343.16833580307895
5m,2026-06-04 14:00:00+05:30,326.0,356.55,326.0,345.0,61035,343.1440851266199
5m,2026-06-04 14:05:00+05:30,345.0,354.85,340.55,353.6,21905,343.2300495372181
5m,2026-06-04 14:10:00+05:30,353.6,363.4,349.55,351.1,16250,343.34094500387295
5m,2026-06-04 14:15:00+05:30,351.1,362.2,350.45,353.75,14690,343.4461593590827
5m,2026-06-04 14:20:00+05:30,353.75,354.45,342.95,352.45,18330,343.5158221918363
5m,2026-06-04 14:25:00+05:30,352.45,363.6,351.05,353.3,13715,343.61494592863335
5m,2026-06-04 14:30:00+05:30,353.3,375.1,353.3,364.7,26845,343.9329357128722
5m,2026-06-04 14:35:00+05:30,364.7,385.6,363.05,379.25,32045,344.5083640007287
5m,2026-06-04 14:40:00+05:30,380.15,381.05,365.0,366.05,12545,344.69126383964107
5m,2026-06-04 14:45:00+05:30,366.05,392.05,363.0,367.3,73970,345.85494567231956
5m,2026-06-04 14:50:00+05:30,367.3,373.25,347.0,347.0,31525,346.0189558342732
5m,2026-06-04 14:55:00+05:30,347.0,360.05,347.0,357.7,12805,346.078459162197
5m,2026-06-04 15:00:00+05:30,358.3,361.85,340.0,350.4,46605,346.18946147473076
5m,2026-06-04 15:05:00+05:30,350.4,355.4,345.5,352.75,8710,346.21168739758264
5m,2026-06-04 15:10:00+05:30,355.0,367.4,352.7,367.35,22295,346.3937693027099
5m,2026-06-04 15:15:00+05:30,365.7,374.1,362.65,373.0,16510,346.5870915032679
5m,2026-06-04 15:20:00+05:30,372.45,377.95,366.4,377.2,20410,346.86129244074306
5m,2026-06-04 15:25:00+05:30,377.2,387.7,377.2,383.3,29120,347.3687660519556
5m,2026-06-05 09:15:00+05:30,349.95,405.6,349.95,380.0,50050,378.5166666666666
5m,2026-06-05 09:20:00+05:30,380.0,385.25,373.0,376.45,13325,378.457094017094
5m,2026-06-05 09:25:00+05:30,376.45,380.0,371.6,380.0,11700,378.26118326118325
