tf,date,open,high,low,close,volume
5m,2026-05-12 09:15:00+05:30,210.0,264.1,210.0,238.35,333645
5m,2026-05-12 09:20:00+05:30,238.35,266.4,238.35,265.0,170040
5m,2026-05-12 09:25:00+05:30,266.4,286.0,266.4,284.55,196430
5m,2026-05-12 09:30:00+05:30,284.55,295.0,278.05,285.2,102830
5m,2026-05-12 09:35:00+05:30,285.2,290.5,274.3,289.0,56225
5m,2026-05-12 09:40:00+05:30,288.35,289.0,270.75,282.0,45110
5m,2026-05-12 09:45:00+05:30,282.05,285.85,274.65,280.6,32110
5m,2026-05-12 09:50:00+05:30,280.6,284.8,276.0,282.0,24700
5m,2026-05-12 09:55:00+05:30,282.0,290.1,275.1,287.8,38740
5m,2026-05-12 10:00:00+05:30,287.8,292.6,280.45,283.25,27105
5m,2026-05-12 10:05:00+05:30,283.25,294.45,277.85,281.6,33280
5m,2026-05-12 10:10:00+05:30,281.45,285.6,271.0,272.45,39910
5m,2026-05-12 10:15:00+05:30,273.6,275.5,258.7,265.05,54795
5m,2026-05-12 10:20:00+05:30,265.05,286.15,257.65,285.7,98930
5m,2026-05-12 10:25:00+05:30,285.7,297.35,282.55,289.2,59735
5m,2026-05-12 10:30:00+05:30,289.2,297.0,288.5,293.7,27820
5m,2026-05-12 10:35:00+05:30,294.5,302.6,285.5,294.75,39455
5m,2026-05-12 10:40:00+05:30,294.95,295.5,272.0,280.7,51350
5m,2026-05-12 10:45:00+05:30,280.7,295.6,279.0,294.65,36205
5m,2026-05-12 10:50:00+05:30,294.65,295.75,290.05,292.4,17810
5m,2026-05-12 10:55:00+05:30,292.4,294.05,281.6,286.3,23270
5m,2026-05-12 11:00:00+05:30,286.3,304.85,286.3,301.05,34060
5m,2026-05-12 11:05:00+05:30,301.05,309.2,296.4,300.2,18460
5m,2026-05-12 11:10:00+05:30,300.2,302.5,298.35,302.35,9100
5m,2026-05-12 11:15:00+05:30,302.35,302.35,287.75,289.45,10725
5m,2026-05-12 11:20:00+05:30,289.45,298.3,288.15,293.45,19760
5m,2026-05-12 11:25:00+05:30,293.45,304.05,291.95,304.05,8060
5m,2026-05-12 11:30:00+05:30,304.05,308.45,294.95,296.4,17680
5m,2026-05-12 11:35:00+05:30,296.4,307.15,295.85,297.2,11765
5m,2026-05-12 11:40:00+05:30,297.2,297.95,290.0,291.05,15925
5m,2026-05-12 11:45:00+05:30,291.05,303.0,291.05,297.35,10400
5m,2026-05-12 11:50:00+05:30,297.35,303.4,291.0,293.45,10465
5m,2026-05-12 11:55:00+05:30,293.45,298.5,288.1,298.35,17485
5m,2026-05-12 12:00:00+05:30,298.35,306.85,298.35,305.85,9490
5m,2026-05-12 12:05:00+05:30,305.85,328.85,304.5,325.55,31005
5m,2026-05-12 12:10:00+05:30,325.55,329.25,316.3,324.9,22815
5m,2026-05-12 12:15:00+05:30,324.9,327.4,313.6,318.95,5980
5m,2026-05-12 12:20:00+05:30,318.95,325.9,318.95,320.0,5395
5m,2026-05-12 12:25:00+05:30,320.0,328.0,320.0,325.95,4485
5m,2026-05-12 12:30:00+05:30,325.95,356.65,325.95,352.55,45045
5m,2026-05-12 12:35:00+05:30,352.55,364.95,347.2,354.05,21775
5m,2026-05-12 12:40:00+05:30,354.05,356.3,342.3,347.55,3120
5m,2026-05-12 12:45:00+05:30,347.55,354.6,338.1,349.5,8320
5m,2026-05-12 12:50:00+05:30,349.5,354.4,340.75,353.75,4550
5m,2026-05-12 12:55:00+05:30,353.75,353.75,343.7,348.55,4420
5m,2026-05-12 13:00:00+05:30,348.55,348.55,339.3,343.0,2795
5m,2026-05-12 13:05:00+05:30,343.0,356.0,342.2,353.65,3770
5m,2026-05-12 13:10:00+05:30,353.65,358.0,339.2,339.2,7930
5m,2026-05-12 13:15:00+05:30,339.2,339.2,318.0,332.0,17680
5m,2026-05-12 13:20:00+05:30,332.0,341.55,328.75,341.2,7735
5m,2026-05-12 13:25:00+05:30,341.2,341.95,334.85,338.7,4615
5m,2026-05-12 13:30:00+05:30,338.7,342.75,330.05,340.7,4160
5m,2026-05-12 13:35:00+05:30,340.7,353.0,340.0,351.1,13325
5m,2026-05-12 13:40:00+05:30,351.1,360.4,351.0,353.8,6045
5m,2026-05-12 13:45:00+05:30,353.8,358.95,344.0,346.65,3835
5m,2026-05-12 13:50:00+05:30,346.65,357.9,337.7,357.9,11505
5m,2026-05-12 13:55:00+05:30,357.9,360.0,350.55,358.65,14885
5m,2026-05-12 14:00:00+05:30,358.65,370.0,358.65,365.45,14820
5m,2026-05-12 14:05:00+05:30,365.45,379.45,362.1,379.45,8385
5m,2026-05-12 14:10:00+05:30,379.45,386.8,376.05,381.1,14105
5m,2026-05-12 14:15:00+05:30,381.1,383.9,371.65,382.0,18655
5m,2026-05-12 14:20:00+05:30,382.0,383.9,361.1,365.3,19760
5m,2026-05-12 14:25:00+05:30,365.3,377.5,363.75,375.55,3575
5m,2026-05-12 14:30:00+05:30,375.2,391.8,375.2,391.0,5265
5m,2026-05-12 14:35:00+05:30,391.0,395.0,375.55,378.85,7475
5m,2026-05-12 14:40:00+05:30,378.85,384.45,374.4,381.35,6435
5m,2026-05-12 14:45:00+05:30,381.35,383.45,376.35,383.45,2860
5m,2026-05-12 14:50:00+05:30,383.45,403.05,383.45,399.15,11310
5m,2026-05-12 14:55:00+05:30,399.15,419.95,399.15,411.0,11700
5m,2026-05-12 15:00:00+05:30,411.0,446.55,411.0,430.4,14040
5m,2026-05-12 15:05:00+05:30,430.4,451.85,430.0,441.65,11440
5m,2026-05-12 15:10:00+05:30,441.65,442.0,434.3,440.0,15080
5m,2026-05-12 15:15:00+05:30,438.1,438.1,420.45,424.1,8515
5m,2026-05-12 15:20:00+05:30,423.1,432.3,422.45,429.25,7670
5m,2026-05-12 15:25:00+05:30,429.25,431.75,397.7,404.4,14365
5m,2026-05-13 09:15:00+05:30,377.4,414.15,346.75,413.6,109135
5m,2026-05-13 09:20:00+05:30,413.6,430.2,380.55,382.4,37375
5m,2026-05-13 09:25:00+05:30,382.4,436.45,381.65,436.45,29380
5m,2026-05-13 09:30:00+05:30,436.45,457.8,420.85,457.75,31655
5m,2026-05-13 09:35:00+05:30,457.75,515.2,455.7,507.1,39910
5m,2026-05-13 09:40:00+05:30,507.1,516.5,477.5,481.95,22360
5m,2026-05-13 09:45:00+05:30,481.95,502.35,470.9,490.15,14690
5m,2026-05-13 09:50:00+05:30,490.15,493.3,440.1,444.35,14625
5m,2026-05-13 09:55:00+05:30,444.35,467.4,426.65,442.05,22035
5m,2026-05-13 10:00:00+05:30,442.05,456.75,428.9,432.05,30420
5m,2026-05-13 10:05:00+05:30,432.05,432.05,405.65,417.9,38610
5m,2026-05-13 10:10:00+05:30,417.9,438.8,414.65,418.8,15990
5m,2026-05-13 10:15:00+05:30,418.8,423.25,391.5,395.6,33085
5m,2026-05-13 10:20:00+05:30,395.6,395.6,369.85,372.65,51220
5m,2026-05-13 10:25:00+05:30,372.65,377.9,361.35,377.9,19435
5m,2026-05-13 10:30:00+05:30,377.9,386.0,352.35,354.05,22945
5m,2026-05-13 10:35:00+05:30,354.05,396.05,354.05,393.7,23400
5m,2026-05-13 10:40:00+05:30,391.15,393.2,364.9,370.25,17160
5m,2026-05-13 10:45:00+05:30,370.25,383.0,359.0,383.0,19370
5m,2026-05-13 10:50:00+05:30,383.0,388.4,371.9,384.7,21320
5m,2026-05-13 10:55:00+05:30,384.7,435.8,382.85,434.85,41925
5m,2026-05-13 11:00:00+05:30,434.85,438.7,403.5,413.45,32760
5m,2026-05-13 11:05:00+05:30,413.45,426.0,407.2,412.5,12610
5m,2026-05-13 11:10:00+05:30,412.5,427.5,406.35,406.5,9490
5m,2026-05-13 11:15:00+05:30,406.5,421.65,400.3,407.5,12415
5m,2026-05-13 11:20:00+05:30,407.5,418.35,398.8,400.55,10855
5m,2026-05-13 11:25:00+05:30,400.55,416.5,400.55,408.45,10205
5m,2026-05-13 11:30:00+05:30,408.45,413.0,400.0,407.05,12805
5m,2026-05-13 11:35:00+05:30,407.05,407.05,358.6,358.6,26845
5m,2026-05-13 11:40:00+05:30,358.6,364.4,337.6,341.15,30615
5m,2026-05-13 11:45:00+05:30,341.15,353.8,333.7,353.4,45565
5m,2026-05-13 11:50:00+05:30,353.4,368.2,347.05,364.8,30420
5m,2026-05-13 11:55:00+05:30,364.8,369.0,353.0,367.8,18590
5m,2026-05-13 12:00:00+05:30,367.8,368.2,351.85,355.2,21515
5m,2026-05-13 12:05:00+05:30,355.2,361.65,350.95,351.55,13585
5m,2026-05-13 12:10:00+05:30,351.55,356.55,338.5,340.55,19435
