tf,date,open,high,low,close,volume
5m,2026-05-12 09:15:00+05:30,90.8,109.35,90.8,95.1,105170
5m,2026-05-12 09:20:00+05:30,95.1,107.75,95.1,107.3,42705
5m,2026-05-12 09:25:00+05:30,107.3,119.3,107.3,117.6,57460
5m,2026-05-12 09:30:00+05:30,117.6,124.2,114.9,119.0,40040
5m,2026-05-12 09:35:00+05:30,119.0,121.0,112.4,119.5,32045
5m,2026-05-12 09:40:00+05:30,119.5,120.3,110.0,116.2,17810
5m,2026-05-12 09:45:00+05:30,116.2,118.25,112.55,114.9,18265
5m,2026-05-12 09:50:00+05:30,114.9,116.7,112.0,115.55,13845
5m,2026-05-12 09:55:00+05:30,115.55,119.9,112.45,118.6,20930
5m,2026-05-12 10:00:00+05:30,118.6,121.4,115.0,116.0,19630
5m,2026-05-12 10:05:00+05:30,116.0,121.85,112.55,114.6,14495
5m,2026-05-12 10:10:00+05:30,114.6,116.65,108.35,109.5,19240
5m,2026-05-12 10:15:00+05:30,109.5,111.0,102.0,104.0,73710
5m,2026-05-12 10:20:00+05:30,103.7,115.4,101.85,113.7,27950
5m,2026-05-12 10:25:00+05:30,113.7,122.0,113.4,117.55,29510
5m,2026-05-12 10:30:00+05:30,117.55,121.45,116.7,119.9,16250
5m,2026-05-12 10:35:00+05:30,119.9,125.0,114.5,120.15,26000
5m,2026-05-12 10:40:00+05:30,120.15,120.6,107.0,112.0,17550
5m,2026-05-12 10:45:00+05:30,112.0,120.15,110.85,119.6,18005
5m,2026-05-12 10:50:00+05:30,119.6,120.2,116.8,118.3,14365
5m,2026-05-12 10:55:00+05:30,118.3,119.05,112.75,115.4,10530
5m,2026-05-12 11:00:00+05:30,115.4,124.25,114.85,122.85,19695
5m,2026-05-12 11:05:00+05:30,122.85,127.35,120.05,122.9,27040
5m,2026-05-12 11:10:00+05:30,122.9,124.05,121.05,123.2,10270
5m,2026-05-12 11:15:00+05:30,123.2,123.9,115.3,116.85,14170
5m,2026-05-12 11:20:00+05:30,116.85,123.45,115.95,123.1,7150
5m,2026-05-12 11:25:00+05:30,123.1,124.0,119.55,124.0,8775
5m,2026-05-12 11:30:00+05:30,124.0,127.9,120.9,121.25,15795
5m,2026-05-12 11:35:00+05:30,121.25,126.4,120.9,121.9,12675
5m,2026-05-12 11:40:00+05:30,121.9,122.45,117.55,118.25,10855
5m,2026-05-12 11:45:00+05:30,118.25,124.9,118.25,122.5,8125
5m,2026-05-12 11:50:00+05:30,122.5,125.1,118.7,118.9,6695
5m,2026-05-12 11:55:00+05:30,118.9,122.75,116.65,122.2,8190
5m,2026-05-12 12:00:00+05:30,122.2,128.0,121.85,126.9,28860
5m,2026-05-12 12:05:00+05:30,126.9,140.9,126.05,139.65,42120
5m,2026-05-12 12:10:00+05:30,139.65,141.8,133.5,139.0,28730
5m,2026-05-12 12:15:00+05:30,139.0,141.3,133.5,137.0,18785
5m,2026-05-12 12:20:00+05:30,137.0,141.55,136.7,138.0,8645
5m,2026-05-12 12:25:00+05:30,138.0,142.8,138.0,141.95,9165
5m,2026-05-12 12:30:00+05:30,141.95,160.25,141.95,157.95,76895
5m,2026-05-12 12:35:00+05:30,157.95,165.95,154.65,160.1,59150
5m,2026-05-12 12:40:00+05:30,160.1,161.1,151.2,154.6,13910
5m,2026-05-12 12:45:00+05:30,154.6,159.7,148.6,155.65,20865
5m,2026-05-12 12:50:00+05:30,155.65,159.0,150.2,157.55,14495
