time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-12 09:15:00+05:30,23736.35,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-12 09:20:00+05:30,23684.2,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-12 09:25:00+05:30,23638.3,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 09:30:00+05:30,23634.05,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 09:35:00+05:30,23626.15,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 09:40:00+05:30,23640.65,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 09:45:00+05:30,23638.2,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 09:50:00+05:30,23638.25,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 09:55:00+05:30,23625.85,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 10:00:00+05:30,23630.2,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 10:05:00+05:30,23636.1,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 10:10:00+05:30,23651.4,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-12 10:15:00+05:30,23668.25,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-12 10:20:00+05:30,23630.3,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 10:25:00+05:30,23613.25,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 10:30:00+05:30,23607.65,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 10:35:00+05:30,23605.3,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 10:40:00+05:30,23627.55,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 10:45:00+05:30,23603.25,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 10:50:00+05:30,23605.25,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 10:55:00+05:30,23614.7,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 11:00:00+05:30,23590.6,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 11:05:00+05:30,23590.4,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 11:10:00+05:30,23589.35,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 11:15:00+05:30,23608.05,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 11:20:00+05:30,23589.6,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 11:25:00+05:30,23588.9,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 11:30:00+05:30,23597.25,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 11:35:00+05:30,23598.0,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 11:40:00+05:30,23602.7,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 11:45:00+05:30,23594.7,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 11:50:00+05:30,23600.05,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 11:55:00+05:30,23597.5,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 12:00:00+05:30,23586.3,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 12:05:00+05:30,23558.1,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 12:10:00+05:30,23557.8,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 12:15:00+05:30,23572.9,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 12:20:00+05:30,23566.5,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 12:25:00+05:30,23557.3,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-12 12:30:00+05:30,23522.3,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 12:35:00+05:30,23516.2,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 12:40:00+05:30,23526.15,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 12:45:00+05:30,23526.85,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 12:50:00+05:30,23513.35,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 12:55:00+05:30,23524.55,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 13:00:00+05:30,23530.6,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 13:05:00+05:30,23510.85,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 13:10:00+05:30,23536.8,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 13:15:00+05:30,23542.8,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 13:20:00+05:30,23527.55,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 13:25:00+05:30,23531.05,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
