tf,date,open,high,low,close,volume
5m,2026-05-19 09:15:00+05:30,303.05,329.45,276.5,282.65,372385
5m,2026-05-19 09:20:00+05:30,282.65,286.25,264.55,268.5,570245
5m,2026-05-19 09:25:00+05:30,269.1,273.0,262.2,263.25,269360
5m,2026-05-19 09:30:00+05:30,262.55,306.8,260.1,305.7,498810
5m,2026-05-19 09:35:00+05:30,307.4,331.0,292.55,292.55,515190
5m,2026-05-19 09:40:00+05:30,292.8,294.0,259.0,266.15,474370
5m,2026-05-19 09:45:00+05:30,266.6,293.6,264.35,287.8,364455
5m,2026-05-19 09:50:00+05:30,287.1,300.2,280.6,293.4,231530
5m,2026-05-19 09:55:00+05:30,293.4,308.65,288.05,308.65,230165
5m,2026-05-19 10:00:00+05:30,307.0,307.0,277.3,290.0,123175
5m,2026-05-19 10:05:00+05:30,290.0,290.4,269.9,275.55,119210
5m,2026-05-19 10:10:00+05:30,275.55,277.75,252.6,261.55,218660
5m,2026-05-19 10:15:00+05:30,261.55,275.75,254.0,275.75,169390
5m,2026-05-19 10:20:00+05:30,276.15,276.15,260.25,265.15,84110
5m,2026-05-19 10:25:00+05:30,265.15,268.0,255.1,257.95,78910
5m,2026-05-19 10:30:00+05:30,257.95,269.9,255.1,265.35,130195
5m,2026-05-19 10:35:00+05:30,266.0,268.8,256.7,257.15,74555
5m,2026-05-19 10:40:00+05:30,257.15,262.55,249.9,254.3,131885
5m,2026-05-19 10:45:00+05:30,254.3,260.85,246.0,254.65,205400
5m,2026-05-19 10:50:00+05:30,254.65,275.95,248.5,266.0,273195
5m,2026-05-19 10:55:00+05:30,266.2,266.2,238.85,246.45,234780
5m,2026-05-19 11:00:00+05:30,246.45,262.3,243.25,257.25,191620
5m,2026-05-19 11:05:00+05:30,257.25,265.25,255.0,262.15,115570
5m,2026-05-19 11:10:00+05:30,262.15,278.2,256.0,276.9,163735
5m,2026-05-19 11:15:00+05:30,276.9,292.3,275.0,281.2,296855
5m,2026-05-19 11:20:00+05:30,280.25,288.35,269.95,278.75,114075
5m,2026-05-19 11:25:00+05:30,278.4,282.2,267.5,268.4,85475
5m,2026-05-19 11:30:00+05:30,268.4,282.5,267.1,272.8,94705
5m,2026-05-19 11:35:00+05:30,272.8,282.0,268.0,269.95,61425
5m,2026-05-19 11:40:00+05:30,269.95,272.7,251.0,252.25,150540
5m,2026-05-19 11:45:00+05:30,252.25,258.0,246.45,249.95,115960
5m,2026-05-19 11:50:00+05:30,249.95,251.65,245.25,249.1,73580
5m,2026-05-19 11:55:00+05:30,249.6,251.3,235.1,250.55,331565
5m,2026-05-19 12:00:00+05:30,250.55,257.85,248.0,255.3,181090
5m,2026-05-19 12:05:00+05:30,255.3,257.45,250.05,252.4,82355
5m,2026-05-19 12:10:00+05:30,252.4,253.3,248.85,251.0,47775
5m,2026-05-19 12:15:00+05:30,251.0,260.6,248.2,251.75,118300
5m,2026-05-19 12:20:00+05:30,252.45,260.0,244.3,259.05,134420
5m,2026-05-19 12:25:00+05:30,257.65,263.4,247.0,250.1,162045
5m,2026-05-19 12:30:00+05:30,250.1,260.4,250.1,255.65,91845
5m,2026-05-19 12:35:00+05:30,255.65,263.9,251.0,252.9,84175
5m,2026-05-19 12:40:00+05:30,252.9,259.75,252.9,256.0,30745
5m,2026-05-19 12:45:00+05:30,256.0,264.75,253.8,257.9,163735
5m,2026-05-19 12:50:00+05:30,257.9,266.0,257.5,260.9,132990
5m,2026-05-19 12:55:00+05:30,260.9,264.0,257.75,261.2,52910
5m,2026-05-19 13:00:00+05:30,261.2,267.05,255.0,266.4,169910
5m,2026-05-19 13:05:00+05:30,266.4,269.4,254.0,256.6,122850
5m,2026-05-19 13:10:00+05:30,256.6,267.8,256.0,264.1,89960
5m,2026-05-19 13:15:00+05:30,266.65,267.75,243.3,251.85,186225
5m,2026-05-19 13:20:00+05:30,251.55,256.5,248.0,250.15,94510
5m,2026-05-19 13:25:00+05:30,250.15,255.8,248.7,253.0,55120
5m,2026-05-19 13:30:00+05:30,253.0,253.5,247.0,251.35,82290
5m,2026-05-19 13:35:00+05:30,251.35,279.4,251.35,266.1,257920
5m,2026-05-19 13:40:00+05:30,266.1,274.85,265.75,273.15,100685
5m,2026-05-19 13:45:00+05:30,273.35,274.8,256.7,264.25,114725
5m,2026-05-19 13:50:00+05:30,264.9,273.5,260.55,272.8,64675
5m,2026-05-19 13:55:00+05:30,273.0,289.0,273.0,279.85,234650
5m,2026-05-19 14:00:00+05:30,279.85,281.6,254.0,258.9,168025
5m,2026-05-19 14:05:00+05:30,258.9,260.3,252.55,260.0,84175
5m,2026-05-19 14:10:00+05:30,260.0,264.1,250.4,255.0,122460
5m,2026-05-19 14:15:00+05:30,255.0,256.0,242.2,252.2,156000
5m,2026-05-19 14:20:00+05:30,252.95,261.15,250.25,258.0,109070
5m,2026-05-19 14:25:00+05:30,258.0,263.2,254.35,261.95,69355
5m,2026-05-19 14:30:00+05:30,261.95,268.2,258.2,264.95,100620
5m,2026-05-19 14:35:00+05:30,264.95,279.75,264.25,273.05,198380
5m,2026-05-19 14:40:00+05:30,273.05,297.7,270.05,294.4,253110
5m,2026-05-19 14:45:00+05:30,295.15,314.9,295.15,302.1,274755
5m,2026-05-19 14:50:00+05:30,302.95,303.25,290.1,294.3,131170
5m,2026-05-19 14:55:00+05:30,295.15,298.8,287.35,293.1,78000
5m,2026-05-19 15:00:00+05:30,290.0,312.9,290.0,308.55,245115
5m,2026-05-19 15:05:00+05:30,308.3,313.9,297.85,312.6,126620
5m,2026-05-19 15:10:00+05:30,312.6,327.0,312.5,319.1,260780
5m,2026-05-19 15:15:00+05:30,319.1,340.7,318.7,332.5,564135
