date,open,high,low,close,volume
2026-05-07 09:15:00+05:30,24398.5,24423.35,24317.7,24317.7,0
2026-05-07 09:20:00+05:30,24318.25,24337.05,24300.7,24335.35,0
2026-05-07 09:25:00+05:30,24334.9,24346.75,24312.2,24334.15,0
2026-05-07 09:30:00+05:30,24334.8,24367.95,24320.15,24356.7,0
2026-05-07 09:35:00+05:30,24356.15,24372.55,24346.9,24354.15,0
2026-05-07 09:40:00+05:30,24354.8,24402.15,24354.8,24397.35,0
2026-05-07 09:45:00+05:30,24396.9,24401.4,24352.25,24352.25,0
2026-05-07 09:50:00+05:30,24352.65,24363.55,24325.65,24335.2,0
2026-05-07 09:55:00+05:30,24337.35,24354.15,24331.2,24342.95,0
2026-05-07 10:00:00+05:30,24343.0,24378.7,24340.15,24370.25,0
2026-05-07 10:05:00+05:30,24370.75,24374.45,24315.25,24328.3,0
2026-05-07 10:10:00+05:30,24328.3,24337.45,24310.0,24323.65,0
2026-05-07 10:15:00+05:30,24324.65,24350.8,24321.6,24349.05,0
2026-05-07 10:20:00+05:30,24349.4,24355.95,24344.95,24353.15,0
2026-05-07 10:25:00+05:30,24353.2,24368.9,24348.75,24360.3,0
2026-05-07 10:30:00+05:30,24360.3,24375.55,24360.3,24367.3,0
2026-05-07 10:35:00+05:30,24367.25,24368.25,24352.85,24364.6,0
2026-05-07 10:40:00+05:30,24364.75,24374.85,24358.7,24373.45,0
2026-05-07 10:45:00+05:30,24372.5,24379.05,24356.3,24360.45,0
2026-05-07 10:50:00+05:30,24359.95,24360.8,24332.45,24351.6,0
2026-05-07 10:55:00+05:30,24351.4,24353.05,24334.4,24340.85,0
2026-05-07 11:00:00+05:30,24341.0,24343.75,24330.1,24332.85,0
2026-05-07 11:05:00+05:30,24332.35,24336.5,24316.15,24320.0,0
2026-05-07 11:10:00+05:30,24320.2,24322.15,24310.05,24317.75,0
2026-05-07 11:15:00+05:30,24318.2,24332.25,24314.0,24318.4,0
2026-05-07 11:20:00+05:30,24318.35,24319.7,24293.05,24309.15,0
2026-05-07 11:25:00+05:30,24309.35,24309.9,24289.45,24306.45,0
2026-05-07 11:30:00+05:30,24306.95,24349.8,24306.35,24323.4,0
2026-05-07 11:35:00+05:30,24323.55,24324.5,24311.9,24313.85,0
2026-05-07 11:40:00+05:30,24314.8,24316.05,24288.1,24288.5,0
2026-05-07 11:45:00+05:30,24287.8,24308.3,24284.0,24305.65,0
2026-05-07 11:50:00+05:30,24305.8,24331.6,24305.7,24321.3,0
2026-05-07 11:55:00+05:30,24321.15,24346.85,24320.35,24340.55,0
2026-05-07 12:00:00+05:30,24339.7,24369.9,24339.7,24355.0,0
2026-05-07 12:05:00+05:30,24355.3,24367.65,24352.9,24360.25,0
2026-05-07 12:10:00+05:30,24360.1,24369.2,24350.15,24361.55,0
2026-05-07 12:15:00+05:30,24362.45,24383.65,24362.4,24365.9,0
2026-05-07 12:20:00+05:30,24366.3,24381.6,24364.1,24377.2,0
2026-05-07 12:25:00+05:30,24377.65,24381.4,24355.15,24355.15,0
2026-05-07 12:30:00+05:30,24355.25,24358.85,24329.7,24344.95,0
2026-05-07 12:35:00+05:30,24345.1,24438.4,24338.95,24438.4,0
2026-05-07 12:40:00+05:30,24436.8,24482.1,24436.8,24463.15,0
2026-05-07 12:45:00+05:30,24462.85,24471.6,24437.6,24442.8,0
2026-05-07 12:50:00+05:30,24442.1,24446.15,24394.55,24409.15,0
2026-05-07 12:55:00+05:30,24409.1,24414.75,24377.7,24388.25,0
2026-05-07 13:00:00+05:30,24387.65,24411.05,24386.45,24402.4,0
2026-05-07 13:05:00+05:30,24402.0,24420.55,24392.25,24396.35,0
2026-05-07 13:10:00+05:30,24395.85,24397.15,24376.9,24389.7,0
2026-05-07 13:15:00+05:30,24388.65,24399.5,24324.55,24350.7,0
2026-05-07 13:20:00+05:30,24351.05,24373.45,24339.5,24345.3,0
2026-05-07 13:25:00+05:30,24345.05,24359.9,24341.9,24353.35,0
2026-05-07 13:30:00+05:30,24353.55,24364.2,24344.0,24357.8,0
2026-05-07 13:35:00+05:30,24358.6,24364.15,24334.75,24334.75,0
2026-05-07 13:40:00+05:30,24335.3,24360.95,24331.65,24349.75,0
2026-05-07 13:45:00+05:30,24348.6,24359.1,24337.9,24356.55,0
2026-05-07 13:50:00+05:30,24355.8,24365.4,24344.1,24364.7,0
2026-05-07 13:55:00+05:30,24364.9,24374.8,24354.4,24368.65,0
2026-05-07 14:00:00+05:30,24368.05,24375.3,24344.6,24353.5,0
2026-05-07 14:05:00+05:30,24352.9,24374.0,24337.1,24372.65,0
2026-05-07 14:10:00+05:30,24372.15,24375.65,24360.15,24361.65,0
2026-05-07 14:15:00+05:30,24361.25,24364.5,24338.8,24342.65,0
2026-05-07 14:20:00+05:30,24342.65,24365.65,24333.35,24364.3,0
2026-05-07 14:25:00+05:30,24364.25,24381.1,24357.8,24376.9,0
2026-05-07 14:30:00+05:30,24376.5,24385.3,24357.85,24367.95,0
