tf,date,open,high,low,close,volume
5m,2026-05-11 09:15:00+05:30,189.95,245.8,189.95,241.45,410475
5m,2026-05-11 09:20:00+05:30,241.45,255.0,232.35,235.5,321945
5m,2026-05-11 09:25:00+05:30,235.5,244.7,227.95,227.95,145600
5m,2026-05-11 09:30:00+05:30,227.95,247.55,226.5,242.4,163735
5m,2026-05-11 09:35:00+05:30,242.4,267.95,242.4,263.65,251745
5m,2026-05-11 09:40:00+05:30,263.65,271.2,254.35,269.65,267605
5m,2026-05-11 09:45:00+05:30,270.05,272.1,259.35,262.25,158795
5m,2026-05-11 09:50:00+05:30,263.3,271.3,259.0,259.1,109980
5m,2026-05-11 09:55:00+05:30,259.1,270.75,255.75,268.25,119795
5m,2026-05-11 10:00:00+05:30,268.25,269.4,254.15,255.75,52910
5m,2026-05-11 10:05:00+05:30,255.75,259.05,252.6,255.15,86710
5m,2026-05-11 10:10:00+05:30,255.15,263.45,253.45,259.15,67340
5m,2026-05-11 10:15:00+05:30,259.15,280.0,258.65,280.0,216645
5m,2026-05-11 10:20:00+05:30,280.0,282.0,263.45,266.25,110305
5m,2026-05-11 10:25:00+05:30,266.25,269.95,262.95,266.0,50440
5m,2026-05-11 10:30:00+05:30,266.0,271.1,262.45,264.4,44525
5m,2026-05-11 10:35:00+05:30,264.4,276.35,260.95,266.9,94705
5m,2026-05-11 10:40:00+05:30,267.45,274.85,266.9,270.4,50310
5m,2026-05-11 10:45:00+05:30,270.2,276.0,267.4,269.95,40495
5m,2026-05-11 10:50:00+05:30,269.95,271.6,254.6,255.0,78650
5m,2026-05-11 10:55:00+05:30,255.45,260.6,250.5,255.9,59150
5m,2026-05-11 11:00:00+05:30,255.9,261.0,252.95,252.95,42575
5m,2026-05-11 11:05:00+05:30,252.95,253.45,242.8,248.0,80860
5m,2026-05-11 11:10:00+05:30,247.7,247.7,233.7,239.2,156195
5m,2026-05-11 11:15:00+05:30,239.2,241.5,235.55,236.2,87490
5m,2026-05-11 11:20:00+05:30,236.2,236.25,221.7,230.55,154505
