time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-04 09:15:00+05:30,24177.05,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 09:20:00+05:30,24179.65,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 09:25:00+05:30,24214.55,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 09:30:00+05:30,24229.5,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 09:35:00+05:30,24261.0,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-04 09:40:00+05:30,24276.65,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-04 09:45:00+05:30,24269.35,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-04 09:50:00+05:30,24232.15,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 09:55:00+05:30,24246.2,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 10:00:00+05:30,24223.95,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 10:05:00+05:30,24223.6,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 10:10:00+05:30,24175.2,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 10:15:00+05:30,24174.7,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 10:20:00+05:30,24151.4,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 10:25:00+05:30,24196.65,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 10:30:00+05:30,24186.7,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 10:35:00+05:30,24213.5,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 10:40:00+05:30,24219.15,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 10:45:00+05:30,24232.35,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 10:50:00+05:30,24220.3,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 10:55:00+05:30,24187.25,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 11:00:00+05:30,24202.65,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 11:05:00+05:30,24206.55,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 11:10:00+05:30,24227.25,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 11:15:00+05:30,24229.85,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 11:20:00+05:30,24233.2,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 11:25:00+05:30,24237.4,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 11:30:00+05:30,24231.0,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 11:35:00+05:30,24237.7,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 11:40:00+05:30,24228.45,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 11:45:00+05:30,24239.25,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
