tf,date,open,high,low,close,volume,vwap
5m,2026-06-03 09:15:00+05:30,270.1,270.1,181.6,193.9,3198520,215.2
5m,2026-06-03 09:20:00+05:30,193.9,197.35,187.6,193.25,1953445,206.68142550140254
5m,2026-06-03 09:25:00+05:30,193.25,193.25,179.6,188.4,1620710,201.99157637122704
5m,2026-06-03 09:30:00+05:30,188.4,193.0,175.4,175.65,1627730,197.9918986048887
5m,2026-06-03 09:35:00+05:30,175.65,185.0,174.6,181.8,1040780,196.05994717117963
5m,2026-06-03 09:40:00+05:30,181.8,183.6,176.0,182.05,729820,194.9470316191304
5m,2026-06-03 09:45:00+05:30,182.05,184.15,176.35,181.4,653315,194.083110948309
5m,2026-06-03 09:50:00+05:30,181.4,189.85,168.05,168.45,1675050,191.58607369811438
5m,2026-06-03 09:55:00+05:30,168.45,177.9,161.2,171.5,1415700,189.41028410205627
5m,2026-06-03 10:00:00+05:30,171.5,184.0,169.9,184.0,828230,188.84232166475618
5m,2026-06-03 10:05:00+05:30,184.0,187.5,173.4,173.4,911495,188.21685371798225
5m,2026-06-03 10:10:00+05:30,173.4,174.05,165.0,166.4,832910,187.2199747427957
5m,2026-06-03 10:15:00+05:30,166.4,175.55,162.55,174.75,878475,186.39695171400194
5m,2026-06-03 10:20:00+05:30,174.75,181.05,172.0,173.0,908895,185.84754115464185
5m,2026-06-03 10:25:00+05:30,173.0,177.9,164.6,167.15,597090,185.34245502127956
5m,2026-06-03 10:30:00+05:30,167.15,171.55,155.0,157.7,889135,184.26594407166195
5m,2026-06-03 10:35:00+05:30,157.7,164.6,154.0,161.25,730470,183.39915376189236
5m,2026-06-03 10:40:00+05:30,161.25,166.75,159.7,160.3,467545,182.92737397826852
5m,2026-06-03 10:45:00+05:30,160.3,165.8,157.65,165.45,393965,182.55910174767843
5m,2026-06-03 10:50:00+05:30,165.45,166.35,159.8,166.1,340925,182.26875456295048
5m,2026-06-03 10:55:00+05:30,166.1,166.9,157.3,159.1,400985,181.8845825758155
5m,2026-06-03 11:00:00+05:30,159.1,162.95,154.7,157.0,463190,181.39861053482858
5m,2026-06-03 11:05:00+05:30,157.0,157.6,148.6,150.55,797355,180.40348919298265
