tf,date,open,high,low,close,volume,vwap
5m,2026-06-08 09:15:00+05:30,365.0,394.45,323.1,363.45,232375,360.3333333333333
5m,2026-06-08 09:20:00+05:30,363.45,379.6,353.9,360.0,34255,360.86864131318055
5m,2026-06-08 09:25:00+05:30,360.0,366.4,347.65,349.65,25350,360.3214974769961
5m,2026-06-08 09:30:00+05:30,349.65,352.45,331.05,333.5,22295,358.80892795587727
5m,2026-06-08 09:35:00+05:30,333.5,358.05,333.5,344.35,25025,357.8125798212005
5m,2026-06-08 09:40:00+05:30,344.35,352.0,339.1,341.8,62270,355.71723319305056
5m,2026-06-08 09:45:00+05:30,341.8,359.95,329.4,359.95,21580,355.4137634408601
5m,2026-06-08 09:50:00+05:30,359.95,362.8,333.55,333.55,43810,354.2772550111358
5m,2026-06-08 09:55:00+05:30,333.55,335.6,318.6,321.4,81575,349.9530513093968
5m,2026-06-08 10:00:00+05:30,321.4,339.9,321.4,337.55,19890,349.35809033733557
5m,2026-06-08 10:05:00+05:30,337.55,347.25,328.0,331.6,12675,349.0583612975391
5m,2026-06-08 10:10:00+05:30,331.6,339.95,328.8,339.95,16510,348.70404792980924
5m,2026-06-08 10:15:00+05:30,339.95,343.95,332.15,332.5,10855,348.4809760353238
5m,2026-06-08 10:20:00+05:30,332.5,340.2,330.0,337.65,10075,348.2768670309654
5m,2026-06-08 10:25:00+05:30,337.65,343.35,334.1,338.1,10595,348.11249956951474
5m,2026-06-08 10:30:00+05:30,338.1,338.1,314.45,315.8,72735,345.4876304253874
5m,2026-06-08 10:35:00+05:30,315.8,324.5,315.6,321.65,19175,344.8253418071456
5m,2026-06-08 10:40:00+05:30,321.65,332.0,311.2,332.0,38285,343.82912029903554
5m,2026-06-08 10:45:00+05:30,335.0,335.0,316.75,321.8,184210,340.05869500321484
5m,2026-06-08 10:50:00+05:30,321.8,325.9,319.5,320.0,11830,339.8326042091894
5m,2026-06-08 10:55:00+05:30,320.0,328.1,306.7,310.5,222430,335.16180003679176
5m,2026-06-08 11:00:00+05:30,310.5,320.35,309.6,319.25,19630,334.8542295443853
5m,2026-06-08 11:05:00+05:30,319.25,329.0,315.7,322.4,17680,334.6725339681181
5m,2026-06-08 11:10:00+05:30,322.4,329.25,319.5,324.7,4875,334.631818423997
5m,2026-06-08 11:15:00+05:30,324.7,334.85,321.8,332.95,32695,334.5074477653245
5m,2026-06-08 11:20:00+05:30,332.95,336.9,325.0,331.75,69680,334.33404443570583
5m,2026-06-08 11:25:00+05:30,331.75,336.75,327.2,331.65,55770,334.2341948872748
5m,2026-06-08 11:30:00+05:30,331.65,333.1,320.05,323.55,48100,333.94188010816396
5m,2026-06-08 11:35:00+05:30,323.55,328.2,315.2,317.15,21060,333.7416749004461
5m,2026-06-08 11:40:00+05:30,317.15,322.1,315.85,321.0,13000,333.6162260007716
5m,2026-06-08 11:45:00+05:30,321.0,325.3,313.9,314.45,19695,333.40685947267485
5m,2026-06-08 11:50:00+05:30,314.45,324.0,314.45,319.6,41275,333.0254671566114
5m,2026-06-08 11:55:00+05:30,319.6,320.9,313.1,315.75,26195,332.74713809663825
5m,2026-06-08 12:00:00+05:30,315.75,322.35,311.9,315.95,39845,332.3451535626536
5m,2026-06-08 12:05:00+05:30,315.95,324.85,313.55,315.2,41015,331.9804605271912
5m,2026-06-08 12:10:00+05:30,315.15,316.85,297.35,306.9,67730,330.98421990572183
5m,2026-06-08 12:15:00+05:30,306.9,312.35,304.3,310.0,19955,330.7272133838384
5m,2026-06-08 12:20:00+05:30,310.0,310.0,299.0,299.0,9945,330.5655268080192
5m,2026-06-08 12:25:00+05:30,299.0,307.2,299.0,304.3,7280,330.4518444902806
5m,2026-06-08 12:30:00+05:30,304.3,308.65,297.65,302.2,17875,330.16991833704526
5m,2026-06-08 12:35:00+05:30,302.2,304.9,298.4,300.35,19565,329.8499987763543
5m,2026-06-08 12:40:00+05:30,300.35,302.0,281.8,289.7,26845,329.2722806827222
5m,2026-06-08 12:45:00+05:30,289.7,295.95,283.9,288.25,32370,328.56636295822676
5m,2026-06-08 12:50:00+05:30,288.25,290.15,271.1,287.2,59150,327.13383169316177
5m,2026-06-08 12:55:00+05:30,287.2,291.2,282.0,290.4,51610,326.089548164523
5m,2026-06-08 13:00:00+05:30,290.4,296.15,285.65,295.8,23465,325.68865484109386
5m,2026-06-08 13:05:00+05:30,295.8,302.75,293.0,298.4,19825,325.41246750977433
5m,2026-06-08 13:10:00+05:30,298.4,303.0,298.4,300.5,14755,325.2295391720056
5m,2026-06-08 13:15:00+05:30,300.4,304.5,289.1,301.15,79300,324.1999468234853
5m,2026-06-08 13:20:00+05:30,301.55,308.9,299.65,303.25,13975,324.0645589941172
5m,2026-06-08 13:25:00+05:30,303.25,312.25,303.1,304.8,32695,323.79760302260837
5m,2026-06-08 13:30:00+05:30,304.8,315.9,301.0,312.8,24830,323.637063412864
5m,2026-06-08 13:35:00+05:30,312.8,322.0,309.1,311.35,41470,323.4574939923458
5m,2026-06-08 13:40:00+05:30,311.35,331.95,310.75,330.85,35620,323.4744382815161
5m,2026-06-08 13:45:00+05:30,332.45,346.85,325.8,331.15,50830,323.72275261390337
5m,2026-06-08 13:50:00+05:30,331.15,341.0,325.7,335.8,12935,323.78173600862755
5m,2026-06-08 13:55:00+05:30,335.8,345.95,330.45,330.45,15275,323.86014396737244
5m,2026-06-08 14:00:00+05:30,330.25,335.8,326.5,331.25,9165,323.88913896065
5m,2026-06-08 14:05:00+05:30,331.25,344.55,331.25,342.0,8125,323.94292609900106
5m,2026-06-08 14:10:00+05:30,342.0,350.6,339.9,348.6,424190,327.4054661682007
5m,2026-06-08 14:15:00+05:30,348.4,359.0,333.8,340.8,45760,327.6861005733082
5m,2026-06-08 14:20:00+05:30,340.8,352.6,340.8,349.05,17290,327.8079071542572
5m,2026-06-08 14:25:00+05:30,349.05,354.05,345.0,353.9,45175,328.1745735445881
5m,2026-06-08 14:30:00+05:30,353.9,353.9,339.45,346.0,11960,328.25080401402494
5m,2026-06-08 14:35:00+05:30,346.0,349.55,341.5,346.25,3705,328.2734081973028
5m,2026-06-08 14:40:00+05:30,346.25,351.2,325.1,326.35,21255,328.3170850563347
5m,2026-06-08 14:45:00+05:30,324.9,337.15,320.75,331.15,22035,328.3274153377198
5m,2026-06-08 14:50:00+05:30,331.15,341.35,329.85,334.9,34775,328.41042171772835
5m,2026-06-08 14:55:00+05:30,334.9,341.45,313.65,328.75,40170,328.40423443796936
5m,2026-06-08 15:00:00+05:30,328.75,371.0,328.75,363.65,84110,329.11750348970014
5m,2026-06-08 15:05:00+05:30,364.2,378.7,352.6,358.1,30940,329.4565364267069
5m,2026-06-08 15:10:00+05:30,357.45,366.15,356.25,357.0,24310,329.6923141915289
5m,2026-06-08 15:15:00+05:30,358.5,363.55,357.2,360.6,37700,330.05853725296987
5m,2026-06-08 15:20:00+05:30,360.6,374.9,359.15,371.4,74425,330.9409888949062
5m,2026-06-08 15:25:00+05:30,371.4,381.0,371.4,380.0,76830,332.0184659443433
5m,2026-06-09 09:15:00+05:30,324.75,333.0,291.9,292.2,116480,305.7
5m,2026-06-09 09:20:00+05:30,292.2,296.25,281.15,283.1,144105,295.2666250935395
5m,2026-06-09 09:25:00+05:30,283.1,287.25,277.75,286.1,58695,293.1402687296417
5m,2026-06-09 09:30:00+05:30,286.1,286.1,262.1,271.0,87620,288.8177103301384
5m,2026-06-09 09:35:00+05:30,271.0,287.0,268.85,282.7,81055,287.2726988144399
5m,2026-06-09 09:40:00+05:30,282.7,292.65,277.75,291.5,135720,287.27863991662326
5m,2026-06-09 09:45:00+05:30,291.5,302.0,276.0,296.15,83525,287.763431372549
5m,2026-06-09 09:50:00+05:30,296.15,300.4,273.25,276.55,86710,287.28686207084763
5m,2026-06-09 09:55:00+05:30,277.6,296.9,277.0,294.0,63635,287.43624902094547
5m,2026-06-09 10:00:00+05:30,294.0,304.95,287.05,303.15,75595,288.3230879074951
5m,2026-06-09 10:05:00+05:30,302.3,309.0,298.2,303.85,47905,289.07313765763377
5m,2026-06-09 10:10:00+05:30,303.85,310.0,302.1,307.3,47580,289.877691416535
5m,2026-06-09 10:15:00+05:30,307.3,309.1,299.7,304.3,27625,290.2566338461538
5m,2026-06-09 10:20:00+05:30,304.3,320.8,304.1,315.75,45890,291.22650389242744
5m,2026-06-09 10:25:00+05:30,315.75,319.65,308.7,315.0,35685,291.9548500428449
5m,2026-06-09 10:30:00+05:30,315.0,322.75,311.15,316.35,14690,292.27088996672495
5m,2026-06-09 10:35:00+05:30,316.35,324.2,316.05,322.0,11440,292.55079857039146
5m,2026-06-09 10:40:00+05:30,322.0,326.4,310.45,311.15,29510,293.130611077828
5m,2026-06-09 10:45:00+05:30,311.15,339.0,308.45,339.0,38870,294.2562116497002
5m,2026-06-09 10:50:00+05:30,339.0,340.0,315.0,315.95,70915,295.8556442227764
5m,2026-06-09 10:55:00+05:30,315.95,327.05,313.35,320.1,16965,296.1680452300067
5m,2026-06-09 11:00:00+05:30,320.1,324.6,316.8,318.95,9100,296.3319886558115
5m,2026-06-09 11:05:00+05:30,318.95,324.95,313.95,323.4,38805,297.0250475104523
5m,2026-06-09 11:10:00+05:30,323.4,330.9,322.95,326.9,61425,298.3094370936207
5m,2026-06-09 11:15:00+05:30,326.9,330.7,318.15,322.35,29445,298.8225363093647
5m,2026-06-09 11:20:00+05:30,322.35,353.1,322.35,348.05,43290,300.04273321218415
5m,2026-06-09 11:25:00+05:30,348.05,354.0,331.6,338.95,22880,300.6649129162405
5m,2026-06-09 11:30:00+05:30,338.95,342.35,334.8,336.3,9100,300.8852673275716
5m,2026-06-09 11:35:00+05:30,336.3,336.3,321.0,324.15,24180,301.2927781948615
5m,2026-06-09 11:40:00+05:30,324.35,335.15,318.75,320.05,17485,301.5519282326253
5m,2026-06-09 11:45:00+05:30,320.05,323.6,288.4,302.0,63570,301.67269952027914
5m,2026-06-09 11:50:00+05:30,302.0,312.35,296.95,303.6,44330,301.7418683651805
5m,2026-06-09 11:55:00+05:30,303.6,306.5,297.15,300.2,9490,301.73929855539774
5m,2026-06-09 12:00:00+05:30,300.2,302.0,286.85,300.0,29575,301.64564186725016
5m,2026-06-09 12:05:00+05:30,300.0,306.2,298.7,302.8,14235,301.65318927346425
5m,2026-06-09 12:10:00+05:30,302.8,303.6,295.0,298.1,9620,301.6380263957628
5m,2026-06-09 12:15:00+05:30,298.0,298.4,289.35,290.0,18265,301.54432496133165
5m,2026-06-09 12:20:00+05:30,289.55,294.0,280.25,289.45,48880,301.17664301583886
5m,2026-06-09 12:25:00+05:30,289.45,292.4,283.65,284.45,41405,300.8565404243889
5m,2026-06-09 12:30:00+05:30,284.45,287.1,268.3,275.0,51740,300.20385948169104
5m,2026-06-09 12:35:00+05:30,275.0,279.6,270.45,277.0,39260,299.7092397778
5m,2026-06-09 12:40:00+05:30,277.0,288.7,275.0,284.0,41535,299.3510518169729
5m,2026-06-09 12:45:00+05:30,284.0,287.5,275.9,283.75,33215,299.0721947062039
5m,2026-06-09 12:50:00+05:30,283.35,291.3,280.9,287.3,37310,298.8443095335838
5m,2026-06-09 12:55:00+05:30,287.3,300.25,287.3,297.15,71305,298.71224667317784
5m,2026-06-09 13:00:00+05:30,297.8,297.8,288.45,292.15,35620,298.61498709173867
5m,2026-06-09 13:05:00+05:30,292.15,294.75,285.2,290.8,23530,298.5250623626536
5m,2026-06-09 13:10:00+05:30,290.8,292.65,275.6,276.45,23270,298.3466683317661
5m,2026-06-09 13:15:00+05:30,276.45,282.85,267.5,279.25,55835,297.80963428964486
5m,2026-06-09 13:20:00+05:30,279.25,291.15,277.65,286.05,27170,297.65739754736745
5m,2026-06-09 13:25:00+05:30,286.05,289.8,282.95,283.05,12415,297.59073192488256
5m,2026-06-09 13:30:00+05:30,283.05,295.5,283.05,287.2,25350,297.4928526980588
5m,2026-06-09 13:35:00+05:30,287.2,289.35,274.45,275.0,26650,297.2907571166207
5m,2026-06-09 13:40:00+05:30,275.0,278.9,261.3,264.05,39455,296.8103900795693
5m,2026-06-09 13:45:00+05:30,264.3,273.3,263.85,273.3,28860,296.49347183921884
5m,2026-06-09 13:50:00+05:30,273.3,283.65,272.0,281.35,40820,296.20420934376006
