tf,date,open,high,low,close,volume,vwap
5m,2026-06-08 09:15:00+05:30,260.0,333.25,260.0,304.15,276250,299.1333333333333
5m,2026-06-08 09:20:00+05:30,304.15,318.6,295.35,301.9,98800,300.7534373194685
5m,2026-06-08 09:25:00+05:30,301.9,308.0,289.85,291.5,57395,300.1822761661406
5m,2026-06-08 09:30:00+05:30,291.5,294.0,276.5,277.4,57980,298.10757013474705
5m,2026-06-08 09:35:00+05:30,277.4,300.05,277.4,288.9,73515,296.8920662363608
5m,2026-06-08 09:40:00+05:30,288.9,295.8,280.4,285.0,61880,295.9205477080737
5m,2026-06-08 09:45:00+05:30,285.0,301.9,274.45,301.35,50050,295.6721837532859
5m,2026-06-08 09:50:00+05:30,301.35,304.8,277.65,278.8,44980,295.1362518785693
5m,2026-06-08 09:55:00+05:30,278.8,280.0,264.3,268.75,65910,293.1156587354043
5m,2026-06-08 10:00:00+05:30,268.75,285.95,267.3,285.95,104390,291.54804279115
5m,2026-06-08 10:05:00+05:30,285.95,290.75,271.5,277.05,99385,290.36596233348644
5m,2026-06-08 10:10:00+05:30,277.05,284.8,273.05,284.45,42315,289.9726872246696
5m,2026-06-08 10:15:00+05:30,284.45,287.0,276.75,278.0,33020,289.68181078993376
5m,2026-06-08 10:20:00+05:30,278.0,283.95,275.0,281.3,24115,289.4694525612738
5m,2026-06-08 10:25:00+05:30,281.3,287.45,278.3,281.35,208780,288.32766044408856
5m,2026-06-08 10:30:00+05:30,281.35,282.3,261.0,261.75,51610,287.5641339751304
5m,2026-06-08 10:35:00+05:30,261.75,270.3,261.7,266.9,41145,286.9353878612357
5m,2026-06-08 10:40:00+05:30,266.9,277.0,257.0,277.0,62530,286.22143272239606
5m,2026-06-08 10:45:00+05:30,278.0,279.05,263.05,268.05,52910,285.6536469116632
5m,2026-06-08 10:50:00+05:30,268.05,271.35,263.1,268.15,204425,283.4891748009166
5m,2026-06-08 10:55:00+05:30,268.15,272.95,254.15,257.25,43485,282.9430525717955
5m,2026-06-08 11:00:00+05:30,257.25,266.15,256.85,264.15,95940,281.87730327082016
5m,2026-06-08 11:05:00+05:30,264.5,274.35,262.5,266.65,34710,281.61877183305756
5m,2026-06-08 11:10:00+05:30,266.65,274.6,265.0,270.85,19760,281.49982714701605
5m,2026-06-08 11:15:00+05:30,270.85,280.0,268.0,279.0,70850,281.2906914018815
5m,2026-06-08 11:20:00+05:30,279.0,281.1,272.0,277.0,31005,281.21977719485733
5m,2026-06-08 11:25:00+05:30,277.0,281.65,273.5,277.6,26520,281.1723559305782
