tf,date,open,high,low,close,volume,vwap
5m,2026-06-08 09:15:00+05:30,264.0,305.8,248.25,277.0,106080,277.01666666666665
5m,2026-06-08 09:20:00+05:30,277.0,290.45,269.3,273.35,27625,277.1578512396694
5m,2026-06-08 09:25:00+05:30,273.35,280.0,263.45,263.5,31720,275.59039947609693
5m,2026-06-08 09:30:00+05:30,265.05,267.7,250.75,252.0,13975,274.12795289855075
5m,2026-06-08 09:35:00+05:30,252.0,273.3,252.0,266.45,11505,273.51256384065374
5m,2026-06-08 09:40:00+05:30,266.45,268.6,256.15,260.75,27820,272.02706290242696
5m,2026-06-08 09:45:00+05:30,260.75,276.95,249.6,273.5,12870,271.7301057161568
5m,2026-06-08 09:50:00+05:30,273.5,277.0,252.5,252.5,9230,271.30608187134504
5m,2026-06-08 09:55:00+05:30,252.5,254.1,238.5,242.95,17810,269.50722962218316
5m,2026-06-08 10:00:00+05:30,242.95,259.2,242.95,258.45,19305,268.3977237293421
5m,2026-06-08 10:05:00+05:30,260.0,264.1,247.0,250.0,13520,267.71593815046094
5m,2026-06-08 10:10:00+05:30,250.0,258.0,248.65,258.0,9230,267.3220276696931
5m,2026-06-08 10:15:00+05:30,258.0,260.8,251.05,252.2,8385,266.9791482649843
5m,2026-06-08 10:20:00+05:30,252.2,258.95,251.2,255.0,5980,266.7527233340211
5m,2026-06-08 10:25:00+05:30,255.0,261.2,252.6,256.55,9035,266.4747960957348
5m,2026-06-08 10:30:00+05:30,256.55,257.2,235.05,237.6,23400,264.9130814316
5m,2026-06-08 10:35:00+05:30,237.6,245.2,237.4,243.05,13585,264.0466156615662
5m,2026-06-08 10:40:00+05:30,243.05,252.3,234.1,252.3,19500,263.1338941076004
5m,2026-06-08 10:45:00+05:30,252.3,253.0,239.55,243.8,20865,262.2147668393783
5m,2026-06-08 10:50:00+05:30,243.8,246.0,238.6,243.7,14625,261.53115138259653
5m,2026-06-08 10:55:00+05:30,243.7,247.5,230.4,232.8,14300,260.71271711221874
5m,2026-06-08 11:00:00+05:30,232.8,241.8,232.0,240.75,13585,260.0233113714007
5m,2026-06-08 11:05:00+05:30,240.75,249.35,239.6,241.7,12350,259.5774525166192
5m,2026-06-08 11:10:00+05:30,241.7,249.0,241.25,246.7,23205,258.90345217116266
5m,2026-06-08 11:15:00+05:30,246.7,254.25,243.05,252.05,26000,258.43437057991514
5m,2026-06-08 11:20:00+05:30,252.05,255.0,248.05,252.05,17810,258.2051794808098
5m,2026-06-08 11:25:00+05:30,252.05,255.4,248.35,251.55,7865,258.10984663077176
5m,2026-06-08 11:30:00+05:30,251.55,252.45,242.65,245.65,23920,257.6275175644028
5m,2026-06-08 11:35:00+05:30,245.65,248.4,238.05,240.2,13845,257.2525019993145
5m,2026-06-08 11:40:00+05:30,240.2,245.0,239.0,242.95,13910,256.89605405003533
5m,2026-06-08 11:45:00+05:30,242.95,245.45,237.45,239.3,11700,256.57799460661056
5m,2026-06-08 11:50:00+05:30,239.3,245.0,238.6,241.4,10530,256.31850001790383
