tf,date,open,high,low,close,volume,vwap
5m,2026-06-08 09:15:00+05:30,401.0,472.85,395.3,429.6,237120,432.5833333333333
5m,2026-06-08 09:20:00+05:30,429.6,447.45,420.0,428.45,49270,432.4772431532759
5m,2026-06-08 09:25:00+05:30,428.45,430.0,412.2,412.2,34450,430.93707455429495
5m,2026-06-08 09:30:00+05:30,412.2,417.0,393.6,396.4,60905,426.37352857710425
5m,2026-06-08 09:35:00+05:30,396.4,424.5,395.75,408.8,55900,424.24170503490274
5m,2026-06-08 09:40:00+05:30,408.8,418.0,400.0,406.35,46410,422.6956761111857
5m,2026-06-08 09:45:00+05:30,406.35,426.6,393.15,423.8,64350,421.7359487969658
5m,2026-06-08 09:50:00+05:30,423.8,429.0,397.45,397.45,42250,420.7510216059572
5m,2026-06-08 09:55:00+05:30,397.45,399.65,379.5,384.55,38480,418.7417432930399
5m,2026-06-08 10:00:00+05:30,384.45,406.35,382.5,406.35,25415,417.95190996358815
5m,2026-06-08 10:05:00+05:30,406.35,410.9,388.0,394.3,36140,416.8939833113746
5m,2026-06-08 10:10:00+05:30,394.3,404.35,389.25,404.35,27365,416.2241136356778
5m,2026-06-08 10:15:00+05:30,404.35,406.6,393.8,395.0,16835,415.81732266053416
5m,2026-06-08 10:20:00+05:30,395.0,403.2,392.0,400.15,24830,415.24970482546195
5m,2026-06-08 10:25:00+05:30,400.15,408.0,396.0,401.1,19370,414.9128274653762
5m,2026-06-08 10:30:00+05:30,401.1,401.1,375.0,376.75,21710,414.0824499458874
5m,2026-06-08 10:35:00+05:30,376.75,386.3,375.7,382.85,36855,412.6540260210548
5m,2026-06-08 10:40:00+05:30,382.85,395.2,370.0,395.2,19630,412.0620239088129
5m,2026-06-08 10:45:00+05:30,395.2,397.5,377.7,383.4,26455,411.28783710895357
5m,2026-06-08 10:50:00+05:30,383.4,387.2,379.55,383.9,8255,411.03113629187004
5m,2026-06-08 10:55:00+05:30,383.9,390.6,368.4,370.1,12480,410.55283387232
5m,2026-06-08 11:00:00+05:30,370.1,382.65,370.1,379.9,14690,410.0253859934469
5m,2026-06-08 11:05:00+05:30,379.9,392.4,377.6,384.15,11050,409.7247443691333
5m,2026-06-08 11:10:00+05:30,384.15,392.45,380.4,388.4,15080,409.36355291205393
5m,2026-06-08 11:15:00+05:30,388.4,399.35,385.0,397.4,32240,408.85410044994126
5m,2026-06-08 11:20:00+05:30,397.4,400.2,389.2,395.55,9100,408.7261666337264
5m,2026-06-08 11:25:00+05:30,395.55,401.25,391.1,395.0,21255,408.4532202588245
5m,2026-06-08 11:30:00+05:30,395.0,397.0,384.5,386.85,10660,408.2543352478196
5m,2026-06-08 11:35:00+05:30,386.85,392.6,377.0,379.9,12415,407.9522266355631
5m,2026-06-08 11:40:00+05:30,379.9,385.2,378.4,383.55,26650,407.30793641038247
5m,2026-06-08 11:45:00+05:30,383.55,388.5,376.0,378.45,12220,407.0072483139923
