tf,date,open,high,low,close,volume,vwap
5m,2026-06-08 09:15:00+05:30,249.95,279.55,215.65,251.95,469235,249.05000000000004
5m,2026-06-08 09:20:00+05:30,251.95,264.75,244.2,250.5,220545,250.36090275160197
5m,2026-06-08 09:25:00+05:30,250.5,253.95,240.0,240.85,100880,249.66840129343416
5m,2026-06-08 09:30:00+05:30,240.85,243.8,227.95,228.7,266760,245.58532292435046
5m,2026-06-08 09:35:00+05:30,228.7,249.75,228.7,238.55,207935,244.503160904779
5m,2026-06-08 09:40:00+05:30,238.55,245.0,231.85,235.65,112775,243.93007892337198
5m,2026-06-08 09:45:00+05:30,235.65,250.25,227.6,249.1,150670,243.77107001133786
5m,2026-06-08 09:50:00+05:30,249.1,252.8,229.25,229.25,147420,243.18436352825603
5m,2026-06-08 09:55:00+05:30,229.25,230.7,217.2,220.15,205010,240.95023149747772
5m,2026-06-08 10:00:00+05:30,220.15,236.9,220.05,236.9,153660,240.2202580974893
5m,2026-06-08 10:05:00+05:30,236.9,239.85,223.9,228.7,135785,239.63202325697458
5m,2026-06-08 10:10:00+05:30,228.7,235.4,225.25,235.0,88010,239.3300943912055
5m,2026-06-08 10:15:00+05:30,235.0,237.45,228.1,229.0,129480,238.90647097248305
5m,2026-06-08 10:20:00+05:30,229.0,235.3,226.55,233.0,81770,238.66513373158944
5m,2026-06-08 10:25:00+05:30,233.0,237.65,229.55,232.8,95485,238.46668398027097
5m,2026-06-08 10:30:00+05:30,232.8,233.5,214.45,215.3,146835,237.52559094431265
5m,2026-06-08 10:35:00+05:30,215.3,222.85,215.2,220.4,119145,236.76637473217022
5m,2026-06-08 10:40:00+05:30,220.4,229.0,211.2,229.0,194415,235.88613957451687
5m,2026-06-08 10:45:00+05:30,229.0,229.95,216.3,220.15,124930,235.3408278835641
5m,2026-06-08 10:50:00+05:30,220.15,223.6,216.0,219.7,109330,234.81853221679464
5m,2026-06-08 10:55:00+05:30,219.7,225.4,208.15,211.7,112970,234.15756107117852
5m,2026-06-08 11:00:00+05:30,211.7,219.0,210.2,218.2,170495,233.274299594003
5m,2026-06-08 11:05:00+05:30,217.15,226.9,215.5,220.0,115830,232.8794507205703
5m,2026-06-08 11:10:00+05:30,220.0,226.6,218.7,223.2,60970,232.71481206466794
5m,2026-06-08 11:15:00+05:30,223.2,231.55,220.7,229.75,98735,232.5756840552577
5m,2026-06-08 11:20:00+05:30,229.75,232.15,223.9,228.75,94510,232.47162467405207
5m,2026-06-08 11:25:00+05:30,228.75,232.5,225.6,228.55,106860,232.37625094983267
5m,2026-06-08 11:30:00+05:30,228.55,230.0,219.4,222.35,107445,232.1560561206815
5m,2026-06-08 11:35:00+05:30,222.35,226.8,216.15,218.4,134420,231.78688352090768
5m,2026-06-08 11:40:00+05:30,219.0,222.6,216.0,221.0,47905,231.65439871715603
5m,2026-06-08 11:45:00+05:30,221.0,223.95,215.1,216.1,85475,231.3963404114788
5m,2026-06-08 11:50:00+05:30,216.1,221.95,215.9,219.25,74880,231.18926570511886
5m,2026-06-08 11:55:00+05:30,219.25,220.6,214.1,217.0,92690,230.9057895561506
5m,2026-06-08 12:00:00+05:30,217.0,221.55,213.4,216.25,87490,230.64544770556716
5m,2026-06-08 12:05:00+05:30,216.25,222.85,213.75,214.8,69810,230.44562380663874
5m,2026-06-08 12:10:00+05:30,214.8,216.35,200.7,208.7,191880,229.5916823241946
5m,2026-06-08 12:15:00+05:30,208.7,212.5,206.15,209.1,87100,229.23729761471387
5m,2026-06-08 12:20:00+05:30,209.1,211.0,202.0,202.2,79690,228.85807525615758
5m,2026-06-08 12:25:00+05:30,202.2,208.6,202.2,206.5,64545,228.5683201701733
5m,2026-06-08 12:30:00+05:30,206.5,209.6,200.2,205.6,80665,228.20648555953682
5m,2026-06-08 12:35:00+05:30,205.6,206.6,201.85,203.5,40690,228.01928409175076
5m,2026-06-08 12:40:00+05:30,203.5,204.2,187.1,195.0,218920,226.71847240330285
5m,2026-06-08 12:45:00+05:30,195.0,200.45,191.25,194.7,142025,225.9295498045558
5m,2026-06-08 12:50:00+05:30,193.7,196.0,181.4,194.0,194805,224.74272806116366
5m,2026-06-08 12:55:00+05:30,194.0,197.2,190.05,196.9,92495,224.27307062379768
5m,2026-06-08 13:00:00+05:30,196.9,201.6,193.35,199.9,110370,223.79687395465768
5m,2026-06-08 13:05:00+05:30,200.3,205.6,197.7,202.1,125190,223.34902588822285
5m,2026-06-08 13:10:00+05:30,202.05,205.55,201.9,204.05,85605,223.08106051128064
5m,2026-06-08 13:15:00+05:30,204.05,206.0,195.5,203.8,133835,222.6331264778429
5m,2026-06-08 13:20:00+05:30,203.8,209.1,202.05,205.5,93340,222.38635932307952
5m,2026-06-08 13:25:00+05:30,205.5,212.65,205.0,206.75,171340,222.01818606459105
