tf,date,open,high,low,close,volume,vwap
5m,2026-06-02 09:15:00+05:30,132.0,142.75,107.45,109.05,442325,119.75
5m,2026-06-02 09:20:00+05:30,109.05,116.1,107.0,109.75,225355,116.77982866043614
5m,2026-06-02 09:25:00+05:30,109.75,113.2,104.2,109.5,173355,115.1693716670531
5m,2026-06-02 09:30:00+05:30,109.5,114.4,104.6,105.4,150605,114.10077565110996
5m,2026-06-02 09:35:00+05:30,105.4,106.5,98.4,101.0,214695,111.94123246582969
5m,2026-06-02 09:40:00+05:30,101.0,109.8,98.65,100.0,174590,110.7876159096258
5m,2026-06-02 09:45:00+05:30,100.0,108.2,99.05,103.9,121485,110.21585835424418
5m,2026-06-02 09:50:00+05:30,103.8,105.2,93.35,94.15,125060,109.24385400857363
5m,2026-06-02 09:55:00+05:30,94.15,96.0,89.55,91.65,169455,107.65543196479172
5m,2026-06-02 10:00:00+05:30,91.65,94.3,89.65,90.7,92040,106.87069325441887
5m,2026-06-02 10:05:00+05:30,90.7,98.0,89.15,97.15,111540,106.19582209658728
5m,2026-06-02 10:10:00+05:30,97.15,101.15,95.8,100.75,111410,105.82852943892155
5m,2026-06-02 10:15:00+05:30,100.75,106.35,90.1,91.55,206635,104.95258620689656
5m,2026-06-02 10:20:00+05:30,91.55,92.65,76.4,78.75,227825,102.95269304403318
5m,2026-06-02 10:25:00+05:30,78.75,80.9,73.4,77.15,192465,101.13947455857225
5m,2026-06-02 10:30:00+05:30,77.15,84.0,75.95,82.0,237965,99.50155141166452
5m,2026-06-02 10:35:00+05:30,82.0,85.6,80.4,80.8,129935,98.78072676932518
5m,2026-06-02 10:40:00+05:30,80.8,82.3,77.35,80.7,54925,98.45649143726486
5m,2026-06-02 10:45:00+05:30,80.7,86.4,80.0,85.75,83590,98.08541470546999
5m,2026-06-02 10:50:00+05:30,85.75,95.95,84.1,93.8,153205,97.77877202713385
5m,2026-06-02 10:55:00+05:30,93.8,100.35,90.55,93.25,145925,97.65270284313544
5m,2026-06-02 11:00:00+05:30,93.25,96.15,88.95,93.85,89830,97.53728604389117
5m,2026-06-02 11:05:00+05:30,93.85,97.5,90.85,97.05,93925,97.4767219936304
5m,2026-06-02 11:10:00+05:30,97.05,97.1,87.6,90.0,133380,97.27258393931231
5m,2026-06-02 11:15:00+05:30,90.0,96.15,89.0,90.4,90090,97.14895823052711
5m,2026-06-02 11:20:00+05:30,90.4,90.4,76.15,76.65,196365,96.38762307712396
5m,2026-06-02 11:25:00+05:30,76.65,85.55,76.05,81.25,83395,96.08336687251014
5m,2026-06-02 11:30:00+05:30,81.25,84.55,80.8,84.05,37635,95.96920103943033
5m,2026-06-02 11:35:00+05:30,84.05,96.15,82.95,95.6,142740,95.82675904507927
5m,2026-06-02 11:40:00+05:30,95.6,95.6,89.3,93.75,108485,95.75611716660434
5m,2026-06-02 11:45:00+05:30,93.55,96.5,89.5,91.75,98540,95.68842682503494
5m,2026-06-02 11:50:00+05:30,91.5,93.95,89.6,93.85,56355,95.64959100915304
5m,2026-06-02 11:55:00+05:30,93.85,97.55,90.8,95.9,69810,95.6363557491655
5m,2026-06-02 12:00:00+05:30,95.9,99.5,91.15,95.75,108290,95.63256947699725
5m,2026-06-02 12:05:00+05:30,95.75,98.8,90.45,91.05,70460,95.60109748423521
5m,2026-06-02 12:10:00+05:30,91.05,98.75,91.05,96.3,58630,95.59833879097033
5m,2026-06-02 12:15:00+05:30,96.8,98.0,93.2,95.4,76375,95.59735735272702
5m,2026-06-02 12:20:00+05:30,95.4,97.3,93.7,96.55,54145,95.60003284218377
5m,2026-06-02 12:25:00+05:30,96.55,98.85,93.7,97.7,62920,95.6140126255332
5m,2026-06-02 12:30:00+05:30,97.7,98.5,72.8,80.95,334945,94.91316820004717
5m,2026-06-02 12:35:00+05:30,80.95,82.7,77.0,78.05,138060,94.53034843045198
5m,2026-06-02 12:40:00+05:30,78.05,79.2,68.15,69.55,158795,93.92250775067993
5m,2026-06-02 12:45:00+05:30,69.55,69.55,56.25,57.65,360880,92.00517497550027
5m,2026-06-02 12:50:00+05:30,57.65,59.85,53.8,57.3,309790,90.3304235856787
5m,2026-06-02 12:55:00+05:30,57.3,58.6,51.95,54.0,219440,89.16795515053879
5m,2026-06-02 13:00:00+05:30,54.0,57.85,53.65,55.35,147095,88.44693253184433
5m,2026-06-02 13:05:00+05:30,55.35,56.5,52.4,55.5,146705,87.74090407613666
5m,2026-06-02 13:10:00+05:30,55.95,56.2,47.5,51.1,176215,86.85239211525442
5m,2026-06-02 13:15:00+05:30,51.1,52.5,49.6,50.95,193245,85.91160345563455
5m,2026-06-02 13:20:00+05:30,51.45,52.5,47.8,48.05,127660,85.29003231807701
5m,2026-06-02 13:25:00+05:30,48.05,49.45,44.6,44.7,164515,84.45080757035277
5m,2026-06-02 13:30:00+05:30,44.5,44.5,41.6,42.8,220675,83.28814889723587
5m,2026-06-02 13:35:00+05:30,42.8,44.15,41.6,42.6,164775,82.45787714616857
5m,2026-06-02 13:40:00+05:30,42.6,45.2,42.55,44.95,102050,81.97869690194825
5m,2026-06-02 13:45:00+05:30,44.95,45.05,40.35,41.1,66755,81.65488343483783
5m,2026-06-02 13:50:00+05:30,41.1,43.35,40.1,42.05,140205,80.98604362632115
5m,2026-06-02 13:55:00+05:30,42.05,43.65,41.75,42.3,98215,80.53926886520183
5m,2026-06-02 14:00:00+05:30,42.3,42.4,39.75,40.75,182455,79.70245538965311
5m,2026-06-02 14:05:00+05:30,40.55,41.7,37.9,38.65,182000,78.87023948296469
5m,2026-06-02 14:10:00+05:30,38.65,39.95,38.45,39.55,124085,78.32089629516459
5m,2026-06-02 14:15:00+05:30,39.55,42.3,38.5,41.7,125580,77.80127789376515
5m,2026-06-02 14:20:00+05:30,41.7,42.0,35.7,37.75,217945,76.87766319171992
5m,2026-06-02 14:25:00+05:30,37.75,40.95,37.55,40.0,142805,76.31106534283659
5m,2026-06-02 14:30:00+05:30,40.0,41.25,39.35,40.6,105235,75.91434598868207
5m,2026-06-02 14:35:00+05:30,40.5,45.05,40.4,44.95,212290,75.20699359667508
5m,2026-06-02 14:40:00+05:30,45.25,52.75,44.8,50.9,335790,74.3495603847279
5m,2026-06-02 14:45:00+05:30,50.9,56.6,48.65,48.65,353795,73.56753019545755
5m,2026-06-02 14:50:00+05:30,48.0,49.2,45.1,47.6,188175,73.10191931685056
5m,2026-06-02 14:55:00+05:30,47.6,51.5,47.15,50.8,167895,72.73938770179721
5m,2026-06-02 15:00:00+05:30,50.8,53.1,42.05,44.0,265460,72.10618128231826
5m,2026-06-02 15:05:00+05:30,43.85,43.85,38.1,38.9,187590,71.57492610267535
5m,2026-06-02 15:10:00+05:30,38.8,40.7,37.2,40.3,248950,70.87754930533941
5m,2026-06-02 15:15:00+05:30,40.3,41.25,35.6,36.7,348205,69.90574529555866
5m,2026-06-02 15:20:00+05:30,36.95,37.95,36.15,37.95,263250,69.19729678903026
5m,2026-06-02 15:25:00+05:30,37.95,39.25,37.2,38.2,293345,68.46383798907104
5m,2026-06-03 09:15:00+05:30,46.85,104.6,41.65,102.5,3591705,82.91666666666667
5m,2026-06-03 09:20:00+05:30,102.5,112.6,101.5,105.1,2148965,91.70742827056772
