tf,date,open,high,low,close,volume,vwap
5m,2026-06-02 09:15:00+05:30,190.0,217.5,183.9,185.9,886470,195.76666666666668
5m,2026-06-02 09:20:00+05:30,185.9,195.05,182.3,186.05,822965,191.93131297767977
5m,2026-06-02 09:25:00+05:30,186.05,191.8,177.6,186.5,901290,189.64201170173035
5m,2026-06-02 09:30:00+05:30,186.5,192.9,178.25,180.5,753415,188.35232855449928
5m,2026-06-02 09:35:00+05:30,180.5,182.4,170.95,175.6,856180,185.91064332799408
5m,2026-06-02 09:40:00+05:30,175.6,188.05,171.15,173.15,926250,184.38794551516835
5m,2026-06-02 09:45:00+05:30,173.15,185.8,172.25,179.35,492505,183.92901869248652
5m,2026-06-02 09:50:00+05:30,179.35,181.25,163.65,163.85,526305,182.70440545973378
5m,2026-06-02 09:55:00+05:30,163.85,167.9,157.3,161.65,430950,181.3702604074286
5m,2026-06-02 10:00:00+05:30,161.65,165.65,158.0,160.0,369135,180.30222017960517
5m,2026-06-02 10:05:00+05:30,160.0,170.85,157.05,168.95,422955,179.46153593506236
5m,2026-06-02 10:10:00+05:30,168.95,175.55,167.1,174.9,482430,179.0358623062736
5m,2026-06-02 10:15:00+05:30,174.9,184.05,159.6,161.55,715520,178.14955386657383
5m,2026-06-02 10:20:00+05:30,161.55,163.0,137.4,142.1,754260,175.67458884821832
5m,2026-06-02 10:25:00+05:30,142.1,145.05,133.05,138.6,468130,173.91949561752287
5m,2026-06-02 10:30:00+05:30,138.5,149.8,136.95,146.7,450060,172.62811520558247
5m,2026-06-02 10:35:00+05:30,146.7,152.5,144.4,145.35,426075,171.62277374586586
5m,2026-06-02 10:40:00+05:30,145.35,147.25,140.0,144.75,264745,170.95489870747656
5m,2026-06-02 10:45:00+05:30,144.75,154.0,144.0,152.8,243490,170.50485679608835
5m,2026-06-02 10:50:00+05:30,152.8,168.0,150.0,165.15,618085,170.01008084265678
5m,2026-06-02 10:55:00+05:30,165.15,174.75,161.0,164.6,585715,169.85762741931538
5m,2026-06-02 11:00:00+05:30,164.6,169.0,158.0,165.15,319280,169.711808870987
5m,2026-06-02 11:05:00+05:30,165.15,170.9,160.95,169.75,246935,169.66396141394188
5m,2026-06-02 11:10:00+05:30,169.75,170.4,156.0,159.95,287820,169.50002902304348
5m,2026-06-02 11:15:00+05:30,159.95,169.0,157.9,159.55,251420,169.3631684390079
5m,2026-06-02 11:20:00+05:30,159.55,159.9,137.2,138.0,624845,168.2870639361007
5m,2026-06-02 11:25:00+05:30,138.0,152.0,137.7,146.1,334100,167.75522386829797
5m,2026-06-02 11:30:00+05:30,146.1,151.1,144.5,149.7,222430,167.46253533949528
5m,2026-06-02 11:35:00+05:30,149.7,169.55,148.05,168.7,533000,167.27470091640186
