tf,date,open,high,low,close,volume,vwap
5m,2026-06-02 09:15:00+05:30,178.95,195.45,162.6,163.8,417755,173.94999999999996
5m,2026-06-02 09:20:00+05:30,163.8,173.0,160.9,164.25,254540,170.95895291501495
5m,2026-06-02 09:25:00+05:30,164.25,169.3,156.55,165.35,168805,169.50880345182892
5m,2026-06-02 09:30:00+05:30,165.35,170.85,157.3,159.5,184665,168.25603362693533
5m,2026-06-02 09:35:00+05:30,159.5,160.85,150.1,154.5,137475,166.70712542840113
5m,2026-06-02 09:40:00+05:30,154.5,165.75,150.3,152.4,169325,165.36566346357085
5m,2026-06-02 09:45:00+05:30,152.4,163.75,151.25,157.7,120315,164.71981776425673
5m,2026-06-02 09:50:00+05:30,157.7,159.95,143.45,144.05,181610,162.98983801267264
5m,2026-06-02 09:55:00+05:30,144.05,147.5,138.15,141.15,173030,161.00605341388567
5m,2026-06-02 10:00:00+05:30,141.15,145.0,139.0,140.7,87360,160.1098358031467
5m,2026-06-02 10:05:00+05:30,140.7,150.2,135.35,148.35,138385,159.056497554426
5m,2026-06-02 10:10:00+05:30,148.35,154.5,146.7,153.2,129740,158.60124911099754
5m,2026-06-02 10:15:00+05:30,153.2,162.0,139.5,141.55,266695,157.40284867130367
5m,2026-06-02 10:20:00+05:30,141.55,142.55,120.5,123.95,227240,154.97363938089177
5m,2026-06-02 10:25:00+05:30,123.95,126.65,115.85,121.3,190125,152.7227114297238
5m,2026-06-02 10:30:00+05:30,121.3,131.05,119.15,127.55,100620,151.8076800664476
5m,2026-06-02 10:35:00+05:30,127.55,132.8,125.8,126.7,81250,151.18067233202424
5m,2026-06-02 10:40:00+05:30,126.7,127.95,121.8,126.0,39000,150.85103815758805
5m,2026-06-02 10:45:00+05:30,126.0,134.4,124.6,133.2,60320,150.46312222522351
5m,2026-06-02 10:50:00+05:30,133.2,147.25,131.1,143.95,171145,149.96015202258994
5m,2026-06-02 10:55:00+05:30,143.95,153.1,140.05,144.1,148980,149.77826126567643
5m,2026-06-02 11:00:00+05:30,144.1,147.9,137.7,144.1,77805,149.633847935753
5m,2026-06-02 11:05:00+05:30,144.1,149.7,140.55,148.55,50245,149.586542655665
5m,2026-06-02 11:10:00+05:30,148.55,149.0,136.1,139.45,71370,149.4286537776194
5m,2026-06-02 11:15:00+05:30,139.45,147.75,138.3,140.0,56355,149.3158878340674
5m,2026-06-02 11:20:00+05:30,140.0,140.0,119.4,119.75,207805,148.09770066241305
5m,2026-06-02 11:25:00+05:30,119.75,132.7,119.55,126.6,70330,147.71244382419832
5m,2026-06-02 11:30:00+05:30,126.6,132.0,125.9,130.35,41145,147.5253450513471
5m,2026-06-02 11:35:00+05:30,130.35,148.0,129.0,147.25,119275,147.3494667942804
5m,2026-06-02 11:40:00+05:30,147.25,147.25,137.85,144.1,129935,147.21922296766212
5m,2026-06-02 11:45:00+05:30,144.1,148.45,139.2,142.1,75140,147.1506254142435
5m,2026-06-02 11:50:00+05:30,142.1,144.75,138.55,143.55,44135,147.10171333570133
5m,2026-06-02 11:55:00+05:30,143.55,150.05,140.05,148.25,92885,147.08131198941018
5m,2026-06-02 12:00:00+05:30,148.25,152.6,141.5,147.75,104195,147.08589896128424
5m,2026-06-02 12:05:00+05:30,147.75,152.25,140.4,141.7,80925,147.04599786577586
5m,2026-06-02 12:10:00+05:30,141.55,152.3,141.55,149.65,76245,147.0586460416153
5m,2026-06-02 12:15:00+05:30,149.65,151.45,144.3,148.1,103025,147.0775835645573
5m,2026-06-02 12:20:00+05:30,148.1,150.5,145.8,147.95,60840,147.09004576002684
5m,2026-06-02 12:25:00+05:30,147.95,152.6,145.3,151.25,82095,147.1332402367994
5m,2026-06-02 12:30:00+05:30,151.25,152.85,116.8,126.45,277940,146.33688115148377
5m,2026-06-02 12:35:00+05:30,126.45,129.45,121.55,123.15,110175,145.8941490582678
5m,2026-06-02 12:40:00+05:30,123.15,124.65,108.25,110.0,137085,145.10915270610965
5m,2026-06-02 12:45:00+05:30,110.25,110.3,89.95,92.35,267930,142.90579636870254
5m,2026-06-02 12:50:00+05:30,92.35,94.6,86.1,91.4,129805,141.76014988846276
5m,2026-06-02 12:55:00+05:30,91.4,93.4,83.3,86.35,152685,140.39939528655597
5m,2026-06-02 13:00:00+05:30,86.35,91.5,85.7,88.0,245050,138.38088498764415
5m,2026-06-02 13:05:00+05:30,88.0,89.8,83.2,88.35,178815,136.96878473230467
