tf,date,open,high,low,close,volume
5m,2026-05-06 09:15:00+05:30,45.0,45.0,28.95,42.0,3056105
5m,2026-05-06 09:20:00+05:30,42.0,46.35,37.25,40.95,1642745
5m,2026-05-06 09:25:00+05:30,41.0,47.15,39.7,45.2,678925
5m,2026-05-06 09:30:00+05:30,45.2,47.75,42.2,47.0,763295
5m,2026-05-06 09:35:00+05:30,47.0,52.0,46.0,50.9,1034670
5m,2026-05-06 09:40:00+05:30,50.9,54.5,49.6,50.85,964730
5m,2026-05-06 09:45:00+05:30,50.85,53.7,49.1,51.8,639015
5m,2026-05-06 09:50:00+05:30,51.8,57.2,47.5,47.5,909480
5m,2026-05-06 09:55:00+05:30,47.8,49.95,44.0,49.95,732745
5m,2026-05-06 10:00:00+05:30,49.95,56.05,48.85,55.15,1282450
5m,2026-05-06 10:05:00+05:30,55.15,57.85,54.5,55.35,685945
5m,2026-05-06 10:10:00+05:30,55.35,56.4,46.1,47.5,707070
5m,2026-05-06 10:15:00+05:30,47.5,52.4,45.9,46.7,557700
5m,2026-05-06 10:20:00+05:30,46.95,47.5,43.75,47.5,355355
5m,2026-05-06 10:25:00+05:30,47.5,50.4,45.4,50.2,403130
5m,2026-05-06 10:30:00+05:30,50.4,52.5,47.05,51.45,594295
5m,2026-05-06 10:35:00+05:30,51.45,53.45,49.5,51.0,486720
5m,2026-05-06 10:40:00+05:30,51.0,51.05,44.3,46.2,486980
5m,2026-05-06 10:45:00+05:30,46.2,50.0,45.9,48.75,484510
5m,2026-05-06 10:50:00+05:30,48.75,58.2,47.75,57.1,1199185
5m,2026-05-06 10:55:00+05:30,57.05,58.1,54.1,56.0,617435
5m,2026-05-06 11:00:00+05:30,56.0,64.4,52.95,64.25,945685
5m,2026-05-06 11:05:00+05:30,64.4,64.55,55.2,55.75,856245
5m,2026-05-06 11:10:00+05:30,55.75,59.8,55.65,57.3,514670
5m,2026-05-06 11:15:00+05:30,57.4,58.8,52.0,58.45,444015
5m,2026-05-06 11:20:00+05:30,58.45,59.25,52.7,56.55,417690
5m,2026-05-06 11:25:00+05:30,56.55,57.0,51.0,51.05,310505
5m,2026-05-06 11:30:00+05:30,51.05,51.55,48.65,49.5,434135
5m,2026-05-06 11:35:00+05:30,49.5,62.05,49.5,58.75,916890
5m,2026-05-06 11:40:00+05:30,58.8,59.9,51.35,51.8,669435
5m,2026-05-06 11:45:00+05:30,51.8,53.7,50.2,50.9,336830
5m,2026-05-06 11:50:00+05:30,50.9,53.25,49.2,49.45,416390
5m,2026-05-06 11:55:00+05:30,49.45,52.1,47.75,52.0,362765
5m,2026-05-06 12:00:00+05:30,52.0,55.0,50.1,52.5,438035
5m,2026-05-06 12:05:00+05:30,52.5,57.45,52.5,55.05,503880
5m,2026-05-06 12:10:00+05:30,55.0,60.15,54.45,59.3,484315
5m,2026-05-06 12:15:00+05:30,59.3,62.4,57.85,60.2,680680
5m,2026-05-06 12:20:00+05:30,60.2,78.8,60.2,73.6,1984385
5m,2026-05-06 12:25:00+05:30,73.6,76.9,68.6,69.7,960635
5m,2026-05-06 12:30:00+05:30,69.7,74.35,69.5,71.25,420160
5m,2026-05-06 12:35:00+05:30,71.0,76.6,70.4,74.7,509730
5m,2026-05-06 12:40:00+05:30,74.7,82.35,72.15,80.3,838955
5m,2026-05-06 12:45:00+05:30,80.3,85.55,77.5,80.95,828685
5m,2026-05-06 12:50:00+05:30,80.95,88.65,79.4,84.0,798525
5m,2026-05-06 12:55:00+05:30,84.0,85.5,79.25,79.25,464555
5m,2026-05-06 13:00:00+05:30,79.25,90.7,79.25,89.1,689715
5m,2026-05-06 13:05:00+05:30,89.35,89.4,76.0,76.75,854100
5m,2026-05-06 13:10:00+05:30,76.75,78.35,73.4,74.25,584155
5m,2026-05-06 13:15:00+05:30,74.25,76.5,63.9,65.8,879060
5m,2026-05-06 13:20:00+05:30,65.8,65.8,60.4,61.95,479960
5m,2026-05-06 13:25:00+05:30,61.95,62.4,59.1,59.6,382785
5m,2026-05-06 13:30:00+05:30,59.4,60.6,54.85,57.05,623675
5m,2026-05-06 13:35:00+05:30,57.05,57.5,51.3,53.25,776620
5m,2026-05-06 13:40:00+05:30,53.25,55.3,52.2,53.7,372190
5m,2026-05-06 13:45:00+05:30,53.75,55.0,51.75,53.4,370305
5m,2026-05-06 13:50:00+05:30,53.4,54.25,50.45,50.7,286520
5m,2026-05-06 13:55:00+05:30,50.7,53.0,49.1,51.65,880490
5m,2026-05-06 14:00:00+05:30,51.5,52.8,49.0,50.1,406380
5m,2026-05-06 14:05:00+05:30,50.1,53.0,49.15,51.7,319605
5m,2026-05-06 14:10:00+05:30,51.85,51.95,43.15,43.5,1424930
5m,2026-05-06 14:15:00+05:30,43.5,43.5,40.45,42.8,682760
5m,2026-05-06 14:20:00+05:30,42.45,42.5,28.3,28.5,2254330
5m,2026-05-06 14:25:00+05:30,28.3,28.55,25.15,25.45,1521780
5m,2026-05-06 14:30:00+05:30,25.35,28.25,24.7,26.7,1167010
5m,2026-05-06 14:35:00+05:30,26.7,27.65,26.45,27.15,812955
5m,2026-05-06 14:40:00+05:30,27.15,27.2,25.2,26.1,1307605
5m,2026-05-06 14:45:00+05:30,26.1,26.1,23.75,24.8,748150
5m,2026-05-06 14:50:00+05:30,24.9,25.3,23.85,25.05,1194440
5m,2026-05-06 14:55:00+05:30,25.1,25.2,23.0,23.35,601120
5m,2026-05-06 15:00:00+05:30,23.35,24.9,21.7,22.9,790595
5m,2026-05-06 15:05:00+05:30,22.9,23.85,22.1,22.3,830115
5m,2026-05-06 15:10:00+05:30,22.25,22.35,21.2,21.65,834080
5m,2026-05-06 15:15:00+05:30,21.65,22.35,20.65,21.7,762970
5m,2026-05-06 15:20:00+05:30,21.5,23.3,21.15,21.85,674570
5m,2026-05-06 15:25:00+05:30,21.85,21.85,17.25,17.65,856960
5m,2026-05-07 09:15:00+05:30,15.0,22.7,11.7,22.6,2341950
5m,2026-05-07 09:20:00+05:30,22.6,24.75,21.1,21.8,1223625
5m,2026-05-07 09:25:00+05:30,21.8,24.65,20.7,22.1,676715
5m,2026-05-07 09:30:00+05:30,22.1,23.0,19.05,19.9,623480
5m,2026-05-07 09:35:00+05:30,19.9,20.35,18.85,19.8,485095
5m,2026-05-07 09:40:00+05:30,19.8,19.85,17.1,17.45,514475
5m,2026-05-07 09:45:00+05:30,17.45,19.85,16.75,19.6,539630
5m,2026-05-07 09:50:00+05:30,19.6,22.4,18.6,22.35,992875
5m,2026-05-07 09:55:00+05:30,22.35,22.65,19.85,20.5,525460
5m,2026-05-07 10:00:00+05:30,20.5,20.95,18.0,18.65,499850
5m,2026-05-07 10:05:00+05:30,18.65,22.35,18.25,21.4,719030
5m,2026-05-07 10:10:00+05:30,21.4,22.85,20.1,21.7,597610
5m,2026-05-07 10:15:00+05:30,21.7,22.0,19.6,19.75,333645
5m,2026-05-07 10:20:00+05:30,19.75,20.15,19.25,19.3,287365
5m,2026-05-07 10:25:00+05:30,19.3,19.75,18.5,19.1,315510
5m,2026-05-07 10:30:00+05:30,19.1,19.2,18.05,18.75,219830
5m,2026-05-07 10:35:00+05:30,18.75,19.25,18.25,18.3,161135
5m,2026-05-07 10:40:00+05:30,18.3,19.05,18.1,18.3,143455
5m,2026-05-07 10:45:00+05:30,18.3,19.1,18.05,19.0,116220
5m,2026-05-07 10:50:00+05:30,19.0,21.35,18.95,19.9,342095
5m,2026-05-07 10:55:00+05:30,19.9,20.6,19.55,19.65,183495
