tf,date,open,high,low,close,volume
5m,2026-05-06 09:15:00+05:30,21.1,21.6,13.15,19.95,724165
5m,2026-05-06 09:20:00+05:30,19.95,21.9,17.85,19.3,449865
5m,2026-05-06 09:25:00+05:30,19.3,22.1,18.85,21.1,324675
5m,2026-05-06 09:30:00+05:30,21.1,22.35,19.85,22.1,210080
5m,2026-05-06 09:35:00+05:30,22.1,24.2,21.55,23.75,366470
5m,2026-05-06 09:40:00+05:30,23.75,25.8,23.3,23.9,337220
5m,2026-05-06 09:45:00+05:30,23.9,25.0,22.8,23.8,245830
5m,2026-05-06 09:50:00+05:30,23.8,26.55,21.9,22.0,268645
5m,2026-05-06 09:55:00+05:30,22.0,22.75,20.1,22.65,242190
5m,2026-05-06 10:00:00+05:30,22.85,25.6,22.65,25.2,450255
5m,2026-05-06 10:05:00+05:30,25.2,26.25,24.55,24.9,317330
5m,2026-05-06 10:10:00+05:30,24.9,25.55,21.0,21.6,267735
5m,2026-05-06 10:15:00+05:30,21.6,23.95,20.9,21.4,232895
5m,2026-05-06 10:20:00+05:30,21.4,21.8,20.1,21.8,218400
5m,2026-05-06 10:25:00+05:30,21.8,23.05,20.85,23.0,200070
5m,2026-05-06 10:30:00+05:30,23.0,23.9,21.5,23.3,181350
5m,2026-05-06 10:35:00+05:30,23.3,24.2,22.25,22.8,198250
5m,2026-05-06 10:40:00+05:30,22.8,23.0,20.15,20.7,296010
5m,2026-05-06 10:45:00+05:30,20.7,22.45,20.6,21.8,115310
5m,2026-05-06 10:50:00+05:30,21.8,26.0,21.3,25.7,337610
5m,2026-05-06 10:55:00+05:30,25.7,26.0,24.05,24.8,190970
5m,2026-05-06 11:00:00+05:30,24.8,28.55,23.45,28.55,273455
5m,2026-05-06 11:05:00+05:30,28.55,29.05,24.8,25.1,312585
5m,2026-05-06 11:10:00+05:30,25.1,26.65,24.85,25.55,177060
5m,2026-05-06 11:15:00+05:30,25.55,26.1,23.2,26.1,176995
5m,2026-05-06 11:20:00+05:30,26.1,26.45,23.65,25.15,115765
5m,2026-05-06 11:25:00+05:30,25.1,25.35,22.8,22.85,108290
5m,2026-05-06 11:30:00+05:30,22.9,23.05,21.4,21.75,241475
5m,2026-05-06 11:35:00+05:30,21.75,27.45,21.75,26.1,550355
