tf,date,open,high,low,close,volume
5m,2026-05-08 09:20:00+05:30,1002.3,1002.3,1002.3,1002.3,0
5m,2026-05-08 09:25:00+05:30,1002.3,1002.3,1002.3,1002.3,0
5m,2026-05-08 09:30:00+05:30,1002.3,1002.3,1002.3,1002.3,0
5m,2026-05-08 09:35:00+05:30,1002.3,1002.3,1002.3,1002.3,0
5m,2026-05-08 09:40:00+05:30,1002.3,1002.3,1002.3,1002.3,0
5m,2026-05-08 09:45:00+05:30,1002.3,1002.3,924.25,931.0,585
5m,2026-05-08 09:50:00+05:30,931.0,931.0,931.0,931.0,0
5m,2026-05-08 09:55:00+05:30,931.0,931.0,931.0,931.0,0
5m,2026-05-08 10:00:00+05:30,931.0,931.0,931.0,931.0,0
5m,2026-05-08 10:05:00+05:30,931.0,931.0,931.0,931.0,0
5m,2026-05-08 10:10:00+05:30,931.0,931.0,931.0,931.0,0
5m,2026-05-08 10:15:00+05:30,931.0,971.0,931.0,971.0,65
5m,2026-05-08 10:20:00+05:30,971.0,971.0,971.0,971.0,0
5m,2026-05-08 10:25:00+05:30,971.0,971.0,971.0,971.0,0
5m,2026-05-08 10:30:00+05:30,971.0,971.0,971.0,971.0,0
5m,2026-05-08 10:35:00+05:30,971.0,971.0,971.0,971.0,0
5m,2026-05-08 10:40:00+05:30,971.0,971.0,971.0,971.0,0
5m,2026-05-08 10:45:00+05:30,971.0,971.0,971.0,971.0,0
5m,2026-05-08 10:50:00+05:30,971.0,977.2,971.0,977.2,1040
5m,2026-05-08 10:55:00+05:30,977.2,977.2,977.2,977.2,0
5m,2026-05-08 11:00:00+05:30,977.2,977.2,977.2,977.2,0
5m,2026-05-08 11:05:00+05:30,977.2,996.0,977.2,996.0,65
5m,2026-05-08 11:10:00+05:30,996.0,996.0,996.0,996.0,0
5m,2026-05-08 11:15:00+05:30,996.0,996.0,994.0,994.0,65
5m,2026-05-08 11:20:00+05:30,994.0,994.0,994.0,994.0,0
5m,2026-05-08 11:25:00+05:30,994.0,994.0,994.0,994.0,0
5m,2026-05-08 11:30:00+05:30,994.0,994.0,994.0,994.0,0
5m,2026-05-08 11:35:00+05:30,994.0,994.0,994.0,994.0,0
5m,2026-05-08 11:40:00+05:30,994.0,994.0,994.0,994.0,0
5m,2026-05-08 11:45:00+05:30,994.0,994.0,994.0,994.0,0
5m,2026-05-08 11:50:00+05:30,994.0,994.0,994.0,994.0,0
5m,2026-05-08 11:55:00+05:30,994.0,994.0,994.0,994.0,0
5m,2026-05-08 12:00:00+05:30,994.0,994.0,954.8,954.8,65
5m,2026-05-08 12:05:00+05:30,954.8,974.15,954.8,974.15,65
5m,2026-05-08 12:10:00+05:30,974.15,974.15,974.15,974.15,0
5m,2026-05-08 12:15:00+05:30,974.15,974.15,974.15,974.15,0
5m,2026-05-08 12:20:00+05:30,974.15,974.15,974.15,974.15,0
5m,2026-05-08 12:25:00+05:30,974.15,974.15,974.15,974.15,0
5m,2026-05-08 12:30:00+05:30,974.15,974.15,974.15,974.15,0
5m,2026-05-08 12:35:00+05:30,974.15,974.15,940.0,940.0,130
5m,2026-05-08 12:40:00+05:30,940.0,940.0,935.0,935.0,65
5m,2026-05-08 12:45:00+05:30,935.0,935.0,935.0,935.0,0
5m,2026-05-08 12:50:00+05:30,935.0,935.0,935.0,935.0,0
5m,2026-05-08 12:55:00+05:30,935.0,935.0,935.0,935.0,0
5m,2026-05-08 13:00:00+05:30,935.0,935.0,935.0,935.0,0
5m,2026-05-08 13:05:00+05:30,935.0,935.0,935.0,935.0,0
5m,2026-05-08 13:10:00+05:30,935.0,935.0,935.0,935.0,0
5m,2026-05-08 13:15:00+05:30,935.0,935.0,935.0,935.0,0
5m,2026-05-08 13:20:00+05:30,935.0,935.0,935.0,935.0,0
5m,2026-05-08 13:25:00+05:30,935.0,935.0,935.0,935.0,0
5m,2026-05-08 13:30:00+05:30,935.0,953.85,935.0,953.85,65
5m,2026-05-08 13:35:00+05:30,953.85,953.85,950.0,950.0,65
5m,2026-05-08 13:40:00+05:30,950.0,950.0,950.0,950.0,0
5m,2026-05-08 13:45:00+05:30,950.0,950.0,950.0,950.0,0
5m,2026-05-08 13:50:00+05:30,950.0,950.0,950.0,950.0,0
5m,2026-05-08 13:55:00+05:30,950.0,950.0,950.0,950.0,0
5m,2026-05-08 14:00:00+05:30,950.0,950.0,908.1,908.15,195
5m,2026-05-08 14:05:00+05:30,908.15,921.0,908.15,921.0,65
5m,2026-05-08 14:10:00+05:30,921.0,921.0,921.0,921.0,0
5m,2026-05-08 14:15:00+05:30,921.0,926.0,917.0,925.0,195
5m,2026-05-08 14:20:00+05:30,925.0,925.0,915.0,923.0,195
5m,2026-05-08 14:25:00+05:30,923.0,930.0,919.2,930.0,195
5m,2026-05-08 14:30:00+05:30,930.0,960.0,930.0,960.0,520
5m,2026-05-08 14:35:00+05:30,960.0,969.0,960.0,969.0,130
5m,2026-05-08 14:40:00+05:30,982.0,988.0,982.0,988.0,130
5m,2026-05-08 14:45:00+05:30,988.0,988.0,988.0,988.0,0
5m,2026-05-08 14:50:00+05:30,988.0,988.0,988.0,988.0,0
5m,2026-05-08 14:55:00+05:30,988.0,990.0,980.0,980.0,130
5m,2026-05-08 15:00:00+05:30,980.0,980.0,945.0,948.0,325
5m,2026-05-08 15:05:00+05:30,948.0,962.0,948.0,962.0,195
5m,2026-05-08 15:10:00+05:30,962.0,964.0,954.0,958.0,325
5m,2026-05-08 15:15:00+05:30,958.0,980.0,958.0,980.0,65
5m,2026-05-08 15:20:00+05:30,980.0,980.0,980.0,980.0,0
5m,2026-05-08 15:25:00+05:30,980.0,980.0,980.0,980.0,0
5m,2026-05-11 09:15:00+05:30,718.65,725.0,707.2,713.5,780
5m,2026-05-11 09:20:00+05:30,713.5,713.5,697.85,697.85,520
5m,2026-05-11 09:25:00+05:30,697.85,730.15,697.85,730.15,130
5m,2026-05-11 09:30:00+05:30,730.15,730.15,710.85,713.0,650
5m,2026-05-11 09:35:00+05:30,713.0,713.0,684.2,684.2,130
5m,2026-05-11 09:40:00+05:30,684.2,692.3,675.2,675.2,1105
5m,2026-05-11 09:45:00+05:30,675.2,690.0,675.2,683.25,130
5m,2026-05-11 09:50:00+05:30,683.25,684.0,683.25,684.0,130
5m,2026-05-11 09:55:00+05:30,684.0,686.0,680.0,680.0,195
5m,2026-05-11 10:00:00+05:30,680.0,687.1,680.0,687.1,65
5m,2026-05-11 10:05:00+05:30,687.1,696.6,687.1,696.6,65
5m,2026-05-11 10:10:00+05:30,696.6,696.6,689.95,689.95,65
5m,2026-05-11 10:15:00+05:30,689.95,689.95,660.0,660.0,455
5m,2026-05-11 10:20:00+05:30,660.0,682.5,660.0,682.5,195
5m,2026-05-11 10:25:00+05:30,682.5,682.5,682.5,682.5,0
5m,2026-05-11 10:30:00+05:30,682.5,682.5,682.5,682.5,0
5m,2026-05-11 10:35:00+05:30,682.5,682.95,682.5,682.95,65
5m,2026-05-11 10:40:00+05:30,682.95,682.95,671.75,671.75,780
5m,2026-05-11 10:45:00+05:30,671.75,671.75,671.75,671.75,0
5m,2026-05-11 10:50:00+05:30,671.75,671.75,671.75,671.75,0
5m,2026-05-11 10:55:00+05:30,671.75,671.75,671.75,671.75,0
5m,2026-05-11 11:00:00+05:30,671.75,689.25,671.75,689.25,260
5m,2026-05-11 11:05:00+05:30,689.25,689.25,689.25,689.25,0
5m,2026-05-11 11:10:00+05:30,689.25,715.1,689.25,709.0,2080
5m,2026-05-11 11:15:00+05:30,709.0,711.0,708.0,708.0,585
5m,2026-05-11 11:20:00+05:30,708.0,725.55,708.0,722.0,195
5m,2026-05-11 11:25:00+05:30,722.0,722.0,720.65,720.65,65
5m,2026-05-11 11:30:00+05:30,720.65,720.65,704.45,704.45,65
5m,2026-05-11 11:35:00+05:30,704.45,726.0,704.45,725.2,520
5m,2026-05-11 11:40:00+05:30,725.2,739.55,725.2,736.0,585
5m,2026-05-11 11:45:00+05:30,736.0,736.0,708.65,708.65,260
5m,2026-05-11 11:50:00+05:30,708.65,724.0,708.65,724.0,65
5m,2026-05-11 11:55:00+05:30,724.0,724.0,724.0,724.0,0
5m,2026-05-11 12:00:00+05:30,724.0,724.0,715.4,717.0,195
5m,2026-05-11 12:05:00+05:30,717.0,717.0,715.0,715.0,130
5m,2026-05-11 12:10:00+05:30,715.0,715.0,715.0,715.0,0
5m,2026-05-11 12:15:00+05:30,715.0,715.0,715.0,715.0,0
5m,2026-05-11 12:20:00+05:30,715.0,715.75,715.0,715.75,455
5m,2026-05-11 12:25:00+05:30,715.75,715.75,715.75,715.75,0
5m,2026-05-11 12:30:00+05:30,715.75,715.75,715.75,715.75,0
5m,2026-05-11 12:35:00+05:30,715.75,719.15,715.6,715.6,390
5m,2026-05-11 12:40:00+05:30,715.6,715.6,715.6,715.6,0
5m,2026-05-11 12:45:00+05:30,715.6,715.6,715.6,715.6,0
5m,2026-05-11 12:50:00+05:30,715.6,715.6,715.6,715.6,0
5m,2026-05-11 12:55:00+05:30,715.6,727.4,715.6,727.4,130
5m,2026-05-11 13:00:00+05:30,727.4,727.4,704.25,704.25,65
5m,2026-05-11 13:05:00+05:30,704.25,704.25,690.0,702.0,520
5m,2026-05-11 13:10:00+05:30,702.0,723.15,702.0,723.15,65
5m,2026-05-11 13:15:00+05:30,723.15,723.15,723.15,723.15,0
5m,2026-05-11 13:20:00+05:30,723.15,723.15,723.15,723.15,0
5m,2026-05-11 13:25:00+05:30,723.15,723.15,723.15,723.15,0
5m,2026-05-11 13:30:00+05:30,723.15,723.15,723.15,723.15,0
5m,2026-05-11 13:35:00+05:30,723.15,760.0,723.15,760.0,390
5m,2026-05-11 13:40:00+05:30,731.35,731.35,731.35,731.35,130
5m,2026-05-11 13:45:00+05:30,731.35,731.35,731.35,731.35,0
5m,2026-05-11 13:50:00+05:30,731.35,731.35,731.35,731.35,0
5m,2026-05-11 13:55:00+05:30,731.35,753.9,731.35,753.9,130
5m,2026-05-11 14:00:00+05:30,753.9,753.9,745.0,745.0,65
5m,2026-05-11 14:05:00+05:30,745.0,746.0,745.0,746.0,65
5m,2026-05-11 14:10:00+05:30,746.0,746.0,746.0,746.0,0
5m,2026-05-11 14:15:00+05:30,746.0,746.0,746.0,746.0,0
5m,2026-05-11 14:20:00+05:30,746.0,746.0,746.0,746.0,0
5m,2026-05-11 14:25:00+05:30,746.0,746.0,705.35,705.35,130
5m,2026-05-11 14:30:00+05:30,705.35,705.35,705.35,705.35,0
5m,2026-05-11 14:35:00+05:30,705.35,724.4,700.0,700.0,260
5m,2026-05-11 14:40:00+05:30,700.0,700.0,700.0,700.0,0
5m,2026-05-11 14:45:00+05:30,700.0,700.0,695.15,695.15,65
5m,2026-05-11 14:50:00+05:30,695.15,695.15,673.0,691.4,260
5m,2026-05-11 14:55:00+05:30,691.4,691.4,665.0,670.0,845
5m,2026-05-11 15:00:00+05:30,670.0,670.0,633.0,645.3,4810
5m,2026-05-11 15:05:00+05:30,645.3,645.3,633.0,638.6,1235
5m,2026-05-11 15:10:00+05:30,638.6,638.6,637.0,637.0,195
5m,2026-05-11 15:15:00+05:30,637.0,649.95,637.0,638.2,975
5m,2026-05-11 15:20:00+05:30,642.6,642.6,637.6,640.0,650
5m,2026-05-11 15:25:00+05:30,640.0,641.95,627.1,627.1,1300
5m,2026-05-12 09:15:00+05:30,549.95,550.0,503.35,530.05,2275
5m,2026-05-12 09:20:00+05:30,530.05,530.05,492.6,493.0,6825
5m,2026-05-12 09:25:00+05:30,493.0,493.05,469.0,470.0,10790
5m,2026-05-12 09:30:00+05:30,470.0,474.2,457.55,468.45,13585
5m,2026-05-12 09:35:00+05:30,468.45,478.0,462.9,462.9,5785
5m,2026-05-12 09:40:00+05:30,462.9,481.45,462.9,473.15,2795
5m,2026-05-12 09:45:00+05:30,473.15,476.0,466.95,468.8,1105
5m,2026-05-12 09:50:00+05:30,468.8,469.15,468.45,468.45,650
5m,2026-05-12 09:55:00+05:30,468.45,470.55,461.75,461.75,1170
5m,2026-05-12 10:00:00+05:30,461.75,466.5,456.05,466.5,3640
5m,2026-05-12 10:05:00+05:30,466.5,468.95,450.15,463.5,3120
5m,2026-05-12 10:10:00+05:30,463.5,475.25,460.0,475.25,1365
5m,2026-05-12 10:15:00+05:30,475.25,487.0,469.85,483.4,2340
5m,2026-05-12 10:20:00+05:30,483.4,488.5,458.05,459.0,4290
5m,2026-05-12 10:25:00+05:30,459.0,459.0,443.0,450.0,5460
5m,2026-05-12 10:30:00+05:30,450.0,450.5,441.45,441.85,1040
5m,2026-05-12 10:35:00+05:30,441.85,450.0,435.0,445.5,2990
5m,2026-05-12 10:40:00+05:30,445.5,462.0,442.05,455.65,2470
5m,2026-05-12 10:45:00+05:30,455.65,456.55,440.0,440.0,1495
5m,2026-05-12 10:50:00+05:30,440.0,445.0,440.0,444.4,650
5m,2026-05-12 10:55:00+05:30,444.4,451.9,442.0,450.0,2275
5m,2026-05-12 11:00:00+05:30,450.0,450.0,430.0,431.3,2730
5m,2026-05-12 11:05:00+05:30,431.3,436.5,427.35,436.5,2340
5m,2026-05-12 11:10:00+05:30,436.5,438.15,435.0,437.0,650
5m,2026-05-12 11:15:00+05:30,437.0,448.75,437.0,446.15,3120
5m,2026-05-12 11:20:00+05:30,446.15,447.75,440.0,440.2,1430
5m,2026-05-12 11:25:00+05:30,440.2,440.25,438.05,438.05,2860
5m,2026-05-12 11:30:00+05:30,438.05,440.8,428.05,440.8,6045
5m,2026-05-12 11:35:00+05:30,440.8,440.8,431.0,440.5,3120
5m,2026-05-12 11:40:00+05:30,440.5,448.2,440.5,448.2,6045
5m,2026-05-12 11:45:00+05:30,448.2,448.2,435.7,438.65,1300
5m,2026-05-12 11:50:00+05:30,438.65,445.0,434.9,442.95,1235
5m,2026-05-12 11:55:00+05:30,442.95,451.5,440.0,441.3,3185
5m,2026-05-12 12:00:00+05:30,441.3,441.3,433.5,434.85,3900
5m,2026-05-12 12:05:00+05:30,434.85,435.45,410.15,413.35,9880
5m,2026-05-12 12:10:00+05:30,413.35,422.45,410.9,419.25,9815
5m,2026-05-12 12:15:00+05:30,419.25,428.0,416.4,426.0,5980
