tf,date,open,high,low,close,volume
5m,2026-05-08 09:15:00+05:30,563.95,594.75,550.0,591.35,1755
5m,2026-05-08 09:20:00+05:30,591.35,613.75,590.25,613.75,1625
5m,2026-05-08 09:25:00+05:30,613.75,613.75,613.75,613.75,0
5m,2026-05-08 09:30:00+05:30,613.75,613.75,613.75,613.75,0
5m,2026-05-08 09:35:00+05:30,613.75,613.75,613.75,613.75,0
5m,2026-05-08 09:40:00+05:30,613.75,613.75,571.3,572.05,585
5m,2026-05-08 09:45:00+05:30,572.05,572.05,552.85,565.7,1170
5m,2026-05-08 09:50:00+05:30,565.7,577.3,565.7,577.3,195
5m,2026-05-08 09:55:00+05:30,577.3,577.3,577.3,577.3,0
5m,2026-05-08 10:00:00+05:30,577.3,577.3,577.3,577.3,0
5m,2026-05-08 10:05:00+05:30,577.3,584.0,577.3,584.0,1430
5m,2026-05-08 10:10:00+05:30,584.0,584.0,584.0,584.0,0
5m,2026-05-08 10:15:00+05:30,584.0,584.0,584.0,584.0,0
5m,2026-05-08 10:20:00+05:30,584.0,584.0,584.0,584.0,0
5m,2026-05-08 10:25:00+05:30,584.0,608.0,584.0,608.0,65
5m,2026-05-08 10:30:00+05:30,608.0,608.0,608.0,608.0,0
5m,2026-05-08 10:35:00+05:30,608.0,608.0,608.0,608.0,0
5m,2026-05-08 10:40:00+05:30,608.0,608.0,608.0,608.0,0
5m,2026-05-08 10:45:00+05:30,608.0,613.9,608.0,608.0,130
5m,2026-05-08 10:50:00+05:30,608.0,608.0,608.0,608.0,0
5m,2026-05-08 10:55:00+05:30,608.0,608.0,608.0,608.0,0
5m,2026-05-08 11:00:00+05:30,608.0,608.0,608.0,608.0,0
5m,2026-05-08 11:05:00+05:30,608.0,608.0,608.0,608.0,0
5m,2026-05-08 11:10:00+05:30,608.0,608.0,608.0,608.0,0
5m,2026-05-08 11:15:00+05:30,608.0,608.0,608.0,608.0,0
5m,2026-05-08 11:20:00+05:30,608.0,608.0,608.0,608.0,0
5m,2026-05-08 11:25:00+05:30,608.0,608.0,608.0,608.0,0
5m,2026-05-08 11:30:00+05:30,608.0,608.0,575.05,575.05,65
5m,2026-05-08 11:35:00+05:30,575.05,575.05,575.05,575.05,0
5m,2026-05-08 11:40:00+05:30,575.05,575.05,575.05,575.05,0
5m,2026-05-08 11:45:00+05:30,575.05,575.05,575.05,575.05,0
5m,2026-05-08 11:50:00+05:30,575.05,575.05,575.05,575.05,0
5m,2026-05-08 11:55:00+05:30,575.05,575.05,575.05,575.05,0
5m,2026-05-08 12:00:00+05:30,575.05,575.05,575.05,575.05,0
5m,2026-05-08 12:05:00+05:30,575.05,575.05,575.05,575.05,0
5m,2026-05-08 12:10:00+05:30,575.05,575.05,575.05,575.05,0
5m,2026-05-08 12:15:00+05:30,575.05,575.05,570.0,570.0,65
5m,2026-05-08 12:20:00+05:30,570.0,582.0,570.0,582.0,65
5m,2026-05-08 12:25:00+05:30,582.0,582.0,582.0,582.0,0
5m,2026-05-08 12:30:00+05:30,582.0,582.0,582.0,582.0,0
5m,2026-05-08 12:35:00+05:30,582.0,582.0,582.0,582.0,0
5m,2026-05-08 12:40:00+05:30,582.0,582.0,555.05,555.05,65
5m,2026-05-08 12:45:00+05:30,555.05,555.05,555.05,555.05,0
5m,2026-05-08 12:50:00+05:30,555.05,555.05,555.05,555.05,0
5m,2026-05-08 12:55:00+05:30,555.05,555.05,555.05,555.05,0
5m,2026-05-08 13:00:00+05:30,555.05,555.05,550.0,550.0,130
5m,2026-05-08 13:05:00+05:30,550.0,550.0,550.0,550.0,0
5m,2026-05-08 13:10:00+05:30,550.0,550.0,550.0,550.0,0
5m,2026-05-08 13:15:00+05:30,550.0,550.0,550.0,550.0,0
5m,2026-05-08 13:20:00+05:30,550.0,550.0,550.0,550.0,0
5m,2026-05-08 13:25:00+05:30,550.0,579.95,550.0,579.95,130
5m,2026-05-08 13:30:00+05:30,579.95,579.95,579.95,579.95,0
5m,2026-05-08 13:35:00+05:30,579.95,579.95,564.4,564.4,65
5m,2026-05-08 13:40:00+05:30,564.4,564.4,564.4,564.4,0
5m,2026-05-08 13:45:00+05:30,564.4,564.4,564.4,564.4,0
5m,2026-05-08 13:50:00+05:30,564.4,564.4,564.4,564.4,0
5m,2026-05-08 13:55:00+05:30,564.4,564.4,530.0,530.0,65
5m,2026-05-08 14:00:00+05:30,530.0,548.15,530.0,541.9,845
5m,2026-05-08 14:05:00+05:30,541.9,546.0,541.9,544.05,715
5m,2026-05-08 14:10:00+05:30,544.05,544.05,544.05,544.05,0
5m,2026-05-08 14:15:00+05:30,544.05,544.05,544.05,544.05,0
5m,2026-05-08 14:20:00+05:30,544.05,547.95,544.05,547.95,65
5m,2026-05-08 14:25:00+05:30,547.95,547.95,547.95,547.95,0
5m,2026-05-08 14:30:00+05:30,547.95,575.0,547.95,575.0,260
5m,2026-05-08 14:35:00+05:30,575.0,598.4,575.0,598.4,455
5m,2026-05-08 14:40:00+05:30,598.4,605.0,598.4,605.0,65
5m,2026-05-08 14:45:00+05:30,605.0,605.0,605.0,605.0,65
5m,2026-05-08 14:50:00+05:30,605.0,605.0,605.0,605.0,0
5m,2026-05-08 14:55:00+05:30,605.0,605.0,600.0,600.0,65
5m,2026-05-08 15:00:00+05:30,600.0,600.0,600.0,600.0,0
5m,2026-05-08 15:05:00+05:30,600.0,600.0,600.0,600.0,0
5m,2026-05-08 15:10:00+05:30,600.0,600.0,600.0,600.0,0
5m,2026-05-08 15:15:00+05:30,600.0,600.0,600.0,600.0,0
5m,2026-05-08 15:20:00+05:30,600.0,600.0,571.0,571.0,130
5m,2026-05-08 15:25:00+05:30,571.0,576.85,571.0,575.0,130
5m,2026-05-11 09:15:00+05:30,382.5,399.4,373.45,380.45,4095
5m,2026-05-11 09:20:00+05:30,380.45,385.1,367.85,385.05,9035
5m,2026-05-11 09:25:00+05:30,385.05,393.5,378.15,393.5,5330
5m,2026-05-11 09:30:00+05:30,393.5,393.5,376.4,380.15,910
5m,2026-05-11 09:35:00+05:30,380.15,380.15,358.7,358.75,2730
5m,2026-05-11 09:40:00+05:30,358.75,366.1,355.25,355.25,3315
5m,2026-05-11 09:45:00+05:30,355.25,365.2,355.25,362.1,4160
5m,2026-05-11 09:50:00+05:30,362.1,364.8,356.55,364.35,3185
5m,2026-05-11 09:55:00+05:30,364.35,367.25,355.4,358.0,910
5m,2026-05-11 10:00:00+05:30,358.0,369.0,358.0,368.55,1625
5m,2026-05-11 10:05:00+05:30,368.55,368.65,363.95,365.85,1560
5m,2026-05-11 10:10:00+05:30,365.85,368.7,363.7,363.7,780
5m,2026-05-11 10:15:00+05:30,363.7,363.7,341.95,342.1,2600
5m,2026-05-11 10:20:00+05:30,342.1,356.2,339.7,355.5,6890
5m,2026-05-11 10:25:00+05:30,355.5,358.3,352.7,353.0,5135
5m,2026-05-11 10:30:00+05:30,353.0,356.15,350.2,355.1,1040
5m,2026-05-11 10:35:00+05:30,355.1,356.95,346.6,349.4,3120
5m,2026-05-11 10:40:00+05:30,349.4,353.65,346.5,350.15,5525
5m,2026-05-11 10:45:00+05:30,350.15,350.15,345.0,349.3,4160
5m,2026-05-11 10:50:00+05:30,349.3,360.95,348.95,360.95,2015
5m,2026-05-11 10:55:00+05:30,360.95,364.7,357.1,361.7,1690
5m,2026-05-11 11:00:00+05:30,361.7,366.0,357.8,366.0,1235
5m,2026-05-11 11:05:00+05:30,366.0,372.75,362.35,366.65,2600
5m,2026-05-11 11:10:00+05:30,366.65,381.4,366.65,373.35,3250
5m,2026-05-11 11:15:00+05:30,373.35,376.0,373.35,376.0,3055
5m,2026-05-11 11:20:00+05:30,376.0,388.6,376.0,382.05,4355
