tf,date,open,high,low,close,volume,vwap
5m,2026-06-03 09:15:00+05:30,110.2,207.9,109.35,203.65,5023720,173.63333333333333
5m,2026-06-03 09:20:00+05:30,203.65,218.0,201.8,207.35,2235025,184.53840513523113
5m,2026-06-03 09:25:00+05:30,207.35,231.1,206.65,216.0,1822535,191.23713591769734
5m,2026-06-03 09:30:00+05:30,216.0,239.0,210.0,238.05,1718210,197.24789823408327
5m,2026-06-03 09:35:00+05:30,238.05,241.7,220.85,226.3,958295,199.88605065353153
5m,2026-06-03 09:40:00+05:30,226.3,236.4,223.35,227.4,605670,201.31475559083873
5m,2026-06-03 09:45:00+05:30,227.4,236.0,219.5,224.05,622050,202.522013127971
5m,2026-06-03 09:50:00+05:30,224.05,242.3,207.95,242.15,1115465,204.75895885767667
5m,2026-06-03 09:55:00+05:30,242.15,251.25,223.15,233.65,1294800,207.3877640470943
5m,2026-06-03 10:00:00+05:30,233.65,238.65,214.1,214.1,544700,207.89675886281896
5m,2026-06-03 10:05:00+05:30,214.1,230.0,212.3,229.85,648115,208.52786500476077
5m,2026-06-03 10:10:00+05:30,229.85,249.4,229.85,245.8,792220,210.0390967986427
5m,2026-06-03 10:15:00+05:30,245.8,254.8,225.55,227.5,648765,210.97145886359647
5m,2026-06-03 10:20:00+05:30,227.5,232.2,216.9,229.9,530790,211.41077843227896
5m,2026-06-03 10:25:00+05:30,229.9,238.15,222.3,233.8,552175,211.98876305524095
5m,2026-06-03 10:30:00+05:30,233.8,260.0,229.4,253.25,686790,213.22229510349467
5m,2026-06-03 10:35:00+05:30,253.25,257.15,235.35,243.35,409955,213.8726687401365
5m,2026-06-03 10:40:00+05:30,243.35,248.0,232.95,248.0,261625,214.24471275207418
5m,2026-06-03 10:45:00+05:30,248.0,252.45,237.2,238.55,286975,214.63856423841605
5m,2026-06-03 10:50:00+05:30,238.55,249.25,235.9,236.5,219505,214.90969859128447
5m,2026-06-03 10:55:00+05:30,236.5,254.15,236.3,248.65,301730,215.35574679288425
5m,2026-06-03 11:00:00+05:30,248.65,258.15,240.45,251.75,270595,215.79223206870682
5m,2026-06-03 11:05:00+05:30,251.75,267.7,250.6,263.35,493610,216.79448045182542
5m,2026-06-03 11:10:00+05:30,263.35,266.05,254.4,261.9,378040,217.53616364781908
5m,2026-06-03 11:15:00+05:30,262.35,263.4,244.1,250.25,299390,217.99797816239922
5m,2026-06-03 11:20:00+05:30,250.25,255.5,236.75,247.35,286780,218.35366037408906
5m,2026-06-03 11:25:00+05:30,247.35,260.5,242.65,253.75,217685,218.67183219473597
5m,2026-06-03 11:30:00+05:30,253.75,255.5,240.1,248.35,197405,218.91886847343858
5m,2026-06-03 11:35:00+05:30,248.35,262.55,247.35,257.2,193310,219.21994323676145
5m,2026-06-03 11:40:00+05:30,257.2,265.0,248.1,254.9,200460,219.529517029379
5m,2026-06-03 11:45:00+05:30,254.9,254.9,247.45,251.85,63245,219.6139257188534
5m,2026-06-03 11:50:00+05:30,251.85,257.75,246.45,252.85,109005,219.762679286251
5m,2026-06-03 11:55:00+05:30,252.85,269.95,252.2,268.3,236600,220.1896846223195
5m,2026-06-03 12:00:00+05:30,268.3,304.45,261.85,290.6,654615,221.9115754492942
5m,2026-06-03 12:05:00+05:30,290.6,293.15,275.0,278.85,207675,222.41174778864237
