date,open,high,low,close,volume
2026-05-11 09:15:00+05:30,23970.1,23986.8,23895.55,23953.25,0
2026-05-11 09:30:00+05:30,23952.2,23959.55,23864.1,23865.65,0
2026-05-11 09:45:00+05:30,23866.15,23899.95,23864.2,23874.25,0
2026-05-11 10:00:00+05:30,23874.6,23903.7,23873.25,23893.4,0
2026-05-11 10:15:00+05:30,23894.75,23896.25,23845.3,23869.2,0
2026-05-11 10:30:00+05:30,23868.45,23874.8,23847.45,23860.1,0
2026-05-11 10:45:00+05:30,23859.95,23892.5,23850.85,23886.95,0
2026-05-11 11:00:00+05:30,23887.0,23922.55,23878.55,23914.6,0
2026-05-11 11:15:00+05:30,23914.6,23942.95,23910.4,23927.8,0
2026-05-11 11:30:00+05:30,23928.2,23952.7,23907.25,23949.4,0
2026-05-11 11:45:00+05:30,23949.55,23956.9,23920.35,23930.9,0
2026-05-11 12:00:00+05:30,23931.25,23943.95,23920.3,23935.55,0
2026-05-11 12:15:00+05:30,23935.2,23945.05,23926.65,23929.05,0
2026-05-11 12:30:00+05:30,23928.9,23954.95,23902.45,23950.35,0
2026-05-11 12:45:00+05:30,23949.7,23954.65,23932.0,23945.55,0
2026-05-11 13:00:00+05:30,23945.4,23949.8,23905.05,23949.8,0
2026-05-11 13:15:00+05:30,23949.9,23953.3,23934.5,23946.35,0
2026-05-11 13:30:00+05:30,23946.1,23988.25,23943.35,23965.45,0
2026-05-11 13:45:00+05:30,23966.55,23997.45,23965.7,23966.45,0
2026-05-11 14:00:00+05:30,23966.45,23973.5,23943.1,23946.3,0
2026-05-11 14:15:00+05:30,23945.25,23954.1,23922.15,23931.9,0
2026-05-11 14:30:00+05:30,23931.95,23957.85,23904.2,23916.35,0
2026-05-11 14:45:00+05:30,23916.6,23924.35,23875.9,23875.9,0
2026-05-11 15:00:00+05:30,23878.55,23879.7,23801.4,23805.75,0
2026-05-11 15:15:00+05:30,23806.2,23820.35,23799.1,23820.35,0
2026-05-12 09:15:00+05:30,23722.6,23757.55,23633.1,23638.3,0
2026-05-12 09:30:00+05:30,23638.95,23657.85,23617.7,23640.65,0
2026-05-12 09:45:00+05:30,23640.75,23652.2,23624.55,23625.85,0
2026-05-12 10:00:00+05:30,23627.0,23655.4,23613.55,23651.4,0
2026-05-12 10:15:00+05:30,23652.05,23675.2,23605.05,23613.25,0
2026-05-12 10:30:00+05:30,23613.55,23638.65,23596.35,23627.55,0
2026-05-12 10:45:00+05:30,23628.05,23629.6,23599.3,23614.7,0
2026-05-12 11:00:00+05:30,23615.1,23615.65,23577.85,23589.35,0
2026-05-12 11:15:00+05:30,23589.6,23613.4,23585.85,23588.9,0
2026-05-12 11:30:00+05:30,23589.5,23607.65,23578.65,23602.7,0
2026-05-12 11:45:00+05:30,23603.95,23612.85,23584.35,23597.5,0
2026-05-12 12:00:00+05:30,23598.45,23599.55,23551.3,23557.8,0
2026-05-12 12:15:00+05:30,23559.5,23580.05,23554.7,23557.3,0
2026-05-12 12:30:00+05:30,23557.8,23558.95,23508.35,23526.15,0
2026-05-12 12:45:00+05:30,23527.25,23540.1,23513.3,23524.55,0
2026-05-12 13:00:00+05:30,23525.15,23536.8,23506.0,23536.8,0
2026-05-12 13:15:00+05:30,23538.05,23564.05,23524.25,23531.05,0
2026-05-12 13:30:00+05:30,23532.45,23550.2,23496.55,23506.8,0
2026-05-12 13:45:00+05:30,23510.05,23530.85,23489.4,23491.5,0
2026-05-12 14:00:00+05:30,23492.8,23496.9,23447.85,23457.5,0
2026-05-12 14:15:00+05:30,23458.75,23492.7,23452.1,23468.6,0
2026-05-12 14:30:00+05:30,23469.35,23472.25,23434.45,23463.6,0
2026-05-12 14:45:00+05:30,23464.9,23474.6,23413.5,23421.25,0
2026-05-12 15:00:00+05:30,23422.5,23423.65,23348.4,23354.8,0
2026-05-12 15:15:00+05:30,23356.0,23434.85,23355.6,23430.55,0
2026-05-13 09:15:00+05:30,23362.45,23503.8,23362.45,23367.05,0
2026-05-13 09:30:00+05:30,23367.7,23387.65,23262.55,23308.5,0
2026-05-13 09:45:00+05:30,23308.9,23389.7,23287.1,23372.45,0
2026-05-13 10:00:00+05:30,23371.15,23426.25,23354.15,23403.05,0
2026-05-13 10:15:00+05:30,23403.2,23477.8,23398.45,23452.45,0
2026-05-13 10:30:00+05:30,23452.25,23478.6,23423.6,23464.0,0
2026-05-13 10:45:00+05:30,23464.05,23472.45,23374.8,23374.8,0
2026-05-13 11:00:00+05:30,23374.8,23409.4,23368.05,23403.95,0
2026-05-13 11:15:00+05:30,23403.8,23416.45,23392.75,23399.0,0
2026-05-13 11:30:00+05:30,23399.85,23498.85,23395.7,23498.6,0
2026-05-13 11:45:00+05:30,23499.0,23509.9,23466.0,23466.1,0
2026-05-13 12:00:00+05:30,23465.45,23514.15,23465.45,23512.75,0
2026-05-13 12:15:00+05:30,23511.95,23518.7,23479.05,23491.0,0
2026-05-13 12:30:00+05:30,23489.5,23497.05,23423.3,23453.9,0
2026-05-13 12:45:00+05:30,23453.55,23579.6,23449.65,23577.95,0
2026-05-13 13:00:00+05:30,23578.1,23582.95,23528.3,23538.5,0
2026-05-13 13:15:00+05:30,23538.0,23538.95,23490.55,23496.75,0
2026-05-13 13:30:00+05:30,23492.05,23540.5,23492.05,23523.35,0
2026-05-13 13:45:00+05:30,23522.05,23535.0,23480.25,23499.8,0
2026-05-13 14:00:00+05:30,23499.85,23525.0,23481.8,23516.8,0
