time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-25 09:15:00+05:30,23967.6,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 09:20:00+05:30,23978.3,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 09:25:00+05:30,23981.6,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 09:30:00+05:30,23959.15,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 09:35:00+05:30,23940.0,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-25 09:40:00+05:30,23947.5,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-25 09:45:00+05:30,23937.85,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-25 09:50:00+05:30,23936.75,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-25 09:55:00+05:30,23937.15,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-25 10:00:00+05:30,23943.25,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-25 10:05:00+05:30,23952.3,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 10:10:00+05:30,23952.05,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 10:15:00+05:30,23970.6,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 10:20:00+05:30,23966.75,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 10:25:00+05:30,23958.55,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 10:30:00+05:30,23973.35,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 10:35:00+05:30,23985.55,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 10:40:00+05:30,23987.4,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 10:45:00+05:30,23987.25,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 10:50:00+05:30,23988.85,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 10:55:00+05:30,23978.15,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 11:00:00+05:30,23982.85,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 11:05:00+05:30,23979.8,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 11:10:00+05:30,23987.6,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 11:15:00+05:30,23979.3,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 11:20:00+05:30,23979.5,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 11:25:00+05:30,23977.15,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 11:30:00+05:30,23962.4,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 11:35:00+05:30,23981.1,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 11:40:00+05:30,23980.95,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 11:45:00+05:30,23980.65,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 11:50:00+05:30,23987.7,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 11:55:00+05:30,23986.6,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 12:00:00+05:30,23969.8,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 12:05:00+05:30,23963.05,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 12:10:00+05:30,23963.9,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 12:15:00+05:30,23967.9,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 12:20:00+05:30,23961.55,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 12:25:00+05:30,23956.5,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 12:30:00+05:30,23960.4,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 12:35:00+05:30,23960.35,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 12:40:00+05:30,23958.55,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 12:45:00+05:30,23941.85,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-25 12:50:00+05:30,23952.6,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 12:55:00+05:30,23954.4,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 13:00:00+05:30,23971.75,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 13:05:00+05:30,23978.15,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 13:10:00+05:30,23977.2,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 13:15:00+05:30,23982.6,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 13:20:00+05:30,23981.55,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 13:25:00+05:30,23984.1,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 13:30:00+05:30,23988.05,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 13:35:00+05:30,23980.6,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-25 13:40:00+05:30,23963.95,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
