time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-07 09:15:00+05:30,24317.7,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 09:20:00+05:30,24335.35,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 09:25:00+05:30,24334.15,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 09:30:00+05:30,24356.7,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 09:35:00+05:30,24354.15,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 09:40:00+05:30,24397.35,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 09:45:00+05:30,24352.25,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 09:50:00+05:30,24335.2,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 09:55:00+05:30,24342.95,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 10:00:00+05:30,24370.25,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 10:05:00+05:30,24328.3,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 10:10:00+05:30,24323.65,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 10:15:00+05:30,24349.05,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 10:20:00+05:30,24353.15,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 10:25:00+05:30,24360.3,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 10:30:00+05:30,24367.3,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 10:35:00+05:30,24364.6,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 10:40:00+05:30,24373.45,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 10:45:00+05:30,24360.45,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 10:50:00+05:30,24351.6,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 10:55:00+05:30,24340.85,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 11:00:00+05:30,24332.85,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 11:05:00+05:30,24320.0,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 11:10:00+05:30,24317.75,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 11:15:00+05:30,24318.4,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 11:20:00+05:30,24309.15,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
