tf,date,open,high,low,close,volume
5m,2026-05-07 09:15:00+05:30,19.7,25.0,19.25,25.0,44785
5m,2026-05-07 09:20:00+05:30,25.0,25.95,23.55,24.05,27430
5m,2026-05-07 09:25:00+05:30,24.05,26.0,23.3,24.35,18590
5m,2026-05-07 09:30:00+05:30,24.35,25.15,22.7,22.7,22815
5m,2026-05-07 09:35:00+05:30,22.7,23.0,22.1,22.75,20475
5m,2026-05-07 09:40:00+05:30,22.75,22.85,20.9,21.9,38155
5m,2026-05-07 09:45:00+05:30,21.9,23.4,21.4,23.4,49855
5m,2026-05-07 09:50:00+05:30,23.4,24.7,22.7,24.65,5785
5m,2026-05-07 09:55:00+05:30,24.65,24.85,23.4,23.8,11245
5m,2026-05-07 10:00:00+05:30,23.8,23.8,21.95,22.55,7215
5m,2026-05-07 10:05:00+05:30,22.55,25.35,22.25,24.55,32890
5m,2026-05-07 10:10:00+05:30,24.55,25.45,23.85,24.5,16705
5m,2026-05-07 10:15:00+05:30,24.5,24.9,22.6,22.75,46215
5m,2026-05-07 10:20:00+05:30,22.75,23.2,22.45,22.65,4680
5m,2026-05-07 10:25:00+05:30,22.65,23.0,21.9,22.6,7410
5m,2026-05-07 10:30:00+05:30,22.6,22.8,21.6,22.2,21645
5m,2026-05-07 10:35:00+05:30,22.2,22.8,22.1,22.15,13195
5m,2026-05-07 10:40:00+05:30,22.15,22.4,21.75,21.75,1690
5m,2026-05-07 10:45:00+05:30,21.75,22.75,21.45,22.55,28730
5m,2026-05-07 10:50:00+05:30,22.55,24.4,22.55,23.4,17290
5m,2026-05-07 10:55:00+05:30,23.4,23.75,23.1,23.1,3640
5m,2026-05-07 11:00:00+05:30,23.1,23.75,23.0,23.75,3185
5m,2026-05-07 11:05:00+05:30,23.75,25.0,23.75,24.65,5785
5m,2026-05-07 11:10:00+05:30,24.65,25.3,24.3,24.7,15860
5m,2026-05-07 11:15:00+05:30,24.7,25.3,24.15,25.3,6825
5m,2026-05-07 11:20:00+05:30,25.3,28.05,25.3,26.7,36855
5m,2026-05-07 11:25:00+05:30,26.7,27.85,26.2,26.2,10920
5m,2026-05-07 11:30:00+05:30,26.2,26.2,23.2,25.2,25805
5m,2026-05-07 11:35:00+05:30,25.2,26.3,25.0,25.8,27950
5m,2026-05-07 11:40:00+05:30,25.8,28.05,25.35,28.05,52065
5m,2026-05-07 11:45:00+05:30,28.05,28.6,26.1,26.1,6175
5m,2026-05-07 11:50:00+05:30,26.1,26.1,24.5,24.8,9165
5m,2026-05-07 11:55:00+05:30,24.8,24.8,23.2,23.2,2860
5m,2026-05-07 12:00:00+05:30,23.2,23.75,21.75,22.8,29380
5m,2026-05-07 12:05:00+05:30,22.8,22.8,22.15,22.2,3055
5m,2026-05-07 12:10:00+05:30,22.2,23.1,22.0,22.0,3705
5m,2026-05-07 12:15:00+05:30,22.0,22.2,21.4,22.2,10140
5m,2026-05-07 12:20:00+05:30,22.2,22.2,21.55,21.6,4225
5m,2026-05-07 12:25:00+05:30,21.6,23.05,21.35,22.9,4160
5m,2026-05-07 12:30:00+05:30,22.9,23.95,22.7,23.45,17550
5m,2026-05-07 12:35:00+05:30,23.45,23.55,19.1,19.3,27495
5m,2026-05-07 12:40:00+05:30,19.3,19.3,18.15,18.7,43030
5m,2026-05-07 12:45:00+05:30,18.7,19.45,18.55,19.1,23595
5m,2026-05-07 12:50:00+05:30,19.1,21.3,18.95,20.55,18460
5m,2026-05-07 12:55:00+05:30,20.55,22.0,20.3,20.95,11245
5m,2026-05-07 13:00:00+05:30,20.95,21.6,20.0,20.5,11960
5m,2026-05-07 13:05:00+05:30,20.5,20.9,20.0,20.5,4550
5m,2026-05-07 13:10:00+05:30,20.5,21.15,20.1,20.4,8710
