tf,date,open,high,low,close,volume
5m,2026-05-07 09:15:00+05:30,36.55,43.05,36.55,42.7,5915
5m,2026-05-07 09:20:00+05:30,42.7,45.55,42.25,42.4,5590
5m,2026-05-07 09:25:00+05:30,42.4,45.8,42.0,43.15,1950
5m,2026-05-07 09:30:00+05:30,43.15,44.4,40.65,40.8,1755
5m,2026-05-07 09:35:00+05:30,40.8,40.8,38.95,40.05,390
5m,2026-05-07 09:40:00+05:30,40.05,40.15,36.8,37.55,2860
5m,2026-05-07 09:45:00+05:30,37.55,40.55,37.15,40.55,650
5m,2026-05-07 09:50:00+05:30,40.85,43.55,39.6,43.55,1755
5m,2026-05-07 09:55:00+05:30,43.55,43.55,41.5,41.65,1365
5m,2026-05-07 10:00:00+05:30,41.65,41.65,38.35,39.15,2405
5m,2026-05-07 10:05:00+05:30,39.15,44.55,39.15,44.3,1950
5m,2026-05-07 10:10:00+05:30,44.3,45.0,42.25,44.25,1235
5m,2026-05-07 10:15:00+05:30,44.25,44.25,41.35,41.55,1300
5m,2026-05-07 10:20:00+05:30,41.55,41.55,40.25,40.55,2730
5m,2026-05-07 10:25:00+05:30,40.55,40.95,38.95,40.15,2340
5m,2026-05-07 10:30:00+05:30,40.15,40.5,38.55,39.05,3380
5m,2026-05-07 10:35:00+05:30,39.05,40.7,39.05,39.5,1495
5m,2026-05-07 10:40:00+05:30,39.5,39.5,39.05,39.5,715
5m,2026-05-07 10:45:00+05:30,39.5,40.4,39.0,40.15,780
5m,2026-05-07 10:50:00+05:30,40.15,43.0,40.15,42.25,1365
5m,2026-05-07 10:55:00+05:30,42.25,42.9,41.45,41.55,1105
5m,2026-05-07 11:00:00+05:30,41.2,42.45,41.2,42.45,1170
5m,2026-05-07 11:05:00+05:30,42.45,44.55,42.3,44.2,650
5m,2026-05-07 11:10:00+05:30,44.2,45.1,43.7,44.45,975
5m,2026-05-07 11:15:00+05:30,44.45,45.45,43.05,45.15,2405
5m,2026-05-07 11:20:00+05:30,45.15,49.15,45.15,47.7,4615
5m,2026-05-07 11:25:00+05:30,47.7,49.4,46.5,46.5,715
5m,2026-05-07 11:30:00+05:30,46.5,46.5,41.85,44.25,2665
5m,2026-05-07 11:35:00+05:30,44.25,46.4,44.25,46.4,2275
5m,2026-05-07 11:40:00+05:30,46.4,49.6,46.0,49.6,1950
5m,2026-05-07 11:45:00+05:30,49.6,50.7,47.35,47.35,520
5m,2026-05-07 11:50:00+05:30,47.35,47.35,44.3,44.7,2145
5m,2026-05-07 11:55:00+05:30,44.7,44.7,41.35,41.35,715
5m,2026-05-07 12:00:00+05:30,41.35,42.45,39.0,39.4,3055
5m,2026-05-07 12:05:00+05:30,39.4,39.85,39.4,39.5,455
5m,2026-05-07 12:10:00+05:30,39.5,40.9,39.0,39.0,2275
5m,2026-05-07 12:15:00+05:30,39.0,39.0,37.8,38.85,1235
5m,2026-05-07 12:20:00+05:30,38.85,38.85,37.8,38.45,715
