tf,date,open,high,low,close,volume
5m,2026-05-12 09:15:00+05:30,591.0,591.0,547.95,564.0,715
5m,2026-05-12 09:20:00+05:30,564.0,564.0,543.0,543.0,520
5m,2026-05-12 09:25:00+05:30,543.0,543.0,505.25,517.0,910
5m,2026-05-12 09:30:00+05:30,517.0,517.0,502.05,502.05,130
5m,2026-05-12 09:35:00+05:30,502.05,516.5,501.0,516.5,325
5m,2026-05-12 09:40:00+05:30,516.5,516.5,510.0,510.0,130
5m,2026-05-12 09:45:00+05:30,510.0,510.0,508.0,508.0,65
5m,2026-05-12 09:50:00+05:30,508.0,508.0,505.85,507.85,260
5m,2026-05-12 09:55:00+05:30,507.85,507.85,504.0,504.0,65
5m,2026-05-12 10:00:00+05:30,504.0,504.0,504.0,504.0,0
5m,2026-05-12 10:05:00+05:30,504.0,505.0,504.0,505.0,65
5m,2026-05-12 10:10:00+05:30,505.0,505.0,505.0,505.0,0
5m,2026-05-12 10:15:00+05:30,505.0,523.0,505.0,523.0,65
5m,2026-05-12 10:20:00+05:30,523.0,525.95,500.0,500.0,325
5m,2026-05-12 10:25:00+05:30,500.0,500.0,486.05,486.05,325
5m,2026-05-12 10:30:00+05:30,486.05,486.05,486.05,486.05,0
5m,2026-05-12 10:35:00+05:30,486.05,490.0,486.0,486.0,130
5m,2026-05-12 10:40:00+05:30,486.0,499.0,486.0,499.0,65
5m,2026-05-12 10:45:00+05:30,499.0,499.0,481.0,481.0,65
5m,2026-05-12 10:50:00+05:30,481.0,481.0,481.0,481.0,195
5m,2026-05-12 10:55:00+05:30,481.0,488.0,481.0,488.0,130
5m,2026-05-12 11:00:00+05:30,488.0,488.0,483.0,483.0,130
5m,2026-05-12 11:05:00+05:30,483.0,483.0,467.85,469.5,260
5m,2026-05-12 11:10:00+05:30,469.5,469.5,469.5,469.5,0
5m,2026-05-12 11:15:00+05:30,469.5,486.45,469.5,486.45,390
5m,2026-05-12 11:20:00+05:30,486.45,486.45,479.15,483.5,195
5m,2026-05-12 11:25:00+05:30,483.5,486.95,469.0,469.0,715
5m,2026-05-12 11:30:00+05:30,469.0,477.85,467.15,477.85,975
5m,2026-05-12 11:35:00+05:30,477.85,477.85,472.15,472.15,130
5m,2026-05-12 11:40:00+05:30,472.15,483.0,472.15,483.0,1235
5m,2026-05-12 11:45:00+05:30,483.0,483.0,483.0,483.0,0
5m,2026-05-12 11:50:00+05:30,483.0,483.0,474.9,475.0,520
5m,2026-05-12 11:55:00+05:30,475.0,484.35,475.0,484.35,585
5m,2026-05-12 12:00:00+05:30,484.35,484.35,469.6,469.6,325
5m,2026-05-12 12:05:00+05:30,469.6,469.6,448.95,451.35,455
5m,2026-05-12 12:10:00+05:30,451.35,457.35,446.85,454.8,845
5m,2026-05-12 12:15:00+05:30,454.8,454.8,454.8,454.8,0
5m,2026-05-12 12:20:00+05:30,454.8,459.15,454.8,459.15,65
5m,2026-05-12 12:25:00+05:30,459.15,461.35,458.6,459.6,390
5m,2026-05-12 12:30:00+05:30,459.6,459.6,435.45,435.45,1170
5m,2026-05-12 12:35:00+05:30,435.45,439.2,427.9,439.05,5395
5m,2026-05-12 12:40:00+05:30,439.05,442.5,432.55,442.5,260
5m,2026-05-12 12:45:00+05:30,442.5,446.25,440.55,440.95,455
5m,2026-05-12 12:50:00+05:30,440.95,446.0,439.45,446.0,325
5m,2026-05-12 12:55:00+05:30,446.0,446.0,441.05,442.95,130
5m,2026-05-12 13:00:00+05:30,442.95,442.95,442.95,442.95,0
5m,2026-05-12 13:05:00+05:30,442.95,442.95,442.95,442.95,0
5m,2026-05-12 13:10:00+05:30,442.95,442.95,428.8,440.95,195
5m,2026-05-12 13:15:00+05:30,440.95,454.95,440.95,452.6,3055
5m,2026-05-12 13:20:00+05:30,452.6,452.6,443.25,443.25,65
5m,2026-05-12 13:25:00+05:30,443.25,445.0,440.6,445.0,390
5m,2026-05-12 13:30:00+05:30,445.0,449.0,445.0,449.0,975
5m,2026-05-12 13:35:00+05:30,449.0,449.0,427.05,430.85,4485
5m,2026-05-12 13:40:00+05:30,430.85,430.9,423.35,426.35,1105
5m,2026-05-12 13:45:00+05:30,426.35,434.3,418.3,432.45,3640
5m,2026-05-12 13:50:00+05:30,432.45,436.25,420.0,420.0,5850
5m,2026-05-12 13:55:00+05:30,420.0,421.85,415.0,415.0,7085
5m,2026-05-12 14:00:00+05:30,415.0,415.0,406.3,406.3,4745
5m,2026-05-12 14:05:00+05:30,406.3,406.35,395.0,396.0,2925
5m,2026-05-12 14:10:00+05:30,396.0,396.0,386.15,390.1,2535
5m,2026-05-12 14:15:00+05:30,390.1,397.1,390.1,392.1,715
5m,2026-05-12 14:20:00+05:30,392.1,408.35,392.1,403.3,1820
5m,2026-05-12 14:25:00+05:30,403.3,403.3,395.25,395.25,1625
5m,2026-05-12 14:30:00+05:30,395.25,397.45,381.4,382.0,1235
5m,2026-05-12 14:35:00+05:30,382.0,393.2,377.6,391.05,2665
5m,2026-05-12 14:40:00+05:30,391.05,394.1,388.2,391.2,1690
5m,2026-05-12 14:45:00+05:30,391.2,391.2,390.85,390.85,130
5m,2026-05-12 14:50:00+05:30,390.85,390.85,365.35,369.55,1755
5m,2026-05-12 14:55:00+05:30,369.55,369.55,348.45,354.0,6630
5m,2026-05-12 15:00:00+05:30,354.0,354.0,330.8,339.75,10985
5m,2026-05-12 15:05:00+05:30,339.75,340.05,324.95,332.1,8580
5m,2026-05-12 15:10:00+05:30,332.1,337.25,329.2,330.65,7020
5m,2026-05-12 15:15:00+05:30,330.65,345.1,330.65,341.55,8060
5m,2026-05-12 15:20:00+05:30,341.55,342.0,332.65,336.8,11245
5m,2026-05-12 15:25:00+05:30,341.05,370.15,336.75,365.15,16510
5m,2026-05-13 09:15:00+05:30,380.0,406.35,318.9,341.7,164190
5m,2026-05-13 09:20:00+05:30,343.15,370.05,329.65,365.9,107705
5m,2026-05-13 09:25:00+05:30,365.9,366.85,326.0,326.3,68705
5m,2026-05-13 09:30:00+05:30,326.3,339.9,312.7,312.7,118755
5m,2026-05-13 09:35:00+05:30,314.65,316.75,273.15,281.5,442130
5m,2026-05-13 09:40:00+05:30,281.5,299.0,273.75,295.95,759785
5m,2026-05-13 09:45:00+05:30,295.95,304.4,284.75,292.95,436995
5m,2026-05-13 09:50:00+05:30,292.95,337.9,292.35,333.05,493545
5m,2026-05-13 09:55:00+05:30,333.05,349.5,321.75,337.2,244205
5m,2026-05-13 10:00:00+05:30,337.2,347.6,322.95,346.6,216255
5m,2026-05-13 10:05:00+05:30,346.6,367.85,346.6,354.25,252655
5m,2026-05-13 10:10:00+05:30,354.25,357.9,337.45,352.8,117390
5m,2026-05-13 10:15:00+05:30,352.8,373.4,349.5,371.6,140140
5m,2026-05-13 10:20:00+05:30,371.6,393.6,368.8,389.4,165490
5m,2026-05-13 10:25:00+05:30,389.4,399.0,382.7,384.7,93080
5m,2026-05-13 10:30:00+05:30,384.7,410.35,375.6,407.05,121485
5m,2026-05-13 10:35:00+05:30,407.05,407.7,367.3,373.0,79235
5m,2026-05-13 10:40:00+05:30,373.0,394.75,371.6,387.25,57655
5m,2026-05-13 10:45:00+05:30,387.25,398.3,376.7,377.1,45305
5m,2026-05-13 10:50:00+05:30,377.1,388.1,373.15,377.65,31915
5m,2026-05-13 10:55:00+05:30,377.65,380.3,332.45,333.8,87750
5m,2026-05-13 11:00:00+05:30,333.8,355.2,330.3,346.35,98345
5m,2026-05-13 11:05:00+05:30,346.35,353.25,335.85,348.2,62790
5m,2026-05-13 11:10:00+05:30,347.4,353.0,338.0,352.1,42315
5m,2026-05-13 11:15:00+05:30,352.1,357.9,340.25,351.3,73645
5m,2026-05-13 11:20:00+05:30,351.3,356.8,341.85,352.9,41015
5m,2026-05-13 11:25:00+05:30,352.9,353.95,342.0,348.6,33280
5m,2026-05-13 11:30:00+05:30,348.6,356.45,345.0,348.65,26845
5m,2026-05-13 11:35:00+05:30,348.65,393.05,348.65,392.7,120380
5m,2026-05-13 11:40:00+05:30,392.95,420.05,390.2,416.2,111150
5m,2026-05-13 11:45:00+05:30,418.4,426.8,401.55,404.95,55445
5m,2026-05-13 11:50:00+05:30,404.95,410.7,387.9,388.75,38155
5m,2026-05-13 11:55:00+05:30,388.75,400.15,382.0,382.15,30550
5m,2026-05-13 12:00:00+05:30,382.15,401.15,382.15,397.85,36400
5m,2026-05-13 12:05:00+05:30,397.85,402.1,389.55,400.65,32240
5m,2026-05-13 12:10:00+05:30,400.65,419.05,396.8,415.6,28990
5m,2026-05-13 12:15:00+05:30,415.6,421.4,388.9,405.6,34970
5m,2026-05-13 12:20:00+05:30,405.0,405.0,392.7,398.65,22490
5m,2026-05-13 12:25:00+05:30,398.65,404.55,392.1,402.55,16900
5m,2026-05-13 12:30:00+05:30,402.55,405.85,387.15,391.15,21450
5m,2026-05-13 12:35:00+05:30,391.15,396.0,368.4,379.15,52390
5m,2026-05-13 12:40:00+05:30,379.15,379.4,348.6,368.05,72345
5m,2026-05-13 12:45:00+05:30,368.05,382.3,366.05,380.9,32890
5m,2026-05-13 12:50:00+05:30,380.9,432.0,380.05,432.0,69810
5m,2026-05-13 12:55:00+05:30,428.3,471.45,426.3,470.0,117390
5m,2026-05-13 13:00:00+05:30,470.0,471.6,443.95,448.75,44590
5m,2026-05-13 13:05:00+05:30,448.75,452.0,422.1,423.9,37960
5m,2026-05-13 13:10:00+05:30,423.9,441.45,422.6,429.0,18070
5m,2026-05-13 13:15:00+05:30,429.0,429.0,397.8,403.6,38025
5m,2026-05-13 13:20:00+05:30,403.6,410.35,398.25,403.8,25870
5m,2026-05-13 13:25:00+05:30,403.8,408.45,393.35,397.7,20215
5m,2026-05-13 13:30:00+05:30,394.45,432.45,393.95,425.0,46670
5m,2026-05-13 13:35:00+05:30,425.0,429.95,411.0,428.6,22230
5m,2026-05-13 13:40:00+05:30,428.6,431.25,413.2,415.2,14495
5m,2026-05-13 13:45:00+05:30,415.2,424.9,400.8,406.5,25415
5m,2026-05-13 13:50:00+05:30,406.5,414.4,401.4,401.7,19110
5m,2026-05-13 13:55:00+05:30,401.7,403.75,381.2,396.0,26130
5m,2026-05-13 14:00:00+05:30,396.0,404.35,382.75,387.75,24765
5m,2026-05-13 14:05:00+05:30,387.75,409.4,387.75,408.15,22035
5m,2026-05-13 14:10:00+05:30,408.15,417.3,403.95,413.85,44200
5m,2026-05-13 14:15:00+05:30,413.85,418.15,384.0,384.0,31200
5m,2026-05-13 14:20:00+05:30,384.0,397.55,370.65,394.95,56810
5m,2026-05-13 14:25:00+05:30,394.95,399.3,376.55,384.65,39065
5m,2026-05-13 14:30:00+05:30,384.65,395.5,382.0,389.1,13195
5m,2026-05-13 14:35:00+05:30,389.1,394.95,381.15,392.05,30290
5m,2026-05-13 14:40:00+05:30,392.05,392.2,374.0,375.8,31980
5m,2026-05-13 14:45:00+05:30,375.7,383.95,361.0,379.2,49660
5m,2026-05-13 14:50:00+05:30,379.2,386.8,371.85,382.45,26650
5m,2026-05-13 14:55:00+05:30,381.85,383.9,374.0,378.75,25155
5m,2026-05-13 15:00:00+05:30,378.75,378.75,335.95,342.6,83200
5m,2026-05-13 15:05:00+05:30,342.6,360.0,329.4,358.0,47580
5m,2026-05-13 15:10:00+05:30,358.0,360.9,344.6,360.9,23855
5m,2026-05-13 15:15:00+05:30,358.05,359.5,340.9,342.2,51415
5m,2026-05-13 15:20:00+05:30,342.2,346.0,333.7,340.3,30160
5m,2026-05-13 15:25:00+05:30,340.3,355.05,338.4,348.05,52260
5m,2026-05-14 09:15:00+05:30,384.65,421.65,359.4,402.1,110695
5m,2026-05-14 09:20:00+05:30,402.1,418.0,398.95,408.45,29250
5m,2026-05-14 09:25:00+05:30,413.5,433.0,408.2,430.5,32435
5m,2026-05-14 09:30:00+05:30,430.5,435.55,409.45,411.0,27365
5m,2026-05-14 09:35:00+05:30,410.45,417.2,382.25,382.8,37570
5m,2026-05-14 09:40:00+05:30,382.8,383.45,361.95,367.65,31525
5m,2026-05-14 09:45:00+05:30,367.65,390.25,357.45,363.55,26975
5m,2026-05-14 09:50:00+05:30,363.55,368.4,346.55,348.45,25350
5m,2026-05-14 09:55:00+05:30,348.45,353.15,327.45,338.7,49725
5m,2026-05-14 10:00:00+05:30,338.7,358.0,334.5,351.0,33800
5m,2026-05-14 10:05:00+05:30,351.0,355.8,337.3,354.4,15665
5m,2026-05-14 10:10:00+05:30,354.4,361.0,347.1,361.0,21710
5m,2026-05-14 10:15:00+05:30,361.0,371.7,351.0,369.75,20150
5m,2026-05-14 10:20:00+05:30,369.75,371.0,339.25,355.3,25675
5m,2026-05-14 10:25:00+05:30,355.3,369.0,353.05,359.1,19955
5m,2026-05-14 10:30:00+05:30,359.1,375.5,357.65,374.35,8775
5m,2026-05-14 10:35:00+05:30,374.35,386.0,373.1,376.0,23205
5m,2026-05-14 10:40:00+05:30,376.0,378.95,348.65,348.65,13975
5m,2026-05-14 10:45:00+05:30,348.65,348.7,310.5,311.1,44070
5m,2026-05-14 10:50:00+05:30,311.4,334.95,302.8,331.5,56225
5m,2026-05-14 10:55:00+05:30,331.5,331.5,307.2,307.45,25090
5m,2026-05-14 11:00:00+05:30,307.45,314.1,305.9,307.3,26975
5m,2026-05-14 11:05:00+05:30,307.3,315.25,302.3,308.65,28340
5m,2026-05-14 11:10:00+05:30,308.65,323.0,305.3,321.15,35490
5m,2026-05-14 11:15:00+05:30,321.15,353.8,321.15,352.45,66820
5m,2026-05-14 11:20:00+05:30,352.45,393.2,352.45,388.1,38870
5m,2026-05-14 11:25:00+05:30,388.1,421.2,366.8,410.4,46800
5m,2026-05-14 11:30:00+05:30,410.4,446.6,410.4,436.0,38415
5m,2026-05-14 11:35:00+05:30,436.0,463.5,436.0,458.05,30290
5m,2026-05-14 11:40:00+05:30,458.05,502.45,444.4,501.25,23595
5m,2026-05-14 11:45:00+05:30,501.25,512.1,481.9,512.1,17225
5m,2026-05-14 11:50:00+05:30,512.1,526.65,495.65,501.15,14495
5m,2026-05-14 11:55:00+05:30,501.15,514.0,493.1,506.1,7540
5m,2026-05-14 12:00:00+05:30,506.1,510.05,472.8,479.05,25350
5m,2026-05-14 12:05:00+05:30,479.05,498.95,474.9,477.1,6630
5m,2026-05-14 12:10:00+05:30,477.1,491.85,468.05,491.85,2275
5m,2026-05-14 12:15:00+05:30,491.85,527.0,491.85,501.5,11310
5m,2026-05-14 12:20:00+05:30,501.5,521.55,501.5,521.55,4420
5m,2026-05-14 12:25:00+05:30,521.55,534.0,514.45,514.45,6695
5m,2026-05-14 12:30:00+05:30,514.45,520.7,503.05,503.6,3380
5m,2026-05-14 12:35:00+05:30,503.6,512.7,489.75,498.75,5915
5m,2026-05-14 12:40:00+05:30,498.75,520.95,496.85,520.95,2535
5m,2026-05-14 12:45:00+05:30,520.95,529.85,509.4,522.6,1755
5m,2026-05-14 12:50:00+05:30,522.6,528.15,496.65,501.5,2340
5m,2026-05-14 12:55:00+05:30,501.5,518.75,499.0,510.6,2925
5m,2026-05-14 13:00:00+05:30,510.6,564.5,510.6,562.9,9620
5m,2026-05-14 13:05:00+05:30,562.9,572.0,546.25,547.55,8320
5m,2026-05-14 13:10:00+05:30,547.55,550.1,518.75,536.9,3315
5m,2026-05-14 13:15:00+05:30,536.9,548.2,527.5,531.85,2015
5m,2026-05-14 13:20:00+05:30,531.85,544.55,529.25,529.25,1495
5m,2026-05-14 13:25:00+05:30,524.5,537.4,524.5,526.7,2340
5m,2026-05-14 13:30:00+05:30,526.7,552.3,525.0,548.4,2470
5m,2026-05-14 13:35:00+05:30,548.4,575.0,548.4,551.45,5850
5m,2026-05-14 13:40:00+05:30,551.45,566.6,551.45,559.35,2340
5m,2026-05-14 13:45:00+05:30,559.35,573.0,550.0,550.0,2210
5m,2026-05-14 13:50:00+05:30,550.0,561.55,542.45,557.0,2990
5m,2026-05-14 13:55:00+05:30,557.0,564.9,557.0,560.0,1495
5m,2026-05-14 14:00:00+05:30,560.0,567.55,552.15,556.4,1040
5m,2026-05-14 14:05:00+05:30,556.4,580.35,556.4,568.6,4160
5m,2026-05-14 14:10:00+05:30,568.6,574.0,549.95,549.95,2860
5m,2026-05-14 14:15:00+05:30,549.95,560.0,535.0,535.0,1170
5m,2026-05-14 14:20:00+05:30,535.0,551.0,535.0,549.9,1105
5m,2026-05-14 14:25:00+05:30,549.9,568.0,549.9,565.4,845
5m,2026-05-14 14:30:00+05:30,565.4,582.35,561.85,561.85,5590
5m,2026-05-14 14:35:00+05:30,561.85,565.2,540.0,542.1,2600
5m,2026-05-14 14:40:00+05:30,542.1,542.1,523.3,523.3,6760
5m,2026-05-14 14:45:00+05:30,527.25,527.25,496.15,500.0,10595
5m,2026-05-14 14:50:00+05:30,500.0,510.15,498.05,500.85,3835
5m,2026-05-14 14:55:00+05:30,500.85,514.9,488.0,504.05,3575
5m,2026-05-14 15:00:00+05:30,504.05,506.05,493.1,495.85,7800
5m,2026-05-14 15:05:00+05:30,495.85,501.0,468.45,479.5,11570
5m,2026-05-14 15:10:00+05:30,479.5,491.1,475.4,482.95,6110
5m,2026-05-14 15:15:00+05:30,482.95,497.8,479.25,486.9,8060
5m,2026-05-14 15:20:00+05:30,484.25,494.1,481.65,490.45,2600
5m,2026-05-14 15:25:00+05:30,496.95,525.8,494.6,525.8,15210
5m,2026-05-15 09:15:00+05:30,506.45,547.8,482.6,516.05,18005
5m,2026-05-15 09:20:00+05:30,516.05,559.8,510.55,559.8,5265
5m,2026-05-15 09:25:00+05:30,559.8,575.0,543.0,571.7,5005
5m,2026-05-15 09:30:00+05:30,571.7,571.7,542.0,542.0,5720
5m,2026-05-15 09:35:00+05:30,542.0,557.3,530.65,557.3,5655
5m,2026-05-15 09:40:00+05:30,557.3,595.0,556.95,595.0,4680
5m,2026-05-15 09:45:00+05:30,595.0,605.4,579.5,579.5,4550
