tf,date,open,high,low,close,volume,vwap
5m,2026-06-02 09:15:00+05:30,350.0,350.0,272.3,314.6,40560,312.3
5m,2026-06-02 09:20:00+05:30,314.6,321.05,306.15,315.7,22490,313.0134020618557
5m,2026-06-02 09:25:00+05:30,315.7,325.55,308.0,311.05,20020,313.4600417318727
5m,2026-06-02 09:30:00+05:30,311.05,320.3,302.35,317.3,8645,313.446527285613
5m,2026-06-02 09:35:00+05:30,317.3,326.35,313.0,318.4,11830,314.10957313245444
5m,2026-06-02 09:40:00+05:30,318.4,325.8,306.35,321.0,7150,314.3425621452339
5m,2026-06-02 09:45:00+05:30,321.0,321.0,305.05,312.75,5330,314.2778244631185
5m,2026-06-02 09:50:00+05:30,312.75,330.4,310.0,329.7,7345,314.8189409905163
5m,2026-06-02 09:55:00+05:30,329.7,339.1,324.1,335.0,10140,316.17952775073024
5m,2026-06-02 10:00:00+05:30,335.0,335.4,326.8,333.95,4550,316.70256591337096
5m,2026-06-02 10:05:00+05:30,333.95,335.0,317.1,322.85,8450,317.18016119491267
5m,2026-06-02 10:10:00+05:30,322.85,322.85,312.65,312.65,4940,317.14329756795416
5m,2026-06-02 10:15:00+05:30,312.65,327.1,299.7,325.5,18395,317.1747097844112
5m,2026-06-02 10:20:00+05:30,325.5,362.7,325.5,355.0,19825,320.3688085446652
5m,2026-06-02 10:25:00+05:30,355.0,372.0,351.2,364.9,12090,322.9054070017182
5m,2026-06-02 10:30:00+05:30,364.9,366.95,343.2,352.0,6110,323.8208515739003
5m,2026-06-02 10:35:00+05:30,352.0,355.8,340.5,354.55,4030,324.3241257668711
5m,2026-06-02 10:40:00+05:30,354.55,360.85,350.0,357.4,8190,325.5059509746012
5m,2026-06-02 10:45:00+05:30,357.4,357.5,338.5,339.15,5135,325.95154401154394
5m,2026-06-02 10:50:00+05:30,339.15,346.5,320.0,325.5,10335,326.1584161147902
5m,2026-06-02 10:55:00+05:30,325.5,325.5,310.0,320.0,17160,325.6384002057613
5m,2026-06-02 11:00:00+05:30,320.0,330.05,316.55,316.55,8385,325.4910505352252
5m,2026-06-02 11:05:00+05:30,316.55,328.0,316.55,318.1,4485,325.4132403328438
5m,2026-06-02 11:10:00+05:30,318.1,335.4,316.7,332.0,8645,325.4958362961207
5m,2026-06-02 11:15:00+05:30,332.0,333.5,319.05,332.0,13195,325.61921076436
5m,2026-06-02 11:20:00+05:30,332.0,363.75,332.0,363.75,29770,328.2046072404371
5m,2026-06-02 11:25:00+05:30,363.75,363.75,342.0,347.9,5265,328.58033326614253
5m,2026-06-02 11:30:00+05:30,347.9,351.85,343.5,346.0,2600,328.7285942811437
5m,2026-06-02 11:35:00+05:30,346.0,346.0,313.55,313.9,8450,328.62103553563304
5m,2026-06-02 11:40:00+05:30,313.9,330.2,313.9,320.05,8190,328.4475619808509
5m,2026-06-02 11:45:00+05:30,320.05,329.7,315.3,326.15,3445,328.4003421217828
5m,2026-06-02 11:50:00+05:30,326.15,330.0,323.45,324.0,2015,328.3853460650315
5m,2026-06-02 11:55:00+05:30,324.0,326.6,312.8,315.15,2275,328.3189267113095
5m,2026-06-02 12:00:00+05:30,315.15,321.0,306.7,320.9,4745,328.1565700128464
5m,2026-06-02 12:05:00+05:30,320.9,324.45,310.0,322.2,9685,327.9097475288793
5m,2026-06-02 12:10:00+05:30,322.2,322.2,307.6,311.05,6500,327.65890370890367
5m,2026-06-02 12:15:00+05:30,311.05,317.0,309.45,311.8,3640,327.5138048893523
