tf,date,open,high,low,close,volume,vwap
5m,2026-06-02 09:15:00+05:30,237.0,237.0,203.75,224.95,814840,221.9
5m,2026-06-02 09:20:00+05:30,224.95,229.75,216.75,226.0,784810,223.0120574292293
5m,2026-06-02 09:25:00+05:30,226.0,233.0,217.9,222.85,852735,223.55841616086653
5m,2026-06-02 09:30:00+05:30,222.85,229.0,213.4,225.35,707200,223.34016643008496
5m,2026-06-02 09:35:00+05:30,225.35,232.8,221.4,226.9,812760,224.0958053114722
5m,2026-06-02 09:40:00+05:30,226.9,232.0,215.2,228.45,867165,224.2966462513767
5m,2026-06-02 09:45:00+05:30,228.45,228.95,215.05,221.8,534235,224.0616956765409
5m,2026-06-02 09:50:00+05:30,221.8,235.0,217.0,234.7,456560,224.44057400656283
5m,2026-06-02 09:55:00+05:30,234.7,243.1,230.75,239.05,508105,225.49814317260424
5m,2026-06-02 10:00:00+05:30,239.05,240.0,231.75,237.05,227955,225.871978433527
5m,2026-06-02 10:05:00+05:30,237.05,239.0,223.75,227.45,394615,226.10977352805685
5m,2026-06-02 10:10:00+05:30,227.45,229.3,218.9,219.5,335920,225.9466631035097
5m,2026-06-02 10:15:00+05:30,219.5,233.0,209.35,232.15,606515,225.86122520033007
5m,2026-06-02 10:20:00+05:30,232.15,263.2,230.45,254.2,888550,228.22835407101826
5m,2026-06-02 10:25:00+05:30,254.2,270.0,250.85,263.9,487825,229.98177659013118
5m,2026-06-02 10:30:00+05:30,264.0,267.0,244.6,251.5,358930,230.88982958836857
5m,2026-06-02 10:35:00+05:30,251.5,255.0,243.2,254.85,328965,231.5540786050121
5m,2026-06-02 10:40:00+05:30,254.85,260.15,252.0,255.05,214500,232.0634437500399
5m,2026-06-02 10:45:00+05:30,255.05,256.95,241.6,243.7,184340,232.3364583921163
5m,2026-06-02 10:50:00+05:30,243.7,247.95,225.55,230.55,352170,232.41356656135224
5m,2026-06-02 10:55:00+05:30,230.55,230.55,217.4,226.5,490035,232.08143733351892
5m,2026-06-02 11:00:00+05:30,226.5,233.5,223.2,228.15,333190,231.9717943736109
5m,2026-06-02 11:05:00+05:30,228.15,232.6,223.0,223.0,245895,231.85139416564198
5m,2026-06-02 11:10:00+05:30,223.0,238.15,222.75,236.0,280085,231.86180589967327
5m,2026-06-02 11:15:00+05:30,236.0,237.3,225.55,236.1,211315,231.88110644695124
5m,2026-06-02 11:20:00+05:30,236.1,262.75,236.1,261.65,663585,232.98951988750505
5m,2026-06-02 11:25:00+05:30,261.65,262.95,242.75,251.65,252135,233.3613798590141
5m,2026-06-02 11:30:00+05:30,251.65,253.95,244.3,247.4,140075,233.52092574358778
5m,2026-06-02 11:35:00+05:30,247.4,248.0,220.15,221.8,376480,233.423793135052
5m,2026-06-02 11:40:00+05:30,221.8,234.05,221.35,227.1,281840,233.30448187338783
5m,2026-06-02 11:45:00+05:30,227.1,234.0,222.4,230.45,220805,233.23683854721614
5m,2026-06-02 11:50:00+05:30,230.45,234.1,227.8,228.0,185705,233.1946653516058
5m,2026-06-02 11:55:00+05:30,228.0,233.2,221.0,224.3,217880,233.08991164490774
5m,2026-06-02 12:00:00+05:30,224.3,228.55,216.65,223.1,306670,232.87778709325255
5m,2026-06-02 12:05:00+05:30,223.1,229.95,218.3,229.55,224640,232.7748100648469
