tf,date,open,high,low,close,volume,vwap
5m,2026-06-02 09:15:00+05:30,400.0,400.0,351.85,380.25,11700,377.36666666666656
5m,2026-06-02 09:20:00+05:30,385.0,387.15,376.55,385.85,5525,379.23238993710686
5m,2026-06-02 09:25:00+05:30,385.85,392.1,378.0,383.45,3250,380.07116402116395
5m,2026-06-02 09:30:00+05:30,383.45,389.2,372.5,375.6,1235,380.0159181636726
5m,2026-06-02 09:35:00+05:30,375.6,395.7,375.6,388.8,1105,380.3396486229819
5m,2026-06-02 09:40:00+05:30,388.8,393.0,378.15,391.05,1365,380.73821684587807
5m,2026-06-02 09:45:00+05:30,391.05,394.5,375.65,381.5,16315,382.00535045478864
5m,2026-06-02 09:50:00+05:30,381.5,402.45,380.0,401.5,975,382.3026384535005
5m,2026-06-02 09:55:00+05:30,401.5,409.3,394.95,401.55,715,382.6353620955316
5m,2026-06-02 10:00:00+05:30,401.55,406.7,399.5,404.85,2535,383.82848837209303
5m,2026-06-02 10:05:00+05:30,404.85,405.3,388.3,394.95,1300,384.17749529190206
5m,2026-06-02 10:10:00+05:30,394.95,394.95,386.0,391.75,715,384.2803430690774
5m,2026-06-02 10:15:00+05:30,391.75,397.1,368.05,397.1,1430,384.37345928924873
5m,2026-06-02 10:20:00+05:30,397.1,435.0,397.1,428.5,6110,388.40662674650696
5m,2026-06-02 10:25:00+05:30,428.5,448.8,428.5,440.45,2210,390.39589566551587
5m,2026-06-02 10:30:00+05:30,440.45,440.45,428.0,428.0,1755,391.6541108630952
5m,2026-06-02 10:35:00+05:30,428.0,428.0,428.0,428.0,0,391.6541108630952
5m,2026-06-02 10:40:00+05:30,428.0,433.0,428.0,430.0,1235,392.4572859744991
5m,2026-06-02 10:45:00+05:30,430.0,430.0,412.05,412.05,130,392.5130679752817
5m,2026-06-02 10:50:00+05:30,412.05,412.05,392.6,395.75,3250,392.9070837642192
5m,2026-06-02 10:55:00+05:30,395.75,397.45,380.4,393.6,3510,392.7788932419196
5m,2026-06-02 11:00:00+05:30,393.6,400.0,393.45,393.7,1560,392.8463636363636
5m,2026-06-02 11:05:00+05:30,393.7,399.25,393.7,395.95,260,392.85953288846514
5m,2026-06-02 11:10:00+05:30,395.95,408.55,394.4,397.25,715,392.934323899371
5m,2026-06-02 11:15:00+05:30,397.25,405.3,397.25,397.3,130,392.94753609541743
5m,2026-06-02 11:20:00+05:30,397.3,432.45,397.3,432.45,4095,394.50354074074073
5m,2026-06-02 11:25:00+05:30,432.45,440.1,417.25,427.95,1430,395.15433013658816
5m,2026-06-02 11:30:00+05:30,427.95,427.95,421.55,421.55,65,395.179181184669
5m,2026-06-02 11:35:00+05:30,421.55,421.55,384.9,384.9,1170,395.2090909090909
5m,2026-06-02 11:40:00+05:30,384.9,402.0,384.9,393.05,845,395.188224484026
5m,2026-06-02 11:45:00+05:30,393.05,399.8,385.65,398.0,585,395.182884399551
5m,2026-06-02 11:50:00+05:30,398.0,398.9,396.1,396.15,260,395.18914988814316
5m,2026-06-02 11:55:00+05:30,396.15,396.9,386.0,387.0,390,395.1629938786867
5m,2026-06-02 12:00:00+05:30,387.0,394.45,385.95,394.45,650,395.1336368653421
5m,2026-06-02 12:05:00+05:30,394.45,395.65,379.75,394.55,1235,395.05388481390924
5m,2026-06-02 12:10:00+05:30,394.55,394.55,380.6,380.6,3185,394.67740334378266
5m,2026-06-02 12:15:00+05:30,380.6,387.0,380.55,380.55,260,394.6399739583333
5m,2026-06-02 12:20:00+05:30,380.55,385.1,380.0,380.0,325,394.58962386511024
5m,2026-06-02 12:25:00+05:30,380.0,385.2,377.45,377.45,1495,394.33366462793066
5m,2026-06-02 12:30:00+05:30,377.45,434.95,377.45,418.1,4745,395.17060101375813
5m,2026-06-02 12:35:00+05:30,418.1,426.75,418.0,426.15,2015,395.79549102927285
5m,2026-06-02 12:40:00+05:30,426.15,458.8,426.15,450.1,10725,400.9454555062354
5m,2026-06-02 12:45:00+05:30,450.1,514.15,450.1,505.55,23075,417.29674775707383
5m,2026-06-02 12:50:00+05:30,505.55,525.15,505.55,505.6,1820,418.65107993197273
5m,2026-06-02 12:55:00+05:30,505.6,541.95,505.6,537.8,455,419.04182341975934
5m,2026-06-02 13:00:00+05:30,537.8,537.8,523.95,523.95,325,419.3195233265719
5m,2026-06-02 13:05:00+05:30,523.95,541.55,523.95,535.0,325,419.60829539706623
5m,2026-06-02 13:10:00+05:30,535.0,554.9,532.1,552.65,455,420.05617439516124
5m,2026-06-02 13:15:00+05:30,552.65,560.7,552.65,559.3,2405,422.57337951509146
5m,2026-06-02 13:20:00+05:30,559.3,559.3,558.25,558.25,130,422.70785961443397
5m,2026-06-02 13:25:00+05:30,558.25,558.25,557.6,557.6,65,422.7746129776021
5m,2026-06-02 13:30:00+05:30,557.6,589.55,557.6,589.55,520,423.389279855643
5m,2026-06-02 13:35:00+05:30,589.55,590.0,581.5,581.5,325,423.7843315333006
