tf,date,open,high,low,close,volume
5m,2026-04-28 09:15:00+05:30,135.4,135.4,88.7,111.55,313560
5m,2026-04-28 09:20:00+05:30,111.5,116.2,102.3,105.9,162825
5m,2026-04-28 09:25:00+05:30,105.95,121.9,105.85,115.45,112320
5m,2026-04-28 09:30:00+05:30,115.45,118.85,111.25,113.75,94120
5m,2026-04-28 09:35:00+05:30,113.75,116.7,107.8,111.5,73385
5m,2026-04-28 09:40:00+05:30,111.5,120.7,111.15,120.1,75335
5m,2026-04-28 09:45:00+05:30,120.1,126.85,114.0,114.0,136110
5m,2026-04-28 09:50:00+05:30,113.15,117.85,110.5,116.3,95290
5m,2026-04-28 09:55:00+05:30,115.2,124.95,115.2,124.95,90805
5m,2026-04-28 10:00:00+05:30,124.95,129.15,123.1,124.65,146380
5m,2026-04-28 10:05:00+05:30,124.65,127.2,118.55,124.65,100945
5m,2026-04-28 10:10:00+05:30,124.65,124.7,117.35,119.55,98540
5m,2026-04-28 10:15:00+05:30,119.55,125.05,117.25,123.3,62335
5m,2026-04-28 10:20:00+05:30,123.3,127.0,122.0,124.5,53755
5m,2026-04-28 10:25:00+05:30,124.5,127.6,120.6,122.0,58305
5m,2026-04-28 10:30:00+05:30,122.0,123.55,116.1,117.1,59215
5m,2026-04-28 10:35:00+05:30,117.1,117.15,112.0,114.6,83980
5m,2026-04-28 10:40:00+05:30,114.6,114.7,109.8,114.55,88725
5m,2026-04-28 10:45:00+05:30,113.9,119.35,113.35,117.55,89765
5m,2026-04-28 10:50:00+05:30,117.55,122.9,117.15,121.2,40560
5m,2026-04-28 10:55:00+05:30,121.2,123.95,121.0,122.45,122395
5m,2026-04-28 11:00:00+05:30,122.45,122.8,116.9,119.1,90870
5m,2026-04-28 11:05:00+05:30,119.1,119.3,111.55,115.95,231270
5m,2026-04-28 11:10:00+05:30,115.95,116.05,110.35,115.15,91585
5m,2026-04-28 11:15:00+05:30,115.15,115.15,109.1,111.6,81055
5m,2026-04-28 11:20:00+05:30,111.5,114.45,103.8,104.1,136045
5m,2026-04-28 11:25:00+05:30,104.1,104.1,90.3,90.65,258960
5m,2026-04-28 11:30:00+05:30,90.65,93.6,86.25,92.6,195390
5m,2026-04-28 11:35:00+05:30,92.65,97.65,91.25,97.1,169845
5m,2026-04-28 11:40:00+05:30,97.35,99.1,94.25,97.95,372775
5m,2026-04-28 11:45:00+05:30,97.75,99.55,93.5,97.1,192855
5m,2026-04-28 11:50:00+05:30,96.45,97.9,93.3,94.1,93795
5m,2026-04-28 11:55:00+05:30,94.1,95.25,89.35,89.4,189670
5m,2026-04-28 12:00:00+05:30,89.4,90.0,83.8,85.55,264420
5m,2026-04-28 12:05:00+05:30,85.55,85.8,83.35,85.5,104520
