tf,date,open,high,low,close,volume
5m,2026-04-28 09:15:00+05:30,241.0,241.0,192.7,236.25,862680
5m,2026-04-28 09:20:00+05:30,236.25,244.35,223.1,229.4,631540
5m,2026-04-28 09:25:00+05:30,229.5,257.0,229.5,246.1,575770
5m,2026-04-28 09:30:00+05:30,247.8,251.95,238.2,242.4,357110
5m,2026-04-28 09:35:00+05:30,241.6,247.8,231.35,238.75,331890
5m,2026-04-28 09:40:00+05:30,239.35,255.8,238.45,254.75,416260
5m,2026-04-28 09:45:00+05:30,254.75,266.95,244.35,244.35,579865
5m,2026-04-28 09:50:00+05:30,244.15,252.0,239.15,250.0,282620
5m,2026-04-28 09:55:00+05:30,249.3,265.0,249.0,264.75,345800
5m,2026-04-28 10:00:00+05:30,264.75,272.55,263.1,265.95,383175
5m,2026-04-28 10:05:00+05:30,265.95,269.5,255.2,266.15,235625
5m,2026-04-28 10:10:00+05:30,265.4,265.65,253.6,257.85,164580
5m,2026-04-28 10:15:00+05:30,257.85,266.9,253.5,263.95,134940
5m,2026-04-28 10:20:00+05:30,263.95,270.95,261.2,266.35,162565
5m,2026-04-28 10:25:00+05:30,266.35,272.0,261.1,263.95,195650
5m,2026-04-28 10:30:00+05:30,264.1,266.0,254.35,255.85,153595
5m,2026-04-28 10:35:00+05:30,255.85,256.35,246.4,251.15,186095
5m,2026-04-28 10:40:00+05:30,251.15,251.4,242.1,251.05,213135
5m,2026-04-28 10:45:00+05:30,251.0,259.8,249.3,255.65,398125
5m,2026-04-28 10:50:00+05:30,256.25,265.55,255.95,263.35,180440
5m,2026-04-28 10:55:00+05:30,263.35,268.05,262.5,265.45,206505
5m,2026-04-28 11:00:00+05:30,265.45,265.45,255.5,259.6,122135
5m,2026-04-28 11:05:00+05:30,259.6,259.9,246.0,251.6,167050
5m,2026-04-28 11:10:00+05:30,251.6,253.15,242.3,252.1,150865
5m,2026-04-28 11:15:00+05:30,252.1,252.3,241.15,243.75,166465
5m,2026-04-28 11:20:00+05:30,244.55,249.6,230.8,231.6,257725
5m,2026-04-28 11:25:00+05:30,230.45,230.7,205.75,206.1,757445
5m,2026-04-28 11:30:00+05:30,206.1,212.1,199.05,210.6,598975
5m,2026-04-28 11:35:00+05:30,210.6,218.75,207.9,217.5,382720
5m,2026-04-28 11:40:00+05:30,217.5,220.9,211.7,219.0,291655
5m,2026-04-28 11:45:00+05:30,219.15,222.5,211.5,217.25,303810
5m,2026-04-28 11:50:00+05:30,217.1,218.4,209.65,211.5,174395
5m,2026-04-28 11:55:00+05:30,211.85,214.0,203.4,203.65,230295
5m,2026-04-28 12:00:00+05:30,203.65,205.15,193.0,195.3,445185
