time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-06-10 09:15:00+05:30,23326.4,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 09:20:00+05:30,23326.75,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 09:25:00+05:30,23339.75,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 09:30:00+05:30,23349.9,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 09:35:00+05:30,23337.8,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 09:40:00+05:30,23355.05,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 09:45:00+05:30,23379.15,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 09:50:00+05:30,23372.5,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 09:55:00+05:30,23366.6,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 10:00:00+05:30,23350.8,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 10:05:00+05:30,23350.85,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 10:10:00+05:30,23317.0,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 10:15:00+05:30,23334.65,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 10:20:00+05:30,23322.65,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 10:25:00+05:30,23319.4,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 10:30:00+05:30,23337.35,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 10:35:00+05:30,23333.25,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 10:40:00+05:30,23345.95,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 10:45:00+05:30,23352.35,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 10:50:00+05:30,23361.7,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 10:55:00+05:30,23378.55,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 11:00:00+05:30,23378.5,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 11:05:00+05:30,23377.4,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 11:10:00+05:30,23373.65,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 11:15:00+05:30,23360.45,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 11:20:00+05:30,23378.35,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 11:25:00+05:30,23396.75,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 11:30:00+05:30,23388.55,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 11:35:00+05:30,23406.15,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 11:40:00+05:30,23406.0,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 11:45:00+05:30,23400.05,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 11:50:00+05:30,23396.35,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 11:55:00+05:30,23402.8,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 12:00:00+05:30,23381.85,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 12:05:00+05:30,23390.3,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 12:10:00+05:30,23395.4,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 12:15:00+05:30,23390.35,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 12:20:00+05:30,23377.65,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 12:25:00+05:30,23375.25,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 12:30:00+05:30,23374.15,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 12:35:00+05:30,23373.15,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 12:40:00+05:30,23347.75,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 12:45:00+05:30,23361.65,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 12:50:00+05:30,23380.35,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 12:55:00+05:30,23380.05,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 13:00:00+05:30,23416.45,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 13:05:00+05:30,23412.75,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 13:10:00+05:30,23405.15,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 13:15:00+05:30,23396.85,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 13:20:00+05:30,23373.15,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 13:25:00+05:30,23398.3,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 13:30:00+05:30,23381.65,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 13:35:00+05:30,23378.2,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 13:40:00+05:30,23358.85,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 13:45:00+05:30,23362.5,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 13:50:00+05:30,23349.75,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 13:55:00+05:30,23352.95,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 14:00:00+05:30,23359.05,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-06-10 14:05:00+05:30,23339.85,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 14:10:00+05:30,23317.15,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 14:15:00+05:30,23327.8,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 14:20:00+05:30,23330.2,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 14:25:00+05:30,23315.5,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 14:30:00+05:30,23309.9,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 14:35:00+05:30,23281.8,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 14:40:00+05:30,23261.6,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 14:45:00+05:30,23249.2,23200,23100,23150,23200,23250,23300,23300,23250,23200,23150,23100
2026-06-10 14:50:00+05:30,23251.15,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 14:55:00+05:30,23256.75,23300,23200,23250,23300,23350,23400,23400,23350,23300,23250,23200
2026-06-10 15:00:00+05:30,23236.2,23200,23100,23150,23200,23250,23300,23300,23250,23200,23150,23100
2026-06-10 15:05:00+05:30,23235.35,23200,23100,23150,23200,23250,23300,23300,23250,23200,23150,23100
2026-06-10 15:10:00+05:30,23199.7,23200,23100,23150,23200,23250,23300,23300,23250,23200,23150,23100
2026-06-10 15:15:00+05:30,23208.25,23200,23100,23150,23200,23250,23300,23300,23250,23200,23150,23100
2026-06-10 15:20:00+05:30,23202.35,23200,23100,23150,23200,23250,23300,23300,23250,23200,23150,23100
2026-06-10 15:25:00+05:30,23214.75,23200,23100,23150,23200,23250,23300,23300,23250,23200,23150,23100
