tf,date,open,high,low,close,volume
5m,2026-05-04 09:15:00+05:30,185.0,242.85,185.0,213.5,95225
5m,2026-05-04 09:20:00+05:30,213.5,222.2,208.6,213.9,31785
5m,2026-05-04 09:25:00+05:30,213.9,226.0,213.9,223.65,34970
5m,2026-05-04 09:30:00+05:30,223.65,226.6,203.8,224.2,73840
5m,2026-05-04 09:35:00+05:30,224.2,237.2,222.95,236.5,68835
5m,2026-05-04 09:40:00+05:30,236.5,247.2,236.15,246.2,44460
5m,2026-05-04 09:45:00+05:30,246.2,249.3,238.4,241.25,17485
5m,2026-05-04 09:50:00+05:30,241.25,241.8,219.0,223.2,35620
5m,2026-05-04 09:55:00+05:30,223.2,232.8,222.05,231.9,18915
5m,2026-05-04 10:00:00+05:30,231.9,238.0,215.1,219.5,25610
5m,2026-05-04 10:05:00+05:30,219.5,230.55,219.05,220.6,21905
5m,2026-05-04 10:10:00+05:30,220.6,223.65,201.25,202.0,22945
5m,2026-05-04 10:15:00+05:30,202.0,208.45,196.15,202.4,42835
5m,2026-05-04 10:20:00+05:30,202.4,205.15,190.5,194.65,33150
5m,2026-05-04 10:25:00+05:30,194.65,212.4,194.65,211.95,14235
5m,2026-05-04 10:30:00+05:30,211.95,221.8,199.3,206.95,38155
5m,2026-05-04 10:35:00+05:30,206.95,220.5,206.95,217.5,10465
5m,2026-05-04 10:40:00+05:30,217.5,221.55,214.1,220.0,9555
5m,2026-05-04 10:45:00+05:30,220.0,229.7,214.6,225.3,15275
5m,2026-05-04 10:50:00+05:30,225.3,228.9,219.3,219.5,10205
5m,2026-05-04 10:55:00+05:30,219.5,219.5,204.75,205.2,12285
5m,2026-05-04 11:00:00+05:30,205.2,213.85,202.15,213.15,7540
5m,2026-05-04 11:05:00+05:30,213.15,218.55,208.0,214.95,10400
5m,2026-05-04 11:10:00+05:30,214.95,224.4,213.9,223.0,5395
5m,2026-05-04 11:15:00+05:30,223.0,228.0,221.3,223.45,15990
5m,2026-05-04 11:20:00+05:30,223.45,226.4,220.35,225.6,6240
5m,2026-05-04 11:25:00+05:30,225.6,227.3,222.25,225.9,11115
5m,2026-05-04 11:30:00+05:30,225.9,228.0,219.05,222.3,8515
5m,2026-05-04 11:35:00+05:30,222.3,226.75,216.5,223.95,8970
5m,2026-05-04 11:40:00+05:30,223.95,227.0,218.75,220.0,3185
5m,2026-05-04 11:45:00+05:30,220.0,227.95,219.25,222.5,6890
5m,2026-05-04 11:50:00+05:30,222.5,225.5,215.6,216.45,3640
5m,2026-05-04 11:55:00+05:30,218.0,218.6,212.25,215.2,8060
5m,2026-05-04 12:00:00+05:30,215.2,219.5,209.95,210.35,8060
5m,2026-05-04 12:05:00+05:30,210.35,213.75,201.9,206.0,14690
5m,2026-05-04 12:10:00+05:30,206.0,206.0,178.0,178.0,42965
5m,2026-05-04 12:15:00+05:30,178.0,190.0,175.6,189.25,23400
5m,2026-05-04 12:20:00+05:30,189.25,193.15,180.0,186.3,10725
5m,2026-05-04 12:25:00+05:30,186.3,187.1,180.45,183.05,15015
5m,2026-05-04 12:30:00+05:30,183.05,184.6,174.4,175.9,11375
5m,2026-05-04 12:35:00+05:30,175.9,182.75,174.7,181.95,13520
5m,2026-05-04 12:40:00+05:30,181.95,185.75,173.95,175.1,13520
